week,type,round,team,opponent,home_away,pre_rating,opp_pre_rating,expected_win_pct,points_for,points_against,ot,mov,result,mov_mult,keff,rating_change,post_rating
1,R,RS,DAL,CHI,A,1500,1512.088508215532,0.42150324765525726,6,22,0,-16,0.0,1.4058585204984977,20.4,-12.088508215532208,1487.911491784468
2,R,RS,ATL,MIN,H,1482.9100342341976,1514.4360545603115,0.5458193347509535,17,23,0,-6,0.0,0.7592587894348286,20.4,-8.454129798003901,1474.4559044361938
2,R,RS,MIN,ATL,A,1505.9819247623077,1474.4559044361938,0.45418066524904654,23,17,0,6,1.0,0.7592587894348286,20.4,8.454129798003901,1514.4360545603115
2,R,RS,BUF,NE,H,1504.5278152489898,1480.4152676426038,0.601734765375728,17,10,0,7,1.0,0.8301897189802007,22.44,7.419465180084193,1511.947280429074
2,R,RS,NE,BUF,A,1487.834732822688,1511.947280429074,0.39826523462427194,10,17,0,-7,0.0,0.8301897189802007,22.44,-7.419465180084192,1480.4152676426038
2,R,RS,DET,TB,H,1494.0180752376923,1459.3764762562844,0.6105230425702717,21,6,0,15,1.0,1.3219294849864198,22.44,11.553482494931119,1505.5715577326234
2,R,RS,TB,DET,A,1470.9299587512155,1505.5715577326234,0.3894769574297283,6,21,0,-15,0.0,1.3219294849864198,22.44,-11.553482494931119,1459.3764762562844
2,R,RS,JAX,TEN,H,1512.7344595561835,1506.4536513118665,0.602853547673472,27,34,0,-7,0.0,0.82965828741564,22.44,-11.22364519680184,1501.5108143593816
2,R,RS,TEN,JAX,A,1495.2300061150645,1501.5108143593816,0.39714645232652795,34,27,0,7,1.0,0.82965828741564,22.44,11.22364519680184,1506.4536513118665
2,R,RS,KC,OAK,H,1504.7699938849355,1481.238165547659,0.5936071114693552,19,3,0,16,1.0,1.393792516412299,22.44,12.710630110031353,1517.480623994967
2,R,RS,OAK,KC,A,1493.9487956576904,1517.480623994967,0.40639288853064476,3,19,0,-16,0.0,1.393792516412299,22.44,-12.710630110031351,1481.238165547659
2,R,RS,NO,CAR,H,1486.7026409629145,1522.7569663431038,0.5353613536747633,20,22,0,-2,0.0,0.47171901920985343,22.44,-5.667000577301475,1481.035640385613
2,R,RS,CAR,NO,A,1517.0899657658024,1481.035640385613,0.4646386463252367,22,20,0,2,1.0,0.47171901920985343,22.44,5.667000577301474,1522.7569663431038
2,R,RS,NYJ,IND,H,1483.5147227966388,1522.5331790994458,0.5450980152213754,7,21,0,-14,0.0,1.2623581248908362,22.44,-15.441163903970274,1468.0735588926686
2,R,RS,IND,NYJ,A,1507.0920151954756,1468.0735588926686,0.4549019847786247,21,7,0,14,1.0,1.2623581248908362,22.44,15.441163903970274,1522.5331790994458
2,R,RS,PIT,BAL,H,1487.2655404438165,1493.3106123108473,0.5519286941685153,31,17,0,14,1.0,1.2671254794889975,22.44,12.74059203146226,1500.0061324752787
2,R,RS,BAL,PIT,A,1506.0512043423096,1500.0061324752787,0.4480713058314847,17,31,0,-14,0.0,1.2671254794889975,22.44,-12.74059203146226,1493.3106123108473
2,R,RS,WAS,CHI,H,1492.7425589866193,1504.5024078585718,0.5511309430496891,10,3,0,7,1.0,0.8284546657847425,20.4,7.586100356960398,1500.3286593435796
2,R,RS,CHI,WAS,A,1512.088508215532,1500.3286593435796,0.4488690569503108,3,10,0,-7,0.0,0.8284546657847425,20.4,-7.586100356960397,1504.5024078585718
2,R,RS,DAL,NYG,H,1487.911491784468,1475.9434256167153,0.5678495224227609,27,0,0,27,1.0,2.0138021446794445,22.44,19.528759134294877,1507.4402509187628
2,R,RS,NYG,DAL,A,1495.4721847510102,1507.4402509187628,0.4321504775772391,0,27,0,-27,0.0,2.0138021446794445,22.44,-19.528759134294877,1475.9434256167153
2,R,RS,SD,CIN,H,1516.562066394211,1481.7840738887824,0.6135605374762506,27,14,0,13,1.0,1.2009608255155098,20.4,9.467612580855555,1526.0296789750664
2,R,RS,CIN,SD,A,1491.251686469638,1526.0296789750664,0.3864394625237494,14,27,0,-13,0.0,1.2009608255155098,20.4,-9.467612580855555,1481.7840738887824
2,R,RS,SEA,DEN,H,1483.437933605789,1528.5447433179538,0.5315504367844708,20,30,0,-10,0.0,1.0110223342988156,22.44,-12.059466114592567,1471.3784674911965
2,R,RS,DEN,SEA,A,1516.4852772033612,1471.3784674911965,0.4684495632155293,30,20,0,10,1.0,1.0110223342988156,22.44,12.059466114592567,1528.5447433179538
2,R,RS,SF,STL,H,1513.2973590370855,1486.5085080498488,0.5848685395964477,34,0,0,34,1.0,2.3873851300953284,22.44,22.239805480513333,1535.5371645175987
2,R,RS,STL,SF,A,1508.748313530362,1535.5371645175987,0.4151314604035523,0,34,0,-34,0.0,2.3873851300953284,22.44,-22.239805480513333,1486.5085080498488
2,R,RS,ARI,MIA,H,1492.9079848045244,1534.7478034791034,0.5512572072193413,10,38,0,-28,0.0,2.048275832592059,20,-22.582536301791393,1470.325448502733
2,R,RS,MIA,ARI,A,1512.165267177312,1470.325448502733,0.44874279278065865,38,10,0,28,1.0,2.048275832592059,20,22.582536301791393,1534.7478034791034
2,R,RS,GB,PHI,H,1529.0700412487845,1491.7906575418583,0.6087757076860355,39,13,0,26,1.0,1.9379565003092807,20.4,15.46678347152241,1544.5368247203069
2,R,RS,PHI,GB,A,1507.2574410133807,1544.5368247203069,0.39122429231396444,13,39,0,-26,0.0,1.9379565003092807,20.4,-15.466783471522406,1491.7906575418583
3,R,RS,CHI,MIN,H,1504.5024078585718,1524.1540696471695,0.5644943938506106,14,20,0,-6,0.0,0.7671761326449437,22.44,-9.718015086857978,1494.7843927717138
3,R,RS,MIN,CHI,A,1514.4360545603115,1494.7843927717138,0.4355056061493893,20,14,0,6,1.0,0.7671761326449437,22.44,9.718015086857978,1524.1540696471695
3,R,RS,CIN,NO,H,1481.7840738887824,1469.7209074293125,0.579546931145469,30,15,0,15,1.0,1.3455405364415636,20,11.314732956300547,1493.098806845083
3,R,RS,NO,CIN,A,1481.035640385613,1493.098806845083,0.42045306885453104,15,30,0,-15,0.0,1.3455405364415636,20,-11.314732956300547,1469.7209074293125
3,R,RS,GB,SD,H,1544.5368247203069,1508.1533628052644,0.6042346534214357,42,10,0,32,1.0,2.2584488920448376,20,17.876316169801996,1562.413140890109
3,R,RS,SD,GB,A,1526.0296789750664,1562.413140890109,0.3957653465785643,10,42,0,-32,0.0,2.2584488920448376,20,-17.876316169801996,1508.1533628052644
3,R,RS,MIA,NYJ,H,1534.7478034791034,1461.1947900664836,0.6682793896339064,36,27,0,9,1.0,0.9240924160163733,22.44,6.878768826185124,1541.6265723052884
3,R,RS,NYJ,MIA,A,1468.0735588926686,1541.6265723052884,0.3317206103660936,27,36,0,-9,0.0,0.9240924160163733,22.44,-6.878768826185125,1461.1947900664836
3,R,RS,NE,ARI,H,1480.4152676426038,1452.2249337139906,0.5925910640477398,31,0,0,31,1.0,2.221418480480189,20,18.100514788742412,1498.5157824313462
3,R,RS,ARI,NE,A,1470.325448502733,1498.5157824313462,0.40740893595226024,0,31,0,-31,0.0,2.221418480480189,20,-18.100514788742412,1452.2249337139906
3,R,RS,TEN,BAL,H,1506.4536513118665,1480.723878532606,0.5968273189631341,29,13,0,16,1.0,1.3912305228811892,22.44,12.586733778241403,1519.0403850901077
3,R,RS,BAL,TEN,A,1493.3106123108473,1519.0403850901077,0.4031726810368659,13,29,0,-16,0.0,1.3912305228811892,22.44,-12.586733778241403,1480.723878532606
3,R,RS,PHI,DET,H,1491.7906575418583,1498.0863466047892,0.5590423057350228,24,17,0,7,1.0,0.8321027592479989,20.4,7.48521112783427,1499.2758686696925
3,R,RS,DET,PHI,A,1505.5715577326234,1499.2758686696925,0.4409576942649772,17,24,0,-7,0.0,0.8321027592479989,20.4,-7.48521112783427,1498.0863466047892
3,R,RS,DAL,IND,H,1507.4402509187628,1526.9835843402038,0.5571796523854793,24,25,0,-1,0.0,0.3993689666972092,20,-4.450405240757982,1502.9898456780047
3,R,RS,IND,DAL,A,1522.5331790994458,1502.9898456780047,0.4428203476145206,25,24,0,1,1.0,0.3993689666972092,20,4.450405240757983,1526.9835843402038
3,R,RS,NYG,WAS,H,1475.9434256167153,1520.619239533729,0.5439445134346936,10,31,0,-21,0.0,1.6623291184113533,22.44,-20.29058019014925,1455.652845426566
3,R,RS,WAS,NYG,A,1500.3286593435796,1455.652845426566,0.4560554865653063,31,10,0,21,1.0,1.6623291184113533,22.44,20.29058019014925,1520.619239533729
3,R,RS,OAK,JAX,H,1481.238165547659,1489.887336886917,0.5498109046299698,17,3,0,14,1.0,1.2656421786614693,20.4,11.623477472464723,1492.8616430201237
3,R,RS,JAX,OAK,A,1501.5108143593816,1492.8616430201237,0.4501890953700301,3,17,0,-14,0.0,1.2656421786614693,20.4,-11.623477472464721,1489.887336886917
3,R,RS,SEA,KC,H,1471.3784674911965,1534.3833872107302,0.5128022273577567,17,35,0,-18,0.0,1.4688753818962854,22.44,-16.90276321576345,1454.4757042754331
3,R,RS,KC,SEA,A,1517.480623994967,1454.4757042754331,0.4871977726422434,35,17,0,18,1.0,1.4688753818962854,22.44,16.902763215763446,1534.3833872107302
3,R,RS,DEN,TB,H,1528.5447433179538,1455.4386842596932,0.6714542978575663,27,23,0,4,1.0,0.5992761388922475,20,3.937791996591202,1532.482535314545
3,R,RS,TB,DEN,A,1459.3764762562844,1532.482535314545,0.3285457021424338,23,27,0,-4,0.0,0.5992761388922475,20,-3.9377919965912027,1455.4386842596932
3,R,RS,PIT,BUF,H,1500.0061324752787,1498.4565667017116,0.5616513479540279,24,6,0,18,1.0,1.5086381430687614,20.4,13.49071372736233,1513.496846202641
3,R,RS,BUF,PIT,A,1511.947280429074,1513.496846202641,0.43834865204597206,6,24,0,-18,0.0,1.5086381430687614,20.4,-13.49071372736233,1498.4565667017116
4,R,RS,CAR,SF,H,1522.7569663431038,1521.8111870342925,0.5604618638833638,23,7,0,16,1.0,1.3916302719693818,22.44,13.725977483306172,1536.48294382641
4,R,RS,SF,CAR,A,1535.5371645175987,1536.48294382641,0.4395381361166362,7,23,0,-16,0.0,1.3916302719693818,22.44,-13.725977483306174,1521.8111870342925
4,R,RS,KC,DEN,H,1534.3833872107302,1527.2360535810087,0.5811625589026637,17,14,0,3,1.0,0.558212831082513,22.44,5.246481733536239,1539.6298689442665
4,R,RS,DEN,KC,A,1532.482535314545,1539.6298689442665,0.4188374410973363,14,17,0,-3,0.0,0.558212831082513,22.44,-5.246481733536238,1527.2360535810087
4,R,RS,MIN,GB,H,1524.1540696471695,1552.3263440824505,0.5240735053328849,30,21,0,9,1.0,0.9444751532876738,22.44,10.086796807658486,1534.240866454828
4,R,RS,GB,MIN,A,1562.413140890109,1534.240866454828,0.4759264946671152,21,30,0,-9,0.0,0.9444751532876738,22.44,-10.086796807658487,1552.3263440824505
4,R,RS,NO,ARI,H,1469.7209074293125,1467.8238658027,0.6028418606963171,14,28,0,-14,0.0,1.2684147926904845,20.4,-15.598932088709406,1454.121975340603
4,R,RS,ARI,NO,A,1452.2249337139906,1454.121975340603,0.397158139303683,28,14,0,14,1.0,1.2684147926904845,20.4,15.598932088709406,1467.8238658027
4,R,RS,NE,JAX,H,1498.5157824313462,1486.6410100244887,0.5905585271132503,28,25,1,3,1.0,0.3886603587196915,20.4,3.2463268624284125,1501.7621092937745
4,R,RS,JAX,NE,A,1489.887336886917,1501.7621092937745,0.4094414728867497,25,28,1,-3,0.0,0.3886603587196915,20.4,-3.2463268624284125,1486.6410100244887
4,R,RS,NYJ,NYG,H,1461.1947900664836,1465.4733661783282,0.5862555922319356,6,13,0,-7,0.0,0.8375630767439214,20,-9.820520751762194,1451.3742693147215
4,R,RS,NYG,NYJ,A,1455.652845426566,1451.3742693147215,0.4137444077680644,13,6,0,7,1.0,0.8375630767439214,20,9.820520751762194,1465.4733661783282
4,R,RS,STL,WAS,H,1486.5085080498488,1529.4739330887392,0.5300259023036461,10,17,0,-7,0.0,0.8189290443188362,20.4,-8.854693555010176,1477.6538144948386
4,R,RS,WAS,STL,A,1520.619239533729,1477.6538144948386,0.4699740976963539,17,10,0,7,1.0,0.8189290443188362,20.4,8.854693555010176,1529.4739330887392
4,R,RS,BUF,DAL,H,1498.4565667017116,1498.222917628936,0.5721209355359205,10,7,0,3,1.0,0.5570415153449151,20,4.766928049068709,1503.2234947507802
4,R,RS,DAL,BUF,A,1502.9898456780047,1503.2234947507802,0.42787906446407953,7,10,0,-3,0.0,0.5570415153449151,20,-4.766928049068709,1498.222917628936
4,R,RS,DET,CHI,H,1498.0863466047892,1480.0354659462948,0.583124482105753,35,16,0,19,1.0,1.5766350517234122,22.44,14.748926825418916,1512.8352734302082
4,R,RS,CHI,DET,A,1494.7843927717138,1512.8352734302082,0.41687551789424704,16,35,0,-19,0.0,1.5766350517234122,22.44,-14.748926825418916,1480.0354659462948
4,R,RS,OAK,SD,H,1492.8616430201237,1517.6999918903093,0.5568972912475121,34,40,0,-6,0.0,0.7639274068987177,22.44,-9.546629085045021,1483.3150139350787
4,R,RS,SD,OAK,A,1508.1533628052644,1483.3150139350787,0.4431027087524879,40,34,0,6,1.0,0.7639274068987177,22.44,9.546629085045021,1517.6999918903093
4,R,RS,TB,SEA,H,1455.4386842596932,1461.8044012704556,0.5798478438409383,13,17,0,-4,0.0,0.6319500083398482,20,-7.328696995022479,1448.1099872646707
4,R,RS,SEA,TB,A,1454.4757042754331,1448.1099872646707,0.4201521561590616,17,13,0,4,1.0,0.6319500083398482,20,7.32869699502248,1461.8044012704556
4,R,RS,ATL,PHI,H,1474.4559044361938,1513.9079691599106,0.5433236506391036,18,33,0,-15,0.0,1.32013363877713,20.4,-14.632100490218228,1459.8238039459757
4,R,RS,PHI,ATL,A,1499.2758686696925,1459.8238039459757,0.4566763493608964,33,18,0,15,1.0,1.32013363877713,20.4,14.632100490218228,1513.9079691599106
4,R,RS,IND,MIA,H,1526.9835843402038,1535.423846845689,0.557818605173495,10,6,0,4,1.0,0.6251140228167862,22.44,6.202725459599435,1533.1863097998032
4,R,RS,MIA,IND,A,1541.6265723052884,1533.1863097998032,0.4421813948265049,6,10,0,-4,0.0,0.6251140228167862,22.44,-6.202725459599434,1535.423846845689
5,R,RS,CHI,OAK,H,1480.0354659462948,1479.2079463307555,0.5738867336933485,19,17,0,2,1.0,0.4819220532514041,20,4.107067604323276,1484.142533550618
5,R,RS,OAK,CHI,A,1483.3150139350787,1484.142533550618,0.4261132663066515,17,19,0,-2,0.0,0.4819220532514041,20,-4.107067604323276,1479.2079463307555
5,R,RS,CIN,DEN,H,1493.098806845083,1533.892031080407,0.5299878812223803,10,14,0,-4,0.0,0.6156242782018337,20.4,-6.655977499398239,1486.4428293456847
5,R,RS,DEN,CIN,A,1527.2360535810087,1486.4428293456847,0.4700121187776197,14,10,0,4,1.0,0.6156242782018337,20.4,6.655977499398239,1533.892031080407
5,R,RS,JAX,CAR,H,1486.6410100244887,1526.6514967384828,0.5074225086441548,24,14,0,10,1.0,0.99795943384112,20,9.831447087927168,1496.472457112416
5,R,RS,CAR,JAX,A,1536.48294382641,1496.472457112416,0.49257749135584517,14,24,0,-10,0.0,0.99795943384112,20,-9.831447087927168,1526.6514967384828
5,R,RS,NYG,MIN,H,1465.4733661783282,1527.1675812487883,0.48019733822098615,15,10,0,5,1.0,0.6670409608447481,20.4,7.073285206039713,1472.5466513843678
5,R,RS,MIN,NYG,A,1534.240866454828,1472.5466513843678,0.5198026617790138,10,15,0,-5,0.0,0.6670409608447481,20.4,-7.073285206039711,1527.1675812487883
5,R,RS,PIT,TEN,H,1513.496846202641,1506.7047027213869,0.5706967103524762,30,16,0,14,1.0,1.2804897583724826,22.44,12.335682368720812,1525.832528571362
5,R,RS,TEN,PIT,A,1519.0403850901077,1525.832528571362,0.42930328964752384,16,30,0,-14,0.0,1.2804897583724826,22.44,-12.335682368720812,1506.7047027213869
5,R,RS,BAL,NO,H,1480.723878532606,1447.7844338785494,0.6153218171024992,17,10,0,7,1.0,0.8237458925168889,20,6.337541462053537,1487.0614199946594
5,R,RS,NO,BAL,A,1454.121975340603,1487.0614199946594,0.3846781828975008,10,17,0,-7,0.0,0.8237458925168889,20,-6.337541462053537,1447.7844338785494
5,R,RS,TB,DET,H,1448.1099872646707,1533.842894126902,0.4860078423951874,0,27,0,-27,0.0,1.9262415100775099,22.44,-21.00762069669372,1427.102366567977
5,R,RS,DET,TB,A,1512.8352734302082,1427.102366567977,0.5139921576048125,27,0,0,27,1.0,1.9262415100775099,22.44,21.007620696693724,1533.842894126902
5,R,RS,ARI,STL,H,1467.8238658027,1474.2052891852875,0.5646411386668069,31,28,1,3,1.0,0.3882896923096126,20.4,3.4485253095511084,1471.2723911122512
5,R,RS,STL,ARI,A,1477.6538144948386,1471.2723911122512,0.43535886133319307,28,31,1,-3,0.0,0.3882896923096126,20.4,-3.448525309551108,1474.2052891852875
5,R,RS,SD,KC,H,1517.6999918903093,1534.050341510923,0.547448526206042,22,19,0,3,1.0,0.5494226776009083,22.44,5.579527433343512,1523.2795193236527
5,R,RS,KC,SD,A,1539.6298689442665,1523.2795193236527,0.45255147379395794,19,22,0,-3,0.0,0.5494226776009083,22.44,-5.579527433343511,1534.050341510923
5,R,RS,SEA,GB,H,1461.8044012704556,1566.5193855078767,0.44905719472817746,10,31,0,-21,0.0,1.580315558023456,20,-14.193041425426149,1447.6113598450295
5,R,RS,GB,SEA,A,1552.3263440824505,1447.6113598450295,0.5509428052718225,31,10,0,21,1.0,1.580315558023456,20,14.19304142542615,1566.5193855078767
5,R,RS,SF,ATL,H,1521.8111870342925,1447.1804704478843,0.6622715528920877,39,17,0,22,1.0,1.6682882766633549,22.44,12.643333498091273,1534.4545205323839
5,R,RS,ATL,SF,A,1459.8238039459757,1534.4545205323839,0.3377284471079123,17,39,0,-22,0.0,1.6682882766633549,22.44,-12.643333498091273,1447.1804704478843
5,R,RS,WAS,NYJ,H,1529.4739330887392,1443.3326512967155,0.6826946772557099,31,16,0,15,1.0,1.2671735142127543,20,8.041618018005886,1537.515551106745
5,R,RS,NYJ,WAS,A,1451.3742693147215,1537.515551106745,0.31730532274429013,16,31,0,-15,0.0,1.2671735142127543,20,-8.041618018005886,1443.3326512967155
5,R,RS,PHI,DAL,H,1513.9079691599106,1506.637335482852,0.6003433324445925,19,23,0,-4,0.0,0.6245993540633578,22.44,-8.414417853915895,1505.4935513059947
5,R,RS,DAL,PHI,A,1498.222917628936,1505.4935513059947,0.3996566675554074,23,19,0,4,1.0,0.6245993540633578,22.44,8.414417853915896,1506.637335482852
6,R,RS,CHI,GB,H,1484.142533550618,1588.237880753708,0.46068288205219415,6,37,0,-31,0.0,2.100897210267687,22.44,-21.718495245831193,1462.4240383047868
6,R,RS,GB,CHI,A,1566.5193855078767,1462.4240383047868,0.5393171179478058,37,6,0,31,1.0,2.100897210267687,22.44,21.718495245831196,1588.237880753708
6,R,RS,DET,ATL,H,1533.842894126902,1443.4797609354616,0.693274850575916,28,24,0,4,1.0,0.5914328491841662,20.4,3.700709512422632,1537.5436036393246
6,R,RS,ATL,DET,A,1447.1804704478843,1537.5436036393246,0.306725149424084,24,28,0,-4,0.0,0.5914328491841662,20.4,-3.700709512422632,1443.4797609354616
6,R,RS,MIA,SEA,H,1535.423846845689,1458.7509440050578,0.6946808183233225,15,22,0,-7,0.0,0.7860560312838052,20.4,-11.139584160028427,1524.2842626856607
6,R,RS,SEA,MIA,A,1447.6113598450295,1524.2842626856607,0.30531918167667743,22,15,0,7,1.0,0.7860560312838052,20.4,11.139584160028429,1458.7509440050578
6,R,RS,MIN,CAR,H,1527.1675812487883,1522.5055882357308,0.5792209828057546,14,12,0,2,1.0,0.4829870327507722,20.4,4.145908502752069,1531.3134897515404
6,R,RS,CAR,MIN,A,1526.6514967384828,1531.3134897515404,0.42077901719424543,12,14,0,-2,0.0,0.4829870327507722,20.4,-4.145908502752069,1522.5055882357308
6,R,RS,NYJ,OAK,H,1443.3326512967155,1496.9362557061645,0.5274948987227799,13,34,0,-21,0.0,1.6474752180704624,20.4,-17.72830937540911,1425.6043419213065
6,R,RS,OAK,NYJ,A,1479.2079463307555,1425.6043419213065,0.4725051012772202,34,13,0,21,1.0,1.6474752180704624,20.4,17.72830937540911,1496.9362557061645
6,R,RS,BAL,NE,H,1487.0614199946594,1511.972315500507,0.5577366750992052,38,46,0,-8,0.0,0.8973774302408333,20.4,-10.210206206732462,1476.851213787927
6,R,RS,NE,BAL,A,1501.7621092937745,1476.851213787927,0.44226332490079484,46,38,0,8,1.0,0.8973774302408333,20.4,10.210206206732462,1511.972315500507
6,R,RS,BUF,IND,H,1503.2234947507802,1529.2067033027035,0.5359691638622494,16,13,1,3,1.0,0.38218218325457354,22.44,3.979606497099689,1507.2031012478799
6,R,RS,IND,BUF,A,1533.1863097998032,1507.2031012478799,0.46403083613775065,13,16,1,-3,0.0,0.38218218325457354,22.44,-3.979606497099689,1529.2067033027035
6,R,RS,DEN,SD,H,1533.892031080407,1513.3151885475359,0.5933172810448353,28,17,0,11,1.0,1.091866559042875,22.44,9.9643307761169,1543.8563618565238
6,R,RS,SD,DEN,A,1523.2795193236527,1543.8563618565238,0.4066827189551648,17,28,0,-11,0.0,1.091866559042875,22.44,-9.964330776116903,1513.3151885475359
6,R,RS,NO,JAX,H,1447.7844338785494,1490.4957674013274,0.5090826655274043,17,13,0,4,1.0,0.6087266930092676,20,5.976689711088554,1453.761123589638
6,R,RS,JAX,NO,A,1496.472457112416,1453.761123589638,0.4909173344725956,13,17,0,-4,0.0,0.6087266930092676,20,-5.976689711088554,1490.4957674013274
6,R,RS,STL,SF,H,1474.2052891852875,1549.896415162373,0.4924463235866026,11,28,0,-17,0.0,1.3973938660212804,22.44,-15.441894629989125,1458.7633945552984
6,R,RS,SF,STL,A,1534.4545205323839,1458.7633945552984,0.5075536764133974,28,11,0,17,1.0,1.3973938660212804,22.44,15.441894629989125,1549.896415162373
6,R,RS,CIN,TEN,H,1486.4428293456847,1511.4561165341115,0.5498262577812185,27,30,1,-3,0.0,0.3851008940700704,22.44,-4.751413812724552,1481.69141553296
6,R,RS,TEN,CIN,A,1506.7047027213869,1481.69141553296,0.45017374221878154,30,27,1,3,1.0,0.3851008940700704,22.44,4.751413812724552,1511.4561165341115
6,R,RS,KC,PIT,H,1534.050341510923,1538.2410517361877,0.5899868422723715,7,17,0,-10,0.0,1.0309737368200993,20.4,-12.408523164825644,1521.6418183460974
6,R,RS,PIT,KC,A,1525.832528571362,1521.6418183460974,0.4100131577276285,17,7,0,10,1.0,1.0309737368200993,20.4,12.408523164825644,1538.2410517361877
7,R,RS,ATL,TEN,H,1443.4797609354616,1520.9309706076754,0.481334201591158,13,23,0,-10,0.0,0.9842282183815838,20,-9.47485407356375,1434.0049068618978
7,R,RS,TEN,ATL,A,1511.4561165341115,1434.0049068618978,0.518665798408842,23,13,0,10,1.0,0.9842282183815838,20,9.474854073563751,1520.9309706076754
7,R,RS,BUF,MIA,H,1507.2031012478799,1540.0681312870865,0.5543539565385279,7,21,0,-14,0.0,1.2688300415672225,22.44,-15.783868601425967,1491.419232646454
7,R,RS,MIA,BUF,A,1524.2842626856607,1491.419232646454,0.44564604346147213,21,7,0,14,1.0,1.2688300415672225,22.44,15.783868601425963,1540.0681312870865
7,R,RS,CAR,STL,H,1522.5055882357308,1442.3471739756237,0.664527218379936,45,13,0,32,1.0,2.180685504081613,22.44,16.41622057967466,1538.9218088154055
7,R,RS,STL,CAR,A,1458.7633945552984,1538.9218088154055,0.33547278162006405,13,45,0,-32,0.0,2.180685504081613,22.44,-16.41622057967466,1442.3471739756237
7,R,RS,DAL,ARI,H,1506.637335482852,1460.8085449421071,0.6271904246329042,17,3,0,14,1.0,1.2507814607651253,22.44,10.463846170143956,1517.101181652996
7,R,RS,ARI,DAL,A,1471.2723911122512,1517.101181652996,0.3728095753670957,3,17,0,-14,0.0,1.2507814607651253,22.44,-10.463846170143952,1460.8085449421071
7,R,RS,JAX,NYJ,H,1490.4957674013274,1421.5078378684711,0.6660004104438818,21,17,0,4,1.0,0.6012253561888532,20.4,4.096504052835281,1494.5922714541628
7,R,RS,NYJ,JAX,A,1425.6043419213065,1494.5922714541628,0.3339995895561182,17,21,0,-4,0.0,0.6012253561888532,20.4,-4.096504052835281,1421.5078378684711
7,R,RS,NO,CHI,H,1453.761123589638,1457.5117022125187,0.5662918415707111,27,24,0,3,1.0,0.5552138786338459,20.4,4.912336092268027,1458.673459681906
7,R,RS,CHI,NO,A,1462.4240383047868,1458.673459681906,0.43370815842928884,24,27,0,-3,0.0,0.5552138786338459,20.4,-4.912336092268026,1457.5117022125187
7,R,RS,NE,WAS,H,1511.972315500507,1544.9953078606854,0.5422904091882336,22,27,0,-5,0.0,0.689644941825256,20,-7.479756753940272,1504.4925587465666
7,R,RS,WAS,NE,A,1537.515551106745,1504.4925587465666,0.45770959081176643,27,22,0,5,1.0,0.689644941825256,20,7.479756753940272,1544.9953078606854
7,R,RS,PIT,CIN,H,1538.2410517361877,1474.0103153848718,0.6552350901862548,20,10,0,10,1.0,0.9928360043859369,22.44,7.681100148088308,1545.922151884276
7,R,RS,CIN,PIT,A,1481.69141553296,1545.922151884276,0.34476490981374525,10,20,0,-10,0.0,0.9928360043859369,22.44,-7.6811001480883085,1474.0103153848718
7,R,RS,TB,MIN,H,1427.102366567977,1518.3049183166534,0.4296493351978663,24,13,0,11,1.0,1.0164003396032282,22.44,13.008571434886985,1440.110938002864
7,R,RS,MIN,TB,A,1531.3134897515404,1440.110938002864,0.5703506648021337,13,24,0,-11,0.0,1.0164003396032282,22.44,-13.008571434886985,1518.3049183166534
7,R,RS,NYG,PHI,H,1472.5466513843678,1516.8089539047517,0.5316944086654424,10,19,0,-9,0.0,0.9483858481288193,22.44,-11.315402598756899,1461.231248785611
7,R,RS,PHI,NYG,A,1505.4935513059947,1461.231248785611,0.46830559133455757,19,10,0,9,1.0,0.9483858481288193,22.44,11.3154025987569,1516.8089539047517
7,R,RS,OAK,DET,H,1496.9362557061645,1524.491090164207,0.5207008513485374,37,21,0,16,1.0,1.3616249383961612,20,13.052513475117607,1509.9887691812821
7,R,RS,DET,OAK,A,1537.5436036393246,1509.9887691812821,0.47929914865146256,21,37,0,-16,0.0,1.3616249383961612,20,-13.052513475117605,1524.491090164207
7,R,RS,IND,BAL,H,1529.2067033027035,1472.025226940649,0.6497607838383975,26,21,0,5,1.0,0.6754468711480655,20.4,4.8259868472779885,1534.0326901499816
7,R,RS,BAL,IND,A,1476.851213787927,1534.0326901499816,0.3502392161616026,21,26,0,-5,0.0,0.6754468711480655,20.4,-4.82598684727799,1472.025226940649
