--- When using SR data, please cite us and provide a link and/or a mention.


 
Date,Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,LOG,Arena,Notes
Sun Jan 1 1950,Indianapolis Olympians,89,Sheboygan Red Skins,75,Box Score,,,,Sheboygan Municipal Auditorium and Armory,
Sun Jan 1 1950,Waterloo Hawks,79,St. Louis Bombers,91,Box Score,,,,St. Louis Arena,
Sun Jan 1 1950,Washington Capitols,73,Syracuse Nationals,79,Box Score,,,,State Fair Coliseum,
Sun Jan 1 1950,Baltimore Bullets,66,Tri-Cities Blackhawks,79,Box Score,,,,Wharton Field House,
Mon Jan 2 1950,Baltimore Bullets,75,Anderson Packers,92,Box Score,,,,Anderson High School Wigwam,
Tue Jan 3 1950,Tri-Cities Blackhawks,76,Indianapolis Olympians,78,Box Score,,,,Hinkle Fieldhouse,
Tue Jan 3 1950,Washington Capitols,79,Rochester Royals,83,Box Score,,,,Edgerton Park Arena,
Tue Jan 3 1950,Sheboygan Red Skins,73,Waterloo Hawks,69,Box Score,,,,McElroy Auditorium,
Wed Jan 4 1950,Anderson Packers,82,Denver Nuggets,86,Box Score,,,,Denver Auditorium Arena,
Wed Jan 4 1950,Fort Wayne Pistons,75,Minneapolis Lakers,91,Box Score,,,,Minneapolis Auditorium,
Wed Jan 4 1950,Boston Celtics,68,St. Louis Bombers,72,Box Score,,1191,,St. Louis Arena,
Wed Jan 4 1950,Rochester Royals,72,Washington Capitols,63,Box Score,,,,Uline Arena,
Thu Jan 5 1950,Rochester Royals,71,Baltimore Bullets,74,Box Score,,,,Baltimore Coliseum,
Thu Jan 5 1950,Anderson Packers,69,Denver Nuggets,76,Box Score,,,,Denver Auditorium Arena,
Thu Jan 5 1950,St. Louis Bombers,83,Fort Wayne Pistons,87,Box Score,,,,North Side High School Gym,
Thu Jan 5 1950,Waterloo Hawks,70,New York Knicks,82,Box Score,,,,Baltimore Coliseum,at Baltimore MD
Thu Jan 5 1950,Minneapolis Lakers,82,Sheboygan Red Skins,85,Box Score,,,,Sheboygan Municipal Auditorium and Armory,
Thu Jan 5 1950,Tri-Cities Blackhawks,73,Syracuse Nationals,82,Box Score,,,,State Fair Coliseum,
Fri Jan 6 1950,Baltimore Bullets,53,Boston Celtics,74,Box Score,,3292,,Boston Arena,
Fri Jan 6 1950,Rochester Royals,73,Philadelphia Warriors,91,Box Score,,,,Philadelphia Arena,
Sat Jan 7 1950,Indianapolis Olympians,85,Baltimore Bullets,61,Box Score,,,,Baltimore Coliseum,
Sat Jan 7 1950,Fort Wayne Pistons,88,New York Knicks,80,Box Score,,,,Madison Square Garden (III),
Sat Jan 7 1950,Philadelphia Warriors,68,Rochester Royals,85,Box Score,,,,Edgerton Park Arena,
Sat Jan 7 1950,Sheboygan Red Skins,86,Tri-Cities Blackhawks,98,Box Score,,,,Wharton Field House,
Sat Jan 7 1950,Waterloo Hawks,83,Washington Capitols,101,Box Score,,,,Uline Arena,
Sun Jan 8 1950,Sheboygan Red Skins,69,Fort Wayne Pistons,83,Box Score,,,,North Side High School Gym,
Sun Jan 8 1950,Boston Celtics,80,Minneapolis Lakers,85,Box Score,OT,6382,,Minneapolis Auditorium,
Sun Jan 8 1950,Rochester Royals,75,St. Louis Bombers,73,Box Score,2OT,,,St. Louis Arena,
Sun Jan 8 1950,Waterloo Hawks,68,Syracuse Nationals,84,Box Score,,,,State Fair Coliseum,
Mon Jan 9 1950,Sheboygan Red Skins,89,Anderson Packers,112,Box Score,,,,Anderson High School Wigwam,
Tue Jan 10 1950,Boston Celtics,97,Denver Nuggets,84,Box Score,,3371,,Denver Auditorium Arena,
Tue Jan 10 1950,Sheboygan Red Skins,77,Indianapolis Olympians,107,Box Score,,,,Hinkle Fieldhouse,
Tue Jan 10 1950,Baltimore Bullets,67,Rochester Royals,85,Box Score,,,,Edgerton Park Arena,
Tue Jan 10 1950,Syracuse Nationals,84,Waterloo Hawks,86,Box Score,OT,,,McElroy Auditorium,
Tue Jan 10 1950,Chicago Stags,71,Washington Capitols,86,Box Score,,,,Uline Arena,
Wed Jan 11 1950,Syracuse Nationals,88,Minneapolis Lakers,98,Box Score,,,,Minneapolis Auditorium,
Wed Jan 11 1950,Washington Capitols,72,New York Knicks,73,Box Score,,,,Madison Square Garden (III),
Wed Jan 11 1950,Anderson Packers,81,Tri-Cities Blackhawks,88,Box Score,,,,Wharton Field House,
Thu Jan 12 1950,Waterloo Hawks,69,Anderson Packers,80,Box Score,,,,Anderson High School Wigwam,
Thu Jan 12 1950,Syracuse Nationals,64,Fort Wayne Pistons,62,Box Score,,,,North Side High School Gym,
Thu Jan 12 1950,Denver Nuggets,92,Sheboygan Red Skins,115,Box Score,,,,Sheboygan Municipal Auditorium and Armory,
Thu Jan 12 1950,Minneapolis Lakers,89,St. Louis Bombers,73,Box Score,,,,St. Louis Arena,
Fri Jan 13 1950,Chicago Stags,77,Boston Celtics,76,Box Score,,4131,,Boston Garden,
Fri Jan 13 1950,Waterloo Hawks,64,Indianapolis Olympians,80,Box Score,,,,Hinkle Fieldhouse,
Fri Jan 13 1950,Washington Capitols,77,Philadelphia Warriors,67,Box Score,,,,Philadelphia Arena,
Sat Jan 14 1950,Chicago Stags,83,Baltimore Bullets,78,Box Score,,,,Baltimore Coliseum,
Sat Jan 14 1950,Boston Celtics,80,New York Knicks,82,Box Score,,4500,,Madison Square Garden (III),
Sat Jan 14 1950,Minneapolis Lakers,77,Rochester Royals,83,Box Score,,,,Edgerton Park Arena,
Sat Jan 14 1950,Denver Nuggets,94,Sheboygan Red Skins,80,Box Score,,,,Sheboygan Municipal Auditorium and Armory,
Sat Jan 14 1950,Philadelphia Warriors,70,Washington Capitols,78,Box Score,,,,Uline Arena,
Sun Jan 15 1950,Philadelphia Warriors,67,Fort Wayne Pistons,81,Box Score,,,,North Side High School Gym,
Sun Jan 15 1950,Rochester Royals,73,Minneapolis Lakers,85,Box Score,,,,Minneapolis Auditorium,
Sun Jan 15 1950,Anderson Packers,76,Sheboygan Red Skins,81,Box Score,,,,Sheboygan Municipal Auditorium and Armory,
Sun Jan 15 1950,Denver Nuggets,83,St. Louis Bombers,89,Box Score,,,,St. Louis Arena,
Sun Jan 15 1950,Indianapolis Olympians,69,Syracuse Nationals,82,Box Score,,,,State Fair Coliseum,
Sun Jan 15 1950,Waterloo Hawks,80,Tri-Cities Blackhawks,84,Box Score,,,,Wharton Field House,
Mon Jan 16 1950,Denver Nuggets,83,Anderson Packers,95,Box Score,,,,Anderson High School Wigwam,
Mon Jan 16 1950,St. Louis Bombers,69,Chicago Stags,78,Box Score,,,,Chicago Stadium,
Mon Jan 16 1950,Sheboygan Red Skins,72,Philadelphia Warriors,89,Box Score,,,,Chicago Stadium,at Chicago IL
Tue Jan 17 1950,Minneapolis Lakers,105,Boston Celtics,79,Box Score,,4261,,Boston Garden,
Tue Jan 17 1950,Denver Nuggets,81,Indianapolis Olympians,101,Box Score,,,,Hinkle Fieldhouse,
Wed Jan 18 1950,Boston Celtics,86,Philadelphia Warriors,94,Box Score,,2000,,Philadelphia Arena,
Wed Jan 18 1950,Fort Wayne Pistons,73,Sheboygan Red Skins,72,Box Score,,,,Sheboygan Municipal Auditorium and Armory,
Wed Jan 18 1950,Rochester Royals,70,Tri-Cities Blackhawks,65,Box Score,,,,Wharton Field House,
Wed Jan 18 1950,St. Louis Bombers,69,Waterloo Hawks,80,Box Score,,,,McElroy Auditorium,
Wed Jan 18 1950,Minneapolis Lakers,76,Washington Capitols,68,Box Score,,,,Uline Arena,
Thu Jan 19 1950,Rochester Royals,81,Anderson Packers,78,Box Score,,,,Anderson High School Wigwam,
Thu Jan 19 1950,Washington Capitols,81,Baltimore Bullets,68,Box Score,,,,Baltimore Coliseum,
Thu Jan 19 1950,Philadelphia Warriors,63,Boston Celtics,86,Box Score,,2741,,Boston Garden,
Thu Jan 19 1950,Tri-Cities Blackhawks,68,Chicago Stags,83,Box Score,,,,Chicago Stadium,
Thu Jan 19 1950,Waterloo Hawks,87,Indianapolis Olympians,104,Box Score,,,,Chicago Stadium,at Chicago IL
Thu Jan 19 1950,Minneapolis Lakers,94,New York Knicks,83,Box Score,,,,Madison Square Garden (III),
Thu Jan 19 1950,Fort Wayne Pistons,64,St. Louis Bombers,74,Box Score,,,,St. Louis Arena,
Thu Jan 19 1950,Denver Nuggets,86,Syracuse Nationals,107,Box Score,,,,State Fair Coliseum,
Fri Jan 20 1950,Minneapolis Lakers,89,Philadelphia Warriors,90,Box Score,,,,Philadelphia Arena,
Sat Jan 21 1950,Philadelphia Warriors,58,Baltimore Bullets,68,Box Score,,,,Baltimore Coliseum,
Sat Jan 21 1950,Fort Wayne Pistons,94,Indianapolis Olympians,112,Box Score,,,,Hinkle Fieldhouse,
Sat Jan 21 1950,Anderson Packers,79,Rochester Royals,95,Box Score,,,,Edgerton Park Arena,
Sat Jan 21 1950,Denver Nuggets,84,Waterloo Hawks,88,Box Score,,,,McElroy Auditorium,
Sat Jan 21 1950,Sheboygan Red Skins,88,Washington Capitols,82,Box Score,,,,Uline Arena,
Sun Jan 22 1950,Sheboygan Red Skins,69,Baltimore Bullets,76,Box Score,,,,Madison Square Garden (III),at New York NY
Sun Jan 22 1950,Washington Capitols,70,Fort Wayne Pistons,82,Box Score,,,,North Side High School Gym,
Sun Jan 22 1950,Chicago Stags,75,Minneapolis Lakers,103,Box Score,,,,Minneapolis Auditorium,
Sun Jan 22 1950,Rochester Royals,71,New York Knicks,81,Box Score,,,,Madison Square Garden (III),
Sun Jan 22 1950,Boston Celtics,47,St. Louis Bombers,71,Box Score,,3175,,St. Louis Arena,
Sun Jan 22 1950,Anderson Packers,77,Syracuse Nationals,75,Box Score,OT,,,State Fair Coliseum,
Sun Jan 22 1950,Denver Nuggets,97,Tri-Cities Blackhawks,111,Box Score,,,,Wharton Field House,
Mon Jan 23 1950,Tri-Cities Blackhawks,99,Anderson Packers,96,Box Score,,,,Anderson High School Wigwam,
Tue Jan 24 1950,Minneapolis Lakers,80,Chicago Stags,68,Box Score,,,,Chicago Stadium,
Tue Jan 24 1950,Waterloo Hawks,69,Indianapolis Olympians,107,Box Score,,,,Hinkle Fieldhouse,
Tue Jan 24 1950,Sheboygan Red Skins,68,New York Knicks,101,Box Score,,,,Philadelphia Arena,at Philadelphia PA
Tue Jan 24 1950,Fort Wayne Pistons,74,Philadelphia Warriors,87,Box Score,,,,Philadelphia Arena,
Tue Jan 24 1950,Baltimore Bullets,56,Rochester Royals,70,Box Score,,,,Edgerton Park Arena,
Tue Jan 24 1950,Washington Capitols,75,St. Louis Bombers,67,Box Score,,,,Chicago Stadium,at Chicago IL
Wed Jan 25 1950,St. Louis Bombers,78,Minneapolis Lakers,85,Box Score,,,,Minneapolis Auditorium,
Wed Jan 25 1950,Fort Wayne Pistons,66,New York Knicks,96,Box Score,,,,Madison Square Garden (III),
Wed Jan 25 1950,Washington Capitols,65,Tri-Cities Blackhawks,62,Box Score,,,,Wharton Field House,
Wed Jan 25 1950,Denver Nuggets,83,Waterloo Hawks,104,Box Score,,,,McElroy Auditorium,
Thu Jan 26 1950,Denver Nuggets,75,Anderson Packers,109,Box Score,,,,Anderson High School Wigwam,
Thu Jan 26 1950,New York Knicks,79,Baltimore Bullets,77,Box Score,2OT,,,Baltimore Coliseum,
Thu Jan 26 1950,Fort Wayne Pistons,68,Boston Celtics,89,Box Score,,2651,,Boston Garden,
Thu Jan 26 1950,Washington Capitols,82,St. Louis Bombers,71,Box Score,,,,St. Louis Arena,
Thu Jan 26 1950,Rochester Royals,72,Syracuse Nationals,76,Box Score,,,,State Fair Coliseum,
Fri Jan 27 1950,Indianapolis Olympians,91,Anderson Packers,78,Box Score,,,,Anderson High School Wigwam,
Fri Jan 27 1950,Baltimore Bullets,74,Philadelphia Warriors,71,Box Score,,,,Philadelphia Arena,
Sat Jan 28 1950,Fort Wayne Pistons,64,Baltimore Bullets,77,Box Score,,,,Baltimore Coliseum,
Sat Jan 28 1950,Philadelphia Warriors,58,New York Knicks,55,Box Score,,,,Madison Square Garden (III),
Sat Jan 28 1950,Boston Celtics,75,Rochester Royals,82,Box Score,,3750,,Edgerton Park Arena,
Sat Jan 28 1950,Indianapolis Olympians,81,Tri-Cities Blackhawks,97,Box Score,,,,Wharton Field House,
Sun Jan 29 1950,New York Knicks,70,Fort Wayne Pistons,92,Box Score,,,,North Side High School Gym,
Sun Jan 29 1950,Washington Capitols,60,Minneapolis Lakers,88,Box Score,,,,Minneapolis Auditorium,
Sun Jan 29 1950,Chicago Stags,66,St. Louis Bombers,51,Box Score,,,,St. Louis Arena,
Sun Jan 29 1950,Sheboygan Red Skins,70,Syracuse Nationals,85,Box Score,,,,State Fair Coliseum,
Sun Jan 29 1950,Tri-Cities Blackhawks,85,Waterloo Hawks,79,Box Score,,,,McElroy Auditorium,
Mon Jan 30 1950,Sheboygan Red Skins,74,Anderson Packers,91,Box Score,,,,Anderson High School Wigwam,
Mon Jan 30 1950,Syracuse Nationals,91,Indianapolis Olympians,75,Box Score,,,,Jefferson County Armory,at Louisville KY
Tue Jan 31 1950,Rochester Royals,85,Boston Celtics,72,Box Score,,2490,,Boston Garden,
Tue Jan 31 1950,Fort Wayne Pistons,93,Chicago Stags,89,Box Score,,,,Chicago Stadium,
Tue Jan 31 1950,Washington Capitols,88,Denver Nuggets,78,Box Score,,,,Denver Auditorium Arena,
Tue Jan 31 1950,Tri-Cities Blackhawks,83,New York Knicks,77,Box Score,,,,Chicago Stadium,at Chicago IL
Wed Feb 1 1950,Chicago Stags,78,Boston Celtics,76,Box Score,,4467,,Philadelphia Arena,at Philadelphia PA
Wed Feb 1 1950,New York Knicks,81,Minneapolis Lakers,96,Box Score,,,,Minneapolis Auditorium,
Wed Feb 1 1950,Rochester Royals,82,Philadelphia Warriors,68,Box Score,,,,Philadelphia Arena,
Wed Feb 1 1950,Syracuse Nationals,83,Tri-Cities Blackhawks,91,Box Score,,,,Wharton Field House,
Wed Feb 1 1950,Anderson Packers,86,Waterloo Hawks,73,Box Score,,,,McElroy Auditorium,
Thu Feb 2 1950,Rochester Royals,69,Baltimore Bullets,79,Box Score,,,,Baltimore Coliseum,
Thu Feb 2 1950,Minneapolis Lakers,79,Fort Wayne Pistons,78,Box Score,,,,North Side High School Gym,
Thu Feb 2 1950,Syracuse Nationals,73,Indianapolis Olympians,67,Box Score,,,,Hinkle Fieldhouse,
Thu Feb 2 1950,Washington Capitols,65,Sheboygan Red Skins,68,Box Score,,,,Sheboygan Municipal Auditorium and Armory,
Thu Feb 2 1950,New York Knicks,87,St. Louis Bombers,73,Box Score,,,,St. Louis Arena,
Fri Feb 3 1950,Chicago Stags,98,Baltimore Bullets,81,Box Score,,,,Boston Garden,at Boston MA
Fri Feb 3 1950,Anderson Packers,98,Boston Celtics,106,Box Score,,4878,,Boston Garden,
Fri Feb 3 1950,Tri-Cities Blackhawks,72,Philadelphia Warriors,83,Box Score,,,,Philadelphia Arena,
Fri Feb 3 1950,Waterloo Hawks,79,Syracuse Nationals,103,Box Score,,,,State Fair Coliseum,
Sat Feb 4 1950,Anderson Packers,70,Baltimore Bullets,90,Box Score,,,,Baltimore Coliseum,
Sat Feb 4 1950,Waterloo Hawks,82,Boston Celtics,100,Box Score,,1000,,Rhode Island Auditorium,at Providence RI
Sat Feb 4 1950,Chicago Stags,78,Rochester Royals,82,Box Score,,,,Edgerton Park Arena,
Sat Feb 4 1950,New York Knicks,76,Washington Capitols,71,Box Score,,,,Uline Arena,
Sun Feb 5 1950,Chicago Stags,77,Boston Celtics,70,Box Score,,12000,,Madison Square Garden (III),at New York NY
Sun Feb 5 1950,Anderson Packers,85,Fort Wayne Pistons,95,Box Score,,,,North Side High School Gym,
Sun Feb 5 1950,Philadelphia Warriors,67,Minneapolis Lakers,100,Box Score,,,,Minneapolis Auditorium,
Sun Feb 5 1950,Rochester Royals,73,New York Knicks,65,Box Score,,,,Madison Square Garden (III),
Sun Feb 5 1950,Indianapolis Olympians,64,St. Louis Bombers,76,Box Score,,,,St. Louis Arena,
Sun Feb 5 1950,Baltimore Bullets,87,Syracuse Nationals,96,Box Score,,,,State Fair Coliseum,
Sun Feb 5 1950,Sheboygan Red Skins,71,Tri-Cities Blackhawks,86,Box Score,,,,Wharton Field House,
Mon Feb 6 1950,Philadelphia Warriors,75,Anderson Packers,77,Box Score,,,,Anderson High School Wigwam,
Tue Feb 7 1950,Chicago Stags,91,Boston Celtics,86,Box Score,,2462,,Boston Garden,
Tue Feb 7 1950,Fort Wayne Pistons,83,Denver Nuggets,67,Box Score,,,,Denver Auditorium Arena,
Tue Feb 7 1950,Washington Capitols,81,Indianapolis Olympians,88,Box Score,,,,Hinkle Fieldhouse,
Tue Feb 7 1950,St. Louis Bombers,84,Rochester Royals,90,Box Score,,,,Edgerton Park Arena,
Wed Feb 8 1950,St. Louis Bombers,84,New York Knicks,82,Box Score,2OT,,,Madison Square Garden (III),
Wed Feb 8 1950,Sheboygan Red Skins,81,Syracuse Nationals,106,Box Score,,,,State Fair Coliseum,
Wed Feb 8 1950,Philadelphia Warriors,94,Tri-Cities Blackhawks,99,Box Score,OT,,,Wharton Field House,
Wed Feb 8 1950,Washington Capitols,70,Waterloo Hawks,77,Box Score,,,,McElroy Auditorium,
Thu Feb 9 1950,St. Louis Bombers,67,Baltimore Bullets,79,Box Score,,,,Baltimore Coliseum,
Thu Feb 9 1950,Philadelphia Warriors,64,Fort Wayne Pistons,61,Box Score,,,,North Side High School Gym,
Thu Feb 9 1950,Washington Capitols,59,Minneapolis Lakers,71,Box Score,,,,Minneapolis Auditorium,
Thu Feb 9 1950,Tri-Cities Blackhawks,82,Sheboygan Red Skins,104,Box Score,,,,Sheboygan Municipal Auditorium and Armory,
Fri Feb 10 1950,St. Louis Bombers,79,Boston Celtics,89,Box Score,,5009,,Boston Garden,
Fri Feb 10 1950,Anderson Packers,107,Indianapolis Olympians,76,Box Score,,,,Hinkle Fieldhouse,
Fri Feb 10 1950,Chicago Stags,83,Philadelphia Warriors,76,Box Score,,,,Philadelphia Arena,
Sat Feb 11 1950,Syracuse Nationals,77,Baltimore Bullets,76,Box Score,,,,Baltimore Coliseum,
Sat Feb 11 1950,Sheboygan Red Skins,78,Denver Nuggets,108,Box Score,,,,Denver Auditorium Arena,
Sat Feb 11 1950,Chicago Stags,75,New York Knicks,85,Box Score,,,,Madison Square Garden (III),
Sat Feb 11 1950,Fort Wayne Pistons,92,Rochester Royals,84,Box Score,,,,Edgerton Park Arena,
Sat Feb 11 1950,Anderson Packers,69,Washington Capitols,81,Box Score,,,,Uline Arena,
Sun Feb 12 1950,Rochester Royals,74,Fort Wayne Pistons,76,Box Score,,,,North Side High School Gym,
Sun Feb 12 1950,Boston Celtics,70,Minneapolis Lakers,88,Box Score,,9012,,Minneapolis Auditorium,
Sun Feb 12 1950,Philadelphia Warriors,70,St. Louis Bombers,86,Box Score,,,,St. Louis Arena,
Sun Feb 12 1950,Waterloo Hawks,98,Syracuse Nationals,102,Box Score,,,,State Fair Coliseum,
Sun Feb 12 1950,Indianapolis Olympians,95,Tri-Cities Blackhawks,89,Box Score,,,,Wharton Field House,
Mon Feb 13 1950,Waterloo Hawks,80,Anderson Packers,93,Box Score,,,,Anderson High School Wigwam,
Mon Feb 13 1950,Sheboygan Red Skins,67,Denver Nuggets,79,Box Score,,,,Denver Auditorium Arena,
Tue Feb 14 1950,Denver Nuggets,84,Boston Celtics,78,Box Score,,5028,,Chicago Stadium,at Chicago IL
Tue Feb 14 1950,Rochester Royals,83,Chicago Stags,74,Box Score,,,,Chicago Stadium,
Tue Feb 14 1950,Philadelphia Warriors,67,Indianapolis Olympians,86,Box Score,,,,Hinkle Fieldhouse,
Wed Feb 15 1950,Boston Celtics,78,Fort Wayne Pistons,84,Box Score,,,,North Side High School Gym,
Wed Feb 15 1950,Rochester Royals,70,Minneapolis Lakers,92,Box Score,,,,Minneapolis Auditorium,
Wed Feb 15 1950,Baltimore Bullets,67,New York Knicks,80,Box Score,,,,Madison Square Garden (III),
Wed Feb 15 1950,Philadelphia Warriors,66,Sheboygan Red Skins,61,Box Score,,,,Sheboygan Municipal Auditorium and Armory,
Wed Feb 15 1950,Indianapolis Olympians,74,Waterloo Hawks,76,Box Score,,,,McElroy Auditorium,
Wed Feb 15 1950,Tri-Cities Blackhawks,85,Washington Capitols,81,Box Score,,,,Uline Arena,
Thu Feb 16 1950,Fort Wayne Pistons,77,Baltimore Bullets,83,Box Score,,,,Baltimore Coliseum,
Thu Feb 16 1950,Anderson Packers,95,Denver Nuggets,86,Box Score,,,,Denver Auditorium Arena,
Thu Feb 16 1950,Minneapolis Lakers,72,St. Louis Bombers,71,Box Score,,,,St. Louis Arena,
Thu Feb 16 1950,Tri-Cities Blackhawks,74,Syracuse Nationals,105,Box Score,,,,State Fair Coliseum,
Fri Feb 17 1950,Rochester Royals,81,Boston Celtics,73,Box Score,,2386,,Boston Arena,
Fri Feb 17 1950,Waterloo Hawks,74,Minneapolis Lakers,80,Box Score,,,,St. Paul Auditorium,at Saint Paul MN
Fri Feb 17 1950,Fort Wayne Pistons,68,Philadelphia Warriors,67,Box Score,,,,Philadelphia Arena,
Sat Feb 18 1950,Philadelphia Warriors,100,Baltimore Bullets,73,Box Score,,,,Baltimore Coliseum,
Sat Feb 18 1950,Rochester Royals,94,Boston Celtics,73,Box Score,,1753,,Rhode Island Auditorium,at Providence RI
Sat Feb 18 1950,Fort Wayne Pistons,84,New York Knicks,80,Box Score,,,,Madison Square Garden (III),
Sat Feb 18 1950,Tri-Cities Blackhawks,116,Waterloo Hawks,93,Box Score,,,,McElroy Auditorium,
Sat Feb 18 1950,Indianapolis Olympians,79,Washington Capitols,81,Box Score,,,,Uline Arena,
Sun Feb 19 1950,Anderson Packers,85,Denver Nuggets,86,Box Score,,,,Denver Auditorium Arena,
Sun Feb 19 1950,Baltimore Bullets,71,Fort Wayne Pistons,79,Box Score,,,,North Side High School Gym,
Sun Feb 19 1950,Chicago Stags,83,Minneapolis Lakers,96,Box Score,,,,Minneapolis Auditorium,
Sun Feb 19 1950,New York Knicks,92,Rochester Royals,105,Box Score,,,,Edgerton Park Arena,
Sun Feb 19 1950,Sheboygan Red Skins,65,St. Louis Bombers,72,Box Score,,,,St. Louis Arena,
Sun Feb 19 1950,Indianapolis Olympians,78,Syracuse Nationals,82,Box Score,,,,State Fair Coliseum,
Sun Feb 19 1950,Tri-Cities Blackhawks,63,Waterloo Hawks,84,Box Score,,,,McElroy Auditorium,
Mon Feb 20 1950,Baltimore Bullets,73,Tri-Cities Blackhawks,82,Box Score,,,,Wharton Field House,
Tue Feb 21 1950,Baltimore Bullets,64,Chicago Stags,72,Box Score,,,,Chicago Stadium,
Tue Feb 21 1950,Syracuse Nationals,78,Denver Nuggets,89,Box Score,,,,Denver Auditorium Arena,
Tue Feb 21 1950,Sheboygan Red Skins,83,Indianapolis Olympians,78,Box Score,,,,Hinkle Fieldhouse,
Tue Feb 21 1950,New York Knicks,84,Philadelphia Warriors,73,Box Score,,,,Philadelphia Arena,
Tue Feb 21 1950,Washington Capitols,76,Rochester Royals,84,Box Score,,,,Edgerton Park Arena,
Wed Feb 22 1950,St. Louis Bombers,57,Minneapolis Lakers,100,Box Score,,,,Minneapolis Auditorium,
Wed Feb 22 1950,Washington Capitols,81,New York Knicks,89,Box Score,,,,Madison Square Garden (III),
Wed Feb 22 1950,Anderson Packers,90,Tri-Cities Blackhawks,81,Box Score,,,,Wharton Field House,
Wed Feb 22 1950,Baltimore Bullets,84,Waterloo Hawks,77,Box Score,,,,McElroy Auditorium,
Thu Feb 23 1950,Philadelphia Warriors,77,Boston Celtics,82,Box Score,,216,,Rhode Island Auditorium,at Providence RI
Thu Feb 23 1950,Syracuse Nationals,108,Denver Nuggets,80,Box Score,,,,Denver Auditorium Arena,
Thu Feb 23 1950,Waterloo Hawks,86,Sheboygan Red Skins,81,Box Score,,,,Sheboygan Municipal Auditorium and Armory,
Thu Feb 23 1950,Fort Wayne Pistons,74,St. Louis Bombers,72,Box Score,,,,St. Louis Arena,
Fri Feb 24 1950,Washington Capitols,74,Boston Celtics,89,Box Score,,2152,,Boston Arena,
Fri Feb 24 1950,St. Louis Bombers,62,Chicago Stags,77,Box Score,,,,Chicago Stadium,
Fri Feb 24 1950,Syracuse Nationals,72,Indianapolis Olympians,67,Box Score,,,,Chicago Stadium,at Chicago IL
Fri Feb 24 1950,Baltimore Bullets,77,Philadelphia Warriors,69,Box Score,,,,Philadelphia Arena,
Sat Feb 25 1950,Boston Celtics,82,Baltimore Bullets,66,Box Score,,,,Baltimore Coliseum,
Sat Feb 25 1950,Chicago Stags,79,New York Knicks,86,Box Score,,,,Madison Square Garden (III),
Sat Feb 25 1950,Minneapolis Lakers,64,Rochester Royals,66,Box Score,,,,Edgerton Park Arena,
Sat Feb 25 1950,Sheboygan Red Skins,66,Tri-Cities Blackhawks,74,Box Score,,,,Wharton Field House,
Sat Feb 25 1950,Philadelphia Warriors,92,Washington Capitols,80,Box Score,,,,Uline Arena,
Sun Feb 26 1950,Waterloo Hawks,100,Denver Nuggets,76,Box Score,,,,Denver Auditorium Arena,
Sun Feb 26 1950,Washington Capitols,81,Fort Wayne Pistons,78,Box Score,,,,North Side High School Gym,
Sun Feb 26 1950,Tri-Cities Blackhawks,66,Minneapolis Lakers,80,Box Score,,,,Minneapolis Auditorium,
Sun Feb 26 1950,Indianapolis Olympians,107,Sheboygan Red Skins,86,Box Score,,,,Sheboygan Municipal Auditorium and Armory,
Sun Feb 26 1950,Rochester Royals,81,St. Louis Bombers,79,Box Score,,,,St. Louis Arena,
Sun Feb 26 1950,Chicago Stags,64,Syracuse Nationals,73,Box Score,,,,State Fair Coliseum,
Mon Feb 27 1950,Syracuse Nationals,73,Anderson Packers,97,Box Score,,,,Anderson High School Wigwam,
Mon Feb 27 1950,Chicago Stags,79,Boston Celtics,77,Box Score,,1792,,Boston Garden,
Mon Feb 27 1950,Tri-Cities Blackhawks,110,Denver Nuggets,75,Box Score,,,,George V. Allee Gymnasium,at Sioux City IA
Tue Feb 28 1950,Syracuse Nationals,72,Indianapolis Olympians,110,Box Score,,,,Hinkle Fieldhouse,
Tue Feb 28 1950,Fort Wayne Pistons,65,Minneapolis Lakers,71,Box Score,,,,Minneapolis Auditorium,
Tue Feb 28 1950,Chicago Stags,69,Rochester Royals,74,Box Score,,,,Edgerton Park Arena,
Wed Mar 1 1950,Washington Capitols,75,Chicago Stags,76,Box Score,,,,Reynolds Coliseum,at Raleigh NC
Wed Mar 1 1950,Tri-Cities Blackhawks,97,Denver Nuggets,80,Box Score,,,,Muscatine High School Fieldhouse,at Muscatine IA
Wed Mar 1 1950,Baltimore Bullets,76,New York Knicks,82,Box Score,,,,Madison Square Garden (III),
Wed Mar 1 1950,Boston Celtics,64,Philadelphia Warriors,77,Box Score,,7897,,Philadelphia Arena,
Wed Mar 1 1950,Fort Wayne Pistons,75,St. Louis Bombers,70,Box Score,,,,St. Louis Arena,
Wed Mar 1 1950,Syracuse Nationals,93,Waterloo Hawks,72,Box Score,,,,McElroy Auditorium,
Thu Mar 2 1950,Denver Nuggets,72,Anderson Packers,85,Box Score,,,,Anderson High School Wigwam,
Thu Mar 2 1950,Minneapolis Lakers,88,Baltimore Bullets,68,Box Score,,,,Baltimore Coliseum,
Thu Mar 2 1950,New York Knicks,81,Boston Celtics,72,Box Score,,13909,,Boston Garden,
Thu Mar 2 1950,St. Louis Bombers,61,Fort Wayne Pistons,91,Box Score,,,,North Side High School Gym,
Thu Mar 2 1950,Syracuse Nationals,85,Sheboygan Red Skins,95,Box Score,,,,Sheboygan Municipal Auditorium and Armory,
