--- When using SR data, please cite us and provide a link and/or a mention.


 
Date,Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,LOG,Arena,Notes
Tue Dec 13 1994,Detroit Pistons,78,Chicago Bulls,98,Box Score,,22224,,United Center,
Tue Dec 13 1994,Indiana Pacers,83,Cleveland Cavaliers,90,Box Score,,19191,,Gund Arena,
Tue Dec 13 1994,Los Angeles Lakers,115,Dallas Mavericks,108,Box Score,,15150,,Reunion Arena,
Tue Dec 13 1994,Sacramento Kings,112,Golden State Warriors,107,Box Score,,15025,,Oakland-Alameda County Coliseum Arena,
Tue Dec 13 1994,Washington Bullets,85,Houston Rockets,93,Box Score,,13889,,The Summit,
Tue Dec 13 1994,Miami Heat,90,Philadelphia 76ers,105,Box Score,,7157,,CoreStates Spectrum,
Wed Dec 14 1994,Charlotte Hornets,106,Detroit Pistons,93,Box Score,,15528,,The Palace of Auburn Hills,
Wed Dec 14 1994,Atlanta Hawks,79,Indiana Pacers,81,Box Score,,13039,2:12,Market Square Arena,
Wed Dec 14 1994,Philadelphia 76ers,96,Milwaukee Bucks,99,Box Score,,13785,,Bradley Center,
Wed Dec 14 1994,Utah Jazz,103,Minnesota Timberwolves,95,Box Score,,13118,,Target Center,
Wed Dec 14 1994,Cleveland Cavaliers,95,New Jersey Nets,88,Box Score,2OT,9027,,Brendan Byrne Arena,
Wed Dec 14 1994,Denver Nuggets,96,Orlando Magic,120,Box Score,,16010,,Orlando Arena,
Wed Dec 14 1994,Seattle SuperSonics,93,Phoenix Suns,111,Box Score,,19023,,America West Arena,
Wed Dec 14 1994,Los Angeles Clippers,73,Portland Trail Blazers,121,Box Score,,12888,,Memorial Coliseum,
Wed Dec 14 1994,Boston Celtics,110,San Antonio Spurs,122,Box Score,,15154,2:09,Alamodome,
Thu Dec 15 1994,Boston Celtics,113,Dallas Mavericks,122,Box Score,,17502,2:12,Reunion Arena,
Thu Dec 15 1994,Los Angeles Lakers,97,Houston Rockets,94,Box Score,,11943,,The Summit,
Thu Dec 15 1994,Golden State Warriors,82,Los Angeles Clippers,89,Box Score,,17277,,Arrowhead Pond,at Anaheim CA
Thu Dec 15 1994,Denver Nuggets,101,Miami Heat,99,Box Score,,14531,,Miami Arena,
Thu Dec 15 1994,New York Knicks,94,Sacramento Kings,84,Box Score,,17317,,ARCO Arena (II),
Thu Dec 15 1994,Portland Trail Blazers,103,Seattle SuperSonics,114,Box Score,,13151,,Tacoma Dome,
Thu Dec 15 1994,Utah Jazz,95,Washington Bullets,85,Box Score,,18756,,USAir Arena,
Fri Dec 16 1994,Chicago Bulls,85,Atlanta Hawks,80,Box Score,,13542,2:07,Omni Coliseum,
Fri Dec 16 1994,Orlando Magic,131,Golden State Warriors,128,Box Score,OT,15025,,Oakland-Alameda County Coliseum Arena,
Fri Dec 16 1994,Charlotte Hornets,91,Indiana Pacers,93,Box Score,,16497,,Market Square Arena,
Fri Dec 16 1994,New Jersey Nets,93,Minnesota Timberwolves,94,Box Score,,11107,,Target Center,
Fri Dec 16 1994,Cleveland Cavaliers,84,Philadelphia 76ers,80,Box Score,,9830,,CoreStates Spectrum,
Fri Dec 16 1994,New York Knicks,85,Phoenix Suns,106,Box Score,,19023,,America West Arena,
Sat Dec 17 1994,Denver Nuggets,92,Charlotte Hornets,111,Box Score,,23698,,Charlotte Coliseum,
Sat Dec 17 1994,Utah Jazz,97,Chicago Bulls,89,Box Score,,22716,,United Center,
Sat Dec 17 1994,Boston Celtics,112,Houston Rockets,109,Box Score,,15757,2:19,The Summit,
Sat Dec 17 1994,Dallas Mavericks,106,Los Angeles Clippers,87,Box Score,,17578,,Arrowhead Pond,at Anaheim CA
Sat Dec 17 1994,Atlanta Hawks,85,Miami Heat,96,Box Score,,14486,2:06,Miami Arena,
Sat Dec 17 1994,Detroit Pistons,97,Philadelphia 76ers,92,Box Score,,11642,,CoreStates Spectrum,
Sat Dec 17 1994,Sacramento Kings,98,Phoenix Suns,109,Box Score,,19023,,America West Arena,
Sat Dec 17 1994,Los Angeles Lakers,102,San Antonio Spurs,116,Box Score,,16439,,Alamodome,
Sat Dec 17 1994,Orlando Magic,84,Seattle SuperSonics,124,Box Score,,16832,,Tacoma Dome,
Sat Dec 17 1994,Minnesota Timberwolves,96,Washington Bullets,87,Box Score,,18756,,USAir Arena,
Sun Dec 18 1994,Utah Jazz,101,Milwaukee Bucks,98,Box Score,,16624,,Bradley Center,
Sun Dec 18 1994,Miami Heat,102,New Jersey Nets,103,Box Score,,10255,,Brendan Byrne Arena,
Sun Dec 18 1994,New York Knicks,87,Portland Trail Blazers,111,Box Score,,12888,,Memorial Coliseum,
Mon Dec 19 1994,Cleveland Cavaliers,77,Chicago Bulls,63,Box Score,,22301,,United Center,
Mon Dec 19 1994,Boston Celtics,85,Denver Nuggets,104,Box Score,,17171,2:07,McNichols Sports Arena,
Mon Dec 19 1994,Washington Bullets,102,Phoenix Suns,113,Box Score,,19023,,America West Arena,
Tue Dec 20 1994,Milwaukee Bucks,97,Atlanta Hawks,115,Box Score,,8818,2:03,Omni Coliseum,
Tue Dec 20 1994,Indiana Pacers,95,Charlotte Hornets,99,Box Score,,23698,,Charlotte Coliseum,
Tue Dec 20 1994,Dallas Mavericks,110,Golden State Warriors,107,Box Score,,15025,,Oakland-Alameda County Coliseum Arena,
Tue Dec 20 1994,Minnesota Timberwolves,95,Los Angeles Lakers,108,Box Score,,11101,,Great Western Forum,
Tue Dec 20 1994,New Jersey Nets,85,New York Knicks,83,Box Score,,19763,,Madison Square Garden (IV),
Tue Dec 20 1994,Utah Jazz,91,Philadelphia 76ers,88,Box Score,,10225,,CoreStates Spectrum,
Tue Dec 20 1994,Orlando Magic,108,Portland Trail Blazers,104,Box Score,,12888,,Memorial Coliseum,
Tue Dec 20 1994,Washington Bullets,102,Sacramento Kings,105,Box Score,,17317,,ARCO Arena (II),
Tue Dec 20 1994,Los Angeles Clippers,79,Seattle SuperSonics,110,Box Score,,11952,,Tacoma Dome,
Wed Dec 21 1994,San Antonio Spurs,111,Denver Nuggets,97,Box Score,,17171,,McNichols Sports Arena,
Wed Dec 21 1994,Chicago Bulls,99,Indiana Pacers,107,Box Score,,16572,,Market Square Arena,
Wed Dec 21 1994,Orlando Magic,102,Los Angeles Clippers,91,Box Score,,12498,,Los Angeles Memorial Sports Arena,
Wed Dec 21 1994,Milwaukee Bucks,112,Miami Heat,122,Box Score,2OT,14402,,Miami Arena,
Wed Dec 21 1994,Detroit Pistons,99,New Jersey Nets,117,Box Score,,11380,,Brendan Byrne Arena,
Thu Dec 22 1994,Utah Jazz,103,Atlanta Hawks,94,Box Score,,9441,1:56,Omni Coliseum,
Thu Dec 22 1994,Philadelphia 76ers,91,Charlotte Hornets,103,Box Score,,23698,,Charlotte Coliseum,
Thu Dec 22 1994,Washington Bullets,87,Golden State Warriors,107,Box Score,,15025,,Oakland-Alameda County Coliseum Arena,
Thu Dec 22 1994,Phoenix Suns,106,Houston Rockets,114,Box Score,,16611,,The Summit,
Thu Dec 22 1994,Cleveland Cavaliers,93,New York Knicks,90,Box Score,,19763,,Madison Square Garden (IV),
Thu Dec 22 1994,Minnesota Timberwolves,89,Sacramento Kings,109,Box Score,,17317,,ARCO Arena (II),
Thu Dec 22 1994,Dallas Mavericks,101,Seattle SuperSonics,103,Box Score,,14763,,Tacoma Dome,
Fri Dec 23 1994,Philadelphia 76ers,85,Boston Celtics,77,Box Score,,14890,2:12,Boston Garden,
Fri Dec 23 1994,Indiana Pacers,92,Chicago Bulls,116,Box Score,,22524,,United Center,
Fri Dec 23 1994,New Jersey Nets,75,Cleveland Cavaliers,80,Box Score,,20562,,Gund Arena,
Fri Dec 23 1994,Atlanta Hawks,97,Detroit Pistons,77,Box Score,,21454,1:58,The Palace of Auburn Hills,
Fri Dec 23 1994,Washington Bullets,105,Los Angeles Clippers,102,Box Score,,7600,,Los Angeles Memorial Sports Arena,
Fri Dec 23 1994,Sacramento Kings,89,Los Angeles Lakers,100,Box Score,,12637,,Great Western Forum,
Fri Dec 23 1994,Charlotte Hornets,93,Miami Heat,116,Box Score,,14698,,Miami Arena,
Fri Dec 23 1994,Milwaukee Bucks,91,Orlando Magic,123,Box Score,,16010,,Orlando Arena,
Fri Dec 23 1994,Denver Nuggets,110,Phoenix Suns,126,Box Score,,19023,,America West Arena,
Fri Dec 23 1994,Dallas Mavericks,92,Portland Trail Blazers,118,Box Score,,12888,,Memorial Coliseum,
Fri Dec 23 1994,Houston Rockets,96,San Antonio Spurs,98,Box Score,,31514,,Alamodome,
Sun Dec 25 1994,New York Knicks,104,Chicago Bulls,107,Box Score,OT,22854,,United Center,
Sun Dec 25 1994,Seattle SuperSonics,96,Denver Nuggets,105,Box Score,,17171,,McNichols Sports Arena,
Mon Dec 26 1994,Boston Celtics,102,Cleveland Cavaliers,123,Box Score,,20562,2:02,Gund Arena,
Mon Dec 26 1994,Houston Rockets,101,Miami Heat,88,Box Score,,15200,,Miami Arena,
Mon Dec 26 1994,New Jersey Nets,97,Milwaukee Bucks,101,Box Score,,16475,,Bradley Center,
Mon Dec 26 1994,Los Angeles Clippers,81,Minnesota Timberwolves,82,Box Score,,12338,,Target Center,
Mon Dec 26 1994,Dallas Mavericks,113,Phoenix Suns,139,Box Score,,19023,,America West Arena,
Mon Dec 26 1994,Philadelphia 76ers,101,Portland Trail Blazers,94,Box Score,,12888,,Memorial Coliseum,
Mon Dec 26 1994,Sacramento Kings,103,Seattle SuperSonics,123,Box Score,,15780,,Tacoma Dome,
Mon Dec 26 1994,Orlando Magic,128,Washington Bullets,121,Box Score,OT,18756,,USAir Arena,
Tue Dec 27 1994,Los Angeles Clippers,95,Chicago Bulls,92,Box Score,,22231,,United Center,
Tue Dec 27 1994,Phoenix Suns,119,Dallas Mavericks,118,Box Score,,17502,,Reunion Arena,
Tue Dec 27 1994,Indiana Pacers,95,Denver Nuggets,91,Box Score,,17171,,McNichols Sports Arena,
Tue Dec 27 1994,Milwaukee Bucks,98,Detroit Pistons,88,Box Score,,18209,,The Palace of Auburn Hills,
Tue Dec 27 1994,Los Angeles Lakers,105,Golden State Warriors,129,Box Score,,15025,,Oakland-Alameda County Coliseum Arena,
Tue Dec 27 1994,Atlanta Hawks,93,Houston Rockets,105,Box Score,,16394,,The Summit,
Tue Dec 27 1994,New York Knicks,99,New Jersey Nets,91,Box Score,,20049,,Brendan Byrne Arena,
Tue Dec 27 1994,Miami Heat,83,Orlando Magic,103,Box Score,,16010,,Orlando Arena,
Tue Dec 27 1994,Portland Trail Blazers,101,Sacramento Kings,102,Box Score,,17317,,ARCO Arena (II),
Tue Dec 27 1994,Charlotte Hornets,108,San Antonio Spurs,119,Box Score,,33026,,Alamodome,
Wed Dec 28 1994,Chicago Bulls,105,Boston Celtics,97,Box Score,,14890,2:08,Boston Garden,
Wed Dec 28 1994,Washington Bullets,75,Cleveland Cavaliers,91,Box Score,,20562,,Gund Arena,
Wed Dec 28 1994,Detroit Pistons,93,New York Knicks,101,Box Score,,19763,,Madison Square Garden (IV),
Wed Dec 28 1994,Philadelphia 76ers,102,Seattle SuperSonics,121,Box Score,,15787,,Tacoma Dome,
Wed Dec 28 1994,Indiana Pacers,95,Utah Jazz,117,Box Score,,19911,,Delta Center,
Thu Dec 29 1994,San Antonio Spurs,121,Atlanta Hawks,127,Box Score,OT,15005,2:33,Omni Coliseum,
Thu Dec 29 1994,Orlando Magic,123,Charlotte Hornets,125,Box Score,,23698,,Charlotte Coliseum,
Thu Dec 29 1994,Golden State Warriors,124,Houston Rockets,126,Box Score,,16611,,The Summit,
Thu Dec 29 1994,Seattle SuperSonics,95,Los Angeles Lakers,96,Box Score,,17505,,Great Western Forum,
Thu Dec 29 1994,Los Angeles Clippers,83,Miami Heat,126,Box Score,,14626,,Miami Arena,
Thu Dec 29 1994,Denver Nuggets,93,Portland Trail Blazers,104,Box Score,,12888,,Memorial Coliseum,
Fri Dec 30 1994,Miami Heat,88,Chicago Bulls,133,Box Score,,22284,,United Center,
Fri Dec 30 1994,Atlanta Hawks,85,Cleveland Cavaliers,87,Box Score,,20562,2:11,Gund Arena,
Fri Dec 30 1994,Golden State Warriors,94,Dallas Mavericks,110,Box Score,,17502,,Reunion Arena,
Fri Dec 30 1994,Portland Trail Blazers,114,Denver Nuggets,118,Box Score,,17171,,McNichols Sports Arena,
Fri Dec 30 1994,Boston Celtics,124,Detroit Pistons,107,Box Score,,19178,2:12,The Palace of Auburn Hills,
Fri Dec 30 1994,New Jersey Nets,79,Indiana Pacers,96,Box Score,,16710,,Market Square Arena,
Fri Dec 30 1994,Charlotte Hornets,101,Milwaukee Bucks,94,Box Score,,18026,,Bradley Center,
Fri Dec 30 1994,New York Knicks,90,Minnesota Timberwolves,81,Box Score,,18122,,Target Center,
Fri Dec 30 1994,Los Angeles Clippers,105,Orlando Magic,116,Box Score,OT,16010,,Orlando Arena,
Fri Dec 30 1994,Los Angeles Lakers,127,Phoenix Suns,112,Box Score,,19023,,America West Arena,
Fri Dec 30 1994,Philadelphia 76ers,82,Sacramento Kings,85,Box Score,,17317,,ARCO Arena (II),
Fri Dec 30 1994,Houston Rockets,111,Utah Jazz,103,Box Score,,19911,,Delta Center,
Fri Dec 30 1994,San Antonio Spurs,115,Washington Bullets,101,Box Score,,18756,,USAir Arena,
Tue Jan 3 1995,Portland Trail Blazers,103,Atlanta Hawks,98,Box Score,,8477,2:18,Omni Coliseum,
Tue Jan 3 1995,Houston Rockets,110,Dallas Mavericks,98,Box Score,,17502,,Reunion Arena,
Tue Jan 3 1995,San Antonio Spurs,91,Golden State Warriors,86,Box Score,,15025,,Oakland-Alameda County Coliseum Arena,
Tue Jan 3 1995,Detroit Pistons,96,Los Angeles Lakers,105,Box Score,,13228,,Great Western Forum,
Tue Jan 3 1995,Denver Nuggets,108,Minnesota Timberwolves,99,Box Score,2OT,12739,,Target Center,
Tue Jan 3 1995,Indiana Pacers,103,New Jersey Nets,114,Box Score,,14145,,Brendan Byrne Arena,
Tue Jan 3 1995,Phoenix Suns,108,Sacramento Kings,100,Box Score,,17317,,ARCO Arena (II),
Tue Jan 3 1995,Milwaukee Bucks,91,Utah Jazz,123,Box Score,,18701,,Delta Center,
Tue Jan 3 1995,Seattle SuperSonics,121,Washington Bullets,107,Box Score,,16940,,USAir Arena,
Wed Jan 4 1995,Miami Heat,113,Boston Celtics,117,Box Score,OT,14890,2:36,Boston Garden,
Wed Jan 4 1995,Portland Trail Blazers,106,Charlotte Hornets,118,Box Score,,23698,,Charlotte Coliseum,
Wed Jan 4 1995,Denver Nuggets,80,Chicago Bulls,86,Box Score,,22198,,United Center,
Wed Jan 4 1995,Seattle SuperSonics,116,Cleveland Cavaliers,85,Box Score,,20562,,Gund Arena,
Wed Jan 4 1995,Washington Bullets,90,Indiana Pacers,94,Box Score,,15975,,Market Square Arena,
Wed Jan 4 1995,Atlanta Hawks,80,New York Knicks,89,Box Score,,19763,,Madison Square Garden (IV),
Wed Jan 4 1995,New Jersey Nets,110,Orlando Magic,113,Box Score,,16010,,Orlando Arena,
Wed Jan 4 1995,Philadelphia 76ers,122,Phoenix Suns,127,Box Score,,19023,,America West Arena,
Thu Jan 5 1995,Milwaukee Bucks,111,Golden State Warriors,103,Box Score,,15025,,Oakland-Alameda County Coliseum Arena,
Thu Jan 5 1995,Dallas Mavericks,99,Houston Rockets,108,Box Score,,16611,,The Summit,
Thu Jan 5 1995,Philadelphia 76ers,93,Los Angeles Clippers,95,Box Score,,6239,,Los Angeles Memorial Sports Arena,
Thu Jan 5 1995,Minnesota Timberwolves,91,Miami Heat,114,Box Score,,14305,,Miami Arena,
Thu Jan 5 1995,Detroit Pistons,88,Sacramento Kings,94,Box Score,,17317,,ARCO Arena (II),
Thu Jan 5 1995,San Antonio Spurs,104,Utah Jazz,103,Box Score,,19911,,Delta Center,
Fri Jan 6 1995,Washington Bullets,90,Atlanta Hawks,112,Box Score,,12069,,Omni Coliseum,
Fri Jan 6 1995,Portland Trail Blazers,95,Boston Celtics,92,Box Score,,14890,2:09,Boston Garden,
Fri Jan 6 1995,Seattle SuperSonics,108,Chicago Bulls,101,Box Score,,22248,,United Center,
Fri Jan 6 1995,New York Knicks,103,Cleveland Cavaliers,93,Box Score,,20562,,Gund Arena,
Fri Jan 6 1995,Indiana Pacers,92,Dallas Mavericks,103,Box Score,,17502,,Reunion Arena,
Fri Jan 6 1995,Milwaukee Bucks,98,Los Angeles Lakers,106,Box Score,,13227,,Great Western Forum,
Fri Jan 6 1995,Charlotte Hornets,89,New Jersey Nets,88,Box Score,,20049,,Brendan Byrne Arena,
Fri Jan 6 1995,Minnesota Timberwolves,99,Orlando Magic,121,Box Score,,16010,,Orlando Arena,
Sat Jan 7 1995,New Jersey Nets,85,Atlanta Hawks,102,Box Score,,12721,,Omni Coliseum,
Sat Jan 7 1995,Boston Celtics,98,Charlotte Hornets,106,Box Score,,23698,2:13,Charlotte Coliseum,
Sat Jan 7 1995,Chicago Bulls,78,Cleveland Cavaliers,92,Box Score,,20562,,Gund Arena,
Sat Jan 7 1995,Phoenix Suns,109,Denver Nuggets,100,Box Score,,17171,,McNichols Sports Arena,
Sat Jan 7 1995,Indiana Pacers,88,Houston Rockets,83,Box Score,,16611,,The Summit,
Sat Jan 7 1995,San Antonio Spurs,103,Los Angeles Clippers,88,Box Score,,8070,,Los Angeles Memorial Sports Arena,
Sat Jan 7 1995,Miami Heat,95,Sacramento Kings,96,Box Score,,17317,,ARCO Arena (II),
Sat Jan 7 1995,Philadelphia 76ers,90,Utah Jazz,111,Box Score,,19657,,Delta Center,
Sat Jan 7 1995,Portland Trail Blazers,114,Washington Bullets,105,Box Score,,18756,,USAir Arena,
Sun Jan 8 1995,Milwaukee Bucks,96,Denver Nuggets,102,Box Score,OT,17171,,McNichols Sports Arena,
Sun Jan 8 1995,Orlando Magic,108,Detroit Pistons,88,Box Score,,21454,,The Palace of Auburn Hills,
Sun Jan 8 1995,Miami Heat,105,Los Angeles Lakers,122,Box Score,,12997,,Great Western Forum,
Sun Jan 8 1995,Minnesota Timberwolves,87,New York Knicks,102,Box Score,,19763,,Madison Square Garden (IV),
Mon Jan 9 1995,Washington Bullets,101,Boston Celtics,114,Box Score,,14890,2:16,Boston Garden,
Mon Jan 9 1995,Milwaukee Bucks,102,Phoenix Suns,119,Box Score,,19023,,America West Arena,
Mon Jan 9 1995,Los Angeles Lakers,83,Portland Trail Blazers,129,Box Score,,12888,,Memorial Coliseum,
Mon Jan 9 1995,Dallas Mavericks,90,Utah Jazz,106,Box Score,,19911,,Delta Center,
Tue Jan 10 1995,Orlando Magic,77,Chicago Bulls,109,Box Score,,22529,,United Center,
Tue Jan 10 1995,Charlotte Hornets,116,Cleveland Cavaliers,108,Box Score,OT,20562,,Gund Arena,
Tue Jan 10 1995,New Jersey Nets,84,Detroit Pistons,98,Box Score,,14256,,The Palace of Auburn Hills,
Tue Jan 10 1995,Seattle SuperSonics,128,Golden State Warriors,118,Box Score,OT,15025,,Oakland-Alameda County Coliseum Arena,
Tue Jan 10 1995,Sacramento Kings,98,Minnesota Timberwolves,85,Box Score,,13017,,Target Center,
Tue Jan 10 1995,Indiana Pacers,105,New York Knicks,117,Box Score,,19763,,Madison Square Garden (IV),
Tue Jan 10 1995,Los Angeles Clippers,97,San Antonio Spurs,108,Box Score,,15729,,Alamodome,
Tue Jan 10 1995,Atlanta Hawks,99,Washington Bullets,96,Box Score,,12345,,USAir Arena,
Wed Jan 11 1995,Indiana Pacers,97,Boston Celtics,100,Box Score,,14890,2:14,Boston Garden,
Wed Jan 11 1995,Minnesota Timberwolves,91,Charlotte Hornets,100,Box Score,,23698,,Charlotte Coliseum,
Wed Jan 11 1995,Los Angeles Clippers,93,Dallas Mavericks,98,Box Score,,14957,,Reunion Arena,
Wed Jan 11 1995,Miami Heat,97,Houston Rockets,108,Box Score,,12424,,The Summit,
Wed Jan 11 1995,Phoenix Suns,118,Los Angeles Lakers,108,Box Score,,17505,,Great Western Forum,
Wed Jan 11 1995,Sacramento Kings,88,Milwaukee Bucks,97,Box Score,,13279,,Bradley Center,
Wed Jan 11 1995,Detroit Pistons,107,Orlando Magic,124,Box Score,,16010,,Orlando Arena,
Wed Jan 11 1995,Chicago Bulls,115,Philadelphia 76ers,77,Box Score,,13245,,CoreStates Spectrum,
Wed Jan 11 1995,Golden State Warriors,92,Portland Trail Blazers,104,Box Score,,12888,,Memorial Coliseum,
Wed Jan 11 1995,Denver Nuggets,88,Utah Jazz,114,Box Score,,19911,,Delta Center,
Thu Jan 12 1995,Dallas Mavericks,78,Denver Nuggets,94,Box Score,,17171,,McNichols Sports Arena,
Thu Jan 12 1995,Cleveland Cavaliers,107,Phoenix Suns,96,Box Score,,19023,,America West Arena,
Thu Jan 12 1995,Miami Heat,108,San Antonio Spurs,113,Box Score,,14651,,Alamodome,
Fri Jan 13 1995,Orlando Magic,101,Atlanta Hawks,96,Box Score,,16378,2:15,Omni Coliseum,
Fri Jan 13 1995,Utah Jazz,95,Boston Celtics,93,Box Score,,14890,2:09,Boston Garden,
Fri Jan 13 1995,Sacramento Kings,89,Chicago Bulls,79,Box Score,,22243,,United Center,
Fri Jan 13 1995,San Antonio Spurs,100,Houston Rockets,103,Box Score,,16611,,The Summit,
Fri Jan 13 1995,Golden State Warriors,104,Los Angeles Lakers,115,Box Score,,13182,,Great Western Forum,
Fri Jan 13 1995,New York Knicks,91,Milwaukee Bucks,88,Box Score,,17909,,Bradley Center,
Fri Jan 13 1995,Detroit Pistons,92,Minnesota Timberwolves,104,Box Score,,12516,,Target Center,
Fri Jan 13 1995,New Jersey Nets,110,Philadelphia 76ers,101,Box Score,,12780,,CoreStates Spectrum,
Fri Jan 13 1995,Los Angeles Clippers,101,Seattle SuperSonics,108,Box Score,,13836,,Tacoma Dome,
Fri Jan 13 1995,Indiana Pacers,113,Washington Bullets,99,Box Score,,18756,,USAir Arena,
Sat Jan 14 1995,Chicago Bulls,85,Charlotte Hornets,96,Box Score,,23698,,Charlotte Coliseum,
Sat Jan 14 1995,Miami Heat,84,Dallas Mavericks,77,Box Score,,17502,,Reunion Arena,
Sat Jan 14 1995,Houston Rockets,104,Denver Nuggets,118,Box Score,,17171,,McNichols Sports Arena,
Sat Jan 14 1995,Cleveland Cavaliers,103,Golden State Warriors,97,Box Score,OT,15025,,Oakland-Alameda County Coliseum Arena,
Sat Jan 14 1995,Milwaukee Bucks,97,Indiana Pacers,95,Box Score,,16716,,Market Square Arena,
Sat Jan 14 1995,Phoenix Suns,134,Los Angeles Clippers,108,Box Score,,10693,,Los Angeles Memorial Sports Arena,
Sat Jan 14 1995,Minnesota Timberwolves,84,New Jersey Nets,93,Box Score,,15065,,Brendan Byrne Arena,
Sat Jan 14 1995,Utah Jazz,86,New York Knicks,81,Box Score,,19763,,Madison Square Garden (IV),
Sat Jan 14 1995,Philadelphia 76ers,70,Orlando Magic,91,Box Score,,16010,,Orlando Arena,
Sun Jan 15 1995,Sacramento Kings,97,Boston Celtics,98,Box Score,,14890,2:12,Boston Garden,
Sun Jan 15 1995,Dallas Mavericks,108,San Antonio Spurs,103,Box Score,,16019,,Alamodome,
Sun Jan 15 1995,Portland Trail Blazers,124,Seattle SuperSonics,131,Box Score,,16950,,Tacoma Dome,
Mon Jan 16 1995,Miami Heat,95,Atlanta Hawks,99,Box Score,,9608,2:07,Omni Coliseum,
Mon Jan 16 1995,Denver Nuggets,73,Golden State Warriors,77,Box Score,,15025,,Oakland-Alameda County Coliseum Arena,
Mon Jan 16 1995,Utah Jazz,99,Indiana Pacers,98,Box Score,OT,14333,,Market Square Arena,
Mon Jan 16 1995,Los Angeles Clippers,88,Los Angeles Lakers,96,Box Score,,11326,,Great Western Forum,
Mon Jan 16 1995,Houston Rockets,75,Minnesota Timberwolves,94,Box Score,,12442,,Target Center,
Mon Jan 16 1995,New Jersey Nets,90,New York Knicks,107,Box Score,,19763,,Madison Square Garden (IV),
Mon Jan 16 1995,Detroit Pistons,116,Philadelphia 76ers,110,Box Score,,10768,,CoreStates Spectrum,
Mon Jan 16 1995,Chicago Bulls,101,Washington Bullets,109,Box Score,,18756,,USAir Arena,
Tue Jan 17 1995,San Antonio Spurs,101,Boston Celtics,92,Box Score,,14890,2:12,Boston Garden,
Tue Jan 17 1995,Charlotte Hornets,98,Orlando Magic,109,Box Score,,16010,,Orlando Arena,
Tue Jan 17 1995,Denver Nuggets,113,Phoenix Suns,129,Box Score,,19023,,America West Arena,
Tue Jan 17 1995,Portland Trail Blazers,88,Sacramento Kings,95,Box Score,,17317,,ARCO Arena (II),
Tue Jan 17 1995,Cleveland Cavaliers,91,Seattle SuperSonics,115,Box Score,,12914,,Tacoma Dome,
Wed Jan 18 1995,Philadelphia 76ers,92,Atlanta Hawks,80,Box Score,,10527,2:10,Omni Coliseum,
Wed Jan 18 1995,San Antonio Spurs,110,Charlotte Hornets,111,Box Score,,23698,,Charlotte Coliseum,
Wed Jan 18 1995,Milwaukee Bucks,97,Chicago Bulls,93,Box Score,,22191,,United Center,
Wed Jan 18 1995,Orlando Magic,108,Dallas Mavericks,97,Box Score,,17502,,Reunion Arena,
Wed Jan 18 1995,Utah Jazz,99,Detroit Pistons,86,Box Score,,14755,,The Palace of Auburn Hills,
Wed Jan 18 1995,Los Angeles Lakers,105,Indiana Pacers,106,Box Score,,14061,,Market Square Arena,
Wed Jan 18 1995,Cleveland Cavaliers,83,Los Angeles Clippers,92,Box Score,,6695,,Los Angeles Memorial Sports Arena,
Wed Jan 18 1995,Boston Celtics,93,Miami Heat,121,Box Score,,14681,2:09,Miami Arena,
Thu Jan 19 1995,New York Knicks,93,Houston Rockets,77,Box Score,,16611,,The Summit,
Thu Jan 19 1995,Washington Bullets,115,Milwaukee Bucks,120,Box Score,,13311,,Bradley Center,
Thu Jan 19 1995,Seattle SuperSonics,102,Minnesota Timberwolves,87,Box Score,,13396,,Target Center,
Thu Jan 19 1995,Phoenix Suns,122,Portland Trail Blazers,115,Box Score,,12888,,Memorial Coliseum,
Thu Jan 19 1995,Golden State Warriors,103,Sacramento Kings,112,Box Score,,17317,,ARCO Arena (II),
Fri Jan 20 1995,Los Angeles Lakers,120,Boston Celtics,118,Box Score,,14890,2:12,Boston Garden,
Fri Jan 20 1995,New Jersey Nets,97,Charlotte Hornets,99,Box Score,,23698,,Charlotte Coliseum,
Fri Jan 20 1995,Minnesota Timberwolves,86,Chicago Bulls,93,Box Score,,22222,,United Center,
Fri Jan 20 1995,New York Knicks,106,Dallas Mavericks,93,Box Score,,17502,,Reunion Arena,
Fri Jan 20 1995,Orlando Magic,112,Denver Nuggets,108,Box Score,OT,17171,,McNichols Sports Arena,
Fri Jan 20 1995,Houston Rockets,106,Detroit Pistons,96,Box Score,,21454,,The Palace of Auburn Hills,
Fri Jan 20 1995,Atlanta Hawks,89,Indiana Pacers,99,Box Score,,16162,2:06,Market Square Arena,
Fri Jan 20 1995,Portland Trail Blazers,108,Los Angeles Clippers,97,Box Score,,7051,,Los Angeles Memorial Sports Arena,
Fri Jan 20 1995,San Antonio Spurs,115,Miami Heat,114,Box Score,OT,14687,,Miami Arena,
Fri Jan 20 1995,Cleveland Cavaliers,84,Utah Jazz,94,Box Score,,19911,,Delta Center,
Fri Jan 20 1995,Philadelphia 76ers,98,Washington Bullets,102,Box Score,,12756,,Baltimore Arena,at Baltimore MD
Sat Jan 21 1995,Boston Celtics,84,Atlanta Hawks,89,Box Score,,16048,2:02,Omni Coliseum,
Sat Jan 21 1995,Seattle SuperSonics,117,Dallas Mavericks,91,Box Score,,17502,,Reunion Arena,
Sat Jan 21 1995,Cleveland Cavaliers,101,Denver Nuggets,100,Box Score,2OT,17171,,McNichols Sports Arena,
