--- When using SR data, please cite us and provide a link and/or a mention.


 
Date,Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,LOG,Arena,Notes
Fri Feb 6 1953,New York Knicks,84,Indianapolis Olympians,73,Box Score,,,,Hinkle Fieldhouse,
Sat Feb 7 1953,Boston Celtics,101,Baltimore Bullets,98,Box Score,OT,,,Baltimore Coliseum,
Sat Feb 7 1953,Philadelphia Warriors,63,New York Knicks,86,Box Score,,,,69th Regiment Armory,
Sat Feb 7 1953,Minneapolis Lakers,72,Rochester Royals,87,Box Score,,,,Edgerton Park Arena,
Sun Feb 8 1953,Rochester Royals,82,Milwaukee Hawks,85,Box Score,OT,,,Milwaukee Arena,
Sun Feb 8 1953,Philadelphia Warriors,89,Syracuse Nationals,98,Box Score,,,,Onondaga War Memorial,
Sun Feb 8 1953,Indianapolis Olympians,67,Minneapolis Lakers,71,Box Score,,,,Minneapolis Auditorium,
Sun Feb 8 1953,Baltimore Bullets,78,Fort Wayne Pistons,89,Box Score,,,,War Memorial Coliseum,
Sun Feb 8 1953,New York Knicks,79,Boston Celtics,87,Box Score,,6273,,Boston Garden,
Tue Feb 10 1953,Baltimore Bullets,83,Indianapolis Olympians,88,Box Score,,,,Hinkle Fieldhouse,
Tue Feb 10 1953,Philadelphia Warriors,85,Rochester Royals,101,Box Score,,,,Edgerton Park Arena,
Wed Feb 11 1953,New York Knicks,86,Baltimore Bullets,80,Box Score,,,,Baltimore Coliseum,
Wed Feb 11 1953,Syracuse Nationals,78,Fort Wayne Pistons,96,Box Score,,,,War Memorial Coliseum,
Wed Feb 11 1953,Milwaukee Hawks,67,Indianapolis Olympians,65,Box Score,OT,,,War Memorial Coliseum,at Fort Wayne IN
Thu Feb 12 1953,Milwaukee Hawks,92,Baltimore Bullets,85,Box Score,,,,Philadelphia Arena,at Philadelphia PA
Thu Feb 12 1953,Syracuse Nationals,81,Minneapolis Lakers,91,Box Score,,,,Minneapolis Auditorium,
Thu Feb 12 1953,Boston Celtics,91,Philadelphia Warriors,92,Box Score,,,,Philadelphia Arena,
Fri Feb 13 1953,New York Knicks,106,Baltimore Bullets,96,Box Score,,,,Boston Garden,at Boston MA
Fri Feb 13 1953,Syracuse Nationals,89,Indianapolis Olympians,86,Box Score,2OT,,,Hinkle Fieldhouse,
Fri Feb 13 1953,Milwaukee Hawks,74,Boston Celtics,77,Box Score,,4029,,Boston Garden,
Sat Feb 14 1953,Fort Wayne Pistons,102,Baltimore Bullets,88,Box Score,,,,Baltimore Coliseum,
Sat Feb 14 1953,Philadelphia Warriors,84,Minneapolis Lakers,92,Box Score,,,,Minneapolis Auditorium,
Sat Feb 14 1953,Indianapolis Olympians,79,New York Knicks,91,Box Score,,,,69th Regiment Armory,
Sat Feb 14 1953,Milwaukee Hawks,72,Rochester Royals,81,Box Score,,,,Edgerton Park Arena,
Sun Feb 15 1953,New York Knicks,85,Syracuse Nationals,81,Box Score,,,,Onondaga War Memorial,
Sun Feb 15 1953,Indianapolis Olympians,76,Boston Celtics,89,Box Score,,4599,,Boston Garden,
Sun Feb 15 1953,Minneapolis Lakers,80,Milwaukee Hawks,71,Box Score,,,,Milwaukee Arena,
Sun Feb 15 1953,Philadelphia Warriors,95,Baltimore Bullets,75,Box Score,,,,Milwaukee Arena,at Milwaukee WI
Sun Feb 15 1953,Rochester Royals,84,Fort Wayne Pistons,72,Box Score,,,,War Memorial Coliseum,
Tue Feb 17 1953,Philadelphia Warriors,77,Indianapolis Olympians,80,Box Score,,,,Hinkle Fieldhouse,
Tue Feb 17 1953,Baltimore Bullets,74,Minneapolis Lakers,70,Box Score,,,,Concordia Fieldhouse,at Moorhead MN
Tue Feb 17 1953,Milwaukee Hawks,67,New York Knicks,86,Box Score,,,,Madison Square Garden (III),
Tue Feb 17 1953,Fort Wayne Pistons,88,Rochester Royals,78,Box Score,,,,Edgerton Park Arena,
Tue Feb 17 1953,Syracuse Nationals,84,Boston Celtics,65,Box Score,,12124,,Madison Square Garden (III),at New York NY
Wed Feb 18 1953,New York Knicks,66,Boston Celtics,69,Box Score,,5772,,Rhode Island Auditorium,at Providence RI
Thu Feb 19 1953,Milwaukee Hawks,72,Syracuse Nationals,82,Box Score,,,,Onondaga War Memorial,
Thu Feb 19 1953,Rochester Royals,87,Minneapolis Lakers,107,Box Score,,,,Minneapolis Auditorium,
Thu Feb 19 1953,Baltimore Bullets,79,Fort Wayne Pistons,83,Box Score,OT,,,War Memorial Coliseum,
Fri Feb 20 1953,Baltimore Bullets,58,Indianapolis Olympians,59,Box Score,,,,Hinkle Fieldhouse,
Sat Feb 21 1953,Boston Celtics,90,Baltimore Bullets,86,Box Score,,1774,,Baltimore Coliseum,
Sat Feb 21 1953,Milwaukee Hawks,61,Indianapolis Olympians,60,Box Score,,,,Minneapolis Auditorium,at Minneapolis MN
Sat Feb 21 1953,Fort Wayne Pistons,75,Minneapolis Lakers,85,Box Score,,,,Minneapolis Auditorium,
Sat Feb 21 1953,Philadelphia Warriors,69,New York Knicks,85,Box Score,,,,69th Regiment Armory,
Sat Feb 21 1953,Syracuse Nationals,73,Rochester Royals,84,Box Score,,,,Edgerton Park Arena,
Sun Feb 22 1953,Philadelphia Warriors,73,Syracuse Nationals,86,Box Score,,,,Onondaga War Memorial,
Sun Feb 22 1953,Minneapolis Lakers,78,Fort Wayne Pistons,90,Box Score,,,,War Memorial Coliseum,
Sun Feb 22 1953,New York Knicks,83,Boston Celtics,87,Box Score,OT,6638,,Boston Arena,
Sun Feb 22 1953,Indianapolis Olympians,64,Milwaukee Hawks,71,Box Score,,,,Milwaukee Arena,
Mon Feb 23 1953,Philadelphia Warriors,64,Milwaukee Hawks,78,Box Score,,,,Cincinnati Gardens,at Cincinnati OH
Tue Feb 24 1953,Milwaukee Hawks,69,Indianapolis Olympians,71,Box Score,OT,,,Hinkle Fieldhouse,
Tue Feb 24 1953,Minneapolis Lakers,63,New York Knicks,79,Box Score,,,,Madison Square Garden (III),
Tue Feb 24 1953,Syracuse Nationals,74,Philadelphia Warriors,63,Box Score,,,,Madison Square Garden (III),at New York NY
Tue Feb 24 1953,Fort Wayne Pistons,91,Rochester Royals,80,Box Score,,,,Edgerton Park Arena,
Wed Feb 25 1953,Rochester Royals,79,New York Knicks,71,Box Score,OT,,,Boston Arena,at Boston MA
Wed Feb 25 1953,Philadelphia Warriors,80,Boston Celtics,87,Box Score,,6252,,Boston Arena,
Wed Feb 25 1953,Minneapolis Lakers,85,Baltimore Bullets,72,Box Score,,,,Baltimore Coliseum,
Thu Feb 26 1953,Boston Celtics,82,Baltimore Bullets,81,Box Score,,3500,,Philadelphia Arena,at Philadelphia PA
Thu Feb 26 1953,Minneapolis Lakers,85,Philadelphia Warriors,73,Box Score,,,,Philadelphia Arena,
Thu Feb 26 1953,Fort Wayne Pistons,77,Syracuse Nationals,89,Box Score,,,,Onondaga War Memorial,
Fri Feb 27 1953,Philadelphia Warriors,75,Minneapolis Lakers,98,Box Score,,,,Cleveland Arena,at Cleveland OH
Sat Feb 28 1953,Syracuse Nationals,74,Baltimore Bullets,77,Box Score,,,,Baltimore Coliseum,
Sat Feb 28 1953,Philadelphia Warriors,73,Milwaukee Hawks,87,Box Score,,,,Milwaukee Arena,
Sat Feb 28 1953,Fort Wayne Pistons,74,New York Knicks,85,Box Score,,,,69th Regiment Armory,
Sat Feb 28 1953,Boston Celtics,85,Rochester Royals,92,Box Score,,4061,,Edgerton Park Arena,
Sun Mar 1 1953,Philadelphia Warriors,80,Minneapolis Lakers,102,Box Score,,,,St. Paul Auditorium,at Saint Paul MN
Sun Mar 1 1953,Milwaukee Hawks,74,Fort Wayne Pistons,76,Box Score,,,,War Memorial Coliseum,
Sun Mar 1 1953,New York Knicks,64,Syracuse Nationals,79,Box Score,,,,Onondaga War Memorial,
Tue Mar 3 1953,Boston Celtics,95,Baltimore Bullets,94,Box Score,OT,10027,,Madison Square Garden (III),at New York NY
Tue Mar 3 1953,Minneapolis Lakers,86,Fort Wayne Pistons,68,Box Score,,,,Milwaukee Arena,at Milwaukee WI
Tue Mar 3 1953,Philadelphia Warriors,73,Indianapolis Olympians,90,Box Score,,,,Hinkle Fieldhouse,
Tue Mar 3 1953,Syracuse Nationals,70,Milwaukee Hawks,75,Box Score,,,,Milwaukee Arena,
Tue Mar 3 1953,Rochester Royals,88,New York Knicks,109,Box Score,,,,Madison Square Garden (III),
Wed Mar 4 1953,Syracuse Nationals,75,Fort Wayne Pistons,73,Box Score,2OT,,,War Memorial Coliseum,
Wed Mar 4 1953,Philadelphia Warriors,75,Boston Celtics,82,Box Score,,2320,,Baltimore Coliseum,at Baltimore MD
Wed Mar 4 1953,Rochester Royals,81,Baltimore Bullets,77,Box Score,,,,Baltimore Coliseum,
Thu Mar 5 1953,New York Knicks,80,Baltimore Bullets,69,Box Score,,,,Trenton Armory,at Trenton NJ
Thu Mar 5 1953,Rochester Royals,69,Philadelphia Warriors,78,Box Score,,,,Trenton Armory,at Trenton NJ
Thu Mar 5 1953,Minneapolis Lakers,91,Syracuse Nationals,94,Box Score,,,,Onondaga War Memorial,
Fri Mar 6 1953,Minneapolis Lakers,85,Boston Celtics,100,Box Score,,13909,,Boston Garden,
Fri Mar 6 1953,Fort Wayne Pistons,73,Indianapolis Olympians,64,Box Score,,,,Hinkle Fieldhouse,
Fri Mar 6 1953,Syracuse Nationals,66,New York Knicks,75,Box Score,,,,Madison Square Garden (III),
Sat Mar 7 1953,Fort Wayne Pistons,83,Baltimore Bullets,81,Box Score,OT,,,Baltimore Coliseum,
Sat Mar 7 1953,Minneapolis Lakers,82,Rochester Royals,84,Box Score,,,,Edgerton Park Arena,
Sat Mar 7 1953,Syracuse Nationals,87,Philadelphia Warriors,88,Box Score,,,,Baltimore Coliseum,at Baltimore MD
Sun Mar 8 1953,Rochester Royals,71,Fort Wayne Pistons,69,Box Score,,,,War Memorial Coliseum,
Sun Mar 8 1953,Milwaukee Hawks,73,Minneapolis Lakers,100,Box Score,,,,Minneapolis Auditorium,
Sun Mar 8 1953,Boston Celtics,89,New York Knicks,78,Box Score,,13743,,Madison Square Garden (III),
Sun Mar 8 1953,Baltimore Bullets,91,Syracuse Nationals,98,Box Score,,,,Onondaga War Memorial,
Mon Mar 9 1953,Milwaukee Hawks,74,Fort Wayne Pistons,94,Box Score,,,,War Memorial Coliseum,
Mon Mar 9 1953,Minneapolis Lakers,83,Indianapolis Olympians,95,Box Score,,,,Concordia Fieldhouse,at Moorhead MN
Tue Mar 10 1953,Rochester Royals,61,Indianapolis Olympians,59,Box Score,,,,Hinkle Fieldhouse,
Tue Mar 10 1953,Philadelphia Warriors,76,Milwaukee Hawks,77,Box Score,,,,Kentucky State Fairgrounds,at Louisville KY
Wed Mar 11 1953,New York Knicks,113,Baltimore Bullets,107,Box Score,3OT,,,Boston Garden,at Boston MA
Wed Mar 11 1953,Fort Wayne Pistons,92,Boston Celtics,98,Box Score,,5500,,Boston Garden,
Wed Mar 11 1953,Philadelphia Warriors,72,Milwaukee Hawks,69,Box Score,OT,,,The Gardens,at Pittsburgh PA; Replay of protested 11/28/52 matchup
Thu Mar 12 1953,Boston Celtics,70,Syracuse Nationals,84,Box Score,,4658,,Onondaga War Memorial,
Thu Mar 12 1953,New York Knicks,90,Philadelphia Warriors,85,Box Score,,,,Philadelphia Arena,
Thu Mar 12 1953,Rochester Royals,77,Minneapolis Lakers,89,Box Score,,,,Minneapolis Auditorium,
Fri Mar 13 1953,Philadelphia Warriors,72,Baltimore Bullets,98,Box Score,,,,Uline Arena,at Washington DC
Fri Mar 13 1953,Milwaukee Hawks,50,Indianapolis Olympians,52,Box Score,OT,,,Hinkle Fieldhouse,
Sat Mar 14 1953,Philadelphia Warriors,85,Baltimore Bullets,87,Box Score,,,,Baltimore Coliseum,
Sat Mar 14 1953,Syracuse Nationals,95,New York Knicks,81,Box Score,,,,Madison Square Garden (III),
Sat Mar 14 1953,Indianapolis Olympians,90,Rochester Royals,82,Box Score,,,,Edgerton Park Arena,
Sun Mar 15 1953,Philadelphia Warriors,87,Boston Celtics,103,Box Score,,3606,,Boston Arena,
Sun Mar 15 1953,New York Knicks,69,Fort Wayne Pistons,81,Box Score,,,,War Memorial Coliseum,
Sun Mar 15 1953,Baltimore Bullets,87,Rochester Royals,105,Box Score,,,,Edgerton Park Arena,
Sun Mar 15 1953,Indianapolis Olympians,68,Syracuse Nationals,84,Box Score,,,,Onondaga War Memorial,
Mon Mar 16 1953,Boston Celtics,92,Baltimore Bullets,78,Box Score,,,,Worcester Memorial Auditorium,at Worcester MA
Tue Mar 17 1953,Minneapolis Lakers,73,Indianapolis Olympians,71,Box Score,,,,Hinkle Fieldhouse,
Tue Mar 17 1953,Fort Wayne Pistons,61,Milwaukee Hawks,87,Box Score,,,,Milwaukee Arena,
Tue Mar 17 1953,Baltimore Bullets,62,New York Knicks,80,Box Score,,,,Madison Square Garden (III),
Tue Mar 17 1953,Boston Celtics,68,Syracuse Nationals,72,Box Score,,2834,,Onondaga War Memorial,
Wed Mar 18 1953,Indianapolis Olympians,74,Milwaukee Hawks,69,Box Score,,,,Milwaukee Arena,
Thu Mar 19 1953,Boston Celtics,87,Syracuse Nationals,81,Box Score,,3000,,State Fair Coliseum,
Fri Mar 20 1953,New York Knicks,90,Baltimore Bullets,81,Box Score,,,,Baltimore Coliseum,
Fri Mar 20 1953,Fort Wayne Pistons,84,Rochester Royals,77,Box Score,,,,Edgerton Park Arena,
Sat Mar 21 1953,Syracuse Nationals,105,Boston Celtics,111,Box Score,4OT,11058,,Boston Garden,
Sun Mar 22 1953,Rochester Royals,83,Fort Wayne Pistons,71,Box Score,,,,War Memorial Coliseum,
Sun Mar 22 1953,Indianapolis Olympians,69,Minneapolis Lakers,85,Box Score,,,,St. Paul Auditorium,
Mon Mar 23 1953,Minneapolis Lakers,81,Indianapolis Olympians,79,Box Score,,,,Hinkle Fieldhouse,
Tue Mar 24 1953,Fort Wayne Pistons,67,Rochester Royals,65,Box Score,,,,Edgerton Park Arena,
Wed Mar 25 1953,Boston Celtics,91,New York Knicks,95,Box Score,,9243,,Madison Square Garden (III),
Thu Mar 26 1953,New York Knicks,70,Boston Celtics,86,Box Score,,13909,,Boston Garden,
Thu Mar 26 1953,Fort Wayne Pistons,73,Minneapolis Lakers,83,Box Score,,,,Minneapolis Auditorium,
Sat Mar 28 1953,Fort Wayne Pistons,75,Minneapolis Lakers,82,Box Score,,,,Minneapolis Auditorium,
Sat Mar 28 1953,Boston Celtics,82,New York Knicks,101,Box Score,,8133,,Madison Square Garden (III),
Sun Mar 29 1953,New York Knicks,82,Boston Celtics,75,Box Score,,13909,,Boston Garden,
Mon Mar 30 1953,Minneapolis Lakers,95,Fort Wayne Pistons,98,Box Score,,,,War Memorial Coliseum,
Wed Apr 1 1953,Minneapolis Lakers,82,Fort Wayne Pistons,85,Box Score,,,,War Memorial Coliseum,
Thu Apr 2 1953,Fort Wayne Pistons,58,Minneapolis Lakers,74,Box Score,,,,Minneapolis Armory,
Sat Apr 4 1953,New York Knicks,96,Minneapolis Lakers,88,Box Score,,5000,,Minneapolis Armory,
Sun Apr 5 1953,New York Knicks,71,Minneapolis Lakers,73,Box Score,,4848,,Minneapolis Armory,
Tue Apr 7 1953,Minneapolis Lakers,90,New York Knicks,75,Box Score,,5100,,69th Regiment Armory,at 69th Regiment Armory
Wed Apr 8 1953,Minneapolis Lakers,71,New York Knicks,69,Box Score,,5200,,69th Regiment Armory,at 69th Regiment Armory
Fri Apr 10 1953,Minneapolis Lakers,91,New York Knicks,84,Box Score,,5200,,69th Regiment Armory,at 69th Regiment Armory
