date,season,week,season_type,away_team,away_conference,home_team,home_conference,away_points,home_points,neutral,conference_game,venue,notes
2003-09-27,2003,6,regular,Wake Forest,ACC,Virginia,ACC,24,27,FALSE,TRUE,Scott Stadium,
2003-09-27,2003,6,regular,Stanford,Pac-10,Washington,Pac-10,17,28,FALSE,TRUE,Husky Stadium,
2003-09-27,2003,6,regular,Arkansas,SEC,Alabama,SEC,34,31,FALSE,TRUE,Bryant-Denny Stadium,
2003-09-27,2003,6,regular,Washington State,Pac-10,Oregon,Pac-10,55,16,FALSE,TRUE,Autzen Stadium,
2003-09-27,2003,6,regular,Notre Dame,FBS Independents,Purdue,Big Ten,10,23,FALSE,FALSE,Ross-Ade Stadium,
2003-09-27,2003,6,regular,Western Michigan,Mid-American,Ohio,Mid-American,39,32,FALSE,TRUE,Peden Stadium,
2003-09-27,2003,6,regular,Benedict College,,South Carolina State,MEAC,7,41,TRUE,FALSE,Williams-Brice Stadium,
2003-09-27,2003,6,regular,Iowa State,Big 12,Northern Illinois,Mid-American,16,24,FALSE,FALSE,Huskie Stadium,
2003-09-27,2003,6,regular,Western Kentucky,MVFC,Auburn,SEC,3,48,FALSE,FALSE,Jordan-Hare Stadium,
2003-09-27,2003,6,regular,Texas Southern,SWAC,Nicholls,Southland,5,64,FALSE,FALSE,Manning Field at John L. Guidry Stadium,
2003-09-27,2003,6,regular,Northwestern State,Southland,Northern Iowa,MVFC,10,43,FALSE,FALSE,UNI-Dome,
2003-09-27,2003,6,regular,Chattanooga,Southern,Georgia Southern,Southern,3,34,FALSE,TRUE,Allen E. Paulson Stadium,
2003-09-27,2003,6,regular,Wisconsin,Big Ten,Illinois,Big Ten,38,20,FALSE,TRUE,"Memorial Stadium (Champaign, IL)",
2003-09-27,2003,6,regular,Akron,Mid-American,Buffalo,Mid-American,38,21,FALSE,TRUE,UB Stadium,
2003-09-27,2003,6,regular,Maryland,ACC,Eastern Michigan,Mid-American,37,13,FALSE,FALSE,Rynearson Stadium,
2003-09-27,2003,6,regular,North Carolina A&T,MEAC,Elon,Southern,29,14,FALSE,FALSE,Rhodes Stadium,
2003-09-27,2003,6,regular,Carson-Newman College,,Florida International,FCS Independents,55,33,FALSE,FALSE,FIU Stadium,
2003-09-27,2003,6,regular,Monmouth,NEC,Stony Brook,NEC,20,14,FALSE,TRUE,Kenneth P. LaValle Stadium,
2003-09-27,2003,6,regular,USC,Pac-10,California,Pac-10,31,34,FALSE,TRUE,California Memorial Stadium,
2003-09-27,2003,6,regular,Utah,Mountain West,Colorado State,Mountain West,28,21,FALSE,TRUE,Sonny Lubick Field at Hughes Stadium,
2003-09-27,2003,6,regular,Toledo,Mid-American,Syracuse,Big East,7,34,FALSE,FALSE,JMA Wireless Dome,
2003-09-27,2003,6,regular,Delaware State,MEAC,Florida A&M,,14,15,TRUE,FALSE,Bragg Memorial Stadium,
2003-09-27,2003,6,regular,St. Joseph's (IN),,Southern Illinois,MVFC,0,75,TRUE,FALSE,,
2003-09-27,2003,6,regular,Texas Tech,Big 12,Ole Miss,SEC,49,45,FALSE,FALSE,Vaught-Hemingway Stadium,
2003-09-27,2003,6,regular,Florida State,ACC,Duke,ACC,56,7,FALSE,TRUE,Wallace Wade Stadium,
2003-09-27,2003,6,regular,Navy,FBS Independents,Rutgers,Big East,27,48,FALSE,FALSE,High Point Solutions Stadium,
2003-09-27,2003,6,regular,Bucknell,Patriot,Columbia,Ivy,16,19,FALSE,FALSE,Lawrence A. Wien Stadium,
2003-09-27,2003,6,regular,Georgia Tech,ACC,Vanderbilt,SEC,24,17,FALSE,FALSE,FirstBank Stadium,
2003-09-27,2003,6,regular,Tulane,Conference USA,Texas,Big 12,18,63,FALSE,FALSE,DKR-Texas Memorial Stadium,
2003-09-27,2003,6,regular,SE Louisiana,FCS Independents,Texas State,Southland,17,38,FALSE,FALSE,Bobcat Stadium (TX),
2003-09-27,2003,6,regular,St. Peter's,Metro Atlantic Athletic,Dayton,Pioneer,6,47,FALSE,FALSE,Welcome Stadium,
2003-09-27,2003,6,regular,La Salle,Metro Atlantic Athletic,Duquesne,Metro Atlantic Athletic,14,62,FALSE,TRUE,Arthur J. Rooney Athletic Field,
2003-09-27,2003,6,regular,Youngstown State,MVFC,Liberty,Big South,34,3,FALSE,FALSE,Williams Stadium (VA),
2003-09-27,2003,6,regular,Bethune-Cookman,MEAC,Norfolk State,MEAC,56,14,FALSE,TRUE,"William Dick"""" Price Stadium""""",
2003-09-27,2003,6,regular,Southeast Missouri State,OVC,Samford,OVC,31,41,FALSE,TRUE,Seibert Stadium,
2003-09-27,2003,6,regular,Howard,MEAC,Savannah St,FCS Independents,48,3,FALSE,FALSE,Ted Wright Stadium,
2003-09-27,2003,6,regular,UT Martin,OVC,Tennessee State,OVC,10,41,FALSE,TRUE,Nissan Stadium,
2003-09-27,2003,6,regular,Marshall,Mid-American,Troy,FBS Independents,24,33,FALSE,FALSE,Veterans Memorial Stadium (AL),
2003-09-27,2003,6,regular,Catawba,,Wofford,Southern,3,28,FALSE,FALSE,Gibbs Stadium,
2003-09-27,2003,6,regular,South Carolina,SEC,Tennessee,SEC,20,23,FALSE,TRUE,Neyland Stadium,
2003-09-28,2003,6,regular,Eastern Kentucky,OVC,Jacksonville State,OVC,14,49,TRUE,TRUE,,
2003-09-28,2003,6,regular,New Mexico State,Sun Belt,New Mexico,Mountain West,17,24,FALSE,FALSE,University Stadium (NM),
2003-09-28,2003,6,regular,UL Monroe,Sun Belt,Utah State,Sun Belt,10,28,FALSE,TRUE,Maverik Stadium,
2003-09-28,2003,6,regular,Alcorn State,SWAC,Stephen F. Austin,Southland,7,60,FALSE,FALSE,Homer Bryce Stadium,
2003-09-28,2003,6,regular,Bacone College,,Missouri State,MVFC,14,51,FALSE,FALSE,Plaster Sports Complex,
2003-09-28,2003,6,regular,Wyoming,Mountain West,Boise State,Western Athletic,17,33,FALSE,FALSE,Albertsons Stadium,
2003-09-28,2003,6,regular,Louisiana,Sun Belt,North Texas,Sun Belt,23,44,FALSE,TRUE,,
2003-09-28,2003,6,regular,LSU,SEC,Mississippi State,SEC,41,6,FALSE,TRUE,Davis Wade Stadium,
2003-09-28,2003,6,regular,Cal Poly,FCS Independents,Northern Arizona,Big Sky,7,24,FALSE,FALSE,Walkup Skydome,
2003-09-28,2003,6,regular,Sam Houston,Southland,UTEP,Western Athletic,14,59,FALSE,FALSE,Sun Bowl,
2003-09-28,2003,6,regular,TCU,Conference USA,Arizona,Pac-10,13,10,FALSE,TRUE,Arizona Stadium,
2003-09-28,2003,6,regular,San Diego State,Mountain West,UCLA,Pac-10,10,20,FALSE,TRUE,Rose Bowl,
2003-09-28,2003,6,regular,Arizona State,Pac-10,Oregon State,Pac-10,17,45,FALSE,TRUE,Reser Stadium,
2003-09-28,2003,6,regular,Portland State,Big Sky,Fresno State,Western Athletic,16,42,FALSE,FALSE,Valley Children's Stadium,
2003-09-28,2003,6,regular,Holy Cross,Patriot,San Diego,Pioneer,45,46,FALSE,FALSE,Torero Stadium,
2003-09-28,2003,6,regular,SMU,Western Athletic,Nevada,Western Athletic,9,12,FALSE,TRUE,Mackay Stadium,
2003-09-28,2003,6,regular,Rice,Western Athletic,Hawai'i,Western Athletic,21,41,FALSE,TRUE,Aloha Stadium,
2003-09-30,2003,7,regular,Houston,Conference USA,East Carolina,Conference USA,27,13,FALSE,TRUE,Dowdy-Ficklen Stadium,
2003-10-02,2003,7,regular,West Virginia,Big East,Miami,Big East,20,22,FALSE,TRUE,,
2003-10-04,2003,7,regular,Oregon,Pac-10,Utah,Mountain West,13,17,FALSE,TRUE,Rice-Eccles Stadium,
2003-10-04,2003,7,regular,Lehigh,Patriot,UConn,FBS Independents,17,35,FALSE,FALSE,Pratt & Whitney Stadium,
2003-10-04,2003,7,regular,NC State,ACC,Georgia Tech,ACC,21,29,FALSE,TRUE,Bobby Dodd Stadium,
2003-10-04,2003,7,regular,Minnesota,Big Ten,Northwestern,Big Ten,42,17,FALSE,TRUE,Ryan Field,
2003-10-04,2003,7,regular,Indiana,Big Ten,Michigan State,Big Ten,3,31,FALSE,TRUE,Spartan Stadium,
2003-10-04,2003,7,regular,Virginia Tech,Big East,Rutgers,Big East,48,22,FALSE,TRUE,High Point Solutions Stadium,
2003-10-04,2003,7,regular,Wisconsin,Big Ten,Penn State,Big Ten,30,23,FALSE,TRUE,Beaver Stadium,
2003-10-04,2003,7,regular,Ole Miss,SEC,Florida,SEC,20,17,FALSE,TRUE,,
2003-10-04,2003,7,regular,Pennsylvania,Ivy,Dartmouth,Ivy,33,20,FALSE,TRUE,Memorial Field,
2003-10-04,2003,7,regular,Colorado,Big 12,Baylor,Big 12,30,42,FALSE,TRUE,Floyd Casey Stadium,
2003-10-04,2003,7,regular,Northeastern,Atlantic 10,Harvard,Ivy,20,28,FALSE,FALSE,Harvard Stadium,
2003-10-04,2003,7,regular,Yale,Ivy,Holy Cross,Patriot,41,16,FALSE,FALSE,Fitton Field,
2003-10-04,2003,7,regular,New Hampshire,Atlantic 10,Massachusetts,Atlantic 10,30,44,TRUE,TRUE,,
2003-10-04,2003,7,regular,Colgate,Patriot,Cornell,Ivy,27,24,FALSE,FALSE,Schoellkopf Field,
2003-10-04,2003,7,regular,Rhode Island,Atlantic 10,Brown,Ivy,27,9,FALSE,FALSE,Brown Stadium,
2003-10-04,2003,7,regular,Florida International,FCS Independents,Georgia Southern,Southern,35,37,FALSE,FALSE,Allen E. Paulson Stadium,
2003-10-04,2003,7,regular,Georgetown,Patriot,Lafayette,Patriot,17,10,FALSE,TRUE,Fisher Field,
2003-10-04,2003,7,regular,St. Peter's,Metro Atlantic Athletic,UAlbany,NEC,9,64,TRUE,FALSE,University Field (NY),
2003-10-04,2003,7,regular,Bucknell,Patriot,Fordham,Patriot,31,10,TRUE,TRUE,,
2003-10-04,2003,7,regular,St. Francis (PA),NEC,La Salle,Metro Atlantic Athletic,33,27,TRUE,FALSE,,
2003-10-04,2003,7,regular,Iona,Metro Atlantic Athletic,Monmouth,NEC,7,30,TRUE,FALSE,Kessler Field,
2003-10-04,2003,7,regular,Central Connecticut,NEC,Wagner,NEC,16,39,FALSE,TRUE,Wagner College Stadium,
2003-10-04,2003,7,regular,Virginia,ACC,North Carolina,ACC,38,13,FALSE,TRUE,Kenan Stadium,
2003-10-04,2003,7,regular,Troy,FBS Independents,Nebraska,Big 12,0,30,FALSE,FALSE,"Memorial Stadium (Lincoln, NE)",
2003-10-04,2003,7,regular,Air Force,Mountain West,Navy,FBS Independents,25,28,FALSE,FALSE,,
2003-10-04,2003,7,regular,Stony Brook,NEC,Robert Morris,NEC,20,23,TRUE,TRUE,,
2003-10-04,2003,7,regular,Siena,Metro Atlantic Athletic,Duquesne,Metro Atlantic Athletic,14,36,FALSE,TRUE,Arthur J. Rooney Athletic Field,
2003-10-04,2003,7,regular,Akron,Mid-American,Miami (OH),Mid-American,20,45,FALSE,TRUE,Yager Stadium,
2003-10-04,2003,7,regular,UAB,Conference USA,Memphis,Conference USA,24,10,FALSE,TRUE,Simmons Bank Liberty Stadium,
2003-10-04,2003,7,regular,Richmond,Atlantic 10,Maine,Atlantic 10,10,20,FALSE,TRUE,Alfond Stadium,
2003-10-04,2003,7,regular,Morgan State,MEAC,Bethune-Cookman,MEAC,31,24,FALSE,TRUE,Municipal Stadium,
2003-10-04,2003,7,regular,Western Michigan,Mid-American,Eastern Michigan,Mid-American,31,3,FALSE,TRUE,Rynearson Stadium,
2003-10-04,2003,7,regular,Ball State,Mid-American,Kent State,Mid-American,34,17,FALSE,TRUE,Dix Stadium,
2003-10-04,2003,7,regular,Marist,Metro Atlantic Athletic,Sacred Heart,NEC,28,56,FALSE,FALSE,Campus Field,
2003-10-04,2003,7,regular,Eastern Illinois,OVC,Southeast Missouri State,OVC,17,30,TRUE,TRUE,Houck Stadium,
2003-10-04,2003,7,regular,Elon,Southern,The Citadel,Southern,7,31,TRUE,TRUE,,
2003-10-04,2003,7,regular,Southern Illinois,MVFC,Indiana State,MVFC,37,14,FALSE,TRUE,Memorial Stadium,
2003-10-04,2003,7,regular,Vanderbilt,SEC,Mississippi State,SEC,21,30,FALSE,TRUE,Davis Wade Stadium,
2003-10-04,2003,7,regular,Northern Iowa,MVFC,Illinois State,MVFC,16,7,FALSE,TRUE,Hancock Stadium,
2003-10-04,2003,7,regular,Fresno State,Western Athletic,Colorado State,Mountain West,10,34,FALSE,FALSE,Sonny Lubick Field at Hughes Stadium,
2003-10-04,2003,7,regular,Boise State,Western Athletic,Louisiana Tech,Western Athletic,43,37,FALSE,TRUE,Joe Aillet Stadium,
2003-10-04,2003,7,regular,Tennessee Tech,OVC,UT Martin,OVC,23,30,FALSE,TRUE,Graham Stadium,
2003-10-04,2003,7,regular,Cal Poly,FCS Independents,Montana,Big Sky,14,17,FALSE,FALSE,Washington-Grizzly Stadium,
2003-10-04,2003,7,regular,USC,Pac-10,Arizona State,Pac-10,37,17,FALSE,TRUE,Mountain America Stadium,
2003-10-04,2003,7,regular,Alabama,SEC,Georgia,SEC,23,37,FALSE,TRUE,Sanford Stadium,
2003-10-04,2003,7,regular,Jacksonville State,OVC,Murray State,OVC,17,23,FALSE,TRUE,Roy Stewart Stadium,
2003-10-04,2003,7,regular,Clemson,ACC,Maryland,ACC,7,21,FALSE,TRUE,SECU Stadium,
2003-10-04,2003,7,regular,Kansas State,Big 12,Texas,Big 12,20,24,FALSE,TRUE,DKR-Texas Memorial Stadium,
2003-10-04,2003,7,regular,East Tennessee State,Southern,App State,Southern,7,21,FALSE,TRUE,Kidd Brewer Stadium,
2003-10-04,2003,7,regular,Michigan,Big Ten,Iowa,Big Ten,27,30,FALSE,TRUE,Kinnick Stadium,
2003-10-04,2003,7,regular,Western Kentucky,MVFC,Western Illinois,MVFC,28,33,FALSE,TRUE,Hanson Field,
2003-10-04,2003,7,regular,Central Michigan,Mid-American,Bowling Green,Mid-American,3,23,FALSE,TRUE,Doyt L. Perry Stadium,
2003-10-04,2003,7,regular,Wofford,Southern,Chattanooga,Southern,42,14,FALSE,TRUE,Finley Stadium,
2003-10-04,2003,7,regular,Savannah St,FCS Independents,Albany State GA,,0,56,TRUE,FALSE,,
2003-10-04,2003,7,regular,Texas State,Southland,Florida Atlantic,FCS Independents,14,27,TRUE,FALSE,,
2003-10-04,2003,7,regular,North Carolina A&T,MEAC,Norfolk State,MEAC,34,14,FALSE,TRUE,"William Dick"""" Price Stadium""""",
2003-10-04,2003,7,regular,Montana State,Big Sky,St. Mary's (CA),FCS Independents,40,0,TRUE,FALSE,,
2003-10-04,2003,7,regular,Illinois,Big Ten,Purdue,Big Ten,10,43,FALSE,TRUE,Ross-Ade Stadium,
2003-10-04,2003,7,regular,Oregon State,Pac-10,California,Pac-10,35,21,FALSE,TRUE,California Memorial Stadium,
2003-10-04,2003,7,regular,Jackson State,SWAC,Florida A&M,,14,28,TRUE,FALSE,,
2003-10-04,2003,7,regular,Arizona,Pac-10,Washington State,Pac-10,7,30,FALSE,TRUE,Gesa Field,
2003-10-04,2003,7,regular,James Madison,Atlantic 10,Villanova,Atlantic 10,14,38,FALSE,TRUE,Villanova Stadium,
2003-10-04,2003,7,regular,Buffalo,Mid-American,UCF,Mid-American,10,19,FALSE,TRUE,,
2003-10-04,2003,7,regular,Delaware State,MEAC,Hampton,MEAC,9,41,FALSE,TRUE,Armstrong Stadium,
2003-10-04,2003,7,regular,Furman,Southern,Western Carolina,Southern,19,13,FALSE,TRUE,E. J. Whitmire Stadium,
2003-10-04,2003,7,regular,Washington,Pac-10,UCLA,Pac-10,16,46,FALSE,TRUE,Rose Bowl,
2003-10-04,2003,7,regular,Samford,OVC,Eastern Kentucky,OVC,10,13,FALSE,TRUE,Roy Kidd Stadium,
2003-10-04,2003,7,regular,William & Mary,Atlantic 10,Delaware,Atlantic 10,27,41,FALSE,TRUE,Delaware Stadium,
2003-10-04,2003,7,regular,Louisville,Conference USA,South Florida,Conference USA,28,31,FALSE,TRUE,Raymond James Stadium,
2003-10-04,2003,7,regular,Oklahoma,Big 12,Iowa State,Big 12,53,7,FALSE,TRUE,Jack Trice Stadium,
2003-10-04,2003,7,regular,Columbia,Ivy,Princeton,Ivy,33,27,FALSE,TRUE,Princeton University Stadium,
2003-10-04,2003,7,regular,Louisiana,Sun Belt,Oklahoma State,Big 12,3,56,FALSE,FALSE,Boone Pickens Stadium,
2003-10-04,2003,7,regular,Hawai'i,Western Athletic,Tulsa,Western Athletic,16,27,FALSE,TRUE,,
2003-10-04,2003,7,regular,Gardner-Webb,Big South,Coastal Carolina,Big South,38,17,FALSE,TRUE,Brooks Stadium (SC),
2003-10-04,2003,7,regular,UL Monroe,Sun Belt,Arkansas State,Sun Belt,41,44,FALSE,TRUE,,
2003-10-04,2003,7,regular,Southern Miss,Conference USA,Cincinnati,Conference USA,22,20,FALSE,TRUE,Nippert Stadium,
2003-10-04,2003,7,regular,VMI,Big South,Liberty,Big South,28,31,FALSE,TRUE,Williams Stadium (VA),
2003-10-04,2003,7,regular,Temple,Big East,Middle Tennessee,Sun Belt,44,36,FALSE,FALSE,"Johnny ""Red"" Floyd Stadium",
2003-10-04,2003,7,regular,Oklahoma Panhandle St,,Northwestern State,Southland,0,59,FALSE,FALSE,Harry Turpin Stadium,
2003-10-04,2003,7,regular,Army,Conference USA,TCU,Conference USA,0,27,FALSE,TRUE,Amon G. Carter Stadium,
2003-10-04,2003,7,regular,Missouri State,MVFC,Youngstown State,MVFC,7,34,FALSE,TRUE,Stambaugh Stadium,
2003-10-04,2003,7,regular,Ohio,Mid-American,Northern Illinois,Mid-American,23,30,FALSE,TRUE,Huskie Stadium,
2003-10-04,2003,7,regular,Tennessee,SEC,Auburn,SEC,21,28,FALSE,TRUE,Jordan-Hare Stadium,
2003-10-05,2003,7,regular,Idaho,Sun Belt,New Mexico State,Sun Belt,35,31,FALSE,TRUE,Aggie Memorial Stadium,
2003-10-05,2003,7,regular,Utah State,Sun Belt,New Mexico,Mountain West,7,34,FALSE,FALSE,University Stadium (NM),
2003-10-05,2003,7,regular,San José State,Western Athletic,Rice,Western Athletic,24,28,FALSE,TRUE,Rice Stadium,
2003-10-05,2003,7,regular,McNeese,Southland,SE Louisiana,FCS Independents,58,20,FALSE,FALSE,Strawberry Stadium,
2003-10-05,2003,7,regular,UTEP,Western Athletic,SMU,Western Athletic,21,19,FALSE,TRUE,Gerald J. Ford Stadium,
2003-10-05,2003,7,regular,Portland State,Big Sky,Stephen F. Austin,Southland,21,13,FALSE,FALSE,Homer Bryce Stadium,
2003-10-05,2003,7,regular,Western Oregon,,Southern Utah,FCS Independents,10,17,FALSE,FALSE,Eccles Coliseum,
2003-10-05,2003,7,regular,Texas A&M,Big 12,Texas Tech,Big 12,28,59,FALSE,TRUE,Jones AT&T Stadium,
2003-10-05,2003,7,regular,BYU,Mountain West,San Diego State,Mountain West,44,36,FALSE,TRUE,Qualcomm Stadium,
2003-10-05,2003,7,regular,UNLV,Mountain West,Nevada,Western Athletic,16,12,FALSE,FALSE,Mackay Stadium,
2003-10-09,2003,8,regular,Stephen F. Austin,Southland,Florida International,FCS Independents,35,13,FALSE,FALSE,FIU Stadium,
2003-10-09,2003,8,regular,Tarleton State,,Sam Houston,Southland,39,20,FALSE,FALSE,Elliott T. Bowers Stadium,
2003-10-09,2003,8,regular,Kentucky,SEC,South Carolina,SEC,21,27,FALSE,TRUE,Williams-Brice Stadium,
2003-10-10,2003,8,regular,Colorado State,Mountain West,BYU,Mountain West,58,13,FALSE,TRUE,LaVell Edwards Stadium,
2003-10-11,2003,8,regular,TCU,Conference USA,South Florida,Conference USA,13,10,FALSE,TRUE,Raymond James Stadium,
2003-10-11,2003,8,regular,Michigan,Big Ten,Minnesota,Big Ten,38,35,FALSE,TRUE,,
2003-10-11,2003,8,regular,Florida A&M,,Howard,MEAC,14,16,FALSE,FALSE,William H. Greene Stadium,
2003-10-11,2003,8,regular,Miami,Big East,Florida State,ACC,22,14,FALSE,FALSE,Doak Campbell Stadium,
2003-10-11,2003,8,regular,Delaware,Atlantic 10,New Hampshire,Atlantic 10,22,21,FALSE,TRUE,Wildcat Stadium,
2003-10-11,2003,8,regular,Villanova,Atlantic 10,Rhode Island,Atlantic 10,21,17,FALSE,TRUE,Meade Stadium,
2003-10-11,2003,8,regular,Virginia,ACC,Clemson,ACC,27,30,FALSE,TRUE,"Memorial Stadium (Clemson, SC)",
2003-10-11,2003,8,regular,Syracuse,Big East,Virginia Tech,Big East,7,51,FALSE,TRUE,Lane Stadium,
2003-10-11,2003,8,regular,Rutgers,Big East,West Virginia,Big East,19,34,FALSE,TRUE,Milan Puskar Stadium,
2003-10-11,2003,8,regular,Michigan State,Big Ten,Illinois,Big Ten,49,14,FALSE,TRUE,"Memorial Stadium (Champaign, IL)",
2003-10-11,2003,8,regular,Northwestern,Big Ten,Indiana,Big Ten,37,31,FALSE,TRUE,"Memorial Stadium (Bloomington, IN)",
2003-10-11,2003,8,regular,Auburn,SEC,Arkansas,SEC,10,3,FALSE,TRUE,Razorback Stadium,
2003-10-11,2003,8,regular,Kansas State,Big 12,Oklahoma State,Big 12,34,38,FALSE,TRUE,Boone Pickens Stadium,
2003-10-11,2003,8,regular,Bucknell,Patriot,Pennsylvania,Ivy,13,14,FALSE,FALSE,Franklin Field,
2003-10-11,2003,8,regular,Dartmouth,Ivy,Yale,Ivy,17,40,FALSE,TRUE,Yale Bowl,
2003-10-11,2003,8,regular,Holy Cross,Patriot,Towson,Patriot,13,30,FALSE,TRUE,Johnny Unitas Stadium,
2003-10-11,2003,8,regular,UConn,FBS Independents,NC State,ACC,24,31,FALSE,FALSE,Carter-Finley Stadium,
2003-10-11,2003,8,regular,Colgate,Patriot,Princeton,Ivy,30,3,FALSE,FALSE,Princeton University Stadium,
2003-10-11,2003,8,regular,Harvard,Ivy,Cornell,Ivy,27,0,FALSE,TRUE,Schoellkopf Field,
2003-10-11,2003,8,regular,Fordham,Patriot,Brown,Ivy,24,21,FALSE,FALSE,Brown Stadium,
2003-10-11,2003,8,regular,Western Carolina,Southern,Georgia Southern,Southern,25,31,FALSE,TRUE,Allen E. Paulson Stadium,
2003-10-11,2003,8,regular,Duquesne,Metro Atlantic Athletic,Iona,Metro Atlantic Athletic,42,29,TRUE,TRUE,,
2003-10-11,2003,8,regular,Columbia,Ivy,Lafayette,Patriot,27,41,FALSE,FALSE,Fisher Field,
2003-10-11,2003,8,regular,Robert Morris,NEC,Central Connecticut,NEC,27,17,FALSE,TRUE,Arute Field,
2003-10-11,2003,8,regular,Northern Illinois,Mid-American,Central Michigan,Mid-American,40,24,FALSE,TRUE,Kelly/Shorts Stadium,
2003-10-11,2003,8,regular,Bethune-Cookman,MEAC,Delaware State,MEAC,27,13,FALSE,TRUE,Alumni Stadium,
2003-10-11,2003,8,regular,St. Mary's (CA),FCS Independents,Lehigh,Patriot,7,35,FALSE,FALSE,Goodman Stadium,
2003-10-11,2003,8,regular,La Salle,Metro Atlantic Athletic,Marist,Metro Atlantic Athletic,33,31,FALSE,TRUE,Leonidoff Field,
2003-10-11,2003,8,regular,Wagner,NEC,Monmouth,NEC,0,24,TRUE,TRUE,Kessler Field,
2003-10-11,2003,8,regular,Sacred Heart,NEC,Siena,Metro Atlantic Athletic,41,14,TRUE,FALSE,,
2003-10-11,2003,8,regular,UAlbany,NEC,St. Francis (PA),NEC,44,21,TRUE,TRUE,,
2003-10-11,2003,8,regular,Charleston Southern,Big South,VMI,Big South,7,50,FALSE,TRUE,Alumni Memorial Field,
2003-10-11,2003,8,regular,Massachusetts,Atlantic 10,William & Mary,Atlantic 10,24,14,FALSE,TRUE,Zable Stadium,
2003-10-11,2003,8,regular,Baylor,Big 12,Texas A&M,Big 12,10,73,FALSE,TRUE,Kyle Field,
2003-10-11,2003,8,regular,Northeastern,Atlantic 10,Hofstra,Atlantic 10,14,24,TRUE,TRUE,,
2003-10-11,2003,8,regular,Norfolk State,MEAC,South Carolina State,MEAC,15,34,FALSE,TRUE,Oliver C. Dawson Stadium,
2003-10-11,2003,8,regular,Elon,Southern,Wofford,Southern,7,45,FALSE,TRUE,Gibbs Stadium,
2003-10-11,2003,8,regular,Stony Brook,NEC,Georgetown,Patriot,21,49,FALSE,FALSE,Cooper Field,
2003-10-11,2003,8,regular,Arkansas State,Sun Belt,Ole Miss,SEC,0,55,FALSE,FALSE,Vaught-Hemingway Stadium,
2003-10-11,2003,8,regular,Buffalo,Mid-American,Miami (OH),Mid-American,3,59,FALSE,TRUE,Yager Stadium,
2003-10-11,2003,8,regular,UCF,Mid-American,Ohio,Mid-American,0,28,FALSE,TRUE,Peden Stadium,
2003-10-11,2003,8,regular,Navy,FBS Independents,Vanderbilt,SEC,37,27,FALSE,FALSE,FirstBank Stadium,
2003-10-11,2003,8,regular,Western Washington,,Northern Colorado,FCS Independents,17,48,FALSE,FALSE,Nottingham Field,
2003-10-11,2003,8,regular,Murray State,OVC,Samford,OVC,6,35,FALSE,TRUE,Seibert Stadium,
2003-10-11,2003,8,regular,Tennessee State,OVC,Tennessee Tech,OVC,27,23,FALSE,TRUE,Tucker Stadium,
2003-10-11,2003,8,regular,Bowling Green,Mid-American,Western Michigan,Mid-American,32,21,FALSE,TRUE,Waldo Stadium,
2003-10-11,2003,8,regular,Illinois State,MVFC,Southern Illinois,MVFC,17,45,TRUE,TRUE,,
2003-10-11,2003,8,regular,Memphis,Conference USA,Mississippi State,SEC,27,35,FALSE,FALSE,Davis Wade Stadium,
2003-10-11,2003,8,regular,Eastern Kentucky,OVC,Eastern Illinois,OVC,41,0,FALSE,TRUE,O'Brien Stadium,
2003-10-11,2003,8,regular,Houston,Conference USA,Tulane,Conference USA,45,42,FALSE,TRUE,,
2003-10-11,2003,8,regular,Army,Conference USA,Louisville,Conference USA,10,34,FALSE,TRUE,L&N Federal Credit Union Stadium,
2003-10-11,2003,8,regular,Richmond,Atlantic 10,James Madison,Atlantic 10,14,34,FALSE,TRUE,Bridgeforth Stadium,
2003-10-11,2003,8,regular,Southern Miss,Conference USA,Alabama,SEC,3,17,FALSE,FALSE,Bryant-Denny Stadium,
2003-10-11,2003,8,regular,UNLV,Mountain West,Air Force,Mountain West,7,24,FALSE,TRUE,Falcon Stadium,
2003-10-11,2003,8,regular,New Mexico State,Sun Belt,Middle Tennessee,Sun Belt,18,35,FALSE,TRUE,"Johnny ""Red"" Floyd Stadium",
2003-10-11,2003,8,regular,North Carolina A&T,MEAC,Morgan State,MEAC,28,21,FALSE,TRUE,Hughes Stadium,
2003-10-11,2003,8,regular,Oregon,Pac-10,Arizona State,Pac-10,14,59,FALSE,TRUE,Mountain America Stadium,
2003-10-11,2003,8,regular,Kansas,Big 12,Colorado,Big 12,47,50,FALSE,TRUE,Folsom Field,
2003-10-11,2003,8,regular,Florida,SEC,LSU,SEC,19,7,FALSE,TRUE,Tiger Stadium (LA),
2003-10-11,2003,8,regular,North Carolina,ACC,East Carolina,Conference USA,28,17,FALSE,TRUE,Dowdy-Ficklen Stadium,
2003-10-11,2003,8,regular,Georgia Tech,ACC,Wake Forest,ACC,24,7,FALSE,TRUE,,
2003-10-11,2003,8,regular,Boston College,Big East,Temple,Big East,38,13,FALSE,TRUE,Lincoln Financial Field,
2003-10-11,2003,8,regular,App State,Southern,Furman,Southern,13,10,FALSE,TRUE,Paladin Stadium,
2003-10-11,2003,8,regular,Oklahoma,Big 12,Texas,Big 12,65,13,FALSE,TRUE,,
2003-10-11,2003,8,regular,Nevada,Western Athletic,Washington,Pac-10,28,17,FALSE,FALSE,Husky Stadium,
2003-10-11,2003,8,regular,Liberty,Big South,Gardner-Webb,Big South,17,27,FALSE,TRUE,Ernest W. Spangler Stadium,
