date,season,week,season_type,away_team,away_conference,home_team,home_conference,away_points,home_points,neutral,conference_game,venue,notes
2004-09-18,2004,4,regular,TCU,Conference USA,Texas Tech,Big 12,35,70,FALSE,FALSE,Jones AT&T Stadium,
2004-09-18,2004,4,regular,Marshall,Mid-American,Georgia,SEC,3,13,FALSE,FALSE,Sanford Stadium,
2004-09-18,2004,4,regular,Holy Cross,Patriot,Harvard,Ivy,0,35,TRUE,FALSE,,
2004-09-18,2004,4,regular,Richmond,Atlantic 10,Massachusetts,Atlantic 10,24,14,TRUE,TRUE,,
2004-09-18,2004,4,regular,James Madison,Atlantic 10,Villanova,Atlantic 10,17,0,TRUE,TRUE,,
2004-09-18,2004,4,regular,UAlbany,NEC,Brown,Ivy,7,35,TRUE,FALSE,,
2004-09-18,2004,4,regular,Southeast Missouri State,OVC,Central Michigan,Mid-American,27,44,FALSE,FALSE,Kelly/Shorts Stadium,
2004-09-18,2004,4,regular,Dartmouth,Ivy,Colgate,Patriot,15,17,FALSE,FALSE,Andy Kerr Stadium,
2004-09-18,2004,4,regular,Yale,Ivy,Dayton,Pioneer,24,17,TRUE,FALSE,,
2004-09-18,2004,4,regular,College Of New Jersey,,La Salle,Metro Atlantic Athletic,6,0,TRUE,FALSE,,
2004-09-18,2004,4,regular,Louisiana Tech,Western Athletic,Miami,ACC,0,48,FALSE,FALSE,,
2004-09-18,2004,4,regular,Valparaiso,Pioneer,St. Francis (PA),NEC,13,17,TRUE,FALSE,,
2004-09-18,2004,4,regular,Tennessee Tech,OVC,VMI,Big South,16,10,FALSE,FALSE,Alumni Memorial Field,
2004-09-18,2004,4,regular,Stony Brook,NEC,Wagner,NEC,13,21,FALSE,TRUE,Wagner College Stadium,
2004-09-18,2004,4,regular,Bethune-Cookman,MEAC,Grambling,SWAC,23,24,FALSE,FALSE,Eddie Robinson Stadium,
2004-09-18,2004,4,regular,Georgetown,Patriot,Duquesne,Metro Atlantic Athletic,7,45,FALSE,FALSE,Arthur J. Rooney Athletic Field,
2004-09-18,2004,4,regular,Western Illinois,MVFC,Hampton,MEAC,20,40,TRUE,FALSE,,
2004-09-18,2004,4,regular,Monmouth,NEC,Robert Morris,NEC,29,27,TRUE,TRUE,,
2004-09-18,2004,4,regular,Kansas,Big 12,Northwestern,Big Ten,17,20,FALSE,FALSE,Ryan Field,
2004-09-18,2004,4,regular,Ball State,Mid-American,Missouri,Big 12,0,48,FALSE,FALSE,Memorial Stadium,
2004-09-18,2004,4,regular,Ohio,Mid-American,Miami (OH),Mid-American,20,40,FALSE,TRUE,Yager Stadium,
2004-09-18,2004,4,regular,Florida A&M,FBS Independents,Temple,Big East,7,38,TRUE,FALSE,Franklin Field,
2004-09-18,2004,4,regular,Murray State,OVC,Indiana State,MVFC,21,28,FALSE,FALSE,Memorial Stadium,
2004-09-18,2004,4,regular,Western Michigan,Mid-American,Illinois,Big Ten,27,30,FALSE,FALSE,"Memorial Stadium (Champaign, IL)",
2004-09-18,2004,4,regular,The Citadel,Southern,App State,Southern,14,28,FALSE,TRUE,Kidd Brewer Stadium,
2004-09-18,2004,4,regular,Delaware State,MEAC,Elon,Southern,13,49,FALSE,FALSE,Rhodes Stadium,
2004-09-18,2004,4,regular,Idaho State,Big Sky,Northern Colorado,FCS Independents,49,42,FALSE,FALSE,Nottingham Field,
2004-09-18,2004,4,regular,Iona,Metro Atlantic Athletic,Sacred Heart,NEC,7,48,TRUE,FALSE,,
2004-09-18,2004,4,regular,Louisiana,Sun Belt,Kansas State,Big 12,20,40,FALSE,FALSE,Bill Snyder Family Stadium,
2004-09-18,2004,4,regular,Cal Poly,FCS Independents,Montana State,Big Sky,27,14,FALSE,FALSE,Bobcat Stadium,
2004-09-18,2004,4,regular,Akron,Mid-American,Virginia,ACC,0,51,FALSE,FALSE,Scott Stadium,
2004-09-18,2004,4,regular,Florida Atlantic,FCS Independents,Middle Tennessee,Sun Belt,27,20,FALSE,FALSE,"Johnny ""Red"" Floyd Stadium",
2004-09-18,2004,4,regular,South Carolina State,MEAC,Savannah St,FCS Independents,55,20,TRUE,FALSE,,
2004-09-18,2004,4,regular,LSU,SEC,Auburn,SEC,9,10,FALSE,TRUE,Jordan-Hare Stadium,
2004-09-18,2004,4,regular,Ohio State,Big Ten,NC State,ACC,22,14,FALSE,TRUE,Carter-Finley Stadium,
2004-09-18,2004,4,regular,Oregon,Pac-10,Oklahoma,Big 12,7,31,FALSE,FALSE,"Memorial Stadium (Norman, OK)",
2004-09-18,2004,4,regular,Wisconsin,Big Ten,Arizona,Pac-10,9,7,FALSE,TRUE,Arizona Stadium,
2004-09-18,2004,4,regular,Alcorn State,SWAC,Howard,MEAC,10,17,FALSE,FALSE,William H. Greene Stadium,
2004-09-18,2004,4,regular,New Mexico,Mountain West,Oregon State,Pac-10,7,17,FALSE,TRUE,Reser Stadium,
2004-09-18,2004,4,regular,Pennsylvania,Ivy,San Diego,Pioneer,61,18,FALSE,FALSE,Torero Stadium,
2004-09-18,2004,4,regular,Morgan State,MEAC,San José State,Western Athletic,28,47,FALSE,FALSE,CEFCU Stadium,
2004-09-18,2004,4,regular,Stephen F. Austin,Southland,Northern Iowa,MVFC,24,21,FALSE,FALSE,UNI-Dome,
2004-09-18,2004,4,regular,Georgia Tech,ACC,North Carolina,ACC,13,34,FALSE,TRUE,Kenan Stadium,
2004-09-18,2004,4,regular,Jacksonville State,OVC,Chattanooga,Southern,65,20,FALSE,FALSE,Finley Stadium,
2004-09-18,2004,4,regular,Toledo,Mid-American,Eastern Michigan,Mid-American,42,32,FALSE,TRUE,Rynearson Stadium,
2004-09-18,2004,4,regular,Furman,Southern,Gardner-Webb,Big South,38,6,TRUE,FALSE,,
2004-09-18,2004,4,regular,UAB,Conference USA,Florida State,ACC,7,34,FALSE,TRUE,Doak Campbell Stadium,
2004-09-18,2004,4,regular,North Carolina A&T,MEAC,Wake Forest,ACC,3,42,FALSE,FALSE,Allegacy Federal Credit Union Stadium,
2004-09-18,2004,4,regular,North Texas,Sun Belt,Colorado,Big 12,21,52,FALSE,FALSE,Folsom Field,
2004-09-18,2004,4,regular,West Chester,,Delaware,Atlantic 10,6,24,TRUE,FALSE,,
2004-09-18,2004,4,regular,William Penn,,Southern Illinois,MVFC,9,59,TRUE,FALSE,,
2004-09-18,2004,4,regular,Indiana,Big Ten,Kentucky,SEC,32,51,FALSE,FALSE,Kroger Field,
2004-09-18,2004,4,regular,Notre Dame,FBS Independents,Michigan State,Big Ten,31,24,FALSE,FALSE,Spartan Stadium,
2004-09-18,2004,4,regular,Lafayette,Patriot,Princeton,Ivy,18,35,TRUE,FALSE,,
2004-09-18,2004,4,regular,Kent State,Mid-American,Rutgers,Big East,21,29,FALSE,FALSE,High Point Solutions Stadium,
2004-09-18,2004,4,regular,Fordham,Patriot,Columbia,Ivy,17,14,TRUE,FALSE,,
2004-09-18,2004,4,regular,SMU,Western Athletic,Oklahoma State,Big 12,7,59,FALSE,FALSE,,
2004-09-18,2004,4,regular,Navy,FBS Independents,Tulsa,Western Athletic,29,0,FALSE,FALSE,,
2004-09-18,2004,4,regular,Clemson,ACC,Texas A&M,Big 12,6,27,FALSE,FALSE,Kyle Field,
2004-09-18,2004,4,regular,UCLA,Pac-10,Washington,Pac-10,37,31,FALSE,TRUE,,
2004-09-18,2004,4,regular,SE Louisiana,FCS Independents,Texas State,Southland,28,31,TRUE,FALSE,Bobcat Stadium,
2004-09-18,2004,4,regular,Utah,Mountain West,Utah State,Sun Belt,48,6,FALSE,FALSE,Maverik Stadium,
2004-09-18,2004,4,regular,Western Carolina,Southern,Alabama,SEC,0,52,FALSE,FALSE,Bryant-Denny Stadium,
2004-09-18,2004,4,regular,Maine,Atlantic 10,Mississippi State,SEC,9,7,FALSE,FALSE,Davis Wade Stadium,
2004-09-18,2004,4,regular,Memphis,Conference USA,Arkansas State,Sun Belt,47,35,FALSE,FALSE,,
2004-09-18,2004,4,regular,UT Martin,OVC,Austin Peay,Pioneer,31,14,FALSE,FALSE,Governors Stadium,
2004-09-18,2004,4,regular,Cornell,Ivy,Bucknell,Patriot,9,15,FALSE,FALSE,Christy Mathewson-Memorial Stadium,
2004-09-18,2004,4,regular,Lehigh,Patriot,Liberty,Big South,34,16,FALSE,FALSE,Williams Stadium (VA),
2004-09-18,2004,4,regular,Arkansas,SEC,UL Monroe,Sun Belt,49,20,FALSE,FALSE,Malone Stadium,
2004-09-18,2004,4,regular,Coastal Carolina,Big South,Newberry,,7,21,TRUE,FALSE,,
2004-09-18,2004,4,regular,Texas Southern,SWAC,Northwestern State,Southland,6,52,FALSE,FALSE,Harry Turpin Stadium,
2004-09-18,2004,4,regular,South Florida,Conference USA,South Carolina,SEC,3,34,FALSE,FALSE,Williams-Brice Stadium,
2004-09-18,2004,4,regular,Union College,,Missouri State,MVFC,0,45,TRUE,FALSE,,
2004-09-18,2004,4,regular,Jackson State,SWAC,Tennessee State,OVC,20,21,TRUE,FALSE,,
2004-09-18,2004,4,regular,Wofford,Southern,Georgia Southern,Southern,14,58,FALSE,TRUE,Allen E. Paulson Stadium,
2004-09-18,2004,4,regular,Western Kentucky,MVFC,Eastern Kentucky,OVC,21,8,FALSE,FALSE,Roy Kidd Stadium,
2004-09-18,2004,4,regular,Eastern Illinois,OVC,Illinois State,MVFC,31,35,FALSE,FALSE,Hancock Stadium,
2004-09-18,2004,4,regular,UC Davis,Great West,Weber State,Big Sky,31,29,FALSE,FALSE,Stewart Stadium,
2004-09-19,2004,4,regular,Hawai'i,Western Athletic,Rice,Western Athletic,29,41,FALSE,TRUE,Rice Stadium,
2004-09-19,2004,4,regular,Army,Conference USA,Houston,Conference USA,21,35,FALSE,TRUE,Robertson Stadium,
2004-09-19,2004,4,regular,Youngstown State,MVFC,McNeese,Southland,20,24,FALSE,FALSE,Cowboy Stadium,
2004-09-19,2004,4,regular,Montana,Big Sky,Sam Houston,Southland,29,41,FALSE,FALSE,Elliott T. Bowers Stadium,
2004-09-19,2004,4,regular,Florida,SEC,Tennessee,SEC,28,30,FALSE,TRUE,Neyland Stadium,
2004-09-19,2004,4,regular,Troy,Sun Belt,New Mexico State,Sun Belt,18,22,FALSE,TRUE,Aggie Memorial Stadium,
2004-09-19,2004,4,regular,Central Washington,,Eastern Washington,Big Sky,8,39,TRUE,FALSE,,
2004-09-19,2004,4,regular,Buffalo,Mid-American,Nevada,Western Athletic,13,38,FALSE,FALSE,Mackay Stadium,
2004-09-19,2004,4,regular,Boise State,Western Athletic,UTEP,Western Athletic,47,31,FALSE,TRUE,Sun Bowl,
2004-09-19,2004,4,regular,Iowa,Big Ten,Arizona State,Pac-10,7,44,FALSE,TRUE,Mountain America Stadium,
2004-09-19,2004,4,regular,Minnesota,Big Ten,Colorado State,Mountain West,34,16,FALSE,TRUE,Sonny Lubick Field at Hughes Stadium,
2004-09-19,2004,4,regular,USC,Pac-10,BYU,Mountain West,42,10,FALSE,TRUE,LaVell Edwards Stadium,
2004-09-19,2004,4,regular,Portland State,Big Sky,Fresno State,Western Athletic,17,27,FALSE,FALSE,Valley Children's Stadium,
2004-09-19,2004,4,regular,Air Force,Mountain West,UNLV,Mountain West,27,10,FALSE,TRUE,Sam Boyd Stadium,
2004-09-19,2004,4,regular,Southern Utah,FCS Independents,Sacramento State,Big Sky,17,23,FALSE,FALSE,Hornet Stadium,
2004-09-19,2004,4,regular,Washington State,Pac-10,Idaho,Sun Belt,49,8,FALSE,FALSE,Kibbie Dome,
2004-09-23,2004,5,regular,Akron,Mid-American,Kent State,Mid-American,24,19,FALSE,TRUE,Dix Stadium,
2004-09-23,2004,5,regular,La Salle,Metro Atlantic Athletic,St. Peter's,Metro Atlantic Athletic,30,27,TRUE,TRUE,,
2004-09-23,2004,5,regular,Miami,ACC,Houston,Conference USA,38,13,FALSE,TRUE,Robertson Stadium,
2004-09-24,2004,5,regular,Bowling Green,Mid-American,Northern Illinois,Mid-American,17,34,FALSE,TRUE,,
2004-09-25,2004,5,regular,BYU,Mountain West,Boise State,Western Athletic,27,28,FALSE,FALSE,Albertsons Stadium,
2004-09-25,2004,5,regular,Tennessee State,OVC,Florida A&M,FBS Independents,15,21,FALSE,FALSE,,
2004-09-25,2004,5,regular,Kentucky,SEC,Florida,SEC,3,20,FALSE,TRUE,Ben Hill Griffin Stadium,
2004-09-25,2004,5,regular,Army,Conference USA,UConn,Big East,3,40,FALSE,FALSE,,
2004-09-25,2004,5,regular,Michigan State,Big Ten,Indiana,Big Ten,30,20,FALSE,TRUE,"Memorial Stadium (Bloomington, IN)",
2004-09-25,2004,5,regular,Maryland,ACC,Duke,ACC,55,21,FALSE,TRUE,Wallace Wade Stadium,
2004-09-25,2004,5,regular,Boston College,Big East,Wake Forest,ACC,14,17,FALSE,FALSE,Allegacy Federal Credit Union Stadium,
2004-09-25,2004,5,regular,New Hampshire,Atlantic 10,Dartmouth,Ivy,45,24,FALSE,FALSE,Memorial Field,
2004-09-25,2004,5,regular,Harvard,Ivy,Brown,Ivy,35,34,TRUE,TRUE,,
2004-09-25,2004,5,regular,NC State,ACC,Virginia Tech,ACC,17,16,FALSE,TRUE,Lane Stadium,
2004-09-25,2004,5,regular,Purdue,Big Ten,Illinois,Big Ten,38,30,FALSE,TRUE,"Memorial Stadium (Champaign, IL)",
2004-09-25,2004,5,regular,Mississippi State,SEC,LSU,SEC,0,51,FALSE,TRUE,Tiger Stadium (LA),
2004-09-25,2004,5,regular,Savannah St,FCS Independents,Howard,MEAC,7,53,FALSE,FALSE,William H. Greene Stadium,
2004-09-25,2004,5,regular,Delaware,Atlantic 10,Massachusetts,Atlantic 10,21,7,TRUE,TRUE,,
2004-09-25,2004,5,regular,Yale,Ivy,Cornell,Ivy,7,19,FALSE,TRUE,Schoellkopf Field,
2004-09-25,2004,5,regular,Furman,Southern,Pittsburgh,Big East,38,41,FALSE,FALSE,Acrisure Stadium,
2004-09-25,2004,5,regular,Lafayette,Patriot,Richmond,Atlantic 10,21,16,TRUE,FALSE,,
2004-09-25,2004,5,regular,Norfolk State,MEAC,Bethune-Cookman,MEAC,3,43,TRUE,TRUE,,
2004-09-25,2004,5,regular,Georgetown,Patriot,Colgate,Patriot,0,33,FALSE,TRUE,Andy Kerr Stadium,
2004-09-25,2004,5,regular,Southern Illinois,MVFC,Delaware State,MEAC,49,0,FALSE,FALSE,Alumni Stadium,
2004-09-25,2004,5,regular,Duquesne,Metro Atlantic Athletic,Fordham,Patriot,34,41,TRUE,FALSE,,
2004-09-25,2004,5,regular,Stony Brook,NEC,Monmouth,NEC,27,0,TRUE,TRUE,Kessler Field,
2004-09-25,2004,5,regular,UAlbany,NEC,Sacred Heart,NEC,23,6,TRUE,TRUE,,
2004-09-25,2004,5,regular,Robert Morris,NEC,St. Francis (PA),NEC,28,10,TRUE,TRUE,,
2004-09-25,2004,5,regular,VMI,Big South,William & Mary,Atlantic 10,6,42,FALSE,FALSE,Zable Stadium,
2004-09-25,2004,5,regular,University Of Charleston (WV),,Charleston Southern,Big South,21,38,TRUE,FALSE,,
2004-09-25,2004,5,regular,Vanderbilt,SEC,Navy,FBS Independents,26,29,FALSE,FALSE,Navy-Marine Corps Memorial Stadium,
2004-09-25,2004,5,regular,Elon,Southern,North Carolina A&T,MEAC,17,19,TRUE,FALSE,Aggie Memorial Stadium,
2004-09-25,2004,5,regular,Louisville,Conference USA,North Carolina,ACC,34,0,FALSE,TRUE,Kenan Stadium,
2004-09-25,2004,5,regular,UT Martin,OVC,Indiana State,MVFC,24,41,FALSE,FALSE,Memorial Stadium,
2004-09-25,2004,5,regular,The Citadel,Southern,Auburn,SEC,3,33,FALSE,FALSE,Jordan-Hare Stadium,
2004-09-25,2004,5,regular,Montana State,Big Sky,Colorado State,Mountain West,14,39,TRUE,FALSE,Sonny Lubick Field at Hughes Stadium,
2004-09-25,2004,5,regular,Tennessee State,OVC,Florida A&M,FBS Independents,15,21,TRUE,FALSE,Georgia Dome,AT ATLANTA GA
2004-09-25,2004,5,regular,Air Force,Mountain West,Utah,Mountain West,35,49,FALSE,TRUE,Rice-Eccles Stadium,
2004-09-25,2004,5,regular,Ole Miss,SEC,Wyoming,Mountain West,32,37,FALSE,FALSE,,
2004-09-25,2004,5,regular,Northern Colorado,FCS Independents,Montana,Big Sky,16,27,FALSE,FALSE,Washington-Grizzly Stadium,
2004-09-25,2004,5,regular,Alabama,SEC,Arkansas,SEC,10,27,FALSE,TRUE,Razorback Stadium,
2004-09-25,2004,5,regular,Washington State,Pac-10,Arizona,Pac-10,20,19,FALSE,TRUE,Arizona Stadium,
2004-09-25,2004,5,regular,Clemson,ACC,Florida State,ACC,22,41,FALSE,TRUE,Doak Campbell Stadium,
2004-09-25,2004,5,regular,Washington,Pac-10,Notre Dame,FBS Independents,3,38,FALSE,FALSE,Notre Dame Stadium,
2004-09-25,2004,5,regular,Iowa,Big Ten,Michigan,Big Ten,17,30,FALSE,TRUE,Michigan Stadium,
2004-09-25,2004,5,regular,Syracuse,Big East,Virginia,ACC,10,31,FALSE,FALSE,Scott Stadium,
2004-09-25,2004,5,regular,Rhode Island,Atlantic 10,Hofstra,Atlantic 10,43,62,TRUE,TRUE,,
2004-09-25,2004,5,regular,Texas Tech,Big 12,Kansas,Big 12,31,30,FALSE,TRUE,Memorial Stadium,
2004-09-25,2004,5,regular,Idaho,Sun Belt,Oregon,Pac-10,10,48,FALSE,FALSE,Autzen Stadium,
2004-09-25,2004,5,regular,Georgia Southern,Southern,Chattanooga,Southern,51,17,FALSE,TRUE,Finley Stadium,
2004-09-25,2004,5,regular,James Madison,Atlantic 10,West Virginia,Big East,10,45,FALSE,FALSE,Milan Puskar Stadium,
2004-09-25,2004,5,regular,Princeton,Ivy,San Diego,Pioneer,24,17,FALSE,FALSE,Torero Stadium,
2004-09-25,2004,5,regular,Hampton,MEAC,Morgan State,MEAC,49,37,TRUE,TRUE,,
2004-09-25,2004,5,regular,App State,Southern,Northwestern State,Southland,35,40,FALSE,FALSE,Harry Turpin Stadium,
2004-09-25,2004,5,regular,Penn State,Big Ten,Wisconsin,Big Ten,3,16,FALSE,TRUE,Camp Randall Stadium,
2004-09-25,2004,5,regular,Northeastern,Atlantic 10,Towson,Patriot,27,3,FALSE,FALSE,Johnny Unitas Stadium,
2004-09-25,2004,5,regular,Wagner,NEC,Central Connecticut,NEC,21,28,FALSE,TRUE,Arute Field,
2004-09-25,2004,5,regular,Eastern Illinois,OVC,Eastern Michigan,Mid-American,31,28,FALSE,FALSE,Rynearson Stadium,
2004-09-25,2004,5,regular,Western Carolina,Southern,Gardner-Webb,Big South,20,26,TRUE,FALSE,,
2004-09-25,2004,5,regular,Liberty,Big South,Youngstown State,MVFC,17,27,FALSE,FALSE,Stambaugh Stadium,
2004-09-25,2004,5,regular,Sacramento State,Big Sky,UC Davis,Great West,23,58,FALSE,FALSE,Aggie Stadium,
2004-09-25,2004,5,regular,Jacksonville State,OVC,Eastern Kentucky,OVC,30,23,FALSE,TRUE,Roy Kidd Stadium,
2004-09-25,2004,5,regular,Memphis,Conference USA,UAB,Conference USA,28,35,FALSE,TRUE,Legion Field,
2004-09-25,2004,5,regular,USC,Pac-10,Stanford,Pac-10,31,28,FALSE,TRUE,Stanford Stadium,
2004-09-25,2004,5,regular,Tennessee Tech,OVC,Murray State,OVC,15,34,FALSE,TRUE,Roy Stewart Stadium,
2004-09-25,2004,5,regular,Cincinnati,Conference USA,East Carolina,Conference USA,24,19,FALSE,TRUE,Dowdy-Ficklen Stadium,
2004-09-25,2004,5,regular,Buffalo,Mid-American,Ohio,Mid-American,0,34,FALSE,TRUE,Peden Stadium,
2004-09-25,2004,5,regular,Missouri State,MVFC,Tulsa,Western Athletic,7,49,TRUE,FALSE,,
2004-09-25,2004,5,regular,Villanova,Atlantic 10,Pennsylvania,Ivy,16,13,FALSE,FALSE,Franklin Field,
2004-09-25,2004,5,regular,North Texas,Sun Belt,Baylor,Big 12,14,37,FALSE,FALSE,Floyd Casey Stadium,
2004-09-25,2004,5,regular,Rice,Western Athletic,Texas,Big 12,13,35,FALSE,FALSE,DKR-Texas Memorial Stadium,
2004-09-25,2004,5,regular,Middle Tennessee,Sun Belt,Louisiana,Sun Belt,17,24,FALSE,TRUE,Cajun Field,
2004-09-25,2004,5,regular,North Greenville,,Coastal Carolina,Big South,7,58,FALSE,FALSE,Brooks Stadium (SC),
2004-09-25,2004,5,regular,Columbia,Ivy,Bucknell,Patriot,13,42,FALSE,FALSE,Christy Mathewson-Memorial Stadium,
2004-09-25,2004,5,regular,Iona,Metro Atlantic Athletic,Marist,Metro Atlantic Athletic,14,41,FALSE,TRUE,Leonidoff Field,
2004-09-25,2004,5,regular,Sam Houston,Southland,SE Louisiana,FCS Independents,45,17,FALSE,FALSE,Strawberry Stadium,
2004-09-25,2004,5,regular,Samford,OVC,Southeast Missouri State,OVC,48,51,TRUE,TRUE,Houck Stadium,
2004-09-25,2004,5,regular,Troy,Sun Belt,South Carolina,SEC,7,17,FALSE,FALSE,Williams-Brice Stadium,
2004-09-25,2004,5,regular,South Florida,Conference USA,TCU,Conference USA,45,44,FALSE,TRUE,Amon G. Carter Stadium,
2004-09-25,2004,5,regular,Louisiana Tech,Western Athletic,Tennessee,SEC,17,42,FALSE,FALSE,Neyland Stadium,
2004-09-25,2004,5,regular,Temple,Big East,Toledo,Mid-American,17,45,FALSE,FALSE,Glass Bowl,
2004-09-25,2004,5,regular,Johnson C Smith,,Wofford,Southern,0,56,FALSE,FALSE,Gibbs Stadium,
2004-09-25,2004,5,regular,Quincy,,Western Illinois,MVFC,31,38,FALSE,FALSE,Hanson Field,
2004-09-25,2004,5,regular,Arkansas State,Sun Belt,UL Monroe,Sun Belt,28,21,FALSE,TRUE,Malone Stadium,
2004-09-26,2004,5,regular,Western Michigan,Mid-American,Ball State,Mid-American,14,41,FALSE,TRUE,Scheumann Stadium,
2004-09-26,2004,5,regular,San José State,Western Athletic,SMU,Western Athletic,13,36,FALSE,TRUE,Gerald J. Ford Stadium,
2004-09-26,2004,5,regular,Southern Utah,FCS Independents,Stephen F. Austin,Southland,21,24,FALSE,FALSE,Homer Bryce Stadium,
2004-09-26,2004,5,regular,Nicholls,Southland,Texas Southern,SWAC,21,6,TRUE,FALSE,,
2004-09-26,2004,5,regular,Southern Miss,Conference USA,Tulane,Conference USA,32,14,FALSE,TRUE,Caesars Superdome,
2004-09-26,2004,5,regular,New Mexico,Mountain West,New Mexico State,Sun Belt,38,3,FALSE,FALSE,Aggie Memorial Stadium,
2004-09-26,2004,5,regular,Northwestern,Big Ten,Minnesota,Big Ten,17,43,FALSE,TRUE,,
2004-09-26,2004,5,regular,Nevada,Western Athletic,San Diego State,Mountain West,10,27,FALSE,FALSE,Qualcomm Stadium,
2004-09-26,2004,5,regular,Idaho State,Big Sky,Eastern Washington,Big Sky,22,47,TRUE,TRUE,,
2004-09-26,2004,5,regular,Weber State,Big Sky,Northern Arizona,Big Sky,27,55,TRUE,TRUE,,
2004-09-26,2004,5,regular,McNeese,Southland,Portland State,Big Sky,14,35,TRUE,FALSE,,
2004-09-26,2004,5,regular,Oregon State,Pac-10,Arizona State,Pac-10,14,27,FALSE,TRUE,Mountain America Stadium,
2004-09-26,2004,5,regular,Utah State,Sun Belt,UNLV,Mountain West,31,21,FALSE,FALSE,Sam Boyd Stadium,
2004-09-29,2004,6,regular,Miami (OH),Mid-American,Marshall,Mid-American,25,33,FALSE,TRUE,Joan C. Edwards Stadium,
2004-09-30,2004,6,regular,Pittsburgh,Big East,UConn,Big East,17,29,FALSE,TRUE,,
2004-09-30,2004,6,regular,Navy,FBS Independents,Air Force,Mountain West,24,21,FALSE,FALSE,Falcon Stadium,
2004-10-02,2004,6,regular,Utah,Mountain West,New Mexico,Mountain West,28,7,FALSE,TRUE,University Stadium (NM),
2004-10-02,2004,6,regular,Virginia Union,,Florida A&M,FBS Independents,10,35,FALSE,FALSE,,
2004-10-02,2004,6,regular,Maine,Atlantic 10,Delaware,Atlantic 10,38,43,TRUE,TRUE,,
2004-10-02,2004,6,regular,North Carolina,ACC,Florida State,ACC,16,38,FALSE,TRUE,Doak Campbell Stadium,
2004-10-02,2004,6,regular,Arkansas,SEC,Florida,SEC,30,45,FALSE,TRUE,Ben Hill Griffin Stadium,
2004-10-02,2004,6,regular,Wake Forest,ACC,NC State,ACC,21,27,FALSE,TRUE,Carter-Finley Stadium,
2004-10-02,2004,6,regular,Rutgers,Big East,Syracuse,Big East,31,41,FALSE,TRUE,JMA Wireless Dome,
2004-10-02,2004,6,regular,Dartmouth,Ivy,Pennsylvania,Ivy,0,35,FALSE,TRUE,Franklin Field,
2004-10-02,2004,6,regular,Brown,Ivy,Rhode Island,Atlantic 10,20,13,FALSE,FALSE,Meade Stadium,
2004-10-02,2004,6,regular,West Virginia,Big East,Virginia Tech,ACC,13,19,FALSE,FALSE,Lane Stadium,
2004-10-02,2004,6,regular,Michigan State,Big Ten,Iowa,Big Ten,16,38,FALSE,TRUE,Kinnick Stadium,
2004-10-02,2004,6,regular,Brown,Ivy,Rhodes College,,20,13,TRUE,FALSE,Meade Stadium,
2004-10-02,2004,6,regular,Texas Tech,Big 12,Oklahoma,Big 12,13,28,FALSE,TRUE,"Memorial Stadium (Norman, OK)",
2004-10-02,2004,6,regular,Baylor,Big 12,Texas,Big 12,14,44,FALSE,TRUE,DKR-Texas Memorial Stadium,
2004-10-02,2004,6,regular,Colgate,Patriot,Yale,Ivy,28,31,FALSE,FALSE,Yale Bowl,
2004-10-02,2004,6,regular,Bucknell,Patriot,Georgetown,Patriot,35,19,FALSE,TRUE,Cooper Field,
2004-10-02,2004,6,regular,Massachusetts,Atlantic 10,Boston College,Big East,7,29,FALSE,FALSE,"Alumni Stadium (Chestnut Hill, MA)",
2004-10-02,2004,6,regular,Fordham,Patriot,Holy Cross,Patriot,42,35,FALSE,TRUE,Fitton Field,
2004-10-02,2004,6,regular,Cornell,Ivy,Towson,Patriot,11,21,FALSE,FALSE,Johnny Unitas Stadium,
2004-10-02,2004,6,regular,Elon,Southern,Georgia Southern,Southern,14,48,FALSE,TRUE,Allen E. Paulson Stadium,
2004-10-02,2004,6,regular,Monmouth,NEC,Iona,Metro Atlantic Athletic,40,14,TRUE,FALSE,,
2004-10-02,2004,6,regular,Harvard,Ivy,Lafayette,Patriot,38,23,FALSE,FALSE,Fisher Field,
2004-10-02,2004,6,regular,TCU,Conference USA,Army,Conference USA,21,17,FALSE,TRUE,Michie Stadium,
2004-10-02,2004,6,regular,Kent State,Mid-American,Central Michigan,Mid-American,21,24,FALSE,TRUE,Kelly/Shorts Stadium,
2004-10-02,2004,6,regular,Hampton,MEAC,Delaware State,MEAC,23,28,FALSE,TRUE,Alumni Stadium,
2004-10-02,2004,6,regular,UAlbany,NEC,Lehigh,Patriot,14,44,FALSE,FALSE,Goodman Stadium,
2004-10-02,2004,6,regular,Wagner,NEC,Sacred Heart,NEC,24,30,TRUE,TRUE,,
2004-10-02,2004,6,regular,La Salle,Metro Atlantic Athletic,St. Francis (PA),NEC,42,45,TRUE,FALSE,,
2004-10-02,2004,6,regular,Northeastern,Atlantic 10,William & Mary,Atlantic 10,35,38,FALSE,TRUE,Zable Stadium,
2004-10-02,2004,6,regular,Princeton,Ivy,Columbia,Ivy,27,26,TRUE,TRUE,,
2004-10-02,2004,6,regular,VMI,Big South,Charleston Southern,Big South,24,25,TRUE,TRUE,,
2004-10-02,2004,6,regular,Arkansas State,Sun Belt,Ole Miss,SEC,21,28,FALSE,FALSE,Vaught-Hemingway Stadium,
2004-10-02,2004,6,regular,The Citadel,Southern,Duke,ACC,10,28,FALSE,FALSE,Wallace Wade Stadium,
2004-10-02,2004,6,regular,Iowa State,Big 12,Oklahoma State,Big 12,7,36,FALSE,TRUE,,
