date,season,week,season_type,away_team,away_conference,home_team,home_conference,away_points,home_points,neutral,conference_game,venue,notes
2006-09-10,2006,2,regular,Northern Arizona,Big Sky,Utah,Mountain West,7,45,FALSE,FALSE,Rice-Eccles Stadium,
2006-09-10,2006,2,regular,West Virginia Institute Of Tech,,McNeese,Southland,0,76,FALSE,FALSE,Cowboy Stadium,
2006-09-10,2006,2,regular,Utah Tech,,San Diego,Pioneer,7,41,FALSE,FALSE,Torero Stadium,
2006-09-10,2006,2,regular,Northern Colorado,Big Sky,Portland State,Big Sky,3,45,TRUE,TRUE,,
2006-09-10,2006,2,regular,Texas Tech,Big 12,UTEP,Conference USA,38,35,FALSE,FALSE,Sun Bowl,
2006-09-10,2006,2,regular,Cal Poly,Great West,Weber State,Big Sky,17,0,FALSE,FALSE,Stewart Stadium,
2006-09-10,2006,2,regular,Nevada,Western Athletic,Arizona State,Pac-10,21,52,FALSE,FALSE,Mountain America Stadium,
2006-09-10,2006,2,regular,Rice,Conference USA,UCLA,Pac-10,16,26,FALSE,FALSE,Rose Bowl,
2006-09-10,2006,2,regular,Oregon,Pac-10,Fresno State,Western Athletic,31,24,FALSE,FALSE,Valley Children's Stadium,
2006-09-14,2006,3,regular,Tennessee Tech,OVC,Middle Tennessee,Sun Belt,0,44,FALSE,FALSE,"Johnny ""Red"" Floyd Stadium",
2006-09-14,2006,3,regular,Maryland,ACC,West Virginia,Big East,24,45,FALSE,FALSE,Milan Puskar Stadium,
2006-09-15,2006,3,regular,Austin Peay,FCS Independents,Samford,OVC,10,17,FALSE,FALSE,Seibert Stadium,
2006-09-15,2006,3,regular,Central Connecticut,NEC,Southern Connecticut State,,29,26,TRUE,FALSE,,
2006-09-16,2006,3,regular,Kansas,Big 12,Toledo,Mid-American,31,37,FALSE,FALSE,Glass Bowl,
2006-09-16,2006,3,regular,UNLV,Mountain West,Hawai'i,Western Athletic,13,42,FALSE,FALSE,,
2006-09-16,2006,3,regular,Wake Forest,ACC,UConn,Big East,24,13,FALSE,FALSE,Pratt & Whitney Stadium,
2006-09-16,2006,3,regular,San Diego,Pioneer,Yale,Ivy,43,17,FALSE,FALSE,Yale Bowl,
2006-09-16,2006,3,regular,BYU,Mountain West,Boston College,ACC,23,30,FALSE,FALSE,"Alumni Stadium (Chestnut Hill, MA)",
2006-09-16,2006,3,regular,Stony Brook,NEC,New Hampshire,Atlantic 10,7,62,FALSE,FALSE,Wildcat Stadium,
2006-09-16,2006,3,regular,Cincinnati,Big East,Ohio State,Big Ten,7,37,FALSE,FALSE,Ohio Stadium,
2006-09-16,2006,3,regular,Michigan State,Big Ten,Pittsburgh,Big East,38,23,FALSE,FALSE,Acrisure Stadium,
2006-09-16,2006,3,regular,Duke,ACC,Virginia Tech,ACC,0,36,FALSE,TRUE,Lane Stadium,
2006-09-16,2006,3,regular,Syracuse,Big East,Illinois,Big Ten,31,21,FALSE,FALSE,"Memorial Stadium (Champaign, IL)",
2006-09-16,2006,3,regular,Iowa State,Big 12,Iowa,Big Ten,17,27,FALSE,FALSE,Kinnick Stadium,
2006-09-16,2006,3,regular,Murray State,OVC,Indiana State,MVFC,59,40,FALSE,FALSE,Memorial Stadium,
2006-09-16,2006,3,regular,Holy Cross,Patriot,Harvard,Ivy,14,31,FALSE,FALSE,Harvard Stadium,
2006-09-16,2006,3,regular,Fordham,Patriot,Columbia,Ivy,7,37,FALSE,FALSE,Lawrence A. Wien Stadium,
2006-09-16,2006,3,regular,Arkansas,SEC,Vanderbilt,SEC,21,19,FALSE,TRUE,FirstBank Stadium,
2006-09-16,2006,3,regular,Marshall,Conference USA,Kansas State,Big 12,7,23,FALSE,FALSE,Bill Snyder Family Stadium,
2006-09-16,2006,3,regular,Florida A&M,MEAC,Howard,MEAC,31,23,FALSE,TRUE,William H. Greene Stadium,
2006-09-16,2006,3,regular,UAB,Conference USA,Georgia,SEC,0,34,FALSE,FALSE,Sanford Stadium,
2006-09-16,2006,3,regular,Massachusetts,Atlantic 10,Villanova,Atlantic 10,31,21,FALSE,TRUE,Villanova Stadium,
2006-09-16,2006,3,regular,Georgetown,Patriot,Brown,Ivy,21,34,FALSE,FALSE,Brown Stadium,
2006-09-16,2006,3,regular,Pennsylvania,Ivy,Lafayette,Patriot,21,11,FALSE,FALSE,Fisher Field,
2006-09-16,2006,3,regular,Robert Morris,NEC,Butler,Pioneer,35,14,FALSE,FALSE,Butler Bowl,
2006-09-16,2006,3,regular,Akron,Mid-American,Central Michigan,Mid-American,21,24,FALSE,TRUE,Kelly/Shorts Stadium,
2006-09-16,2006,3,regular,Dartmouth,Ivy,Colgate,Patriot,7,28,FALSE,FALSE,Andy Kerr Stadium,
2006-09-16,2006,3,regular,St. Francis (PA),NEC,Duquesne,Metro Atlantic Athletic,10,41,FALSE,FALSE,Arthur J. Rooney Athletic Field,
2006-09-16,2006,3,regular,Princeton,Ivy,Lehigh,Patriot,14,10,FALSE,FALSE,Goodman Stadium,
2006-09-16,2006,3,regular,St. Peter's,Metro Atlantic Athletic,Monmouth,NEC,12,36,TRUE,FALSE,Kessler Field,
2006-09-16,2006,3,regular,Valparaiso,Pioneer,Morehead State,Pioneer,42,35,FALSE,TRUE,Jayne Stadium,
2006-09-16,2006,3,regular,Ball State,Mid-American,Purdue,Big Ten,28,38,FALSE,FALSE,Ross-Ade Stadium,
2006-09-16,2006,3,regular,Iona,Metro Atlantic Athletic,Sacred Heart,NEC,16,27,FALSE,FALSE,Campus Field,
2006-09-16,2006,3,regular,La Salle,Metro Atlantic Athletic,Ursinus,,2,6,TRUE,FALSE,,
2006-09-16,2006,3,regular,Troy,Sun Belt,Georgia Tech,ACC,20,35,FALSE,FALSE,Bobby Dodd Stadium,
2006-09-16,2006,3,regular,Wingate,,Charleston Southern,Big South,17,20,FALSE,FALSE,Buccaneer Field,
2006-09-16,2006,3,regular,North Carolina A&T,MEAC,Hampton,MEAC,14,48,FALSE,TRUE,Armstrong Stadium,
2006-09-16,2006,3,regular,Eastern Michigan,Mid-American,Northwestern,Big Ten,6,14,FALSE,FALSE,Ryan Field,
2006-09-16,2006,3,regular,Temple,FBS Independents,Minnesota,Big Ten,0,62,FALSE,FALSE,,
2006-09-16,2006,3,regular,Kent State,Mid-American,Miami (OH),Mid-American,16,14,FALSE,TRUE,Yager Stadium,
2006-09-16,2006,3,regular,Presbyterian,FCS Independents,Elon,Southern,0,28,FALSE,FALSE,Rhodes Stadium,
2006-09-16,2006,3,regular,Gardner-Webb,Big South,UT Martin,OVC,9,35,FALSE,FALSE,Graham Stadium,
2006-09-16,2006,3,regular,Kentucky Wesleyan,,Western Illinois,MVFC,0,58,FALSE,FALSE,Hanson Field,
2006-09-16,2006,3,regular,South Florida,Big East,UCF,Conference USA,24,17,FALSE,FALSE,,
2006-09-16,2006,3,regular,UC Davis,Great West,Montana State,Big Sky,45,0,FALSE,FALSE,Bobcat Stadium,
2006-09-16,2006,3,regular,VMI,Big South,Richmond,Atlantic 10,7,58,TRUE,FALSE,,
2006-09-16,2006,3,regular,LSU,SEC,Auburn,SEC,3,7,FALSE,TRUE,Jordan-Hare Stadium,
2006-09-16,2006,3,regular,Southeast Missouri State,OVC,Jacksonville State,OVC,7,38,FALSE,TRUE,AmFirst Stadium,
2006-09-16,2006,3,regular,Michigan,Big Ten,Notre Dame,FBS Independents,47,21,FALSE,FALSE,Notre Dame Stadium,
2006-09-16,2006,3,regular,Miami,ACC,Louisville,Big East,7,31,FALSE,FALSE,L&N Federal Credit Union Stadium,
2006-09-16,2006,3,regular,Ohio,Mid-American,Rutgers,Big East,7,24,FALSE,FALSE,High Point Solutions Stadium,
2006-09-16,2006,3,regular,Youngstown State,MVFC,Penn State,Big Ten,3,37,FALSE,FALSE,Beaver Stadium,
2006-09-16,2006,3,regular,Western Michigan,Mid-American,Virginia,ACC,17,10,FALSE,FALSE,Scott Stadium,
2006-09-16,2006,3,regular,San Diego State,Mountain West,Wisconsin,Big Ten,0,14,FALSE,TRUE,Camp Randall Stadium,
2006-09-16,2006,3,regular,Mars Hill,,App State,Southern,0,41,FALSE,FALSE,Kidd Brewer Stadium,
2006-09-16,2006,3,regular,Bowie State,,Morgan State,MEAC,20,28,FALSE,FALSE,Hughes Stadium,
2006-09-16,2006,3,regular,Oklahoma,Big 12,Oregon,Pac-10,33,34,FALSE,FALSE,Autzen Stadium,
2006-09-16,2006,3,regular,Boise State,Western Athletic,Wyoming,Mountain West,17,10,FALSE,FALSE,,
2006-09-16,2006,3,regular,Southern Illinois,MVFC,Indiana,Big Ten,35,28,FALSE,FALSE,"Memorial Stadium (Bloomington, IN)",
2006-09-16,2006,3,regular,Idaho State,Big Sky,Idaho,Western Athletic,24,27,FALSE,FALSE,Kibbie Dome,
2006-09-16,2006,3,regular,Baylor,Big 12,Washington State,Pac-10,15,17,FALSE,FALSE,,
2006-09-16,2006,3,regular,South Dakota State,Great West,Northern Iowa,MVFC,17,27,FALSE,FALSE,UNI-Dome,
2006-09-16,2006,3,regular,Texas Tech,Big 12,TCU,Mountain West,3,12,FALSE,FALSE,Amon G. Carter Stadium,
2006-09-16,2006,3,regular,Ole Miss,SEC,Kentucky,SEC,14,31,FALSE,TRUE,Kroger Field,
2006-09-16,2006,3,regular,Liberty,Big South,Towson,Atlantic 10,3,10,FALSE,FALSE,Johnny Unitas Stadium,
2006-09-16,2006,3,regular,Texas,Big 12,Rice,Conference USA,52,7,FALSE,FALSE,,
2006-09-16,2006,3,regular,Bowling Green,Mid-American,Florida International,Sun Belt,33,28,FALSE,FALSE,FIU Stadium,
2006-09-16,2006,3,regular,Bethune-Cookman,MEAC,South Carolina State,MEAC,45,21,FALSE,TRUE,Oliver C. Dawson Stadium,
2006-09-16,2006,3,regular,Eastern Kentucky,OVC,Western Carolina,Southern,17,20,FALSE,FALSE,E. J. Whitmire Stadium,
2006-09-16,2006,3,regular,Utah Tech,,Northern Arizona,Big Sky,14,66,FALSE,FALSE,Walkup Skydome,
2006-09-16,2006,3,regular,Portland State,Big Sky,California,Pac-10,16,42,FALSE,FALSE,California Memorial Stadium,
2006-09-16,2006,3,regular,Fresno State,Western Athletic,Washington,Pac-10,20,21,FALSE,FALSE,Husky Stadium,
2006-09-16,2006,3,regular,Arizona State,Pac-10,Colorado,Big 12,21,3,FALSE,FALSE,Folsom Field,
2006-09-16,2006,3,regular,Chattanooga,Southern,Western Kentucky,MVFC,21,28,FALSE,FALSE,Houchens Industries-L.T. Smith Stadium,
2006-09-16,2006,3,regular,Memphis,Conference USA,East Carolina,Conference USA,20,35,FALSE,TRUE,Dowdy-Ficklen Stadium,
2006-09-16,2006,3,regular,Furman,Southern,North Carolina,ACC,42,45,FALSE,FALSE,Kenan Stadium,
2006-09-16,2006,3,regular,Florida Atlantic,Sun Belt,Oklahoma State,Big 12,8,48,FALSE,FALSE,Boone Pickens Stadium,
2006-09-16,2006,3,regular,North Texas,Sun Belt,Tulsa,Conference USA,3,28,FALSE,FALSE,,
2006-09-16,2006,3,regular,Grambling,SWAC,Houston,Conference USA,22,42,FALSE,FALSE,Robertson Stadium,
2006-09-16,2006,3,regular,Coastal Carolina,Big South,Georgia Southern,Southern,21,38,FALSE,FALSE,Allen E. Paulson Stadium,
2006-09-16,2006,3,regular,Northern Colorado,Big Sky,Texas State,Southland,14,13,TRUE,FALSE,Bobcat Stadium,
2006-09-16,2006,3,regular,Tulane,Conference USA,Mississippi State,SEC,32,29,FALSE,FALSE,Davis Wade Stadium,
2006-09-16,2006,3,regular,Cornell,Ivy,Bucknell,Patriot,5,20,FALSE,FALSE,Christy Mathewson-Memorial Stadium,
2006-09-16,2006,3,regular,Missouri State,MVFC,Central Arkansas,FCS Independents,14,16,FALSE,FALSE,Estes Stadium,
2006-09-16,2006,3,regular,Wisconsin-Platteville,,Drake,Pioneer,7,35,FALSE,FALSE,Drake Stadium,
2006-09-16,2006,3,regular,Jackson State,SWAC,Tennessee State,OVC,30,31,TRUE,FALSE,Simmons Bank Liberty Stadium,AT MEMPHIS TN
2006-09-16,2006,3,regular,Davidson,Pioneer,Lenoir-Rhyne,,24,14,TRUE,FALSE,,
2006-09-16,2006,3,regular,Nicholls,Southland,Louisiana Tech,Western Athletic,21,31,FALSE,FALSE,Joe Aillet Stadium,
2006-09-16,2006,3,regular,Wagner,NEC,Marist,Metro Atlantic Athletic,38,7,FALSE,FALSE,Leonidoff Field,
2006-09-16,2006,3,regular,Delaware State,MEAC,Northwestern State,Southland,3,23,FALSE,FALSE,Harry Turpin Stadium,
2006-09-16,2006,3,regular,Jacksonville,Pioneer,SE Louisiana,Southland,13,41,FALSE,FALSE,Strawberry Stadium,
2006-09-16,2006,3,regular,NC State,ACC,Southern Miss,Conference USA,17,37,FALSE,FALSE,M. M. Roberts Stadium,
2006-09-16,2006,3,regular,Wofford,Southern,South Carolina,SEC,20,27,FALSE,FALSE,Williams-Brice Stadium,
2006-09-16,2006,3,regular,Maine,Atlantic 10,William & Mary,Atlantic 10,20,17,FALSE,TRUE,Zable Stadium,
2006-09-16,2006,3,regular,UAlbany,NEC,Delaware,Atlantic 10,17,10,TRUE,FALSE,,
2006-09-16,2006,3,regular,UL Monroe,Sun Belt,Alabama,SEC,7,41,FALSE,FALSE,Bryant-Denny Stadium,
2006-09-16,2006,3,regular,Northeastern,Atlantic 10,North Dakota State,Great West,10,23,FALSE,FALSE,Fargodome,
2006-09-16,2006,3,regular,Eastern Illinois,OVC,Illinois State,MVFC,30,44,FALSE,FALSE,Hancock Stadium,
2006-09-16,2006,3,regular,Buffalo,Mid-American,Northern Illinois,Mid-American,13,31,FALSE,TRUE,Huskie Stadium,
2006-09-16,2006,3,regular,Clemson,ACC,Florida State,ACC,27,20,FALSE,TRUE,Doak Campbell Stadium,
2006-09-17,2006,3,regular,Nebraska,Big 12,USC,Pac-10,10,28,FALSE,FALSE,Los Angeles Memorial Coliseum,
2006-09-17,2006,3,regular,Texas Southern,SWAC,New Mexico State,Western Athletic,14,48,FALSE,FALSE,Aggie Memorial Stadium,
2006-09-17,2006,3,regular,Missouri,Big 12,New Mexico,Mountain West,27,17,FALSE,FALSE,University Stadium (NM),
2006-09-17,2006,3,regular,Sam Houston,Southland,SMU,Conference USA,14,45,FALSE,FALSE,Gerald J. Ford Stadium,
2006-09-17,2006,3,regular,Florida,SEC,Tennessee,SEC,21,20,FALSE,TRUE,Neyland Stadium,
2006-09-17,2006,3,regular,Utah,Mountain West,Utah State,Western Athletic,48,0,FALSE,FALSE,Maverik Stadium,
2006-09-17,2006,3,regular,Colorado State,Mountain West,Nevada,Western Athletic,10,28,FALSE,FALSE,Mackay Stadium,
2006-09-17,2006,3,regular,Southern Utah,Great West,Weber State,Big Sky,13,24,FALSE,FALSE,Stewart Stadium,
2006-09-17,2006,3,regular,Cal Poly,Great West,Sacramento State,Big Sky,17,10,FALSE,FALSE,Hornet Stadium,
2006-09-17,2006,3,regular,Central Washington,,Eastern Washington,Big Sky,21,14,FALSE,FALSE,Roos Field,
2006-09-17,2006,3,regular,Army,FBS Independents,Texas A&M,Big 12,24,28,FALSE,FALSE,Alamodome,
2006-09-17,2006,3,regular,Stephen F. Austin,Southland,Arizona,Pac-10,10,28,FALSE,FALSE,Arizona Stadium,
2006-09-17,2006,3,regular,Navy,FBS Independents,Stanford,Pac-10,37,9,FALSE,FALSE,Stanford Stadium,
2006-09-21,2006,4,regular,Virginia,ACC,Georgia Tech,ACC,7,24,FALSE,TRUE,Bobby Dodd Stadium,
2006-09-21,2006,4,regular,Eastern Kentucky,OVC,Tennessee Tech,OVC,14,27,FALSE,TRUE,Tucker Stadium,
2006-09-23,2006,4,regular,Northwestern,Big Ten,Nevada,Western Athletic,21,31,FALSE,FALSE,Mackay Stadium,
2006-09-23,2006,4,regular,Wisconsin,Big Ten,Michigan,Big Ten,13,27,FALSE,TRUE,Michigan Stadium,
2006-09-23,2006,4,regular,Delaware,Atlantic 10,Rhode Island,Atlantic 10,24,17,FALSE,TRUE,Meade Stadium,
2006-09-23,2006,4,regular,North Carolina,ACC,Clemson,ACC,7,52,FALSE,TRUE,"Memorial Stadium (Clemson, SC)",
2006-09-23,2006,4,regular,Cincinnati,Big East,Virginia Tech,ACC,13,29,FALSE,FALSE,Lane Stadium,
2006-09-23,2006,4,regular,Iowa,Big Ten,Illinois,Big Ten,24,7,FALSE,TRUE,"Memorial Stadium (Champaign, IL)",
2006-09-23,2006,4,regular,Jacksonville,Pioneer,Butler,Pioneer,31,7,FALSE,TRUE,Butler Bowl,
2006-09-23,2006,4,regular,Minnesota,Big Ten,Purdue,Big Ten,21,27,FALSE,TRUE,Ross-Ade Stadium,
2006-09-23,2006,4,regular,Delaware,Atlantic 10,Rhodes College,,24,17,TRUE,FALSE,Meade Stadium,
2006-09-23,2006,4,regular,Louisville,Big East,Kansas State,Big 12,24,6,FALSE,FALSE,Bill Snyder Family Stadium,
2006-09-23,2006,4,regular,Colorado,Big 12,Georgia,SEC,13,14,FALSE,FALSE,Sanford Stadium,
2006-09-23,2006,4,regular,New Hampshire,Atlantic 10,Dartmouth,Ivy,56,14,FALSE,FALSE,Memorial Field,
2006-09-23,2006,4,regular,Georgetown,Patriot,Columbia,Ivy,21,23,FALSE,FALSE,Lawrence A. Wien Stadium,
2006-09-23,2006,4,regular,South Carolina State,MEAC,Coastal Carolina,Big South,14,33,FALSE,FALSE,Brooks Stadium (SC),
2006-09-23,2006,4,regular,Stony Brook,NEC,Massachusetts,Atlantic 10,7,48,TRUE,FALSE,,
2006-09-23,2006,4,regular,Yale,Ivy,Cornell,Ivy,21,9,FALSE,TRUE,Schoellkopf Field,
2006-09-23,2006,4,regular,Kent State,Mid-American,Bowling Green,Mid-American,38,3,FALSE,TRUE,Doyt L. Perry Stadium,
2006-09-23,2006,4,regular,Harvard,Ivy,Brown,Ivy,38,21,FALSE,TRUE,Brown Stadium,
2006-09-23,2006,4,regular,Bucknell,Patriot,Richmond,Atlantic 10,21,48,TRUE,FALSE,,
2006-09-23,2006,4,regular,Western Connecticut St,,Iona,Metro Atlantic Athletic,21,20,TRUE,FALSE,,
2006-09-23,2006,4,regular,Monmouth,NEC,Colgate,Patriot,17,12,FALSE,FALSE,Andy Kerr Stadium,
2006-09-23,2006,4,regular,Austin Peay,FCS Independents,Dayton,Pioneer,23,28,FALSE,FALSE,Welcome Stadium,
2006-09-23,2006,4,regular,Sacred Heart,NEC,Duquesne,Metro Atlantic Athletic,21,24,FALSE,FALSE,Arthur J. Rooney Athletic Field,
2006-09-23,2006,4,regular,Rowan,,Robert Morris,NEC,0,21,FALSE,FALSE,Joe Walton Stadium,
2006-09-23,2006,4,regular,La Salle,Metro Atlantic Athletic,St. Francis (PA),NEC,24,21,TRUE,FALSE,,
2006-09-23,2006,4,regular,St. Peter's,Metro Atlantic Athletic,Wagner,NEC,0,34,FALSE,FALSE,Wagner College Stadium,
2006-09-23,2006,4,regular,The Citadel,Southern,Pittsburgh,Big East,6,51,FALSE,FALSE,Acrisure Stadium,
2006-09-23,2006,4,regular,Tulsa,Conference USA,Navy,FBS Independents,24,23,FALSE,FALSE,Navy-Marine Corps Memorial Stadium,
2006-09-23,2006,4,regular,Ohio,Mid-American,Missouri,Big 12,6,31,FALSE,FALSE,Memorial Stadium,
2006-09-23,2006,4,regular,Howard,MEAC,Rutgers,Big East,7,56,TRUE,FALSE,High Point Solutions Stadium,
2006-09-23,2006,4,regular,Shaw,,Maine,Atlantic 10,12,62,FALSE,FALSE,Alfond Stadium,
2006-09-23,2006,4,regular,Drake,Pioneer,Valparaiso,Pioneer,21,7,FALSE,TRUE,Brown Field,
2006-09-23,2006,4,regular,Buffalo,Mid-American,Auburn,SEC,7,38,FALSE,FALSE,Jordan-Hare Stadium,
2006-09-23,2006,4,regular,Utah State,Western Athletic,BYU,Mountain West,0,38,FALSE,FALSE,LaVell Edwards Stadium,
2006-09-23,2006,4,regular,South Dakota State,Great West,Nicholls,Southland,24,17,FALSE,FALSE,Manning Field at John L. Guidry Stadium,
2006-09-23,2006,4,regular,Eastern Washington,Big Sky,Montana State,Big Sky,19,10,FALSE,TRUE,Bobcat Stadium,
2006-09-23,2006,4,regular,Sacramento State,Big Sky,Montana,Big Sky,14,59,FALSE,TRUE,Washington-Grizzly Stadium,
2006-09-23,2006,4,regular,Indiana State,MVFC,Northern Illinois,Mid-American,14,48,FALSE,FALSE,Huskie Stadium,
2006-09-23,2006,4,regular,Alabama,SEC,Arkansas,SEC,23,24,FALSE,TRUE,Razorback Stadium,
2006-09-23,2006,4,regular,Arizona State,Pac-10,California,Pac-10,21,49,FALSE,TRUE,California Memorial Stadium,
2006-09-23,2006,4,regular,Rice,Conference USA,Florida State,ACC,7,55,FALSE,FALSE,Doak Campbell Stadium,
2006-09-23,2006,4,regular,UConn,Big East,Indiana,Big Ten,14,7,FALSE,FALSE,"Memorial Stadium (Bloomington, IN)",
2006-09-23,2006,4,regular,Penn State,Big Ten,Ohio State,Big Ten,6,28,FALSE,TRUE,Ohio Stadium,
2006-09-23,2006,4,regular,Iowa State,Big 12,Texas,Big 12,14,37,FALSE,TRUE,DKR-Texas Memorial Stadium,
2006-09-23,2006,4,regular,Central Michigan,Mid-American,Eastern Michigan,Mid-American,24,17,FALSE,TRUE,Rynearson Stadium,
2006-09-23,2006,4,regular,Western Illinois,MVFC,Northern Colorado,Big Sky,42,28,FALSE,FALSE,Nottingham Field,
2006-09-23,2006,4,regular,Central Connecticut,NEC,UAlbany,NEC,14,19,TRUE,TRUE,University Field (NY),
2006-09-23,2006,4,regular,Norfolk State,MEAC,Bethune-Cookman,MEAC,21,22,FALSE,TRUE,Municipal Stadium,
2006-09-23,2006,4,regular,Morgan State,MEAC,Hampton,MEAC,7,26,TRUE,TRUE,,
2006-09-23,2006,4,regular,Marshall,Conference USA,Tennessee,SEC,7,33,FALSE,FALSE,Neyland Stadium,
2006-09-23,2006,4,regular,West Virginia,Big East,East Carolina,Conference USA,27,10,FALSE,FALSE,Dowdy-Ficklen Stadium,
2006-09-23,2006,4,regular,Air Force,Mountain West,Wyoming,Mountain West,31,24,FALSE,TRUE,,
2006-09-23,2006,4,regular,Washington State,Pac-10,Stanford,Pac-10,36,10,FALSE,TRUE,Stanford Stadium,
2006-09-23,2006,4,regular,UTEP,Conference USA,New Mexico,Mountain West,13,26,FALSE,FALSE,University Stadium (NM),
2006-09-23,2006,4,regular,North Carolina A&T,MEAC,Louisiana,Sun Belt,7,48,FALSE,FALSE,Cajun Field,
2006-09-23,2006,4,regular,Northern Arizona,Big Sky,Idaho State,Big Sky,33,27,FALSE,TRUE,Holt Arena,
2006-09-23,2006,4,regular,Cal Poly,Great West,San José State,Western Athletic,7,17,FALSE,FALSE,CEFCU Stadium,
2006-09-23,2006,4,regular,Winston-Salem,FCS Independents,Florida A&M,MEAC,21,25,FALSE,FALSE,Bragg Memorial Stadium,
2006-09-23,2006,4,regular,Florida International,Sun Belt,Maryland,ACC,10,14,FALSE,FALSE,SECU Stadium,
2006-09-23,2006,4,regular,Wake Forest,ACC,Ole Miss,SEC,27,3,FALSE,FALSE,Vaught-Hemingway Stadium,
2006-09-23,2006,4,regular,Lafayette,Patriot,Princeton,Ivy,14,26,FALSE,FALSE,Princeton University Stadium,
2006-09-23,2006,4,regular,Georgia Southern,Southern,Chattanooga,Southern,26,27,FALSE,TRUE,Finley Stadium,
2006-09-23,2006,4,regular,Northeastern,Atlantic 10,James Madison,Atlantic 10,14,52,FALSE,TRUE,Bridgeforth Stadium,
2006-09-23,2006,4,regular,North Texas,Sun Belt,Akron,Mid-American,13,33,FALSE,FALSE,,
2006-09-23,2006,4,regular,App State,Southern,Gardner-Webb,Big South,41,6,FALSE,FALSE,Ernest W. Spangler Stadium,
2006-09-23,2006,4,regular,Liberty,Big South,Savannah St,FCS Independents,28,0,FALSE,FALSE,Ted Wright Stadium,
2006-09-23,2006,4,regular,UC Davis,Great West,Youngstown State,MVFC,24,38,FALSE,FALSE,Stambaugh Stadium,
2006-09-23,2006,4,regular,North Dakota State,Great West,Ball State,Mid-American,29,24,FALSE,FALSE,Scheumann Stadium,
2006-09-23,2006,4,regular,Mississippi State,SEC,UAB,Conference USA,16,10,FALSE,FALSE,Legion Field,
2006-09-23,2006,4,regular,Illinois State,MVFC,Murray State,OVC,35,14,FALSE,FALSE,Roy Stewart Stadium,
2006-09-23,2006,4,regular,Troy,Sun Belt,Nebraska,Big 12,0,56,FALSE,FALSE,"Memorial Stadium (Lincoln, NE)",
2006-09-23,2006,4,regular,Miami (OH),Mid-American,Syracuse,Big East,14,34,FALSE,FALSE,JMA Wireless Dome,
2006-09-23,2006,4,regular,Middle Tennessee,Sun Belt,Oklahoma,Big 12,0,59,FALSE,FALSE,"Memorial Stadium (Norman, OK)",
2006-09-23,2006,4,regular,Villanova,Atlantic 10,Pennsylvania,Ivy,27,20,FALSE,FALSE,Franklin Field,
2006-09-23,2006,4,regular,Western Carolina,Southern,Furman,Southern,7,42,FALSE,TRUE,Paladin Stadium,
2006-09-23,2006,4,regular,Tennessee State,OVC,Vanderbilt,SEC,9,38,FALSE,FALSE,FirstBank Stadium,
2006-09-23,2006,4,regular,Army,FBS Independents,Baylor,Big 12,27,20,FALSE,FALSE,Floyd Casey Stadium,
2006-09-23,2006,4,regular,Louisiana Tech,Western Athletic,Texas A&M,Big 12,14,45,FALSE,FALSE,Kyle Field,
2006-09-23,2006,4,regular,UCLA,Pac-10,Washington,Pac-10,19,29,FALSE,TRUE,Husky Stadium,
2006-09-23,2006,4,regular,Towson,Atlantic 10,Hofstra,Atlantic 10,33,30,TRUE,TRUE,,
2006-09-23,2006,4,regular,South Florida,Big East,Kansas,Big 12,7,13,FALSE,FALSE,Memorial Stadium,
2006-09-23,2006,4,regular,Holy Cross,Patriot,Marist,Metro Atlantic Athletic,27,0,FALSE,FALSE,Leonidoff Field,
2006-09-23,2006,4,regular,Missouri S&T,,Morehead State,Pioneer,49,37,FALSE,FALSE,Jayne Stadium,
2006-09-23,2006,4,regular,Eastern Illinois,OVC,Samford,OVC,24,13,FALSE,TRUE,Seibert Stadium,
2006-09-23,2006,4,regular,Florida Atlantic,Sun Belt,South Carolina,SEC,6,45,FALSE,FALSE,Williams-Brice Stadium,
2006-09-23,2006,4,regular,Central Arkansas,FCS Independents,Stephen F. Austin,Southland,37,35,FALSE,FALSE,Homer Bryce Stadium,
2006-09-23,2006,4,regular,Sam Houston,Southland,Missouri State,MVFC,20,17,FALSE,FALSE,Plaster Sports Complex,
2006-09-23,2006,4,regular,Jacksonville State,OVC,UT Martin,OVC,14,24,FALSE,TRUE,Graham Stadium,
2006-09-23,2006,4,regular,SE Louisiana,Southland,Texas Tech,Big 12,0,62,FALSE,FALSE,Jones AT&T Stadium,
2006-09-23,2006,4,regular,McNeese,Southland,Toledo,Mid-American,7,41,FALSE,FALSE,Glass Bowl,
2006-09-23,2006,4,regular,Temple,FBS Independents,Western Michigan,Mid-American,7,41,FALSE,FALSE,Waldo Stadium,
2006-09-23,2006,4,regular,VMI,Big South,William & Mary,Atlantic 10,6,38,FALSE,FALSE,Zable Stadium,
2006-09-23,2006,4,regular,Southern Illinois,MVFC,Arkansas-Pine Bluff,SWAC,48,16,FALSE,FALSE,Golden Lion Stadium,
2006-09-23,2006,4,regular,Kentucky,SEC,Florida,SEC,7,26,FALSE,TRUE,Ben Hill Griffin Stadium,
2006-09-24,2006,4,regular,USC,Pac-10,Arizona,Pac-10,20,3,FALSE,TRUE,Arizona Stadium,
2006-09-24,2006,4,regular,Utah,Mountain West,San Diego State,Mountain West,38,7,FALSE,TRUE,Qualcomm Stadium,
2006-09-24,2006,4,regular,Hawai'i,Western Athletic,Boise State,Western Athletic,34,41,FALSE,TRUE,Albertsons Stadium,
