--- When using SR data, please cite us and provide a link and/or a mention.


 
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
66,Monday Jun 17,boxscore,NYY,,MIN,L,3,6,,38-28,1,up 1.5,Aldred,Mendoza,Naulty,3:13,N,16189,1.30,-,
67,Tuesday Jun 18,boxscore,NYY,,MIN,W,2,0,,39-28,1,up 2.5,Rogers,Radke,Wetteland,2:04,N,17593,1.32,+,
68,Friday Jun 21 (1),boxscore,NYY,@,CLE,W,8,7,10,40-28,1,up 3.0,Nelson,Mesa,Wetteland,3:56,D,42176,1.26,++,1996-04-04 (Rain)
69,Friday Jun 21 (2),boxscore,NYY,@,CLE,W,9,3,,41-28,1,up 3.0,Mendoza,Tavárez,,3:00,N,42454,1.25,+++,
70,Saturday Jun 22,boxscore,NYY,@,CLE,W,11,9,,42-28,1,up 3.0,Brewer,Martínez,Wetteland,4:10,D,42461,1.27,++++,
71,Sunday Jun 23,boxscore,NYY,@,CLE,W,6,5,,43-28,1,up 4.0,Gooden,McDowell,Wetteland,3:16,D,41767,1.21,+++++,
72,Monday Jun 24,boxscore,NYY,@,MIN,L,0,3,,43-29,1,up 3.0,Robertson,Pettitte,,2:40,N,20488,1.09,-,
73,Tuesday Jun 25 (1),boxscore,NYY,@,MIN,L,1,6,,43-30,1,up 3.5,Rodriguez,Boehringer,,2:56,D,,1.20,--,1996-06-19 (Rain; Site change)
74,Tuesday Jun 25 (2),boxscore,NYY,@,MIN,W,6,2,,44-30,1,up 3.5,Mendoza,Serafini,,2:52,N,16641,1.29,+,
75,Wednesday Jun 26,boxscore,NYY,@,MIN,W,2,1,,45-30,1,up 4.5,Polley,Guardado,Wetteland,3:00,D,19116,1.17,++,
76,Thursday Jun 27,boxscore,NYY,,BAL,W,3,2,,46-30,1,up 5.5,Rogers,Erickson,Wetteland,2:40,N,34161,1.57,+++,
77,Friday Jun 28,boxscore,NYY,,BAL,L,4,7,,46-31,1,up 4.5,Rhodes,Rivera,Myers,3:38,N,43515,1.39,-,
78,Saturday Jun 29,boxscore,NYY,,BAL,W,4,3,,47-31,1,up 5.5,Pettitte,Mussina,Wetteland,2:47,D,45295,1.59,+,
79,Sunday Jun 30,boxscore,NYY,,BAL,L,1,9,,47-32,1,up 4.5,Wells,Mendoza,,2:58,D,40200,1.47,-,
80,Monday Jul 1,boxscore,NYY,,BOS,W,2,0,,48-32,1,up 4.5,Key,Clemens,Wetteland,2:51,N,27734,1.14,+,
81,Tuesday Jul 2,boxscore,NYY,,BOS,W,7,5,,49-32,1,up 4.5,Nelson,Hudson,Wetteland,3:27,N,28310,1.05,++,
82,Thursday Jul 4,boxscore,NYY,,MIL,W,4,1,,50-32,1,up 5.0,Pettitte,Karl,Wetteland,2:32,D,24243,1.03,+++,
83,Friday Jul 5,boxscore,NYY,,MIL,W,12,3,,51-32,1,up 6.0,Gooden,Bones,,3:03,N,26699,.99,++++,
84,Saturday Jul 6,boxscore,NYY,,MIL,W,2,0,,52-32,1,up 6.0,Key,Sparks,Wetteland,2:43,N,24033,.84,+++++,
85,Sunday Jul 7,boxscore,NYY,,MIL,L,1,4,,52-33,1,up 6.0,McDonald,Rogers,Fetters,3:01,D,35242,.82,-,
86,Thursday Jul 11,boxscore,NYY,@,BAL,W,4,2,,53-33,1,up 7.0,Key,Mussina,Wetteland,2:59,N,46760,1.20,+,
87,Saturday Jul 13 (1),boxscore,NYY,@,BAL,W,3,2,,54-33,1,up 9.0,Nelson,Wells,Wetteland,3:06,D,,1.00,++,1996-07-12 (Rain)
88,Saturday Jul 13 (2),boxscore,NYY,@,BAL,W,7,5,,55-33,1,up 9.0,Gooden,Rhodes,Wetteland,3:28,N,46451,.83,+++,
89,Sunday Jul 14,boxscore,NYY,@,BAL,W,4,1,,56-33,1,up10.0,Pettitte,Erickson,Wetteland,3:04,D,47658,.68,++++,
