--- When using SR data, please cite us and provide a link and/or a mention.


 
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
61,Friday Jun 7,boxscore,LAD,,CIN,L,1,2,,31-30,2,5.5,Smiley,Valdez,Brantley,2:39,N,35197,1.15,-,
62,Saturday Jun 8,boxscore,LAD,,CIN,W-wo,5,4,10,32-30,2,4.5,Worrell,Carrasco,,3:20,N,44575,1.09,+,
63,Sunday Jun 9,boxscore,LAD,,CIN,W,3,2,,33-30,2,3.5,Nomo,Smith,Worrell,2:39,D,47847,1.17,++,
64,Monday Jun 10,boxscore,LAD,,STL,W,2,1,,34-30,2,2.5,Park,Morgan,Osuna,2:55,N,54043,1.27,+++,
65,Tuesday Jun 11,boxscore,LAD,,STL,L,3,6,,34-31,2,2.5,Osborne,Martínez,Honeycutt,3:06,N,29096,1.35,-,
66,Thursday Jun 13,boxscore,LAD,@,ATL,W,6,3,,35-31,2,1.0,Valdez,Glavine,Worrell,2:43,N,39463,1.39,+,
67,Friday Jun 14,boxscore,LAD,@,ATL,L,1,3,,35-32,2,1.0,Smoltz,Astacio,Wohlers,2:12,N,45389,1.41,-,
68,Saturday Jun 15,boxscore,LAD,@,ATL,W,6,2,,36-32,2,1.0,Nomo,Avery,Worrell,2:43,N,49726,1.42,+,
69,Sunday Jun 16,boxscore,LAD,@,ATL,W,3,2,,37-32,1,Tied,Candiotti,Schmidt,Worrell,2:36,D,44784,1.47,++,
70,Tuesday Jun 18 (1),boxscore,LAD,@,CHC,W,9,6,,38-32,1,up 1.0,Martínez,Telemaco,Worrell,3:01,D,,1.44,+++,1996-06-17 (Rain)
71,Tuesday Jun 18 (2),boxscore,LAD,@,CHC,L,4,7,,38-33,1,up 1.0,Campbell,Valdez,,2:23,D,23362,1.44,-,
72,Wednesday Jun 19,boxscore,LAD,@,CHC,W,4,3,13,39-33,1,up 1.5,Park,Adams,Worrell,4:59,D,28477,1.41,+,
73,Thursday Jun 20,boxscore,LAD,,HOU,L,2,4,,39-34,1,up 1.0,Wall,Nomo,Jones,2:45,N,49656,1.45,-,
74,Friday Jun 21,boxscore,LAD,,HOU,L,3,11,,39-35,1,up 1.0,Drabek,Candiotti,,3:21,N,33273,1.42,--,
75,Saturday Jun 22,boxscore,LAD,,HOU,W,3,0,,40-35,1,up 2.0,Martínez,Reynolds,,2:24,N,37844,1.44,+,
76,Sunday Jun 23,boxscore,LAD,,HOU,W-wo,4,3,,41-35,1,up 2.0,Worrell,Hernandez,,3:00,D,35467,1.48,++,
77,Tuesday Jun 25,boxscore,LAD,,CHC,L,0,2,,41-36,1,up 2.0,Trachsel,Nomo,,2:30,N,37448,1.48,-,
78,Wednesday Jun 26,boxscore,LAD,,CHC,L,4,6,,41-37,1,up 2.0,Navarro,Candiotti,Adams,3:16,N,35200,1.47,--,
79,Thursday Jun 27,boxscore,LAD,@,COL,L,1,13,,41-38,1,up 1.0,Ritz,Astacio,,2:59,N,48043,1.86,---,
80,Friday Jun 28,boxscore,LAD,@,COL,L,4,13,,41-39,1,Tied,Freeman,Martínez,,2:58,N,48025,1.85,----,
81,Saturday Jun 29,boxscore,LAD,@,COL,W,13,10,,42-39,1,Tied,Valdez,Rekar,,3:31,N,48009,1.82,+,
82,Sunday Jun 30,boxscore,LAD,@,COL,L-wo,15,16,,42-40,2,1.0,Ruffin,Worrell,,4:20,D,48103,1.83,-,
83,Monday Jul 1,boxscore,LAD,@,SDP,W,10,2,,43-40,1,Tied,Candiotti,Worrell,,3:04,N,40343,1.86,+,
84,Tuesday Jul 2,boxscore,LAD,@,SDP,W,7,3,,44-40,1,up 1.0,Astacio,Valenzuela,,2:46,N,28294,2.04,++,
85,Wednesday Jul 3,boxscore,LAD,@,SDP,L,2,3,,44-41,1,Tied,Hamilton,Martínez,Hoffman,2:43,N,48841,1.99,-,
86,Thursday Jul 4,boxscore,LAD,,COL,W,9,4,,45-41,1,Tied,Valdez,Freeman,,3:00,N,54331,1.90,+,
87,Friday Jul 5,boxscore,LAD,,COL,W,8,1,,46-41,1,Tied,Nomo,Bailey,,2:50,N,43415,1.90,++,
88,Saturday Jul 6,boxscore,LAD,,COL,W,3,2,,47-41,1,Tied,Osuna,Ruffin,Worrell,2:51,D,35562,1.92,+++,
89,Sunday Jul 7,boxscore,LAD,,COL,L,0,3,,47-42,2,1.0,Ritz,Astacio,,2:33,D,38269,1.83,-,
90,Thursday Jul 11,boxscore,LAD,,SFG,W,8,3,,48-42,1,Tied,Martínez,Leiter,,3:05,N,37305,1.69,+,
91,Friday Jul 12,boxscore,LAD,,SFG,W,6,1,,49-42,1,up 1.0,Valdez,Fernández,,2:42,N,44569,1.69,++,
92,Saturday Jul 13,boxscore,LAD,,SFG,L,0,7,,49-43,1,up 1.0,Estes,Nomo,,2:48,N,54226,1.69,-,
93,Sunday Jul 14,boxscore,LAD,,SFG,L,0,6,,49-44,1,up 1.0,VanLandingham,Park,,3:05,N,42862,1.72,--,
94,Monday Jul 15,boxscore,LAD,,SDP,W-wo,1,0,10,50-44,1,up 1.5,Guthrie,Hoffman,,3:01,N,44368,2.15,+,
95,Tuesday Jul 16,boxscore,LAD,,SDP,L,1,10,,50-45,1,up 0.5,Tewksbury,Martínez,Worrell,2:49,D,52436,2.18,-,
96,Wednesday Jul 17,boxscore,LAD,,SDP,L,4,5,,50-46,2,0.5,Florie,Osuna,Hoffman,3:08,N,42423,2.16,--,
97,Thursday Jul 18,boxscore,LAD,@,SFG,W,8,3,,51-46,1,Tied,Nomo,Estes,,2:52,N,28072,1.67,+,
98,Friday Jul 19,boxscore,LAD,@,SFG,L,4,5,,51-47,2,1.0,VanLandingham,Candiotti,Beck,3:23,N,27562,1.71,-,
99,Saturday Jul 20,boxscore,LAD,@,SFG,L-wo,6,7,,51-48,3,1.0,Bautista,Worrell,,3:15,D,50014,1.62,--,
100,Sunday Jul 21,boxscore,LAD,@,SFG,W,7,6,,52-48,2,1.0,Osuna,DeLucia,Worrell,3:15,D,36345,1.65,+,
101,Tuesday Jul 23,boxscore,LAD,@,FLA,W,7,1,,53-48,2,0.5,Valdez,Leiter,,2:52,N,17889,1.73,++,
102,Wednesday Jul 24,boxscore,LAD,@,FLA,L,0,3,,53-49,3,1.0,Brown,Nomo,Nen,2:11,N,20486,1.72,-,
103,Thursday Jul 25,boxscore,LAD,@,FLA,W,6,3,,54-49,1,Tied,Astacio,Hammond,Worrell,2:47,N,18151,1.75,+,
104,Friday Jul 26,boxscore,LAD,@,HOU,L,3,4,,54-50,2,1.0,Darwin,Guthrie,Wagner,2:43,N,27089,1.84,-,
105,Saturday Jul 27,boxscore,LAD,@,HOU,W,6,5,11,55-50,2,1.0,Osuna,Clark,Worrell,3:41,N,36841,1.77,+,
106,Sunday Jul 28,boxscore,LAD,@,HOU,L-wo,2,3,,55-51,2,1.0,Darwin,Eischen,,2:57,D,32912,1.84,-,
