--- When using SR data, please cite us and provide a link and/or a mention.


 
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
131,Monday Aug 26,boxscore,BAL,,OAK,W-wo,12,11,10,69-61,2,5.0,Myers,Acre,,4:07,N,43361,2.13,+,
132,Tuesday Aug 27,boxscore,BAL,,OAK,W,3,1,,70-61,2,4.0,Wells,Prieto,Myers,2:46,N,43641,2.33,++,
133,Wednesday Aug 28,boxscore,BAL,,OAK,L,0,3,,70-62,2,4.0,Wengert,Mussina,,2:54,D,45282,2.42,-,
134,Thursday Aug 29,boxscore,BAL,@,SEA,L-wo,6,9,,70-63,2,4.0,Charlton,Myers,,3:20,N,24915,2.85,--,
135,Friday Aug 30,boxscore,BAL,@,SEA,W,5,2,,71-63,2,4.0,Coppinger,Hitchcock,Mills,3:32,N,44532,2.75,+,
136,Saturday Aug 31,boxscore,BAL,@,SEA,W,7,6,,72-63,2,4.0,Erickson,Bosio,Benítez,3:32,D,42092,2.93,++,
137,Sunday Sep 1,boxscore,BAL,@,SEA,L,1,5,,72-64,2,4.0,Mulholland,Wells,,2:53,N,50015,2.93,-,
138,Monday Sep 2,boxscore,BAL,@,CAL,W,12,8,,73-64,2,4.0,Mussina,Boskie,,3:28,N,20287,2.36,+,
139,Tuesday Sep 3,boxscore,BAL,@,CAL,L,2,10,,73-65,2,4.0,Harris,Coppinger,,2:53,N,15924,2.60,-,
140,Wednesday Sep 4,boxscore,BAL,@,CAL,W,4,2,,74-65,2,4.0,Erickson,Springer,Myers,2:49,N,18204,2.46,+,
141,Friday Sep 6,boxscore,BAL,,DET,L,4,5,12,74-66,2,5.0,Cummings,Mathews,,4:18,N,46708,2.45,-,
142,Saturday Sep 7,boxscore,BAL,,DET,W,6,0,,75-66,2,4.0,Mussina,Thompson,,2:36,N,47131,2.39,+,
143,Sunday Sep 8,boxscore,BAL,,DET,W,6,2,,76-66,2,3.0,Mills,Eischen,,2:52,D,47082,2.62,++,
144,Monday Sep 9,boxscore,BAL,,DET,W,5,4,,77-66,2,2.5,Erickson,Olivares,Myers,2:51,N,42562,2.71,+++,
145,Tuesday Sep 10,boxscore,BAL,,CHW,W,5,1,,78-66,2,2.5,Wells,Tapani,,3:00,N,43320,4.48,++++,
146,Wednesday Sep 11,boxscore,BAL,,CHW,W-wo,7,6,10,79-66,2,2.5,Mills,Hernández,,3:50,N,43320,4.96,+++++,
147,Thursday Sep 12,boxscore,BAL,,CHW,L,3,11,,79-67,2,3.5,Fernandez,Mussina,,2:56,N,47342,5.05,-,
148,Friday Sep 13,boxscore,BAL,@,DET,W,7,4,,80-67,2,3.5,Erickson,Miller,Mills,2:58,N,11178,3.29,+,
149,Saturday Sep 14,boxscore,BAL,@,DET,W,7,6,,81-67,2,3.5,Mathews,Cummings,Myers,3:46,N,15386,3.14,++,
150,Sunday Sep 15,boxscore,BAL,@,DET,W,16,6,,82-67,2,2.5,Corbin,Van Poppel,,3:25,D,13764,3.12,+++,
151,Wednesday Sep 18,boxscore,BAL,@,NYY,L-wo,2,3,10,82-68,2,4.0,Rivera,Mills,,3:07,N,40775,2.38,-,
152,Thursday Sep 19 (1),boxscore,BAL,@,NYY,L,3,9,,82-69,2,4.0,Rogers,Mussina,,3:22,D,,2.96,--,1996-09-17 (Rain)
153,Thursday Sep 19 (2),boxscore,BAL,@,NYY,W,10,9,,83-69,2,4.0,Mathews,Rivera,Myers,3:56,N,54888,3.55,+,
154,Friday Sep 20,boxscore,BAL,,TOR,L,1,5,,83-70,2,4.0,Hentgen,Krivda,Spoljaric,3:16,N,47026,3.49,-,
155,Saturday Sep 21,boxscore,BAL,,TOR,W,6,3,,84-70,2,4.0,Coppinger,Williams,Myers,2:40,N,47270,4.42,+,
156,Sunday Sep 22,boxscore,BAL,,TOR,W,5,4,,85-70,2,4.0,Erickson,Flener,Benítez,2:45,D,46035,4.35,++,
157,Monday Sep 23,boxscore,BAL,,MIL,L,7,8,10,85-71,2,4.0,Jones,Mathews,Fetters,3:37,D,46542,3.60,-,1996-08-12 (Rain)
158,Tuesday Sep 24,boxscore,BAL,@,BOS,L,8,13,,85-72,2,4.5,Gordon,Wells,Mahomes,3:39,N,28557,4.27,--,
159,Wednesday Sep 25,boxscore,BAL,@,BOS,W,6,2,,86-72,2,5.0,Krivda,Wakefield,Benítez,2:27,N,28432,5.54,+,
160,Thursday Sep 26,boxscore,BAL,@,TOR,W,4,1,,87-72,2,4.0,Coppinger,Williams,Benítez,2:10,N,30141,3.78,++,
161,Friday Sep 27,boxscore,BAL,@,TOR,L,2,3,,87-73,2,4.0,Flener,Erickson,Timlin,2:32,N,30116,.89,-,
162,Saturday Sep 28,boxscore,BAL,@,TOR,W,3,2,10,88-73,2,4.0,Myers,Spoljaric,,3:00,D,36316,1.23,+,
163,Sunday Sep 29,boxscore,BAL,@,TOR,L,1,4,,88-74,2,4.0,Hentgen,Rodríguez,Timlin,2:31,D,38267,.00,-,


--- When using SR data, please cite us and provide a link and/or a mention.


 
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Win,Loss,Save,Time,D/N,Attendance
ALDS Game 1,Tuesday Oct 1,boxscore,BAL,,CLE,W,10,4,,1-0,Wells,Nagy,,3:25,D,47644
ALDS Game 2,Wednesday Oct 2,boxscore,BAL,,CLE,W,7,4,,2-0,Benítez,Plunk,Myers,3:27,D,48970
ALDS Game 3,Friday Oct 4,boxscore,BAL,@,CLE,L,4,9,,2-1,Assenmacher,Orosco,,3:44,D,44250
ALDS Game 4,Saturday Oct 5,boxscore,BAL,@,CLE,W,4,3,12,3-1,Benítez,Mesa,Myers,4:41,D,44280
ALCS Game 1,Wednesday Oct 9,boxscore,BAL,@,NYY,L,4,5,11,3-2,Rivera,Myers,,4:23,D,56495
ALCS Game 2,Thursday Oct 10,boxscore,BAL,@,NYY,W,5,3,,4-2,Wells,Nelson,Benítez,4:13,D,58432
ALCS Game 3,Friday Oct 11,boxscore,BAL,,NYY,L,2,5,,4-3,Key,Mussina,Wetteland,2:50,N,48635
ALCS Game 4,Saturday Oct 12,boxscore,BAL,,NYY,L,4,8,,4-4,Weathers,Coppinger,,3:45,N,48974
ALCS Game 5,Sunday Oct 13,boxscore,BAL,,NYY,L,4,6,,4-5,Pettitte,Erickson,,2:57,D,48718
