--- When using SR data, please cite us and provide a link and/or a mention.


 
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
65,Thursday Jun 13,boxscore,TEX,@,BOS,L-wo,7,8,10,40-25,1,up 5.0,Slocumb,Henneman,,4:26,N,32645,1.17,-,
66,Friday Jun 14,boxscore,TEX,@,BOS,L,3,4,,40-26,1,up 5.0,Stanton,Witt,,2:56,N,29689,1.20,--,
67,Saturday Jun 15,boxscore,TEX,@,BOS,W,13,3,,41-26,1,up 5.0,Gross,Wakefield,,3:22,N,33186,1.22,+,
68,Sunday Jun 16,boxscore,TEX,@,BOS,L-wo,9,10,,41-27,1,up 4.0,Hudson,Henneman,,3:11,D,30461,1.23,-,
69,Monday Jun 17,boxscore,TEX,@,BAL,T,1,1,6,41-27,1,up 4.0,,,,1:30,N,45581,1.31,-,
70,Tuesday Jun 18,boxscore,TEX,@,BAL,W,7,0,,42-27,1,up 5.0,Oliver,Mercker,,2:37,N,47318,1.33,+,
71,Wednesday Jun 19,boxscore,TEX,@,BAL,W,3,2,,43-27,1,up 6.0,Witt,Mussina,Russell,3:24,D,45581,1.29,++,
72,Thursday Jun 20,boxscore,TEX,@,BAL,L,2,3,,43-28,1,up 5.0,Wells,Gross,Myers,2:23,D,21748,1.19,-,
73,Friday Jun 21,boxscore,TEX,,BOS,W,14,4,,44-28,1,up 5.0,Hill,Minchey,,2:58,N,40726,1.25,+,
74,Saturday Jun 22,boxscore,TEX,,BOS,W,8,2,,45-28,1,up 5.0,Pavlik,Wakefield,,2:42,N,46444,1.23,++,
75,Sunday Jun 23,boxscore,TEX,,BOS,L,4,6,,45-29,1,up 5.0,Stanton,Cook,Slocumb,3:25,N,39399,1.15,-,
76,Monday Jun 24,boxscore,TEX,,BAL,L,3,8,,45-30,1,up 4.5,Mussina,Witt,,3:39,N,39701,1.30,--,
77,Tuesday Jun 25,boxscore,TEX,,BAL,W,5,2,,46-30,1,up 5.5,Gross,Wells,Henneman,2:54,N,41685,1.38,+,
78,Wednesday Jun 26,boxscore,TEX,,BAL,W,6,5,,47-30,1,up 6.5,Cook,Orosco,Henneman,3:32,N,38984,1.29,++,
79,Friday Jun 28,boxscore,TEX,@,SEA,L,8,19,,47-31,1,up 5.0,Carmona,Pavlik,,3:31,N,34413,1.44,-,
80,Saturday Jun 29,boxscore,TEX,@,SEA,W,9,5,,48-31,1,up 6.0,Oliver,Meacham,,2:59,D,37556,1.62,+,
81,Sunday Jun 30,boxscore,TEX,@,SEA,L,3,4,,48-32,1,up 5.0,Hitchcock,Witt,Charlton,3:07,D,33392,1.43,-,
82,Monday Jul 1,boxscore,TEX,@,CAL,W,8,6,,49-32,1,up 6.0,Gross,Langston,Henneman,3:10,N,19754,1.45,+,
83,Tuesday Jul 2,boxscore,TEX,@,CAL,L-wo,5,6,,49-33,1,up 6.0,James,Henneman,,3:09,N,19055,1.30,-,
84,Wednesday Jul 3,boxscore,TEX,@,CAL,W,8,1,,50-33,1,up 6.0,Pavlik,Finley,,3:13,N,45979,1.41,+,
85,Thursday Jul 4,boxscore,TEX,,SEA,L,5,9,,50-34,1,up 5.0,Carmona,Henneman,,3:31,N,46668,1.43,-,
86,Friday Jul 5,boxscore,TEX,,SEA,L,3,6,,50-35,1,up 4.0,Hitchcock,Witt,,2:53,N,46397,1.65,--,
87,Saturday Jul 6,boxscore,TEX,,SEA,L,5,9,,50-36,1,up 3.0,Wagner,Gross,,2:39,N,46458,1.81,---,
88,Sunday Jul 7,boxscore,TEX,,SEA,W,8,3,,51-36,1,up 4.0,Hill,Wells,,2:40,N,36933,1.94,+,
89,Thursday Jul 11,boxscore,TEX,@,OAK,L,3,8,,51-37,1,up 3.0,Chouinard,Oliver,,3:18,D,13437,1.49,-,
90,Friday Jul 12,boxscore,TEX,@,OAK,W,8,4,10,52-37,1,up 3.0,Russell,Taylor,,3:39,N,12074,1.60,+,
91,Saturday Jul 13,boxscore,TEX,@,OAK,W,8,1,,53-37,1,up 4.0,Pavlik,Wengert,,2:56,N,16792,1.54,++,
92,Sunday Jul 14,boxscore,TEX,@,OAK,L,1,9,,53-38,1,up 3.0,Johns,Gross,,2:53,D,20704,1.37,-,
93,Monday Jul 15,boxscore,TEX,,CAL,L,7,10,,53-39,1,up 2.0,Schmidt,Brandenburg,Percival,3:32,N,45655,1.48,--,
94,Tuesday Jul 16,boxscore,TEX,,CAL,W,6,2,,54-39,1,up 3.0,Oliver,Abbott,Russell,2:42,N,34680,1.60,+,
95,Wednesday Jul 17,boxscore,TEX,,CAL,W,7,3,,55-39,1,up 4.0,Hill,Finley,,3:01,N,44220,1.45,++,
96,Thursday Jul 18,boxscore,TEX,,OAK,L,4,5,11,55-40,1,up 3.0,Reyes,Brandenburg,Van Poppel,3:47,N,28585,1.48,-,
97,Friday Jul 19,boxscore,TEX,,OAK,L,6,9,,55-41,1,up 3.0,Reyes,Helling,Taylor,3:30,N,37455,1.65,--,
98,Saturday Jul 20,boxscore,TEX,,OAK,W,8,4,,56-41,1,up 4.0,Witt,Van Poppel,,2:58,N,46052,1.79,+,
99,Sunday Jul 21,boxscore,TEX,,OAK,L,8,11,,56-42,1,up 3.0,Groom,Brandenburg,Mohler,3:23,N,36039,1.61,-,
100,Monday Jul 22,boxscore,TEX,@,NYY,W,6,1,,57-42,1,up 3.0,Hill,Rogers,,2:42,N,30767,1.54,+,
101,Tuesday Jul 23,boxscore,TEX,@,NYY,L,0,6,,57-43,1,up 3.0,Gooden,Pavlik,,2:39,N,22814,1.46,-,
102,Wednesday Jul 24,boxscore,TEX,@,NYY,L,2,4,,57-44,1,up 2.0,Pettitte,Alberro,Wetteland,2:36,D,35308,1.54,--,
103,Thursday Jul 25,boxscore,TEX,@,CHW,W,4,3,12,58-44,1,up 3.0,Russell,Keyser,Henneman,4:08,N,19524,2.02,+,
104,Friday Jul 26,boxscore,TEX,@,CHW,L,2,6,,58-45,1,up 2.0,Álvarez,Oliver,,2:33,N,21398,1.78,-,
105,Saturday Jul 27,boxscore,TEX,@,CHW,W,6,4,10,59-45,1,up 2.0,Heredia,Simas,Vosberg,3:21,D,22629,2.00,+,
106,Sunday Jul 28,boxscore,TEX,@,CHW,L,1,5,,59-46,1,up 2.0,Fernandez,Pavlik,,2:30,D,20902,1.92,-,
107,Tuesday Jul 30,boxscore,TEX,,NYY,W,15,2,,60-46,1,up 2.5,Witt,Pettitte,,2:37,N,39637,1.61,+,
108,Wednesday Jul 31,boxscore,TEX,,NYY,W,9,2,,61-46,1,up 2.5,Oliver,Key,,3:03,N,30645,1.51,++,
109,Thursday Aug 1,boxscore,TEX,,NYY,L,5,6,,61-47,1,up 1.5,Rogers,Hill,Wetteland,3:01,N,34855,1.53,-,
110,Friday Aug 2,boxscore,TEX,,CHW,L,0,9,,61-48,1,up 1.5,Fernandez,Pavlik,,2:46,N,36299,2.06,--,
111,Saturday Aug 3,boxscore,TEX,,CHW,L,9,11,,61-49,1,up 1.5,Hernández,Russell,,3:37,N,46481,2.15,---,
112,Sunday Aug 4,boxscore,TEX,,CHW,W,9,5,,62-49,1,up 1.5,Witt,Baldwin,,2:32,N,32854,2.16,+,
113,Monday Aug 5,boxscore,TEX,,CHW,L,5,15,,62-50,1,up 1.0,Álvarez,Oliver,,3:31,N,29973,2.19,-,
114,Tuesday Aug 6,boxscore,TEX,@,DET,W,4,2,,63-50,1,up 2.0,Hill,Lira,Henneman,2:55,N,10931,1.80,+,
115,Wednesday Aug 7,boxscore,TEX,@,DET,L,2,4,,63-51,1,up 2.0,Cummings,Pavlik,Myers,3:00,N,10297,1.69,-,
116,Thursday Aug 8,boxscore,TEX,@,DET,L-wo,2,3,,63-52,1,up 2.0,Olivares,Heredia,,2:36,N,10995,1.72,--,
117,Friday Aug 9,boxscore,TEX,@,TOR,W,5,4,,64-52,1,up 3.0,Witt,Quantrill,Henneman,3:01,N,33535,1.82,+,
118,Saturday Aug 10,boxscore,TEX,@,TOR,W,12,1,,65-52,1,up 4.0,Oliver,Guzmán,,2:51,D,34109,1.56,++,
119,Sunday Aug 11,boxscore,TEX,@,TOR,W,6,0,,66-52,1,up 5.0,Burkett,Hanson,,2:26,D,32162,1.34,+++,
120,Monday Aug 12,boxscore,TEX,,DET,W,7,0,,67-52,1,up 6.0,Hill,Williams,,2:33,N,25210,1.20,++++,
121,Tuesday Aug 13,boxscore,TEX,,DET,W,6,2,,68-52,1,up 6.0,Pavlik,Olivares,,2:52,N,31331,1.06,+++++,
122,Wednesday Aug 14,boxscore,TEX,,DET,W,5,4,,69-52,1,up 7.0,Witt,Van Poppel,Henneman,3:18,N,33942,.93,++++++,
123,Friday Aug 16,boxscore,TEX,,KCR,W,5,3,,70-52,1,up 7.0,Burkett,Haney,Henneman,3:00,N,32053,.64,+++++++,
124,Saturday Aug 17,boxscore,TEX,,KCR,L,1,4,,70-53,1,up 6.0,Belcher,Hill,,2:31,N,41855,.59,-,
125,Sunday Aug 18,boxscore,TEX,,KCR,W,10,3,,71-53,1,up 6.0,Gross,Appier,,2:57,N,30480,.84,+,
126,Monday Aug 19,boxscore,TEX,@,CLE,W,10,3,,72-53,1,up 7.0,Pavlik,McDowell,,2:43,N,42393,.77,++,
127,Tuesday Aug 20,boxscore,TEX,@,CLE,L,4,10,,72-54,1,up 7.0,Lopez,Witt,,3:01,N,42370,.54,-,
128,Wednesday Aug 21,boxscore,TEX,@,CLE,W,10,8,10,73-54,1,up 8.0,Vosberg,Tavárez,,4:07,N,42345,.57,+,
129,Thursday Aug 22,boxscore,TEX,@,MIN,W,11,2,,74-54,1,up 8.0,Hill,Robertson,,3:00,N,17342,.35,++,
130,Friday Aug 23,boxscore,TEX,@,MIN,L,2,9,,74-55,1,up 7.0,Aguilera,Oliver,,2:59,N,16166,.29,-,
131,Saturday Aug 24,boxscore,TEX,@,MIN,L,5,6,,74-56,1,up 7.0,Rodriguez,Pavlik,Trombley,3:06,N,16648,.40,--,
132,Sunday Aug 25,boxscore,TEX,@,MIN,W,13,2,,75-56,1,up 8.0,Witt,Miller,,2:37,D,14818,.43,+,
133,Tuesday Aug 27,boxscore,TEX,@,KCR,L-wo,3,4,10,75-57,1,up 6.5,Montgomery,Russell,,3:06,N,12907,.30,-,
134,Wednesday Aug 28,boxscore,TEX,@,KCR,L-wo,3,4,12,75-58,1,up 5.5,Huisman,Gross,,3:16,N,12695,.44,--,
135,Friday Aug 30,boxscore,TEX,,CLE,W,5,3,,76-58,1,up 6.0,Pavlik,Ogea,Russell,2:49,N,40383,.72,+,
136,Saturday Aug 31,boxscore,TEX,,CLE,W,6,3,,77-58,1,up 7.0,Oliver,McDowell,Vosberg,2:32,N,46319,.49,++,
137,Sunday Sep 1,boxscore,TEX,,CLE,L,2,8,,77-59,1,up 6.0,Nagy,Burkett,,2:54,D,46084,.32,-,
138,Monday Sep 2,boxscore,TEX,,MIN,L,4,6,,77-60,1,up 6.0,Aguilera,Hill,Guardado,3:17,N,24786,.55,--,
139,Tuesday Sep 3,boxscore,TEX,,MIN,W,9,7,,78-60,1,up 6.0,Witt,Rodriguez,Henneman,2:59,N,28401,.57,+,
