--- When using SR data, please cite us and provide a link and/or a mention.


 
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
70,Wednesday Jun 19,boxscore,ATL,,SDP,W,5,1,,44-26,1,up 4.0,Smoltz,Tewksbury,,1:59,D,34823,1.16,+++,
71,Friday Jun 21,boxscore,ATL,,SFG,W-wo,8,7,11,45-26,1,up 3.5,Wade,Beck,,3:10,N,38432,1.01,++++,
72,Saturday Jun 22,boxscore,ATL,,SFG,W,6,0,,46-26,1,up 4.5,Maddux,Gardner,,2:25,N,49365,.96,+++++,
73,Sunday Jun 23,boxscore,ATL,,SFG,W,1,0,,47-26,1,up 4.5,Glavine,Fernández,Wohlers,2:23,D,35645,.83,++++++,
74,Monday Jun 24,boxscore,ATL,,STL,L,2,9,,47-27,1,up 3.5,Benes,Smoltz,,2:39,N,31971,.71,-,
75,Tuesday Jun 25,boxscore,ATL,,STL,W,4,3,,48-27,1,up 3.5,Schmidt,Stottlemyre,Wohlers,2:48,N,30942,.82,+,
76,Wednesday Jun 26,boxscore,ATL,,STL,L,7,11,,48-28,1,up 3.5,Benes,Avery,,2:48,N,31191,.72,-,
77,Thursday Jun 27,boxscore,ATL,,STL,W,3,0,,49-28,1,up 4.0,Maddux,Morgan,Wohlers,2:01,N,32243,.83,+,
78,Friday Jun 28,boxscore,ATL,@,FLA,L,0,2,,49-29,1,up 4.0,Leiter,Glavine,Nen,2:53,N,30661,.79,-,
79,Saturday Jun 29,boxscore,ATL,@,FLA,L,3,5,,49-30,1,up 3.0,Rapp,Smoltz,,2:49,N,40952,.91,--,
80,Sunday Jun 30,boxscore,ATL,@,FLA,W,5,4,,50-30,1,up 3.0,Clontz,Burkett,Wohlers,2:54,D,34023,1.04,+,
81,Monday Jul 1,boxscore,ATL,@,MON,W,7,2,,51-30,1,up 4.0,Avery,Rueter,,2:43,D,34116,.90,++,
82,Tuesday Jul 2,boxscore,ATL,@,MON,L,1,5,,51-31,1,up 3.0,Cormier,Maddux,,2:17,N,20075,.76,-,
83,Wednesday Jul 3,boxscore,ATL,@,MON,W,3,1,,52-31,1,up 4.0,Glavine,Scott,Wohlers,2:39,N,26837,.85,+,
84,Thursday Jul 4,boxscore,ATL,,HOU,L,2,5,,52-32,1,up 4.0,Reynolds,Smoltz,Hernandez,2:44,N,49060,.71,-,
85,Friday Jul 5,boxscore,ATL,,HOU,L,1,7,,52-33,1,up 4.0,Kile,Schmidt,,2:31,N,36896,.83,--,
86,Saturday Jul 6,boxscore,ATL,,HOU,W,4,2,,53-33,1,up 5.0,Bielecki,Hampton,,2:23,N,41619,.92,+,
87,Sunday Jul 7,boxscore,ATL,,HOU,W,9,1,,54-33,1,up 5.0,Maddux,Wall,,2:36,D,28716,.84,++,
88,Thursday Jul 11,boxscore,ATL,,FLA,L,8,9,,54-34,1,up 5.0,Burkett,Avery,Nen,3:13,N,33208,.67,-,
89,Friday Jul 12,boxscore,ATL,,FLA,W,6,3,,55-34,1,up 6.0,Glavine,Leiter,Wohlers,2:49,N,32517,.77,+,
90,Saturday Jul 13,boxscore,ATL,,FLA,W,3,0,,56-34,1,up 7.0,Smoltz,Brown,,2:11,D,36953,.66,++,
91,Sunday Jul 14,boxscore,ATL,,FLA,W,15,10,,57-34,1,up 7.0,McMichael,Pérez,,3:16,D,31134,.54,+++,
92,Monday Jul 15,boxscore,ATL,,MON,W,5,4,,58-34,1,up 8.0,Maddux,Manuel,Wohlers,2:48,N,32708,.55,++++,
93,Tuesday Jul 16,boxscore,ATL,,MON,W-wo,3,2,,59-34,1,up 9.0,Wohlers,Scott,,2:57,D,31334,.46,+++++,
94,Thursday Jul 18,boxscore,ATL,@,HOU,W,3,2,,60-34,1,up 9.0,Smoltz,Jones,Wohlers,2:27,N,35822,.32,++++++,
95,Friday Jul 19,boxscore,ATL,@,HOU,L,6,7,,60-35,1,up 8.0,Kile,Woodall,Wagner,2:37,N,39090,.26,-,
96,Saturday Jul 20,boxscore,ATL,@,HOU,L-wo,1,2,,60-36,1,up 8.0,Wagner,Maddux,,2:07,N,49674,.32,--,
97,Sunday Jul 21,boxscore,ATL,@,HOU,L-wo,3,4,10,60-37,1,up 7.0,Hernandez,McMichael,,3:09,D,45561,.38,---,
98,Monday Jul 22,boxscore,ATL,@,STL,W,8,6,,61-37,1,up 7.5,McMichael,Mathews,Wohlers,3:11,N,36215,.43,+,
99,Tuesday Jul 23,boxscore,ATL,@,STL,W,3,2,,62-37,1,up 8.5,Smoltz,Stottlemyre,Wohlers,2:22,N,35520,.36,++,
100,Wednesday Jul 24,boxscore,ATL,@,STL,W,4,1,,63-37,1,up 9.5,Wade,Benes,McMichael,2:22,N,35411,.29,+++,
101,Thursday Jul 25,boxscore,ATL,@,SFG,L,3,4,,63-38,1,up 8.5,Watson,Maddux,Beck,2:06,N,16871,.19,-,
102,Friday Jul 26,boxscore,ATL,@,SFG,W,2,1,,64-38,1,up 8.5,Glavine,Leiter,Wohlers,2:51,N,17560,.22,+,
103,Saturday Jul 27,boxscore,ATL,@,SFG,L,5,7,,64-39,1,up 8.5,Gardner,Woodall,Beck,2:26,D,38761,.17,-,
104,Sunday Jul 28,boxscore,ATL,@,SFG,L,3,10,,64-40,1,up 8.5,Estes,Smoltz,Beck,3:04,D,34525,.23,--,
105,Tuesday Jul 30,boxscore,ATL,@,SDP,L,1,2,,64-41,1,up 7.0,Valenzuela,Maddux,Hoffman,2:23,N,24110,.26,---,
106,Wednesday Jul 31,boxscore,ATL,@,SDP,W,7,4,,65-41,1,up 7.0,Glavine,Tewksbury,Wohlers,2:39,N,24254,.35,+,
107,Thursday Aug 1,boxscore,ATL,@,SDP,W,3,2,,66-41,1,up 8.0,Bielecki,Worrell,Wohlers,3:16,D,24089,.29,++,
108,Friday Aug 2,boxscore,ATL,@,LAD,L,1,2,,66-42,1,up 7.0,Radinsky,Smoltz,Guthrie,2:52,N,49012,.19,-,
109,Saturday Aug 3,boxscore,ATL,@,LAD,W,5,3,18,67-42,1,up 7.0,Woodall,Martínez,,5:05,D,42575,.26,+,
110,Sunday Aug 4,boxscore,ATL,@,LAD,W,6,4,,68-42,1,up 7.0,Borbón,Guthrie,Wohlers,3:17,D,45903,.19,++,
111,Tuesday Aug 6,boxscore,ATL,,PHI,W,10,4,,69-42,1,up 7.0,Bielecki,Springer,,2:20,N,32036,.15,+++,
112,Wednesday Aug 7,boxscore,ATL,,PHI,W,14,1,8,70-42,1,up 7.0,Smoltz,Muñoz,,2:24,N,29920,.12,++++,
113,Thursday Aug 8,boxscore,ATL,,PHI,L,1,4,,70-43,1,up 7.0,Beech,Maddux,Bottalico,2:28,N,32401,.09,-,
114,Friday Aug 9,boxscore,ATL,,COL,L,4,6,,70-44,1,up 7.0,Wright,Glavine,Ruffin,2:43,N,41275,.13,--,
115,Saturday Aug 10,boxscore,ATL,,COL,L,7,9,10,70-45,1,up 7.0,Reed,Wohlers,Ruffin,3:50,D,46064,.17,---,
116,Sunday Aug 11,boxscore,ATL,,COL,W,4,1,,71-45,1,up 7.0,Smoltz,Freeman,Wohlers,2:44,N,32961,.23,+,
117,Tuesday Aug 13 (1),boxscore,ATL,@,PHI,W,2,0,,72-45,1,up 7.0,Maddux,Hunter,,2:14,N,,.16,++,1996-08-12 (Rain)
118,Tuesday Aug 13 (2),boxscore,ATL,@,PHI,W,5,2,,73-45,1,up 7.0,Hartgraves,Beech,Wohlers,2:31,N,25196,.13,+++,
119,Wednesday Aug 14,boxscore,ATL,@,PHI,L,1,4,,73-46,1,up 7.0,West,Glavine,Bottalico,2:48,N,28206,.08,-,
