--- When using SR data, please cite us and provide a link and/or a mention.


 
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
55,Monday Jun 3,boxscore,OAK,,KCR,W,2,1,,25-30,4,9.5,Wasdin,Appier,Taylor,2:29,N,6465,.49,+,
56,Tuesday Jun 4,boxscore,OAK,,KCR,W,8,3,,26-30,4,8.5,Wengert,Gubicza,,2:42,D,11524,.53,++,
57,Wednesday Jun 5,boxscore,OAK,,KCR,L,2,5,,26-31,4,8.5,Haney,Johns,Montgomery,2:50,N,8113,.59,-,
58,Friday Jun 7,boxscore,OAK,@,MIN,W,6,4,,27-31,3,8.5,Reyes,Radke,Corsi,3:36,N,14999,.57,+,
59,Saturday Jun 8 (1),boxscore,OAK,@,MIN,L,2,4,,27-32,3,9.0,Robertson,Wojciechowski,Guardado,2:37,D,,.64,-,
60,Saturday Jun 8 (2),boxscore,OAK,@,MIN,W,13,7,,28-32,3,9.0,Wasdin,Mahomes,,3:31,N,22164,.53,+,
61,Sunday Jun 9,boxscore,OAK,@,MIN,L,3,5,,28-33,4,10.0,Rodriguez,Wengert,,2:43,N,13291,.62,-,
62,Monday Jun 10,boxscore,OAK,@,CLE,L,4,5,,28-34,4,11.0,Nagy,Johns,Mesa,2:59,N,42167,.53,--,
63,Tuesday Jun 11,boxscore,OAK,@,CLE,L-wo,5,6,13,28-35,4,11.0,Ogea,Reyes,,4:54,N,42249,.44,---,
64,Wednesday Jun 12,boxscore,OAK,@,CLE,W,9,6,,29-35,4,11.0,Montgomery,McDowell,Mohler,3:11,N,40673,.40,+,
65,Thursday Jun 13,boxscore,OAK,@,MIL,L,3,16,,29-36,4,11.0,Karl,Wojciechowski,,3:20,N,12439,.40,-,
66,Friday Jun 14,boxscore,OAK,@,MIL,L,2,6,,29-37,4,11.0,Bones,Wasdin,,2:37,N,14404,.34,--,
67,Saturday Jun 15,boxscore,OAK,@,MIL,L,9,12,,29-38,4,12.0,Givens,Wengert,García,3:32,N,21064,.32,---,
68,Sunday Jun 16,boxscore,OAK,@,MIL,W,10,9,,30-38,4,11.0,Taylor,Fetters,Mohler,3:36,D,26744,.27,+,
69,Monday Jun 17,boxscore,OAK,@,DET,W,8,4,10,31-38,4,10.5,Corsi,Myers,,3:24,N,9231,.33,++,
70,Tuesday Jun 18,boxscore,OAK,@,DET,W,8,5,,32-38,4,10.5,Van Poppel,Urbani,Taylor,3:09,N,8543,.37,+++,
71,Wednesday Jun 19,boxscore,OAK,@,DET,W,10,3,,33-38,4,10.5,Wasdin,Keagle,,2:33,D,9875,.41,++++,
72,Thursday Jun 20,boxscore,OAK,,TOR,L,0,1,,33-39,4,10.5,Hentgen,Wengert,Timlin,2:36,N,8027,.47,-,
73,Friday Jun 21,boxscore,OAK,,TOR,L,5,7,,33-40,4,11.5,Quantrill,Johns,Timlin,2:43,N,10278,.39,--,
74,Saturday Jun 22,boxscore,OAK,,TOR,W,8,4,,34-40,4,11.5,Chouinard,Ware,,2:49,D,20124,.32,+,
75,Sunday Jun 23,boxscore,OAK,,TOR,L,4,5,,34-41,4,11.5,Guzmán,Wojciechowski,Timlin,2:30,D,14407,.36,-,
76,Monday Jun 24,boxscore,OAK,,DET,W,4,2,,35-41,4,10.5,Wasdin,Sodowsky,Taylor,2:46,N,10122,.31,+,
77,Tuesday Jun 25,boxscore,OAK,,DET,L,8,10,,35-42,4,11.5,Olivares,Wengert,Olson,2:46,D,9652,.39,-,
78,Thursday Jun 27,boxscore,OAK,@,CAL,W,18,2,,36-42,4,11.5,Johns,Boskie,,3:15,N,23503,.37,+,
79,Friday Jun 28,boxscore,OAK,@,CAL,W,6,3,,37-42,4,10.5,Chouinard,Finley,,2:49,N,32380,.42,++,
80,Saturday Jun 29,boxscore,OAK,@,CAL,W,11,9,,38-42,4,10.5,Groom,Monteleone,,3:55,D,26565,.50,+++,
81,Sunday Jun 30,boxscore,OAK,@,CAL,L,0,1,,38-43,4,10.5,Hancock,Wasdin,Percival,2:49,N,19284,.58,-,
82,Monday Jul 1,boxscore,OAK,@,SEA,W,6,4,,39-43,4,10.5,Wengert,Wagner,Taylor,3:22,N,18166,.54,+,
83,Tuesday Jul 2,boxscore,OAK,@,SEA,W,11,6,,40-43,4,9.5,Mohler,Charlton,,3:13,N,19632,.61,++,
84,Wednesday Jul 3,boxscore,OAK,@,SEA,L-wo,3,4,,40-44,4,10.5,Ayala,Reyes,,2:29,D,36619,.69,-,
85,Thursday Jul 4,boxscore,OAK,,CAL,W-wo,8,7,11,41-44,4,9.5,Taylor,Monteleone,,4:16,D,14144,.56,+,
86,Friday Jul 5,boxscore,OAK,,CAL,W,16,8,,42-44,3,8.5,Wasdin,Hancock,,3:21,N,36129,.67,++,
87,Saturday Jul 6,boxscore,OAK,,CAL,W-wo,6,5,10,43-44,3,7.5,Taylor,James,,3:30,D,14294,.72,+++,
88,Sunday Jul 7,boxscore,OAK,,CAL,L,4,9,,43-45,3,8.5,Boskie,Johns,,3:19,D,16526,.83,-,
89,Thursday Jul 11,boxscore,OAK,,TEX,W,8,3,,44-45,3,7.5,Chouinard,Oliver,,3:18,D,13437,.85,+,
90,Friday Jul 12,boxscore,OAK,,TEX,L,4,8,10,44-46,3,8.5,Russell,Taylor,,3:39,N,12074,.98,-,
91,Saturday Jul 13,boxscore,OAK,,TEX,L,1,8,,44-47,3,9.5,Pavlik,Wengert,,2:56,N,16792,.81,--,
92,Sunday Jul 14,boxscore,OAK,,TEX,W,9,1,,45-47,3,8.5,Johns,Gross,,2:53,D,20704,.63,+,
93,Monday Jul 15,boxscore,OAK,,SEA,L,1,5,,45-48,3,8.5,Wolcott,Telgheder,,2:13,N,11183,.73,-,
94,Tuesday Jul 16,boxscore,OAK,,SEA,W,12,5,,46-48,3,8.5,Chouinard,Hitchcock,,2:53,D,15206,.65,+,
95,Wednesday Jul 17,boxscore,OAK,,SEA,W,7,6,,47-48,3,8.5,Corsi,Minor,Taylor,2:46,N,14387,.71,++,
96,Thursday Jul 18,boxscore,OAK,@,TEX,W,5,4,11,48-48,3,7.5,Reyes,Brandenburg,Van Poppel,3:47,N,28585,.84,+++,
97,Friday Jul 19,boxscore,OAK,@,TEX,W,9,6,,49-48,3,6.5,Reyes,Helling,Taylor,3:30,N,37455,1.00,++++,
98,Saturday Jul 20,boxscore,OAK,@,TEX,L,4,8,,49-49,3,7.5,Witt,Van Poppel,,2:58,N,46052,1.24,-,
99,Sunday Jul 21,boxscore,OAK,@,TEX,W,11,8,,50-49,3,6.5,Groom,Brandenburg,Mohler,3:23,N,36039,1.12,+,
100,Monday Jul 22,boxscore,OAK,@,CHW,W,6,5,,51-49,3,6.5,Taylor,Karchner,,2:57,N,23572,1.12,++,
101,Tuesday Jul 23,boxscore,OAK,@,CHW,W,8,4,,52-49,3,5.5,Wengert,Fernandez,Corsi,2:58,N,18527,1.22,+++,
102,Wednesday Jul 24,boxscore,OAK,@,CHW,W,6,5,,53-49,3,4.5,Corsi,Simas,Taylor,2:59,D,23350,1.50,++++,
103,Thursday Jul 25,boxscore,OAK,@,TOR,L-wo,3,4,,53-50,3,5.5,Crabtree,Witasick,,2:52,N,30174,1.40,-,
104,Friday Jul 26,boxscore,OAK,@,TOR,W,5,3,,54-50,3,4.5,Groom,Castillo,Taylor,2:47,N,32241,1.34,+,
105,Saturday Jul 27,boxscore,OAK,@,TOR,L,4,6,,54-51,3,5.5,Hanson,Wasdin,Timlin,2:35,D,32162,1.45,-,
106,Sunday Jul 28,boxscore,OAK,@,TOR,L,0,1,,54-52,3,5.5,Hentgen,Prieto,,2:07,D,31150,1.31,--,
