--- When using SR data, please cite us and provide a link and/or a mention.


 
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
121,Friday Aug 16,boxscore,PIT,@,ATL,L,4,5,,52-69,5,13.5,Smoltz,Neagle,Wohlers,2:24,N,39210,.01,-,
122,Saturday Aug 17,boxscore,PIT,@,ATL,L,1,7,,52-70,5,13.5,Bielecki,Ruebel,,2:26,N,49024,.00,--,
123,Sunday Aug 18,boxscore,PIT,@,ATL,L-wo,1,2,14,52-71,5,14.5,Borowski,Córdova,,4:00,D,31587,.00,---,
124,Monday Aug 19,boxscore,PIT,@,HOU,L-wo,1,2,13,52-72,5,15.0,Morman,Morel,,4:20,N,15067,.00,----,
125,Tuesday Aug 20,boxscore,PIT,@,HOU,L,4,9,,52-73,5,15.5,Wall,Miceli,Hernandez,2:44,N,19866,.00,-----,
126,Wednesday Aug 21,boxscore,PIT,@,HOU,W,5,2,,53-73,5,14.5,Neagle,Hampton,Ericks,3:10,N,13357,.00,+,
127,Thursday Aug 22,boxscore,PIT,@,HOU,W,8,6,,54-73,5,13.5,Wilkins,Wagner,Ericks,3:20,N,14899,.00,++,
128,Friday Aug 23,boxscore,PIT,@,COL,W,5,3,,55-73,5,13.0,Lieber,Ritz,Córdova,2:51,N,48038,.00,+++,
129,Saturday Aug 24,boxscore,PIT,@,COL,L,3,9,,55-74,5,13.5,Thompson,Peters,,2:33,N,48014,.00,-,
130,Sunday Aug 25,boxscore,PIT,@,COL,L,9,13,,55-75,5,14.5,Munoz,Wilkins,,3:00,D,48139,.00,--,
131,Tuesday Aug 27,boxscore,PIT,,ATL,W,3,2,,56-75,5,14.0,Neagle,Smoltz,Plesac,2:11,N,14603,.00,+,
132,Wednesday Aug 28,boxscore,PIT,,ATL,L,4,9,,56-76,5,15.0,Wade,Loaiza,,2:28,N,14591,.00,-,
133,Thursday Aug 29,boxscore,PIT,,ATL,L,1,5,,56-77,5,15.0,Maddux,Lieber,Wohlers,2:12,D,12101,.00,--,
134,Friday Aug 30,boxscore,PIT,,HOU,L,0,10,,56-78,5,16.0,Wall,Peters,,2:44,N,24619,.00,---,
135,Saturday Aug 31,boxscore,PIT,,HOU,L,4,5,,56-79,5,17.0,Hernandez,Ericks,Hudek,3:22,D,27559,.00,----,
136,Sunday Sep 1,boxscore,PIT,,HOU,W,9,5,,57-79,5,16.0,Wainhouse,Darwin,,2:41,D,14144,.00,+,
137,Monday Sep 2,boxscore,PIT,,COL,L,3,8,,57-80,5,16.0,Ritz,Loaiza,,2:40,D,9513,.00,-,
138,Wednesday Sep 4,boxscore,PIT,,COL,W,5,2,,58-80,5,16.0,Lieber,Thompson,Plesac,2:28,N,10081,.00,+,
139,Friday Sep 6,boxscore,PIT,@,LAD,L,1,2,,58-81,5,17.0,Osuna,Wilkins,Worrell,2:35,N,41509,.00,-,
140,Saturday Sep 7,boxscore,PIT,@,LAD,L,3,4,,58-82,5,18.0,Nomo,Schmidt,Worrell,2:27,N,50862,.00,--,
141,Sunday Sep 8,boxscore,PIT,@,LAD,W,4,1,,59-82,5,17.0,Plesac,Dreifort,Ericks,2:42,D,33922,.00,+,
142,Monday Sep 9,boxscore,PIT,@,SDP,L,5,6,,59-83,5,18.0,Hermanson,Wilkins,Hoffman,2:38,N,15727,.00,-,
143,Tuesday Sep 10,boxscore,PIT,@,SDP,L-wo,5,6,,59-84,5,19.0,Hoffman,Boever,,3:21,N,15694,.00,--,
144,Wednesday Sep 11,boxscore,PIT,@,SDP,L-wo,7,8,,59-85,5,19.0,Bochtler,Ericks,,3:24,N,33771,.00,---,
145,Thursday Sep 12,boxscore,PIT,@,SFG,W,10,4,,60-85,5,18.0,Schmidt,Dewey,Boever,3:13,N,8214,.00,+,
146,Friday Sep 13,boxscore,PIT,@,SFG,W,9,0,,61-85,5,18.0,Loaiza,VanLandingham,,2:34,N,9888,.00,++,
147,Saturday Sep 14,boxscore,PIT,@,SFG,W,7,5,12,62-85,5,17.0,Ericks,Hook,Boever,3:49,D,15685,.00,+++,
148,Sunday Sep 15 (1),boxscore,PIT,@,SFG,W,4,1,,63-85,5,15.5,Lieber,Rueter,Ruebel,2:24,D,,.00,++++,1996-08-15 (Rain; Site change)
149,Sunday Sep 15 (2),boxscore,PIT,@,SFG,W,11,9,10,64-85,5,15.5,Wilkins,Poole,,3:38,D,21998,.00,+++++,
150,Tuesday Sep 17,boxscore,PIT,,CIN,W,5,3,,65-85,5,15.5,Córdova,Smiley,Ericks,2:25,N,7551,.00,++++++,
151,Wednesday Sep 18,boxscore,PIT,,CIN,W,5,3,,66-85,5,15.5,Schmidt,Morgan,Plesac,2:53,N,7924,.00,+++++++,
152,Thursday Sep 19,boxscore,PIT,,CIN,W,6,4,,67-85,5,15.5,Peters,Pugh,Ericks,2:48,N,10188,.00,++++++++,
153,Friday Sep 20,boxscore,PIT,,CHC,W,6,4,,68-85,5,14.5,Lieber,Foster,Ericks,2:46,N,19285,.00,+++++++++,
154,Saturday Sep 21,boxscore,PIT,,CHC,W,8,3,,69-85,5,14.0,Loiselle,Swartzbaugh,,2:27,N,23619,.00,++++++++++,
155,Sunday Sep 22,boxscore,PIT,,CHC,W,11,3,8,70-85,5,12.5,Córdova,Castillo,,2:50,D,27472,.00,+++++++++++,
156,Monday Sep 23,boxscore,PIT,,CHC,L,3,4,,70-86,5,13.5,Trachsel,Schmidt,Patterson,2:55,N,7684,.00,-,
157,Tuesday Sep 24,boxscore,PIT,,STL,L,1,7,,70-87,5,14.5,Benes,Loaiza,,3:00,N,8611,.00,--,
158,Wednesday Sep 25,boxscore,PIT,,STL,L,7,8,11,70-88,5,15.5,Bailey,Miceli,Mathews,3:42,N,20022,.00,---,
159,Friday Sep 27 (1),boxscore,PIT,@,CHC,W,7,4,10,71-88,5,16.0,Plesac,Wendell,,3:15,D,,.00,+,1996-07-17 (Rain)
160,Friday Sep 27 (2),boxscore,PIT,@,CHC,L-wo,9,10,,71-89,5,16.0,Adams,Boever,,3:23,D,18757,.00,-,
161,Saturday Sep 28,boxscore,PIT,@,CHC,W,8,7,10,72-89,5,16.0,Plesac,Wendell,,3:54,D,29729,.00,+,
162,Sunday Sep 29,boxscore,PIT,@,CHC,W,8,3,,73-89,5,15.0,Loaiza,Navarro,,2:32,D,26873,.00,++,
