--- When using SR data, please cite us and provide a link and/or a mention.


 
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
110,Saturday Aug 3,boxscore,DET,,SEA,W-wo,6,3,,38-72,5,27.0,Olson,Charlton,,2:42,N,25928,.00,++++++,
111,Sunday Aug 4,boxscore,DET,,SEA,L,3,9,,38-73,5,28.0,Wolcott,Nitkowski,,3:27,D,23569,.00,-,
112,Tuesday Aug 6,boxscore,DET,,TEX,L,2,4,,38-74,5,29.5,Hill,Lira,Henneman,2:55,N,10931,.00,--,
113,Wednesday Aug 7,boxscore,DET,,TEX,W,4,2,,39-74,5,28.5,Cummings,Pavlik,Myers,3:00,N,10297,.00,+,
114,Thursday Aug 8,boxscore,DET,,TEX,W-wo,3,2,,40-74,5,28.5,Olivares,Heredia,,2:36,N,10995,.00,++,
115,Friday Aug 9,boxscore,DET,@,NYY,W,5,3,,41-74,5,27.5,Cummings,Pettitte,Myers,2:41,N,23439,.00,+++,
116,Saturday Aug 10,boxscore,DET,@,NYY,W,13,7,,42-74,5,26.5,Lewis,Key,,3:26,D,28863,.00,++++,
117,Sunday Aug 11,boxscore,DET,@,NYY,L,0,12,,42-75,5,27.5,Rogers,Lira,,3:00,D,33517,.00,-,
118,Monday Aug 12,boxscore,DET,@,TEX,L,0,7,,42-76,5,27.5,Hill,Williams,,2:33,N,25210,.00,--,
119,Tuesday Aug 13,boxscore,DET,@,TEX,L,2,6,,42-77,5,27.5,Pavlik,Olivares,,2:52,N,31331,.00,---,
120,Wednesday Aug 14,boxscore,DET,@,TEX,L,4,5,,42-78,5,28.5,Witt,Van Poppel,Henneman,3:18,N,33942,.00,----,
121,Friday Aug 16,boxscore,DET,@,CLE,L-wo,1,3,12,42-79,5,28.5,Assenmacher,Lewis,,3:31,N,42485,.00,-----,
122,Saturday Aug 17,boxscore,DET,@,CLE,L,3,6,,42-80,5,28.5,Hershiser,Thompson,Mesa,2:54,D,42511,.00,------,
123,Sunday Aug 18,boxscore,DET,@,CLE,L,3,11,,42-81,5,28.5,Ogea,Williams,,3:02,D,42337,.00,-------,
124,Monday Aug 19,boxscore,DET,,CHW,L,7,12,,42-82,5,29.5,Simas,Lima,,3:07,N,14690,.00,--------,
125,Tuesday Aug 20,boxscore,DET,,CHW,W,16,11,,43-82,5,29.5,Lewis,Tapani,,3:09,N,12119,.00,+,
126,Wednesday Aug 21,boxscore,DET,,CHW,W,7,4,,44-82,5,28.5,Lima,Simas,Olson,2:51,D,13424,.00,++,
127,Thursday Aug 22,boxscore,DET,@,KCR,W,10,3,,45-82,5,27.5,Thompson,Belcher,,2:47,N,14699,.00,+++,
128,Friday Aug 23,boxscore,DET,@,KCR,W,3,2,,46-82,5,27.5,Sager,Appier,Olson,2:38,N,15603,.00,++++,
129,Saturday Aug 24,boxscore,DET,@,KCR,L,2,9,,46-83,5,28.5,Rosado,Olivares,,2:49,N,28011,.00,-,
130,Sunday Aug 25,boxscore,DET,@,KCR,W,7,4,,47-83,5,27.5,Van Poppel,Linton,Myers,2:56,D,15123,.00,+,
131,Monday Aug 26,boxscore,DET,,CLE,L,1,2,,47-84,5,27.5,Nagy,Lira,,2:14,N,22349,.00,-,
132,Tuesday Aug 27,boxscore,DET,,CLE,L,2,12,,47-85,5,27.5,Lopez,Thompson,,3:27,N,19602,.00,--,
133,Wednesday Aug 28,boxscore,DET,,CLE,L,3,9,,47-86,5,27.5,Hershiser,Sager,,3:14,D,21091,.00,---,
134,Thursday Aug 29,boxscore,DET,,KCR,W,4,1,,48-86,5,26.5,Eischen,Appier,Lima,2:52,N,7882,.00,+,
135,Friday Aug 30,boxscore,DET,,KCR,W,4,0,,49-86,5,26.5,Van Poppel,Rosado,,2:11,N,16498,.00,++,
