--- When using SR data, please cite us and provide a link and/or a mention.


 
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
69,Tuesday Jun 18,boxscore,MON,@,COL,W,12,8,,40-29,2,3.0,Dyer,Holmes,,3:11,N,50025,1.61,++,
70,Wednesday Jun 19,boxscore,MON,@,COL,L-wo,6,7,10,40-30,2,4.0,Ruffin,Scott,,3:36,D,48007,1.57,-,
71,Thursday Jun 20,boxscore,MON,,STL,W,8,3,,41-30,2,3.5,Rueter,Stottlemyre,,2:17,N,15095,1.57,+,
72,Friday Jun 21,boxscore,MON,,STL,W-wo,4,3,12,42-30,2,3.5,Rojas,Eckersley,,4:04,N,16136,1.51,++,
73,Saturday Jun 22,boxscore,MON,,STL,L,4,9,,42-31,2,4.5,Morgan,Urbina,,2:22,N,16895,1.46,-,
74,Sunday Jun 23,boxscore,MON,,STL,W,3,2,,43-31,2,4.5,Fassero,Osborne,Rojas,2:13,D,22168,1.54,+,
75,Monday Jun 24,boxscore,MON,,PIT,W,11,3,,44-31,2,3.5,Martínez,Dessens,,2:39,N,23736,1.42,++,
76,Tuesday Jun 25,boxscore,MON,,PIT,W,8,2,,45-31,2,3.5,Rueter,Smith,Scott,2:10,N,12776,1.40,+++,
77,Wednesday Jun 26,boxscore,MON,,PIT,L,1,3,,45-32,2,3.5,Darwin,Cormier,Córdova,2:45,N,12846,1.30,-,
78,Friday Jun 28,boxscore,MON,@,PHI,L,3,7,,45-33,2,4.0,Mulholland,Urbina,Ryan,3:05,N,21703,1.41,--,
79,Saturday Jun 29,boxscore,MON,@,PHI,W,1,0,,46-33,2,3.0,Fassero,Schilling,,2:16,N,22898,1.47,+,
80,Sunday Jun 30,boxscore,MON,@,PHI,W,6,5,,47-33,2,3.0,Rojas,Bottalico,Dyer,2:43,D,24949,1.37,++,
