date,season,team_id,opponent_id,home_away,points_for,points_against,type,round,expected_win_pct,result,team_538,opponent_538,jkey,elo_prob1,score1,score2
2001-05-07,2001,DAL,SA,A,86,100,P,2,0.27780855345077,0,DAL,SAS,2001-05-07_DAL_SAS,0.279654864,86.0,100.0
2001-05-07,2001,SA,DAL,H,100,86,P,2,0.72219144654923,1,SAS,DAL,2001-05-07_SAS_DAL,0.720345136,100.0,86.0
2001-05-08,2001,LAL,SAC,H,96,90,P,2,0.653995758807889,1,LAL,SAC,2001-05-08_LAL_SAC,0.648779756,96.0,90.0
2001-05-08,2001,MIL,NO,H,91,90,P,2,0.691867975138083,1,MIL,CHH,2001-05-08_MIL_CHH,0.699600788,91.0,90.0
2001-05-08,2001,NO,MIL,A,90,91,P,2,0.308132024861917,0,CHH,MIL,2001-05-08_CHH_MIL,0.300399212,90.0,91.0
2001-05-08,2001,SAC,LAL,A,90,96,P,2,0.346004241192111,0,SAC,LAL,2001-05-08_SAC_LAL,0.351220244,90.0,96.0
2001-05-09,2001,DAL,SA,H,90,104,P,2,0.482924030529843,0,DAL,SAS,2001-05-09_DAL_SAS,0.53293304,90.0,104.0
2001-05-09,2001,PHI,TOR,H,97,92,P,2,0.625334900989933,1,PHI,TOR,2001-05-09_PHI_TOR,0.609523197,97.0,92.0
2001-05-09,2001,SA,DAL,A,104,90,P,2,0.517075969470157,1,SAS,DAL,2001-05-09_SAS_DAL,0.46706696,104.0,90.0
2001-05-09,2001,TOR,PHI,A,92,97,P,2,0.374665099010067,0,TOR,PHI,2001-05-09_TOR_PHI,0.390476803,92.0,97.0
2001-05-10,2001,MIL,NO,A,92,102,P,2,0.47181700296994,0,MIL,CHH,2001-05-10_MIL_CHH,0.430238827,92.0,102.0
2001-05-10,2001,NO,MIL,H,102,92,P,2,0.52818299703006,1,CHH,MIL,2001-05-10_CHH_MIL,0.569761173,102.0,92.0
2001-05-11,2001,LAL,SAC,A,103,81,P,2,0.436504559065032,1,LAL,SAC,2001-05-11_LAL_SAC,0.382254083,103.0,81.0
2001-05-11,2001,PHI,TOR,A,78,102,P,2,0.406928301452852,0,PHI,TOR,2001-05-11_PHI_TOR,0.343801612,78.0,102.0
2001-05-11,2001,SAC,LAL,H,81,103,P,2,0.563495440934968,0,SAC,LAL,2001-05-11_SAC_LAL,0.617745917,81.0,103.0
2001-05-11,2001,TOR,PHI,H,102,78,P,2,0.593071698547148,1,TOR,PHI,2001-05-11_TOR_PHI,0.656198388,102.0,78.0
2001-05-12,2001,DAL,SA,H,112,108,P,2,0.448680197203698,1,DAL,SAS,2001-05-12_DAL_SAS,0.492787077,112.0,108.0
2001-05-12,2001,SA,DAL,A,108,112,P,2,0.551319802796302,0,SAS,DAL,2001-05-12_SAS_DAL,0.507212923,108.0,112.0
2001-05-13,2001,LAL,SAC,A,119,113,P,2,0.487998793878515,1,LAL,SAC,2001-05-13_LAL_SAC,0.446919951,119.0,113.0
2001-05-13,2001,MIL,NO,A,78,85,P,2,0.442140754136484,0,MIL,CHH,2001-05-13_MIL_CHH,0.406170301,78.0,85.0
2001-05-13,2001,NO,MIL,H,85,78,P,2,0.557859245863516,1,CHH,MIL,2001-05-13_CHH_MIL,0.593829699,85.0,78.0
2001-05-13,2001,PHI,TOR,A,84,79,P,2,0.369193981672395,1,PHI,TOR,2001-05-13_PHI_TOR,0.31396105,84.0,79.0
2001-05-13,2001,SAC,LAL,H,113,119,P,2,0.512001206121485,0,SAC,LAL,2001-05-13_SAC_LAL,0.553080049,113.0,119.0
2001-05-13,2001,TOR,PHI,H,79,84,P,2,0.630806018327605,0,TOR,PHI,2001-05-13_TOR_PHI,0.68603895,79.0,84.0
2001-05-14,2001,DAL,SA,A,87,105,P,2,0.2545436786563,0,DAL,SAS,2001-05-14_DAL_SAS,0.248619815,87.0,105.0
2001-05-14,2001,SA,DAL,H,105,87,P,2,0.7454563213437,1,SAS,DAL,2001-05-14_SAS_DAL,0.751380185,105.0,87.0
2001-05-15,2001,MIL,NO,H,86,94,P,2,0.653602830242441,0,MIL,CHH,2001-05-15_MIL_CHH,0.667464292,86.0,94.0
2001-05-15,2001,NO,MIL,A,94,86,P,2,0.346397169757559,1,CHH,MIL,2001-05-15_CHH_MIL,0.332535708,94.0,86.0
2001-05-16,2001,PHI,TOR,H,121,88,P,2,0.637042054542036,1,PHI,TOR,2001-05-16_PHI_TOR,0.621128896,121.0,88.0
2001-05-16,2001,TOR,PHI,A,88,121,P,2,0.362957945457964,0,TOR,PHI,2001-05-16_TOR_PHI,0.378871104,88.0,121.0
2001-05-17,2001,MIL,NO,A,104,97,P,2,0.380133946851565,1,MIL,CHH,2001-05-17_MIL_CHH,0.352275045,104.0,97.0
2001-05-17,2001,NO,MIL,H,97,104,P,2,0.619866053148435,0,CHH,MIL,2001-05-17_CHH_MIL,0.647724955,97.0,104.0
2001-05-18,2001,PHI,TOR,A,89,101,P,2,0.441004732697925,0,PHI,TOR,2001-05-18_PHI_TOR,0.385658607,89.0,101.0
2001-05-18,2001,TOR,PHI,H,101,89,P,2,0.558995267302075,1,TOR,PHI,2001-05-18_TOR_PHI,0.614341393,101.0,89.0
2001-05-19,2001,LAL,SA,A,104,90,P,3,0.390814883281883,1,LAL,SAS,2001-05-19_LAL_SAS,0.335573648,104.0,90.0
2001-05-19,2001,SA,LAL,H,90,104,P,3,0.609185116718117,0,SAS,LAL,2001-05-19_SAS_LAL,0.664426352,90.0,104.0
2001-05-20,2001,MIL,NO,H,104,95,P,2,0.650863904251594,1,MIL,CHH,2001-05-20_MIL_CHH,0.663585278,104.0,95.0
2001-05-20,2001,NO,MIL,A,95,104,P,2,0.349136095748406,0,CHH,MIL,2001-05-20_CHH_MIL,0.336414722,95.0,104.0
2001-05-20,2001,PHI,TOR,H,88,87,P,2,0.647341168069183,1,PHI,TOR,2001-05-20_PHI_TOR,0.643053644,88.0,87.0
2001-05-20,2001,TOR,PHI,A,87,88,P,2,0.352658831930817,0,TOR,PHI,2001-05-20_TOR_PHI,0.356946356,87.0,88.0
2001-05-21,2001,LAL,SA,A,88,81,P,3,0.419069486421038,1,LAL,SAS,2001-05-21_LAL_SAS,0.385640877,88.0,81.0
2001-05-21,2001,SA,LAL,H,81,88,P,3,0.580930513578962,0,SAS,LAL,2001-05-21_SAS_LAL,0.614359123,81.0,88.0
2001-05-22,2001,MIL,PHI,A,85,93,P,3,0.417855190441962,0,MIL,PHI,2001-05-22_MIL_PHI,0.433587543,85.0,93.0
2001-05-22,2001,PHI,MIL,H,93,85,P,3,0.582144809558038,1,PHI,MIL,2001-05-22_PHI_MIL,0.566412457,93.0,85.0
2001-05-24,2001,MIL,PHI,A,92,78,P,3,0.390703764985424,1,MIL,PHI,2001-05-24_MIL_PHI,0.412260586,92.0,78.0
2001-05-24,2001,PHI,MIL,H,78,92,P,3,0.609296235014576,0,PHI,MIL,2001-05-24_PHI_MIL,0.587739414,78.0,92.0
2001-05-25,2001,LAL,SA,H,111,72,P,3,0.687791731032726,1,LAL,SAS,2001-05-25_LAL_SAS,0.69271893,111.0,72.0
2001-05-25,2001,SA,LAL,A,72,111,P,3,0.312208268967274,0,SAS,LAL,2001-05-25_SAS_LAL,0.30728107,72.0,111.0
2001-05-26,2001,MIL,PHI,H,80,74,P,3,0.675368102524922,1,MIL,PHI,2001-05-26_MIL_PHI,0.727058028,80.0,74.0
2001-05-26,2001,PHI,MIL,A,74,80,P,3,0.324631897475078,0,PHI,MIL,2001-05-26_PHI_MIL,0.272941972,74.0,80.0
2001-05-27,2001,LAL,SA,H,111,82,P,3,0.723358700699652,1,LAL,SAS,2001-05-27_LAL_SAS,0.727394204,111.0,82.0
2001-05-27,2001,SA,LAL,A,82,111,P,3,0.276641299300348,0,SAS,LAL,2001-05-27_SAS_LAL,0.272605796,82.0,111.0
2001-05-28,2001,MIL,PHI,H,83,89,P,3,0.692268630408436,0,MIL,PHI,2001-05-28_MIL_PHI,0.735463379,83.0,89.0
2001-05-28,2001,PHI,MIL,A,89,83,P,3,0.307731369591564,1,PHI,MIL,2001-05-28_PHI_MIL,0.264536621,89.0,83.0
2001-05-30,2001,MIL,PHI,A,88,89,P,3,0.420369698427644,0,MIL,PHI,2001-05-30_MIL_PHI,0.430107317,88.0,89.0
2001-05-30,2001,PHI,MIL,H,89,88,P,3,0.579630301572356,1,PHI,MIL,2001-05-30_PHI_MIL,0.569892683,89.0,88.0
2001-06-01,2001,MIL,PHI,H,110,100,P,3,0.639822798460533,1,MIL,PHI,2001-06-01_MIL_PHI,0.696641659,110.0,100.0
2001-06-01,2001,PHI,MIL,A,100,110,P,3,0.360177201539467,0,PHI,MIL,2001-06-01_PHI_MIL,0.303358341,100.0,110.0
2001-06-03,2001,MIL,PHI,A,91,108,P,3,0.429069265710591,0,MIL,PHI,2001-06-03_MIL_PHI,0.436604169,91.0,108.0
2001-06-03,2001,PHI,MIL,H,108,91,P,3,0.570930734289409,1,PHI,MIL,2001-06-03_PHI_MIL,0.563395831,108.0,91.0
2001-06-06,2001,LAL,PHI,H,101,107,P,4,0.839769706911001,0,LAL,PHI,2001-06-06_LAL_PHI,0.830085699,101.0,107.0
2001-06-06,2001,PHI,LAL,A,107,101,P,4,0.160230293089,1,PHI,LAL,2001-06-06_PHI_LAL,0.169914301,107.0,101.0
2001-06-08,2001,LAL,PHI,H,98,89,P,4,0.783980160093214,1,LAL,PHI,2001-06-08_LAL_PHI,0.801650332,98.0,89.0
2001-06-08,2001,PHI,LAL,A,89,98,P,4,0.216019839906786,0,PHI,LAL,2001-06-08_PHI_LAL,0.198349668,89.0,98.0
2001-06-10,2001,LAL,PHI,A,96,91,P,4,0.594816340723524,1,LAL,PHI,2001-06-10_LAL_PHI,0.570178386,96.0,91.0
2001-06-10,2001,PHI,LAL,H,91,96,P,4,0.405183659276476,0,PHI,LAL,2001-06-10_PHI_LAL,0.429821614,91.0,96.0
2001-06-13,2001,LAL,PHI,A,100,86,P,4,0.617314193755705,1,LAL,PHI,2001-06-13_LAL_PHI,0.586519543,100.0,86.0
2001-06-13,2001,PHI,LAL,H,86,100,P,4,0.382685806244295,0,PHI,LAL,2001-06-13_PHI_LAL,0.413480457,86.0,100.0
2001-06-15,2001,LAL,PHI,A,108,96,P,4,0.647355238614372,1,LAL,PHI,2001-06-15_LAL_PHI,0.614525497,108.0,96.0
2001-06-15,2001,PHI,LAL,H,96,108,P,4,0.352644761385628,0,PHI,LAL,2001-06-15_PHI_LAL,0.385474503,96.0,108.0
2001-10-30,2002,ATL,HOU,A,84,89,R,RS,0.209639247569849,0,ATL,HOU,2001-10-30_ATL_HOU,0.153948601,84.0,89.0
2001-10-30,2002,BOS,CLE,A,108,89,R,RS,0.456638005870576,1,BOS,CLE,2001-10-30_BOS_CLE,0.447170964,108.0,89.0
2001-10-30,2002,BRK,IND,H,103,97,R,RS,0.476195123236406,1,NJN,IND,2001-10-30_NJN_IND,0.478883472,103.0,97.0
2001-10-30,2002,CLE,BOS,H,89,108,R,RS,0.543361994129424,0,CLE,BOS,2001-10-30_CLE_BOS,0.552829036,89.0,108.0
2001-10-30,2002,DAL,DET,H,94,87,R,RS,0.763504189001039,1,DAL,DET,2001-10-30_DAL_DET,0.801171645,94.0,87.0
2001-10-30,2002,DEN,PHX,A,99,96,R,RS,0.279651404886621,1,DEN,PHO,2001-10-30_DEN_PHO,0.2526238,99.0,96.0
2001-10-30,2002,DET,DAL,A,87,94,R,RS,0.236495810998961,0,DET,DAL,2001-10-30_DET_DAL,0.198828355,87.0,94.0
2001-10-30,2002,HOU,ATL,H,89,84,R,RS,0.790360752430151,1,HOU,ATL,2001-10-30_HOU_ATL,0.846051399,89.0,84.0
2001-10-30,2002,IND,BRK,A,97,103,R,RS,0.523804876763594,0,IND,NJN,2001-10-30_IND_NJN,0.521116528,97.0,103.0
2001-10-30,2002,LAC,SA,A,98,109,R,RS,0.204958522179508,0,LAC,SAS,2001-10-30_LAC_SAS,0.181937076,98.0,109.0
2001-10-30,2002,LAL,POR,H,98,87,R,RS,0.785348141283507,1,LAL,POR,2001-10-30_LAL_POR,0.827678514,98.0,87.0
2001-10-30,2002,MIL,UTA,A,119,112,R,RS,0.403569359190251,1,MIL,UTA,2001-10-30_MIL_UTA,0.385779179,119.0,112.0
2001-10-30,2002,MIN,PHI,H,83,74,R,RS,0.586813668023757,1,MIN,PHI,2001-10-30_MIN_PHI,0.611767219,83.0,74.0
2001-10-30,2002,NY,WAS,H,93,91,R,RS,0.790188320314682,1,NYK,WAS,2001-10-30_NYK_WAS,0.826758588,93.0,91.0
2001-10-30,2002,OKC,SAC,A,95,101,R,RS,0.30834300587243,0,SEA,SAC,2001-10-30_SEA_SAC,0.291451518,95.0,101.0
2001-10-30,2002,ORL,TOR,H,114,85,R,RS,0.563997841548921,1,ORL,TOR,2001-10-30_ORL_TOR,0.572848728,114.0,85.0
2001-10-30,2002,PHI,MIN,A,74,83,R,RS,0.413186331976242,0,PHI,MIN,2001-10-30_PHI_MIN,0.388232781,74.0,83.0
2001-10-30,2002,PHX,DEN,H,96,99,R,RS,0.720348595113378,0,PHO,DEN,2001-10-30_PHO_DEN,0.7473762,96.0,99.0
2001-10-30,2002,POR,LAL,A,87,98,R,RS,0.214651858716493,0,POR,LAL,2001-10-30_POR_LAL,0.172321486,87.0,98.0
2001-10-30,2002,SA,LAC,H,109,98,R,RS,0.795041477820492,1,SAS,LAC,2001-10-30_SAS_LAC,0.818062924,109.0,98.0
2001-10-30,2002,SAC,OKC,H,101,95,R,RS,0.69165699412757,1,SAC,SEA,2001-10-30_SAC_SEA,0.708548482,101.0,95.0
2001-10-30,2002,TOR,ORL,A,85,114,R,RS,0.436002158451079,0,TOR,ORL,2001-10-30_TOR_ORL,0.427151272,85.0,114.0
2001-10-30,2002,UTA,MIL,H,112,119,R,RS,0.596430640809749,0,UTA,MIL,2001-10-30_UTA_MIL,0.614220821,112.0,119.0
2001-10-30,2002,WAS,NY,A,91,93,R,RS,0.209811679685318,0,WAS,NYK,2001-10-30_WAS_NYK,0.173241412,91.0,93.0
2001-10-31,2002,BOS,BRK,H,92,95,R,RS,0.719865233930131,0,BOS,NJN,2001-10-31_BOS_NJN,0.762051562,92.0,95.0
2001-10-31,2002,BRK,BOS,A,95,92,R,RS,0.280134766069869,1,NJN,BOS,2001-10-31_NJN_BOS,0.237948438,95.0,92.0
2001-10-31,2002,CHI,IND,H,73,98,R,RS,0.43316692135788,0,CHI,IND,2001-10-31_CHI_IND,0.408574104,73.0,98.0
2001-10-31,2002,CLE,NO,A,94,100,R,RS,0.186843442933643,0,CLE,CHH,2001-10-31_CLE_CHH,0.158515772,94.0,100.0
2001-10-31,2002,GS,POR,A,87,92,R,RS,0.174242248241653,0,GSW,POR,2001-10-31_GSW_POR,0.120763321,87.0,92.0
2001-10-31,2002,IND,CHI,A,98,73,R,RS,0.56683307864212,1,IND,CHI,2001-10-31_IND_CHI,0.591425896,98.0,73.0
2001-10-31,2002,MIA,TOR,H,97,92,R,RS,0.629010531481285,1,MIA,TOR,2001-10-31_MIA_TOR,0.599340676,97.0,92.0
2001-10-31,2002,NO,CLE,H,100,94,R,RS,0.813156557066357,1,CHH,CLE,2001-10-31_CHH_CLE,0.841484228,100.0,94.0
2001-10-31,2002,POR,GS,H,92,87,R,RS,0.825757751758347,1,POR,GSW,2001-10-31_POR_GSW,0.879236679,92.0,87.0
2001-10-31,2002,TOR,MIA,A,92,97,R,RS,0.370989468518715,0,TOR,MIA,2001-10-31_TOR_MIA,0.400659324,92.0,97.0
2001-11-01,2002,ATL,WAS,H,88,98,R,RS,0.655130231543206,0,ATL,WAS,2001-11-01_ATL_WAS,0.681774612,88.0,98.0
2001-11-01,2002,DAL,PHI,A,99,92,R,RS,0.422076097280196,1,DAL,PHI,2001-11-01_DAL_PHI,0.419945286,99.0,92.0
2001-11-01,2002,DEN,MIL,H,101,102,R,RS,0.478119687799155,0,DEN,MIL,2001-11-01_DEN_MIL,0.462793791,101.0,102.0
2001-11-01,2002,DET,MEM,A,90,80,R,RS,0.424809328856184,1,DET,MEM,2001-11-01_DET_MEM,0.442891323,90.0,80.0
2001-11-01,2002,GS,PHX,H,101,107,R,RS,0.304757416001395,0,GSW,PHO,2001-11-01_GSW_PHO,0.285877026,101.0,107.0
2001-11-01,2002,HOU,LAC,H,98,92,R,RS,0.736020544168571,1,HOU,LAC,2001-11-01_HOU_LAC,0.761941736,98.0,92.0
2001-11-01,2002,LAC,HOU,A,92,98,R,RS,0.26397945583143,0,LAC,HOU,2001-11-01_LAC_HOU,0.238058264,92.0,98.0
2001-11-01,2002,LAL,UTA,A,105,101,R,RS,0.583101790717672,1,LAL,UTA,2001-11-01_LAL_UTA,0.571675831,105.0,101.0
2001-11-01,2002,MEM,DET,H,80,90,R,RS,0.575190671143816,0,MEM,DET,2001-11-01_MEM_DET,0.557108677,80.0,90.0
2001-11-01,2002,MIL,DEN,A,102,101,R,RS,0.521880312200845,1,MIL,DEN,2001-11-01_MIL_DEN,0.537206209,102.0,101.0
2001-11-01,2002,OKC,SA,H,114,108,R,RS,0.484596779237946,1,SEA,SAS,2001-11-01_SEA_SAS,0.507210189,114.0,108.0
2001-11-01,2002,PHI,DAL,H,92,99,R,RS,0.577923902719804,0,PHI,DAL,2001-11-01_PHI_DAL,0.580054714,92.0,99.0
2001-11-01,2002,PHX,GS,A,107,101,R,RS,0.695242583998605,1,PHO,GSW,2001-11-01_PHO_GSW,0.714122974,107.0,101.0
2001-11-01,2002,SA,OKC,A,108,114,R,RS,0.515403220762054,0,SAS,SEA,2001-11-01_SAS_SEA,0.492789811,108.0,114.0
2001-11-01,2002,UTA,LAL,H,101,105,R,RS,0.416898209282328,0,UTA,LAL,2001-11-01_UTA_LAL,0.428324169,101.0,105.0
2001-11-01,2002,WAS,ATL,A,98,88,R,RS,0.344869768456794,1,WAS,ATL,2001-11-01_WAS_ATL,0.318225388,98.0,88.0
2001-11-02,2002,BOS,CHI,H,96,82,R,RS,0.792491089272475,1,BOS,CHI,2001-11-02_BOS_CHI,0.827848564,96.0,82.0
2001-11-02,2002,BRK,DET,A,88,102,R,RS,0.344454995113019,0,NJN,DET,2001-11-02_NJN_DET,0.27745112,88.0,102.0
2001-11-02,2002,CHI,BOS,A,82,96,R,RS,0.207508910727525,0,CHI,BOS,2001-11-02_CHI_BOS,0.172151436,82.0,96.0
2001-11-02,2002,CLE,MIA,A,90,83,R,RS,0.225766267266127,1,CLE,MIA,2001-11-02_CLE_MIA,0.213641681,90.0,83.0
2001-11-02,2002,DAL,TOR,A,92,109,R,RS,0.455694929582212,0,DAL,TOR,2001-11-02_DAL_TOR,0.465004914,92.0,109.0
2001-11-02,2002,DET,BRK,H,102,88,R,RS,0.655545004886982,1,DET,NJN,2001-11-02_DET_NJN,0.72254888,102.0,88.0
2001-11-02,2002,IND,ORL,H,117,107,R,RS,0.569147489842565,1,IND,ORL,2001-11-02_IND_ORL,0.606498863,117.0,107.0
2001-11-02,2002,LAL,PHX,H,117,94,R,RS,0.790242410937613,1,LAL,PHO,2001-11-02_LAL_PHO,0.823267064,117.0,94.0
2001-11-02,2002,MEM,MIN,A,102,111,R,RS,0.172593417502423,0,MEM,MIN,2001-11-02_MEM_MIN,0.175208003,102.0,111.0
2001-11-02,2002,MIA,CLE,H,83,90,R,RS,0.774233732733873,0,MIA,CLE,2001-11-02_MIA_CLE,0.786358319,83.0,90.0
2001-11-02,2002,MIN,MEM,H,111,102,R,RS,0.827406582497577,1,MIN,MEM,2001-11-02_MIN_MEM,0.824791997,111.0,102.0
2001-11-02,2002,NO,NY,H,97,93,R,RS,0.650579182733011,1,CHH,NYK,2001-11-02_CHH_NYK,0.724284036,97.0,93.0
2001-11-02,2002,NY,NO,A,93,97,R,RS,0.349420817266989,0,NYK,CHH,2001-11-02_NYK_CHH,0.275715964,93.0,97.0
2001-11-02,2002,ORL,IND,A,107,117,R,RS,0.430852510157435,0,ORL,IND,2001-11-02_ORL_IND,0.393501137,107.0,117.0
2001-11-02,2002,PHX,LAL,A,94,117,R,RS,0.209757589062387,0,PHO,LAL,2001-11-02_PHO_LAL,0.176732936,94.0,117.0
2001-11-02,2002,TOR,DAL,H,109,92,R,RS,0.544305070417788,1,TOR,DAL,2001-11-02_TOR_DAL,0.534995086,109.0,92.0
2001-11-03,2002,ATL,MIA,H,90,83,R,RS,0.452252875456129,1,ATL,MIA,2001-11-03_ATL_MIA,0.440230275,90.0,83.0
2001-11-03,2002,BOS,MIL,A,99,105,R,RS,0.230466202646133,0,BOS,MIL,2001-11-03_BOS_MIL,0.213926237,99.0,105.0
2001-11-03,2002,BRK,NO,H,95,85,R,RS,0.398740415004026,1,NJN,CHH,2001-11-03_NJN_CHH,0.367639001,95.0,85.0
2001-11-03,2002,CHI,NY,H,84,79,R,RS,0.351343144192213,1,CHI,NYK,2001-11-03_CHI_NYK,0.348649215,84.0,79.0
2001-11-03,2002,CLE,ORL,H,69,99,R,RS,0.476195246573042,0,CLE,ORL,2001-11-03_CLE_ORL,0.480986654,69.0,99.0
2001-11-03,2002,DEN,SAC,H,94,106,R,RS,0.419849914968602,0,DEN,SAC,2001-11-03_DEN_SAC,0.457819847,94.0,106.0
2001-11-03,2002,GS,LAC,A,110,108,R,RS,0.234050000768334,1,GSW,LAC,2001-11-03_GSW_LAC,0.165042286,110.0,108.0
2001-11-03,2002,HOU,MIN,H,88,90,R,RS,0.644699570417688,0,HOU,MIN,2001-11-03_HOU_MIN,0.670862297,88.0,90.0
2001-11-03,2002,LAC,GS,H,108,110,R,RS,0.765949999231666,0,LAC,GSW,2001-11-03_LAC_GSW,0.834957714,108.0,110.0
2001-11-03,2002,MIA,ATL,A,83,90,R,RS,0.547747124543871,0,MIA,ATL,2001-11-03_MIA_ATL,0.559769725,83.0,90.0
2001-11-03,2002,MIL,BOS,H,105,99,R,RS,0.769533797353867,1,MIL,BOS,2001-11-03_MIL_BOS,0.786073763,105.0,99.0
2001-11-03,2002,MIN,HOU,A,90,88,R,RS,0.355300429582313,1,MIN,HOU,2001-11-03_MIN_HOU,0.329137703,90.0,88.0
2001-11-03,2002,NO,BRK,A,85,95,R,RS,0.601259584995974,0,CHH,NJN,2001-11-03_CHH_NJN,0.632360999,85.0,95.0
2001-11-03,2002,NY,CHI,A,79,84,R,RS,0.648656855807787,0,NYK,CHI,2001-11-03_NYK_CHI,0.651350785,79.0,84.0
2001-11-03,2002,OKC,UTA,H,74,91,R,RS,0.604409653294609,0,SEA,UTA,2001-11-03_SEA_UTA,0.62881152,74.0,91.0
2001-11-03,2002,ORL,CLE,A,99,69,R,RS,0.523804753426958,1,ORL,CLE,2001-11-03_ORL_CLE,0.519013346,99.0,69.0
2001-11-03,2002,PHI,WAS,A,76,90,R,RS,0.599646739011866,0,PHI,WAS,2001-11-03_PHI_WAS,0.625723011,76.0,90.0
2001-11-03,2002,POR,SA,H,90,106,R,RS,0.551278938684991,0,POR,SAS,2001-11-03_POR_SAS,0.509315469,90.0,106.0
2001-11-03,2002,SA,POR,A,106,90,R,RS,0.448721061315009,1,SAS,POR,2001-11-03_SAS_POR,0.490684531,106.0,90.0
2001-11-03,2002,SAC,DEN,A,106,94,R,RS,0.580150085031398,1,SAC,DEN,2001-11-03_SAC_DEN,0.542180153,106.0,94.0
2001-11-03,2002,UTA,OKC,A,91,74,R,RS,0.395590346705391,1,UTA,SEA,2001-11-03_UTA_SEA,0.37118848,91.0,74.0
2001-11-03,2002,WAS,PHI,H,90,76,R,RS,0.400353260988134,1,WAS,PHI,2001-11-03_WAS_PHI,0.374276989,90.0,76.0
2001-11-04,2002,DAL,MEM,A,94,85,R,RS,0.650765709708237,1,DAL,MEM,2001-11-04_DAL_MEM,0.665439801,94.0,85.0
2001-11-04,2002,DET,WAS,H,100,78,R,RS,0.732231120706389,1,DET,WAS,2001-11-04_DET_WAS,0.756143973,100.0,78.0
2001-11-04,2002,GS,POR,H,96,86,R,RS,0.354634641090046,1,GSW,POR,2001-11-04_GSW_POR,0.325408991,96.0,86.0
2001-11-04,2002,HOU,PHX,A,103,100,R,RS,0.359867726581875,1,HOU,PHO,2001-11-04_HOU_PHO,0.388566021,103.0,100.0
2001-11-04,2002,IND,TOR,A,100,113,R,RS,0.353354130602609,0,IND,TOR,2001-11-04_IND_TOR,0.309798051,100.0,113.0
2001-11-04,2002,LAL,UTA,H,100,96,R,RS,0.802853702588613,1,LAL,UTA,2001-11-04_LAL_UTA,0.804681993,100.0,96.0
2001-11-04,2002,MEM,DAL,H,85,94,R,RS,0.349234290291763,0,MEM,DAL,2001-11-04_MEM_DAL,0.334560199,85.0,94.0
2001-11-04,2002,PHX,HOU,H,100,103,R,RS,0.640132273418125,0,PHO,HOU,2001-11-04_PHO_HOU,0.611433979,100.0,103.0
2001-11-04,2002,POR,GS,A,86,96,R,RS,0.645365358909954,0,POR,GSW,2001-11-04_POR_GSW,0.674591009,86.0,96.0
2001-11-04,2002,SA,SAC,A,83,103,R,RS,0.411944156798931,0,SAS,SAC,2001-11-04_SAS_SAC,0.399274634,83.0,103.0
2001-11-04,2002,SAC,SA,H,103,83,R,RS,0.588055843201069,1,SAC,SAS,2001-11-04_SAC_SAS,0.600725366,103.0,83.0
2001-11-04,2002,TOR,IND,H,113,100,R,RS,0.646645869397391,1,TOR,IND,2001-11-04_TOR_IND,0.690201949,113.0,100.0
2001-11-04,2002,UTA,LAL,A,96,100,R,RS,0.197146297411387,0,UTA,LAL,2001-11-04_UTA_LAL,0.195318007,96.0,100.0
2001-11-04,2002,WAS,DET,A,78,100,R,RS,0.267768879293611,0,WAS,DET,2001-11-04_WAS_DET,0.243856027,78.0,100.0
2001-11-05,2002,ATL,LAC,A,86,109,R,RS,0.316317459142589,0,ATL,LAC,2001-11-05_ATL_LAC,0.251009457,86.0,109.0
2001-11-05,2002,LAC,ATL,H,109,86,R,RS,0.683682540857411,1,LAC,ATL,2001-11-05_LAC_ATL,0.748990543,109.0,86.0
2001-11-05,2002,OKC,ORL,A,123,119,R,RS,0.35535538225478,1,SEA,ORL,2001-11-05_SEA_ORL,0.349446145,123.0,119.0
2001-11-05,2002,ORL,OKC,H,119,123,R,RS,0.64464461774522,0,ORL,SEA,2001-11-05_ORL_SEA,0.650553855,119.0,123.0
2001-11-06,2002,CLE,SAC,H,99,115,R,RS,0.33754275064339,0,CLE,SAC,2001-11-06_CLE_SAC,0.303502032,99.0,115.0
2001-11-06,2002,DAL,NO,H,110,92,R,RS,0.639907694809696,1,DAL,CHH,2001-11-06_DAL_CHH,0.680209057,110.0,92.0
2001-11-06,2002,DEN,HOU,A,93,99,R,RS,0.295082189382948,0,DEN,HOU,2001-11-06_DEN_HOU,0.229878253,93.0,99.0
2001-11-06,2002,HOU,DEN,H,99,93,R,RS,0.704917810617052,1,HOU,DEN,2001-11-06_HOU_DEN,0.770121747,99.0,93.0
2001-11-06,2002,IND,PHI,A,87,77,R,RS,0.336541706065231,1,IND,PHI,2001-11-06_IND_PHI,0.325450693,87.0,77.0
2001-11-06,2002,MEM,PHX,A,101,113,R,RS,0.203125487055824,0,MEM,PHO,2001-11-06_MEM_PHO,0.175605074,101.0,113.0
2001-11-06,2002,MIA,OKC,H,87,85,R,RS,0.635682908911988,1,MIA,SEA,2001-11-06_MIA_SEA,0.57039027,87.0,85.0
2001-11-06,2002,MIN,NY,H,104,94,R,RS,0.691165039935028,1,MIN,NYK,2001-11-06_MIN_NYK,0.712206051,104.0,94.0
2001-11-06,2002,NO,DAL,A,92,110,R,RS,0.360092305190304,0,CHH,DAL,2001-11-06_CHH_DAL,0.319790943,92.0,110.0
2001-11-06,2002,NY,MIN,A,94,104,R,RS,0.308834960064972,0,NYK,MIN,2001-11-06_NYK_MIN,0.287793949,94.0,104.0
