date,games_remaining,team,current_w,p10,p50,p90,actual_final_w,in_range,pit
2023-01-29,475,nba_0020,32,48,53,58,54,True,0.605
2023-01-29,475,nba_0011,24,33,37,42,35,True,0.2233
2023-01-29,475,nba_0025,24,37,43,47,40,True,0.2383
2023-01-29,475,nba_0030,15,23,27,31,27,True,0.4983
2023-01-29,475,nba_0029,23,36,41,45,35,False,0.0833
2023-01-29,475,nba_0002,36,52,57,60,57,True,0.5517
2023-01-29,475,nba_0016,27,36,42,46,42,True,0.5017
2023-01-29,475,nba_0007,34,50,55,59,53,True,0.3317
2023-01-29,475,nba_0003,26,36,41,46,42,True,0.6083
2023-01-29,475,nba_0021,26,36,41,46,45,True,0.8267
2023-01-29,475,nba_0004,23,35,40,45,40,True,0.5067
2023-01-29,475,nba_0015,33,47,52,57,58,False,0.9433
2023-01-29,475,nba_0008,13,19,23,28,17,False,0.035
2023-01-29,475,nba_0027,26,36,41,46,37,True,0.1683
2023-01-29,475,nba_0010,12,17,20,25,22,True,0.6733
2023-02-05,424,nba_0028,32,44,49,53,51,True,0.74
2023-02-05,424,nba_0012,30,40,44,48,44,True,0.4883
2023-02-05,424,nba_0018,29,38,43,47,47,True,0.865
2023-02-05,424,nba_0005,33,45,49,53,51,True,0.6717
2023-02-05,424,nba_0019,22,30,34,39,34,True,0.4867
2023-02-05,424,nba_0026,25,35,39,42,41,True,0.78
2023-02-05,424,nba_0017,32,45,50,54,45,True,0.1167
2023-02-05,424,nba_0024,14,18,21,25,22,True,0.5983
2023-02-05,424,nba_0009,27,38,43,47,44,True,0.6683
2023-02-05,424,nba_0014,29,40,45,49,44,True,0.4317
2023-02-05,424,nba_0013,25,35,40,44,43,True,0.8533
2023-02-05,424,nba_0022,26,35,40,45,33,False,0.0217
2023-02-05,424,nba_0006,28,37,42,46,38,True,0.17
2023-02-05,424,nba_0001,27,37,42,46,41,True,0.3733
2023-02-05,424,nba_0023,29,40,45,49,48,True,0.8083
2023-02-05,424,nba_0020,34,47,51,56,54,True,0.7883
2023-02-05,424,nba_0011,25,32,37,41,35,True,0.32
2023-02-05,424,nba_0025,25,36,41,46,40,True,0.4267
2023-02-05,424,nba_0030,15,21,25,29,27,True,0.745
2023-02-05,424,nba_0029,24,35,40,44,35,True,0.0917
2023-02-05,424,nba_0002,37,51,56,60,57,True,0.6317
2023-02-05,424,nba_0016,29,37,41,46,42,True,0.6017
2023-02-05,424,nba_0007,37,50,55,59,53,True,0.31
2023-02-05,424,nba_0003,28,37,42,46,42,True,0.5217
2023-02-05,424,nba_0021,29,38,42,47,45,True,0.7633
2023-02-05,424,nba_0004,25,35,40,45,40,True,0.4667
2023-02-05,424,nba_0015,36,48,53,57,58,False,0.935
2023-02-05,424,nba_0008,14,19,23,27,17,False,0.0133
2023-02-05,424,nba_0027,27,37,41,45,37,True,0.1417
2023-02-05,424,nba_0010,13,17,21,25,22,True,0.6933
2023-02-12,375,nba_0012,31,40,44,47,44,True,0.565
2023-02-12,375,nba_0028,34,45,50,54,51,True,0.6967
2023-02-12,375,nba_0018,31,40,43,47,47,True,0.885
2023-02-12,375,nba_0005,37,48,52,56,51,True,0.3633
2023-02-12,375,nba_0019,23,30,34,38,34,True,0.465
2023-02-12,375,nba_0026,27,35,38,42,41,True,0.8183
2023-02-12,375,nba_0017,33,43,47,51,45,True,0.2817
2023-02-12,375,nba_0024,14,17,20,24,22,True,0.7733
2023-02-12,375,nba_0009,28,38,42,46,44,True,0.7433
2023-02-12,375,nba_0014,32,41,46,50,44,True,0.3167
2023-02-12,375,nba_0013,26,35,39,43,43,True,0.9117
2023-02-12,375,nba_0022,27,35,39,43,33,False,0.025
2023-02-12,375,nba_0006,31,41,45,49,38,False,0.0083
2023-02-12,375,nba_0001,29,39,43,46,41,True,0.3283
2023-02-12,375,nba_0023,32,41,45,49,48,True,0.81
2023-02-12,375,nba_0020,36,47,52,56,54,True,0.7467
2023-02-12,375,nba_0011,25,31,35,38,35,True,0.5617
2023-02-12,375,nba_0025,27,38,42,47,40,True,0.2717
2023-02-12,375,nba_0030,15,20,23,27,27,True,0.8867
2023-02-12,375,nba_0016,30,37,41,46,42,True,0.59
2023-02-12,375,nba_0002,41,54,58,61,57,True,0.44
2023-02-12,375,nba_0029,26,35,39,44,35,True,0.085
2023-02-12,375,nba_0007,39,51,55,58,53,True,0.265
2023-02-12,375,nba_0003,29,37,41,45,42,True,0.6117
2023-02-12,375,nba_0021,31,39,43,47,45,True,0.6917
2023-02-12,375,nba_0004,26,35,39,43,40,True,0.5933
2023-02-12,375,nba_0015,39,51,56,60,58,True,0.7717
2023-02-12,375,nba_0008,15,19,22,26,17,False,0.0167
2023-02-12,375,nba_0027,28,35,38,42,37,True,0.3083
2023-02-12,375,nba_0010,13,17,20,24,22,True,0.775
2023-02-19,346,nba_0028,35,46,50,54,51,True,0.655
2023-02-19,346,nba_0012,33,41,45,48,44,True,0.3833
2023-02-19,346,nba_0018,33,42,45,49,47,True,0.7183
2023-02-19,346,nba_0005,38,48,51,54,51,True,0.43
2023-02-19,346,nba_0019,24,30,34,38,34,True,0.4617
2023-02-19,346,nba_0026,28,35,38,42,41,True,0.81
2023-02-19,346,nba_0017,34,43,47,51,45,True,0.2367
2023-02-19,346,nba_0024,14,17,19,23,22,True,0.8433
2023-02-19,346,nba_0009,29,37,41,45,44,True,0.7817
2023-02-19,346,nba_0014,32,41,44,48,44,True,0.4683
2023-02-19,346,nba_0013,27,35,39,43,43,True,0.9117
2023-02-19,346,nba_0022,28,35,39,42,33,False,0.0283
2023-02-19,346,nba_0006,31,40,44,47,38,False,0.0267
2023-02-19,346,nba_0001,29,36,40,44,41,True,0.6117
2023-02-19,346,nba_0023,32,40,44,49,48,True,0.8767
2023-02-19,346,nba_0020,38,48,52,56,54,True,0.7167
2023-02-19,346,nba_0011,26,31,34,38,35,True,0.5883
2023-02-19,346,nba_0025,28,38,42,46,40,True,0.275
2023-02-19,346,nba_0030,17,22,25,28,27,True,0.7817
2023-02-19,346,nba_0002,42,54,57,61,57,True,0.4767
2023-02-19,346,nba_0029,28,38,41,45,35,False,0.02
2023-02-19,346,nba_0016,31,38,41,45,42,True,0.6117
2023-02-19,346,nba_0007,41,52,56,60,53,True,0.1617
2023-02-19,346,nba_0003,30,38,42,46,42,True,0.5217
2023-02-19,346,nba_0021,32,40,43,46,45,True,0.765
2023-02-19,346,nba_0004,26,33,37,40,40,True,0.9
2023-02-19,346,nba_0015,41,53,57,61,58,True,0.6083
2023-02-19,346,nba_0008,15,19,22,26,17,False,0.01
2023-02-19,346,nba_0027,29,36,39,43,37,True,0.2283
2023-02-19,346,nba_0010,13,17,19,23,22,True,0.8517
2023-02-26,313,nba_0028,36,47,51,54,51,True,0.5483
2023-02-26,313,nba_0012,33,40,44,47,44,True,0.5583
2023-02-26,313,nba_0018,35,43,46,50,47,True,0.6083
2023-02-26,313,nba_0005,39,47,50,53,51,True,0.6083
2023-02-26,313,nba_0019,25,31,34,37,34,True,0.5233
2023-02-26,313,nba_0026,30,36,39,43,41,True,0.7617
2023-02-26,313,nba_0017,34,42,45,49,45,True,0.455
2023-02-26,313,nba_0024,14,17,19,22,22,True,0.8833
2023-02-26,313,nba_0009,31,38,42,45,44,True,0.8367
2023-02-26,313,nba_0014,32,39,43,47,44,True,0.6583
2023-02-26,313,nba_0013,29,37,40,44,43,True,0.7967
2023-02-26,313,nba_0022,29,34,38,42,33,False,0.035
2023-02-26,313,nba_0006,32,39,42,46,38,False,0.0533
2023-02-26,313,nba_0001,31,38,42,46,41,True,0.3583
2023-02-26,313,nba_0023,35,43,47,51,48,True,0.6183
2023-02-26,313,nba_0020,39,49,52,56,54,True,0.7
2023-02-26,313,nba_0011,27,32,35,38,35,True,0.4867
2023-02-26,313,nba_0025,28,36,39,43,40,True,0.6083
2023-02-26,313,nba_0030,19,24,27,30,27,True,0.485
2023-02-26,313,nba_0029,28,36,40,43,35,False,0.0717
2023-02-26,313,nba_0002,44,55,58,61,57,True,0.3
2023-02-26,313,nba_0016,31,37,40,43,42,True,0.8317
2023-02-26,313,nba_0007,43,53,56,60,53,True,0.1133
2023-02-26,313,nba_0003,30,37,41,44,42,True,0.6467
2023-02-26,313,nba_0021,33,40,43,47,45,True,0.7117
2023-02-26,313,nba_0004,28,35,39,42,40,True,0.7217
2023-02-26,313,nba_0015,43,54,57,61,58,True,0.5983
2023-02-26,313,nba_0008,15,18,21,25,17,False,0.0233
2023-02-26,313,nba_0027,31,37,40,43,37,True,0.12
2023-02-26,313,nba_0010,13,16,19,22,22,True,0.9117
2023-03-05,260,nba_0028,38,46,50,53,51,True,0.66
2023-03-05,260,nba_0012,34,40,42,45,44,True,0.8
2023-03-05,260,nba_0018,39,46,49,52,47,True,0.1667
2023-03-05,260,nba_0005,40,47,50,53,51,True,0.65
2023-03-05,260,nba_0019,27,31,34,37,34,True,0.4633
2023-03-05,260,nba_0026,32,37,40,43,41,True,0.7417
2023-03-05,260,nba_0017,36,42,46,49,45,True,0.435
2023-03-05,260,nba_0024,16,17,20,22,22,True,0.89
2023-03-05,260,nba_0009,34,40,43,46,44,True,0.715
2023-03-05,260,nba_0014,34,40,43,46,44,True,0.62
2023-03-05,260,nba_0013,31,38,41,44,43,True,0.815
2023-03-05,260,nba_0022,30,34,37,40,33,False,0.0317
2023-03-05,260,nba_0006,33,39,42,45,38,False,0.065
2023-03-05,260,nba_0001,32,38,41,44,41,True,0.485
2023-03-05,260,nba_0023,37,44,47,50,48,True,0.615
2023-03-05,260,nba_0020,41,49,52,55,54,True,0.7667
2023-03-05,260,nba_0011,29,33,36,39,35,True,0.3633
2023-03-05,260,nba_0025,30,36,39,42,40,True,0.6317
2023-03-05,260,nba_0030,20,23,26,29,27,True,0.6867
2023-03-05,260,nba_0002,45,53,56,59,57,True,0.6933
2023-03-05,260,nba_0029,30,36,40,42,35,False,0.0417
2023-03-05,260,nba_0016,34,39,42,45,42,True,0.5067
2023-03-05,260,nba_0007,45,54,57,60,53,False,0.0567
2023-03-05,260,nba_0003,31,37,40,43,42,True,0.7683
2023-03-05,260,nba_0021,36,43,46,48,45,True,0.4067
2023-03-05,260,nba_0004,29,33,36,39,40,False,0.9567
2023-03-05,260,nba_0015,46,56,58,61,58,True,0.4233
2023-03-05,260,nba_0008,15,18,21,23,17,False,0.06
2023-03-05,260,nba_0027,31,35,38,41,37,True,0.3583
2023-03-05,260,nba_0010,15,17,20,23,22,True,0.8217
2023-03-12,211,nba_0028,40,47,50,53,51,True,0.63
2023-03-12,211,nba_0012,36,40,43,46,44,True,0.6333
2023-03-12,211,nba_0018,40,46,48,50,47,True,0.3233
2023-03-12,211,nba_0005,43,49,51,53,51,True,0.515
2023-03-12,211,nba_0019,28,31,34,36,34,True,0.5583
2023-03-12,211,nba_0026,32,36,39,41,41,True,0.8817
2023-03-12,211,nba_0017,39,45,47,50,45,True,0.1317
2023-03-12,211,nba_0024,17,18,20,22,22,True,0.8683
2023-03-12,211,nba_0009,35,40,42,45,44,True,0.7867
2023-03-12,211,nba_0014,36,40,43,45,44,True,0.725
2023-03-12,211,nba_0013,33,39,41,44,43,True,0.7983
2023-03-12,211,nba_0022,31,34,37,39,33,False,0.025
2023-03-12,211,nba_0006,34,38,41,44,38,True,0.0983
2023-03-12,211,nba_0001,34,39,42,44,41,True,0.3833
2023-03-12,211,nba_0023,40,46,49,52,48,True,0.315
2023-03-12,211,nba_0020,45,51,54,57,54,True,0.5017
2023-03-12,211,nba_0011,31,34,36,39,35,True,0.28
2023-03-12,211,nba_0025,33,38,40,43,40,True,0.4333
2023-03-12,211,nba_0030,22,25,27,29,27,True,0.5833
2023-03-12,211,nba_0002,47,54,57,58,57,True,0.6017
2023-03-12,211,nba_0029,31,36,38,41,35,False,0.0383
2023-03-12,211,nba_0016,34,38,40,43,42,True,0.7833
2023-03-12,211,nba_0007,46,52,55,57,53,True,0.21
2023-03-12,211,nba_0003,33,37,40,42,42,True,0.845
2023-03-12,211,nba_0021,37,42,45,48,45,True,0.505
2023-03-12,211,nba_0004,31,35,38,41,40,True,0.8
2023-03-12,211,nba_0015,48,56,58,61,58,True,0.425
2023-03-12,211,nba_0008,15,16,18,21,17,True,0.2433
2023-03-12,211,nba_0027,33,36,39,41,37,True,0.215
2023-03-12,211,nba_0010,15,17,19,21,22,False,0.9583
2023-03-19,160,nba_0028,43,49,51,53,51,True,0.51
2023-03-19,160,nba_0012,38,41,44,45,44,True,0.5833
2023-03-19,160,nba_0018,42,47,49,51,47,True,0.16
2023-03-19,160,nba_0005,45,50,51,53,51,True,0.4183
2023-03-19,160,nba_0019,29,31,33,35,34,True,0.7033
2023-03-19,160,nba_0026,35,38,40,42,41,True,0.725
2023-03-19,160,nba_0017,39,43,45,48,45,True,0.4
2023-03-19,160,nba_0024,19,20,21,23,22,True,0.7183
2023-03-19,160,nba_0009,36,39,41,44,44,True,0.9283
2023-03-19,160,nba_0014,39,42,44,46,44,True,0.5733
2023-03-19,160,nba_0013,35,38,40,42,43,False,0.935
2023-03-19,160,nba_0022,31,33,35,37,33,True,0.1067
2023-03-19,160,nba_0006,36,39,42,44,38,False,0.025
2023-03-19,160,nba_0001,35,38,40,42,41,True,0.6383
2023-03-19,160,nba_0023,43,48,51,53,48,True,0.0717
2023-03-19,160,nba_0020,48,53,56,58,54,True,0.19
2023-03-19,160,nba_0011,32,34,36,38,35,True,0.2717
2023-03-19,160,nba_0025,35,38,41,43,40,True,0.3333
2023-03-19,160,nba_0030,22,24,26,28,27,True,0.7517
2023-03-19,160,nba_0016,35,38,40,42,42,True,0.8783
2023-03-19,160,nba_0002,49,54,56,58,57,True,0.8083
2023-03-19,160,nba_0029,32,35,37,39,35,True,0.095
2023-03-19,160,nba_0007,48,52,54,56,53,True,0.3
2023-03-19,160,nba_0003,34,37,39,41,42,False,0.945
2023-03-19,160,nba_0021,38,41,44,46,45,True,0.725
2023-03-19,160,nba_0004,33,36,38,41,40,True,0.745
2023-03-19,160,nba_0015,51,57,58,61,58,True,0.3617
2023-03-19,160,nba_0027,34,37,39,42,37,True,0.14
2023-03-19,160,nba_0010,18,19,20,23,22,True,0.81
2023-03-19,160,nba_0008,16,16,18,20,17,True,0.2157
2023-03-26,109,nba_0012,39,41,42,44,44,True,0.865
2023-03-26,109,nba_0028,47,50,52,54,51,True,0.2767
2023-03-26,109,nba_0018,42,45,47,48,47,True,0.6
2023-03-26,109,nba_0005,48,51,52,54,51,True,0.1383
2023-03-26,109,nba_0019,32,33,35,36,34,True,0.3383
2023-03-26,109,nba_0026,37,38,40,42,41,True,0.795
2023-03-26,109,nba_0017,40,43,45,46,45,True,0.5667
2023-03-26,109,nba_0024,19,19,21,22,22,True,0.8567
2023-03-26,109,nba_0009,39,41,42,44,44,True,0.8917
2023-03-26,109,nba_0014,40,42,43,45,44,True,0.6633
2023-03-26,109,nba_0013,37,39,41,42,43,False,0.9617
2023-03-26,109,nba_0022,32,33,35,37,33,True,0.13
2023-03-26,109,nba_0006,36,38,39,41,38,True,0.2183
2023-03-26,109,nba_0001,37,39,40,42,41,True,0.7367
2023-03-26,109,nba_0023,45,48,50,52,48,True,0.1133
2023-03-26,109,nba_0020,49,52,54,56,54,True,0.585
2023-03-26,109,nba_0011,33,34,36,38,35,True,0.245
2023-03-26,109,nba_0025,37,39,41,43,40,True,0.205
2023-03-26,109,nba_0030,25,26,27,29,27,True,0.4117
2023-03-26,109,nba_0016,38,40,42,43,42,True,0.5617
2023-03-26,109,nba_0002,52,55,57,58,57,True,0.595
2023-03-26,109,nba_0029,33,35,36,38,35,True,0.1833
2023-03-26,109,nba_0007,50,53,55,57,53,True,0.0867
2023-03-26,109,nba_0003,37,39,41,43,42,True,0.8133
2023-03-26,109,nba_0021,39,42,43,45,45,True,0.8467
2023-03-26,109,nba_0004,36,39,40,42,40,True,0.3983
2023-03-26,109,nba_0015,53,57,59,60,58,True,0.3317
2023-03-26,109,nba_0008,16,16,18,19,17,True,0.3017
2023-03-26,109,nba_0027,35,36,38,40,37,True,0.2067
2023-03-26,109,nba_0010,18,19,20,21,22,False,0.9517
2023-04-02,55,nba_0028,49,50,51,52,51,True,0.52
2023-04-02,55,nba_0012,41,42,43,44,44,True,0.9133
2023-04-02,55,nba_0018,46,47,48,49,47,True,0.1433
2023-04-02,55,nba_0005,49,50,51,52,51,True,0.5117
2023-04-02,55,nba_0019,34,34,35,37,34,True,0.0767
2023-04-02,55,nba_0026,39,39,41,42,41,True,0.6717
2023-04-02,55,nba_0017,43,44,46,47,45,True,0.285
2023-04-02,55,nba_0024,20,20,21,22,22,True,0.825
2023-04-02,55,nba_0009,41,42,43,44,44,True,0.9183
2023-04-02,55,nba_0014,41,42,43,44,44,True,0.8117
2023-04-02,55,nba_0013,40,41,42,43,43,True,0.7517
2023-04-02,55,nba_0022,33,33,34,35,33,True,0.1433
2023-04-02,55,nba_0006,37,38,39,40,38,True,0.17
2023-04-02,55,nba_0001,39,40,41,42,41,True,0.65
2023-04-02,55,nba_0023,47,48,49,50,48,True,0.22
2023-04-02,55,nba_0020,51,52,53,55,54,True,0.6917
2023-04-02,55,nba_0011,34,34,35,36,35,True,0.3767
2023-04-02,55,nba_0025,38,38,39,40,40,True,0.7933
2023-04-02,55,nba_0030,26,26,27,28,27,True,0.3917
2023-04-02,55,nba_0002,54,55,57,58,57,True,0.5717
2023-04-02,55,nba_0029,34,35,36,37,35,True,0.1583
2023-04-02,55,nba_0016,39,40,41,42,42,True,0.9183
2023-04-02,55,nba_0007,52,53,55,56,53,True,0.0817
2023-04-02,55,nba_0003,40,41,42,43,42,True,0.4567
2023-04-02,55,nba_0021,43,44,46,47,45,True,0.275
2023-04-02,55,nba_0004,38,39,40,42,40,True,0.3817
2023-04-02,55,nba_0015,56,57,59,60,58,True,0.2433
2023-04-02,55,nba_0008,16,16,17,18,17,True,0.5983
2023-04-02,55,nba_0010,19,19,20,21,22,False,0.9983
2023-04-02,55,nba_0027,36,36,38,39,37,True,0.301
