--- When using SR data, please cite us and provide a link and/or a mention.


 
Rk,Wk,Date,Day,Winner,Pts,,Loser,Pts,Notes
379,9,Oct 18 1997,Sat,Syracuse,60,,Temple,7,
380,9,Oct 18 1997,Sat,(9) Tennessee,38,@,Alabama,21,
381,9,Oct 18 1997,Sat,Toledo,41,,Northern Illinois,14,
382,9,Oct 18 1997,Sat,Tulane,33,,East Carolina,16,
383,9,Oct 18 1997,Sat,Tulsa,33,@,Texas Christian,22,
384,9,Oct 18 1997,Sat,(17) UCLA,34,,Oregon State,10,
385,9,Oct 18 1997,Sat,Utah State,38,,New Mexico State,7,
386,9,Oct 18 1997,Sat,Virginia,13,,Duke,10,
387,9,Oct 18 1997,Sat,Wake Forest,35,,Maryland,17,
388,9,Oct 18 1997,Sat,(10) Washington,58,@,Arizona,28,
389,9,Oct 18 1997,Sat,(13) Washington State,63,,California,37,
390,9,Oct 18 1997,Sat,Western Michigan,50,,Kent State,27,
391,10,Oct 25 1997,Sat,Alabama,29,@,(25) Mississippi,20,
392,10,Oct 25 1997,Sat,Army,35,,Colgate,27,
393,10,Oct 25 1997,Sat,(11) Auburn,26,@,Arkansas,21,
394,10,Oct 25 1997,Sat,Ball State,21,@,Northern Illinois,14,
395,10,Oct 25 1997,Sat,Brigham Young,31,,Texas Christian,10,
396,10,Oct 25 1997,Sat,Cincinnati,34,@,Miami (OH),31,
397,10,Oct 25 1997,Sat,Clemson,20,@,Maryland,9,
398,10,Oct 25 1997,Sat,Colorado,47,@,Texas,30,
399,10,Oct 25 1997,Sat,East Carolina,32,,Memphis,10,
400,10,Oct 25 1997,Sat,(3) Florida State,47,@,Virginia,21,
401,10,Oct 25 1997,Sat,Fresno State,46,,Nevada-Las Vegas,28,
402,10,Oct 25 1997,Sat,(16) Georgia,23,,Kentucky,13,
403,10,Oct 25 1997,Sat,Houston,36,@,Louisville,22,
404,10,Oct 25 1997,Sat,(18) Iowa,62,,Indiana,0,
405,10,Oct 25 1997,Sat,Iowa State,24,,Baylor,17,
406,10,Oct 25 1997,Sat,(14) Kansas State,26,@,Oklahoma,7,
407,10,Oct 25 1997,Sat,Kent State,60,,Central Michigan,37,
408,10,Oct 25 1997,Sat,Louisiana Tech,31,@,Boise State,27,
409,10,Oct 25 1997,Sat,Louisiana-Monroe,28,@,Louisiana,21,
410,10,Oct 25 1997,Sat,Marshall,48,,Eastern Michigan,25,
411,10,Oct 25 1997,Sat,Miami (FL),47,,Temple,15,
412,10,Oct 25 1997,Sat,(5) Michigan,23,@,(15) Michigan State,7,
413,10,Oct 25 1997,Sat,Mississippi State,35,,Central Florida,28,
414,10,Oct 25 1997,Sat,Missouri,51,@,(12) Oklahoma State,50,
415,10,Oct 25 1997,Sat,(1) Nebraska,35,@,Kansas,0,
416,10,Oct 25 1997,Sat,Nevada,65,,North Texas,10,
417,10,Oct 25 1997,Sat,New Mexico State,34,,Arkansas State,20,
418,10,Oct 25 1997,Sat,Notre Dame,52,,Boston College,20,
419,10,Oct 25 1997,Sat,Ohio,21,@,Akron,17,
420,10,Oct 25 1997,Sat,(9) Ohio State,49,,Northwestern,6,
421,10,Oct 25 1997,Sat,Pittsburgh,55,@,Rutgers,48,
422,10,Oct 25 1997,Sat,(22) Purdue,48,@,Illinois,3,
423,10,Oct 25 1997,Sat,San Diego State,10,@,Hawaii,3,
424,10,Oct 25 1997,Sat,San Jose State,25,,Air Force,22,
425,10,Oct 25 1997,Sat,South Carolina,35,,Vanderbilt,3,
426,10,Oct 25 1997,Sat,Southern California,24,,Oregon,22,
427,10,Oct 25 1997,Sat,Southern Methodist,22,,Wyoming,17,
428,10,Oct 25 1997,Sat,Southern Mississippi,34,,Tulane,13,
429,10,Oct 25 1997,Sat,Texas Tech,16,,(20) Texas A&M,13,
430,10,Oct 25 1997,Sat,(24) Toledo,35,@,Bowling Green,20,
431,10,Oct 25 1997,Sat,(13) UCLA,35,,California,17,
432,10,Oct 25 1997,Sat,Utah,15,,New Mexico,10,
433,10,Oct 25 1997,Sat,Utah State,63,@,Idaho,17,
434,10,Oct 25 1997,Sat,Wake Forest,38,@,Duke,24,
435,10,Oct 25 1997,Sat,(7) Washington,45,@,Oregon State,17,
436,10,Oct 25 1997,Sat,(10) Washington State,35,,Arizona,34,
437,10,Oct 25 1997,Sat,(21) West Virginia,30,,(19) Virginia Tech,17,
438,10,Oct 25 1997,Sat,Wisconsin,22,@,Minnesota,21,
439,10,Oct 26 1997,Sun,Colorado State,44,,Tulsa,8,
440,11,Oct 30 1997,Thu,(5) North Carolina,16,@,Georgia Tech,13,
441,11,Nov 1 1997,Sat,Air Force,34,@,Hawaii,27,
442,11,Nov 1 1997,Sat,(20) Arizona State,44,,(10) Washington State,31,
443,11,Nov 1 1997,Sat,Ball State,31,,Akron,14,
444,11,Nov 1 1997,Sat,Baylor,23,,Texas,21,
445,11,Nov 1 1997,Sat,Boston College,22,,Pittsburgh,21,
446,11,Nov 1 1997,Sat,California,33,,Oregon State,14,
447,11,Nov 1 1997,Sat,Clemson,33,@,Wake Forest,16,
448,11,Nov 1 1997,Sat,Colorado State,45,@,Nevada-Las Vegas,19,
449,11,Nov 1 1997,Sat,East Carolina,45,@,Louisville,31,
450,11,Nov 1 1997,Sat,Eastern Washington,24,N,Idaho,21,
451,11,Nov 1 1997,Sat,(3) Florida State,48,,North Carolina State,35,
452,11,Nov 1 1997,Sat,Fresno State,53,@,San Jose State,12,
453,11,Nov 1 1997,Sat,(14) Georgia,37,N,(6) Florida,17,
454,11,Nov 1 1997,Sat,Indiana,23,,Illinois,6,
455,11,Nov 1 1997,Sat,(15) Iowa,35,,(18) Purdue,17,
456,11,Nov 1 1997,Sat,Kansas,34,,Iowa State,24,
457,11,Nov 1 1997,Sat,(13) Kansas State,13,@,Texas Tech,2,
458,11,Nov 1 1997,Sat,Kent State,29,,Bowling Green,20,
459,11,Nov 1 1997,Sat,(16) Louisiana State,63,@,Kentucky,28,
460,11,Nov 1 1997,Sat,Louisiana Tech,26,@,Alabama,20,
461,11,Nov 1 1997,Sat,Louisiana-Monroe,45,,Central Florida,41,
462,11,Nov 1 1997,Sat,Marshall,45,@,Central Michigan,17,
463,11,Nov 1 1997,Sat,Memphis,24,,Houston,3,
464,11,Nov 1 1997,Sat,Miami (FL),42,,Arkansas State,10,
465,11,Nov 1 1997,Sat,(4) Michigan,24,,Minnesota,3,
466,11,Nov 1 1997,Sat,Mississippi State,20,@,(11) Auburn,0,
467,11,Nov 1 1997,Sat,Missouri,41,@,Colorado,31,
468,11,Nov 1 1997,Sat,(1) Nebraska,69,,Oklahoma,7,
469,11,Nov 1 1997,Sat,Nevada,45,@,New Mexico State,24,
470,11,Nov 1 1997,Sat,New Mexico,40,@,Texas Christian,10,
471,11,Nov 1 1997,Sat,Notre Dame,21,,Navy,17,
472,11,Nov 1 1997,Sat,Ohio,35,@,Northern Illinois,30,
473,11,Nov 1 1997,Sat,(9) Ohio State,37,@,(21) Michigan State,13,
474,11,Nov 1 1997,Sat,(2) Penn State,30,@,Northwestern,27,
475,11,Nov 1 1997,Sat,Southern Methodist,24,,Rice,6,
476,11,Nov 1 1997,Sat,(24) Southern Mississippi,24,@,Cincinnati,17,
477,11,Nov 1 1997,Sat,Syracuse,40,,(17) West Virginia,10,
478,11,Nov 1 1997,Sat,Temple,49,,Rutgers,7,
479,11,Nov 1 1997,Sat,(8) Tennessee,22,,South Carolina,7,
480,11,Nov 1 1997,Sat,(25) Texas A&M,28,,(19) Oklahoma State,25,
481,11,Nov 1 1997,Sat,Texas-El Paso,14,,Brigham Young,3,
482,11,Nov 1 1997,Sat,(22) Toledo,35,,Miami (OH),28,
483,11,Nov 1 1997,Sat,Tulane,56,@,Louisiana,0,
484,11,Nov 1 1997,Sat,Tulsa,21,,Utah,13,
485,11,Nov 1 1997,Sat,(12) UCLA,27,@,Stanford,7,
486,11,Nov 1 1997,Sat,Utah State,24,,Boise State,20,
487,11,Nov 1 1997,Sat,Virginia,45,@,Maryland,0,
488,11,Nov 1 1997,Sat,(23) Virginia Tech,37,,Alabama-Birmingham,0,
489,11,Nov 1 1997,Sat,(7) Washington,27,,Southern California,0,
490,11,Nov 1 1997,Sat,Western Michigan,41,@,Eastern Michigan,38,
491,11,Nov 1 1997,Sat,Wyoming,41,,San Diego State,17,
492,12,Nov 6 1997,Thu,Mississippi,19,,Arkansas,9,
493,12,Nov 8 1997,Sat,Air Force,24,,Army,0,
494,12,Nov 8 1997,Sat,Akron,45,,Kent State,35,
495,12,Nov 8 1997,Sat,Arizona,27,,Oregon State,7,
496,12,Nov 8 1997,Sat,(15) Arizona State,28,@,California,21,
497,12,Nov 8 1997,Sat,Arkansas State,35,,Missouri State,27,
498,12,Nov 8 1997,Sat,Ball State,35,,(18) Toledo,3,
499,12,Nov 8 1997,Sat,Brigham Young,49,,Tulsa,39,
500,12,Nov 8 1997,Sat,Cincinnati,28,,Louisville,9,
501,12,Nov 8 1997,Sat,Clemson,29,,Duke,20,
502,12,Nov 8 1997,Sat,Colorado,43,@,Iowa State,38,
503,12,Nov 8 1997,Sat,Colorado State,41,,Fresno State,3,
504,12,Nov 8 1997,Sat,East Carolina,28,@,Houston,27,
505,12,Nov 8 1997,Sat,Eastern Michigan,38,@,Northern Illinois,10,
506,12,Nov 8 1997,Sat,(13) Florida,20,,Vanderbilt,7,
507,12,Nov 8 1997,Sat,(3) Florida State,20,@,(5) North Carolina,3,
508,12,Nov 8 1997,Sat,(11) Kansas State,48,,Kansas,16,
509,12,Nov 8 1997,Sat,(14) Louisiana State,27,@,Alabama,0,
510,12,Nov 8 1997,Sat,Louisiana Tech,32,@,Alabama-Birmingham,29,
511,12,Nov 8 1997,Sat,Marshall,28,,Bowling Green,0,
512,12,Nov 8 1997,Sat,Miami (OH),45,@,Ohio,21,
513,12,Nov 8 1997,Sat,(4) Michigan,34,@,(2) Penn State,8,
514,12,Nov 8 1997,Sat,Navy,49,,Temple,17,
515,12,Nov 8 1997,Sat,(1) Nebraska,45,@,Missouri,38,
516,12,Nov 8 1997,Sat,Nevada,56,@,Boise State,42,
517,12,Nov 8 1997,Sat,North Carolina State,45,,Maryland,28,
518,12,Nov 8 1997,Sat,North Texas,26,@,New Mexico State,15,
519,12,Nov 8 1997,Sat,Northwestern,34,@,Illinois,21,
520,12,Nov 8 1997,Sat,(7) Ohio State,31,@,Minnesota,3,
521,12,Nov 8 1997,Sat,(25) Oklahoma State,30,@,Oklahoma,7,
522,12,Nov 8 1997,Sat,Oregon,31,@,(6) Washington,28,
523,12,Nov 8 1997,Sat,(23) Purdue,22,,Michigan State,21,
524,12,Nov 8 1997,Sat,Rice,38,,Texas Christian,19,
525,12,Nov 8 1997,Sat,San Diego State,48,,San Jose State,21,
526,12,Nov 8 1997,Sat,Southern California,45,,Stanford,21,
527,12,Nov 8 1997,Sat,Southern Methodist,28,,Texas-El Paso,14,
528,12,Nov 8 1997,Sat,(22) Syracuse,20,,Boston College,13,
529,12,Nov 8 1997,Sat,(8) Tennessee,44,,(24) Southern Mississippi,20,
530,12,Nov 8 1997,Sat,(21) Texas A&M,38,,Baylor,10,
531,12,Nov 8 1997,Sat,Texas Tech,24,@,Texas,10,
532,12,Nov 8 1997,Sat,Tulane,26,,Memphis,14,
533,12,Nov 8 1997,Sat,Virginia,35,,Georgia Tech,31,
534,12,Nov 8 1997,Sat,(20) Virginia Tech,27,,Miami (FL),25,
535,12,Nov 8 1997,Sat,Wake Forest,28,@,Rutgers,14,
536,12,Nov 8 1997,Sat,(16) Washington State,77,,Louisiana,7,
537,12,Nov 8 1997,Sat,Western Michigan,38,,Central Michigan,24,
538,12,Nov 8 1997,Sat,Wisconsin,13,,(12) Iowa,10,
539,12,Nov 8 1997,Sat,Wyoming,35,,Nevada-Las Vegas,23,
540,13,Nov 13 1997,Thu,East Carolina,14,,Cincinnati,7,
541,13,Nov 15 1997,Sat,Air Force,14,,Wyoming,3,
542,13,Nov 15 1997,Sat,Alabama-Birmingham,38,,Tennessee Tech,14,
543,13,Nov 15 1997,Sat,Arizona,41,,California,38,
544,13,Nov 15 1997,Sat,(15) Arizona State,52,,Oregon,31,
545,13,Nov 15 1997,Sat,Army,25,,North Texas,14,
546,13,Nov 15 1997,Sat,(16) Auburn,45,@,(7) Georgia,34,
547,13,Nov 15 1997,Sat,Central Florida,27,,Eastern Michigan,10,
548,13,Nov 15 1997,Sat,(12) Florida,48,@,South Carolina,21,
549,13,Nov 15 1997,Sat,(2) Florida State,58,,Wake Forest,7,
550,13,Nov 15 1997,Sat,Georgia Tech,41,@,Duke,38,
551,13,Nov 15 1997,Sat,Idaho,35,@,New Mexico State,18,
552,13,Nov 15 1997,Sat,(10) Kansas State,37,,Colorado,20,
553,13,Nov 15 1997,Sat,Kentucky,21,@,Vanderbilt,10,
554,13,Nov 15 1997,Sat,Louisiana Tech,63,@,Louisiana,24,
555,13,Nov 15 1997,Sat,Marshall,27,,Ohio,0,
556,13,Nov 15 1997,Sat,Memphis,21,,Louisville,20,
557,13,Nov 15 1997,Sat,Miami (FL),51,,Rutgers,23,
558,13,Nov 15 1997,Sat,Miami (OH),42,,Northern Illinois,0,
559,13,Nov 15 1997,Sat,(1) Michigan,26,@,(23) Wisconsin,16,
560,13,Nov 15 1997,Sat,Minnesota,24,,Indiana,12,
561,13,Nov 15 1997,Sat,Mississippi,41,@,Tulane,24,
562,13,Nov 15 1997,Sat,(17) Mississippi State,32,@,Alabama,20,
563,13,Nov 15 1997,Sat,(25) Missouri,42,,Baylor,24,
564,13,Nov 15 1997,Sat,Navy,52,,Colgate,24,
565,13,Nov 15 1997,Sat,(3) Nebraska,77,,Iowa State,14,
566,13,Nov 15 1997,Sat,New Mexico,38,,Brigham Young,28,
567,13,Nov 15 1997,Sat,(8) North Carolina,17,@,Clemson,10,
568,13,Nov 15 1997,Sat,North Carolina State,31,,Virginia,24,
569,13,Nov 15 1997,Sat,Northwestern,15,,(22) Iowa,14,
570,13,Nov 15 1997,Sat,Notre Dame,24,@,(11) Louisiana State,6,
571,13,Nov 15 1997,Sat,(4) Ohio State,41,,Illinois,6,
572,13,Nov 15 1997,Sat,(6) Penn State,42,@,(19) Purdue,17,
573,13,Nov 15 1997,Sat,San Diego State,20,@,Fresno State,19,
574,13,Nov 15 1997,Sat,San Jose State,38,,Hawaii,14,
575,13,Nov 15 1997,Sat,Southern California,23,@,Oregon State,0,
576,13,Nov 15 1997,Sat,Southern Methodist,42,@,Tulsa,41,
577,13,Nov 15 1997,Sat,Southern Mississippi,33,,Houston,0,
578,13,Nov 15 1997,Sat,(21) Syracuse,32,@,Pittsburgh,27,
579,13,Nov 15 1997,Sat,(5) Tennessee,30,@,Arkansas,22,
580,13,Nov 15 1997,Sat,Texas,45,,Kansas,31,
581,13,Nov 15 1997,Sat,(18) Texas A&M,51,@,Oklahoma,7,
582,13,Nov 15 1997,Sat,Texas Tech,27,@,(24) Oklahoma State,3,
583,13,Nov 15 1997,Sat,Texas-El Paso,24,,Texas Christian,17,
584,13,Nov 15 1997,Sat,Toledo,42,,Akron,10,
585,13,Nov 15 1997,Sat,(9) UCLA,52,,(13) Washington,28,
586,13,Nov 15 1997,Sat,Utah,31,,Rice,14,
587,13,Nov 15 1997,Sat,Utah State,38,@,Nevada,19,
588,13,Nov 15 1997,Sat,(14) Washington State,38,,Stanford,28,
589,13,Nov 15 1997,Sat,West Virginia,41,,Temple,21,
590,13,Nov 15 1997,Sat,Western Michigan,32,@,Louisiana-Monroe,19,
591,14,Nov 20 1997,Thu,Texas Christian,21,,Southern Methodist,18,
592,14,Nov 22 1997,Sat,Alabama-Birmingham,13,@,Arkansas State,7,
593,14,Nov 22 1997,Sat,Arkansas,17,,(15) Mississippi State,7,
594,14,Nov 22 1997,Sat,(13) Auburn,18,,Alabama,17,
595,14,Nov 22 1997,Sat,Boise State,30,@,Idaho,23,
596,14,Nov 22 1997,Sat,Boston College,24,,Army,20,
597,14,Nov 22 1997,Sat,Central Florida,34,,Toledo,17,
598,14,Nov 22 1997,Sat,Clemson,47,@,South Carolina,21,
599,14,Nov 22 1997,Sat,(25) Colorado State,38,@,San Diego State,17,
600,14,Nov 22 1997,Sat,(10) Florida,32,,(2) Florida State,29,
601,14,Nov 22 1997,Sat,Fresno State,24,,Wyoming,7,
602,14,Nov 22 1997,Sat,(14) Georgia,21,@,Mississippi,14,
603,14,Nov 22 1997,Sat,Georgia Tech,37,,Maryland,18,
604,14,Nov 22 1997,Sat,Iowa,31,,Minnesota,0,
605,14,Nov 22 1997,Sat,(9) Kansas State,28,@,Iowa State,3,
606,14,Nov 22 1997,Sat,Louisiana-Monroe,23,@,Hawaii,20,
607,14,Nov 22 1997,Sat,(1) Michigan,20,,(4) Ohio State,14,
608,14,Nov 22 1997,Sat,Michigan State,27,@,Illinois,17,
609,14,Nov 22 1997,Sat,Navy,62,,Kent State,29,
610,14,Nov 22 1997,Sat,New Mexico,51,,Tulsa,13,
611,14,Nov 22 1997,Sat,(8) North Carolina,50,,Duke,14,
612,14,Nov 22 1997,Sat,North Carolina State,37,,East Carolina,24,
613,14,Nov 22 1997,Sat,North Texas,51,,Utah State,48,
614,14,Nov 22 1997,Sat,Notre Dame,21,,(22) West Virginia,14,
615,14,Nov 22 1997,Sat,Oklahoma,32,@,Texas Tech,21,
616,14,Nov 22 1997,Sat,Oklahoma State,24,@,Baylor,14,
617,14,Nov 22 1997,Sat,Oregon,48,,Oregon State,30,
618,14,Nov 22 1997,Sat,(6) Penn State,35,,(24) Wisconsin,10,
619,14,Nov 22 1997,Sat,Pittsburgh,30,,(19) Virginia Tech,23,
620,14,Nov 22 1997,Sat,(23) Purdue,56,@,Indiana,7,
621,14,Nov 22 1997,Sat,Rice,31,,Texas-El Paso,13,
622,14,Nov 22 1997,Sat,San Jose State,55,@,Nevada-Las Vegas,48,
623,14,Nov 22 1997,Sat,Southern Mississippi,42,@,Memphis,18,
624,14,Nov 22 1997,Sat,Stanford,21,,California,20,
625,14,Nov 22 1997,Sat,(5) Tennessee,59,@,Kentucky,31,
626,14,Nov 22 1997,Sat,Tulane,44,@,Houston,10,
627,14,Nov 22 1997,Sat,(7) UCLA,31,@,Southern California,24,
628,14,Nov 22 1997,Sat,Utah,20,@,Brigham Young,14,
629,14,Nov 22 1997,Sat,(11) Washington State,41,@,(17) Washington,35,
630,15,Nov 28 1997,Fri,Arizona,28,@,(12) Arizona State,16,
631,15,Nov 28 1997,Fri,(17) Louisiana State,31,,Arkansas,21,
632,15,Nov 28 1997,Fri,(2) Nebraska,27,@,Colorado,24,
633,15,Nov 28 1997,Fri,Pittsburgh,41,@,West Virginia,38,
634,15,Nov 28 1997,Fri,(15) Texas A&M,27,,Texas,16,
635,15,Nov 29 1997,Sat,(14) Georgia,27,@,Georgia Tech,24,
636,15,Nov 29 1997,Sat,Michigan State,49,,(4) Penn State,14,
637,15,Nov 29 1997,Sat,Mississippi,15,@,(22) Mississippi State,14,
638,15,Nov 29 1997,Sat,Notre Dame,23,@,Hawaii,22,
639,15,Nov 29 1997,Sat,(16) Syracuse,33,@,Miami (FL),13,
640,15,Nov 29 1997,Sat,(3) Tennessee,17,,Vanderbilt,10,
641,15,Nov 29 1997,Sat,Virginia,34,,Virginia Tech,20,
642,16,Dec 5 1997,Fri,Marshall,34,,Toledo,14,MAC Championship (Huntington WV)
643,16,Dec 6 1997,Sat,(20) Colorado State,41,N,New Mexico,13,WAC Championship (Whitney NV)
644,16,Dec 6 1997,Sat,Navy,39,@,Army,7,
645,16,Dec 6 1997,Sat,(2) Nebraska,54,N,(14) Texas A&M,15,Big 12 Championship (San Antonio TX)
646,16,Dec 6 1997,Sat,(3) Tennessee,30,N,(11) Auburn,29,SEC Championship (Atlanta GA)
647,17,Dec 20 1997,Sat,Oregon,41,N,(23) Air Force,13,Las Vegas Bowl (Las Vegas NV)
648,18,Dec 25 1997,Thu,(21) Washington,51,N,(25) Michigan State,23,Aloha Bowl (Honolulu HI)
649,18,Dec 26 1997,Fri,Mississippi,34,N,Marshall,31,Motor City Bowl (Pontiac MI)
650,18,Dec 27 1997,Sat,Arizona,20,,New Mexico,14,Insight Bowl (Tucson AZ)
651,18,Dec 28 1997,Sun,(15) Louisiana State,27,N,Notre Dame,9,Independence Bowl (Shreveport LA)
652,19,Dec 29 1997,Mon,Cincinnati,35,N,Utah State,19,Humanitarian Bowl (Boise ID)
653,19,Dec 29 1997,Mon,(18) Colorado State,35,N,(19) Missouri,24,Holiday Bowl (San Diego CA)
654,19,Dec 29 1997,Mon,Georgia Tech,35,N,West Virginia,30,Carquest Bowl (Miami FL)
655,20,Dec 30 1997,Tue,(17) Purdue,33,N,(24) Oklahoma State,20,Alamo Bowl (San Antonio TX)
656,20,Dec 31 1997,Wed,(16) Arizona State,17,N,Iowa,7,Sun Bowl (El Paso TX)
657,20,Dec 31 1997,Wed,(10) Kansas State,35,N,(14) Syracuse,18,Fiesta Bowl (Tempe AZ)
658,20,Dec 31 1997,Wed,(22) Southern Mississippi,41,N,Pittsburgh,7,Liberty Bowl (Memphis TN)
659,20,Jan 1 1998,Thu,(6) Florida,21,N,(11) Penn State,6,Citrus Bowl (Orlando FL)
660,20,Jan 1 1998,Thu,(4) Florida State,31,N,(9) Ohio State,14,Sugar Bowl (New Orleans LA)
661,20,Jan 1 1998,Thu,(12) Georgia,33,N,Wisconsin,6,Outback Bowl (Tampa FL)
662,20,Jan 1 1998,Thu,(1) Michigan,21,N,(8) Washington State,16,Rose Bowl (Pasadena CA)
663,20,Jan 1 1998,Thu,(7) North Carolina,42,N,Virginia Tech,3,Gator Bowl (Jacksonville FL)
664,20,Jan 1 1998,Thu,(5) UCLA,29,N,(20) Texas A&M,23,Cotton Bowl (Dallas TX)
665,20,Jan 2 1998,Fri,(13) Auburn,21,N,Clemson,17,Peach Bowl (Atlanta GA)
666,20,Jan 2 1998,Fri,(2) Nebraska,42,N,(3) Tennessee,17,Orange Bowl (Miami FL)
