Date,Season,Type,Round,Team,Opp,HomeAway,PointsFor,PointsAgainst,OT,TeamAPRank,OppAPRank
2010-09-18,2010,R,,florida-international,texas-a-m,A,20,27,0,,
2010-09-18,2010,R,,texas-christian,baylor,H,45,10,0,4.0,
2010-09-18,2010,R,,baylor,texas-christian,A,10,45,0,,4.0
2010-09-18,2010,R,,texas-el-paso,new-mexico-state,H,42,10,0,,
2010-09-18,2010,R,,new-mexico-state,texas-el-paso,A,10,42,0,,
2010-09-18,2010,R,,toledo,western-michigan,A,37,24,0,,
2010-09-18,2010,R,,western-michigan,toledo,H,24,37,0,,
2010-09-18,2010,R,,ucla,houston,H,31,13,0,,23.0
2010-09-18,2010,R,,houston,ucla,A,13,31,0,23.0,
2010-09-18,2010,R,,utah,new-mexico,A,56,14,0,14.0,
2010-09-18,2010,R,,new-mexico,utah,H,14,56,0,,14.0
2010-09-18,2010,R,,vanderbilt,mississippi,A,28,14,0,,
2010-09-18,2010,R,,mississippi,vanderbilt,H,14,28,0,,
2010-09-18,2010,R,,virginia-tech,east-carolina,H,49,27,0,,
2010-09-18,2010,R,,east-carolina,virginia-tech,A,27,49,0,,
2010-09-18,2010,R,,west-virginia,maryland,H,31,17,0,21.0,
2010-09-18,2010,R,,maryland,west-virginia,A,17,31,0,,21.0
2010-09-18,2010,R,,wisconsin,arizona-state,H,20,19,0,11.0,
2010-09-18,2010,R,,arizona-state,wisconsin,A,19,20,0,,11.0
2010-09-23,2010,R,,miami-fl,pittsburgh,A,31,3,0,19.0,
2010-09-23,2010,R,,pittsburgh,miami-fl,H,3,31,0,,19.0
2010-09-24,2010,R,,texas-christian,southern-methodist,A,41,24,0,4.0,
2010-09-24,2010,R,,southern-methodist,texas-christian,H,24,41,0,,4.0
2010-09-25,2010,R,,air-force,wyoming,A,20,14,0,,
2010-09-25,2010,R,,wyoming,air-force,H,14,20,0,,
2010-09-25,2010,R,,alabama,arkansas,A,24,20,0,1.0,10.0
2010-09-25,2010,R,,arkansas,alabama,H,20,24,0,10.0,1.0
2010-09-25,2010,R,,arizona,california,H,10,9,0,14.0,
2010-09-25,2010,R,,california,arizona,A,9,10,0,,14.0
2010-09-25,2010,R,,army,duke,A,35,21,0,,
2010-09-25,2010,R,,duke,army,H,21,35,0,,
2010-09-25,2010,R,,auburn,south-carolina,H,35,27,0,17.0,12.0
2010-09-25,2010,R,,south-carolina,auburn,A,27,35,0,12.0,17.0
2010-09-25,2010,R,,baylor,rice,A,30,13,0,,
2010-09-25,2010,R,,rice,baylor,H,13,30,0,,
2010-09-25,2010,R,,boise-state,oregon-state,H,37,24,0,3.0,24.0
2010-09-25,2010,R,,oregon-state,boise-state,A,24,37,0,24.0,3.0
2010-09-25,2010,R,,colorado-state,idaho,H,36,34,0,,
2010-09-25,2010,R,,idaho,colorado-state,A,34,36,0,,
2010-09-25,2010,R,,connecticut,buffalo,H,45,21,0,,
2010-09-25,2010,R,,buffalo,connecticut,A,21,45,0,,
2010-09-25,2010,R,,florida,kentucky,H,48,14,0,9.0,
2010-09-25,2010,R,,kentucky,florida,A,14,48,0,,9.0
2010-09-25,2010,R,,florida-state,wake-forest,H,31,0,0,,
2010-09-25,2010,R,,wake-forest,florida-state,A,0,31,0,,
2010-09-25,2010,R,,hawaii,charleston-southern,H,66,7,0,,
2010-09-25,2010,R,,charleston-southern,hawaii,A,7,66,0,,
2010-09-25,2010,R,,houston,tulane,H,42,23,0,,
2010-09-25,2010,R,,tulane,houston,A,23,42,0,,
2010-09-25,2010,R,,indiana,akron,H,35,20,0,,
2010-09-25,2010,R,,akron,indiana,A,20,35,0,,
2010-09-25,2010,R,,iowa,ball-state,H,45,0,0,18.0,
2010-09-25,2010,R,,ball-state,iowa,A,0,45,0,,18.0
2010-09-25,2010,R,,iowa-state,northern-iowa,H,27,0,0,,
2010-09-25,2010,R,,northern-iowa,iowa-state,A,0,27,0,,
2010-09-25,2010,R,,kansas,new-mexico-state,H,42,16,0,,
2010-09-25,2010,R,,new-mexico-state,kansas,A,16,42,0,,
2010-09-25,2010,R,,kansas-state,central-florida,H,17,13,0,,
2010-09-25,2010,R,,central-florida,kansas-state,A,13,17,0,,
2010-09-25,2010,R,,louisiana-state,west-virginia,H,20,14,0,15.0,22.0
2010-09-25,2010,R,,west-virginia,louisiana-state,A,14,20,0,22.0,15.0
2010-09-25,2010,R,,louisiana-monroe,southeastern-louisiana,H,21,20,0,,
2010-09-25,2010,R,,southeastern-louisiana,louisiana-monroe,A,20,21,0,,
2010-09-25,2010,R,,marshall,ohio,H,24,23,0,,
2010-09-25,2010,R,,ohio,marshall,A,23,24,0,,
2010-09-25,2010,R,,maryland,florida-international,H,42,28,0,,
2010-09-25,2010,R,,florida-international,maryland,A,28,42,0,,
2010-09-25,2010,R,,michigan,bowling-green,H,65,21,0,21.0,
2010-09-25,2010,R,,bowling-green,michigan,A,21,65,0,,21.0
2010-09-25,2010,R,,michigan-state,northern-colorado,H,45,7,0,25.0,
2010-09-25,2010,R,,northern-colorado,michigan-state,A,7,45,0,,25.0
2010-09-25,2010,R,,middle-tennessee-state,louisiana,A,34,14,0,,
2010-09-25,2010,R,,louisiana,middle-tennessee-state,H,14,34,0,,
2010-09-25,2010,R,,mississippi,fresno-state,H,55,38,0,,
2010-09-25,2010,R,,fresno-state,mississippi,A,38,55,0,,
2010-09-25,2010,R,,mississippi-state,georgia,H,24,12,0,,
2010-09-25,2010,R,,georgia,mississippi-state,A,12,24,0,,
2010-09-25,2010,R,,missouri,miami-oh,H,51,13,0,,
2010-09-25,2010,R,,miami-oh,missouri,A,13,51,0,,
2010-09-25,2010,R,,nebraska,south-dakota-state,H,17,3,0,6.0,
2010-09-25,2010,R,,south-dakota-state,nebraska,A,3,17,0,,6.0
2010-09-25,2010,R,,nevada,brigham-young,A,27,13,0,,
2010-09-25,2010,R,,brigham-young,nevada,H,13,27,0,,
2010-09-25,2010,R,,nevada-las-vegas,new-mexico,H,45,10,0,,
2010-09-25,2010,R,,new-mexico,nevada-las-vegas,A,10,45,0,,
2010-09-25,2010,R,,north-carolina,rutgers,A,17,13,0,,
2010-09-25,2010,R,,rutgers,north-carolina,H,13,17,0,,
2010-09-25,2010,R,,north-carolina-state,georgia-tech,A,45,28,0,,
2010-09-25,2010,R,,georgia-tech,north-carolina-state,H,28,45,0,,
2010-09-25,2010,R,,north-texas,florida-atlantic,A,21,17,0,,
2010-09-25,2010,R,,florida-atlantic,north-texas,H,17,21,0,,
2010-09-25,2010,R,,northern-illinois,minnesota,A,34,23,0,,
2010-09-25,2010,R,,minnesota,northern-illinois,H,23,34,0,,
2010-09-25,2010,R,,northwestern,central-michigan,H,30,25,0,,
2010-09-25,2010,R,,central-michigan,northwestern,A,25,30,0,,
2010-09-25,2010,R,,ohio-state,eastern-michigan,H,73,20,0,2.0,
2010-09-25,2010,R,,eastern-michigan,ohio-state,A,20,73,0,,2.0
2010-09-25,2010,R,,oklahoma,cincinnati,A,31,29,0,8.0,
2010-09-25,2010,R,,cincinnati,oklahoma,H,29,31,0,,8.0
2010-09-25,2010,R,,oregon,arizona-state,A,42,31,0,5.0,
2010-09-25,2010,R,,arizona-state,oregon,H,31,42,0,,5.0
2010-09-25,2010,R,,penn-state,temple,H,22,13,0,23.0,
2010-09-25,2010,R,,temple,penn-state,A,13,22,0,,23.0
2010-09-25,2010,R,,san-diego-state,utah-state,H,41,7,0,,
2010-09-25,2010,R,,utah-state,san-diego-state,A,7,41,0,,
2010-09-25,2010,R,,south-florida,western-kentucky,H,24,12,0,,
2010-09-25,2010,R,,western-kentucky,south-florida,A,12,24,0,,
2010-09-25,2010,R,,southern-california,washington-state,A,50,16,0,20.0,
2010-09-25,2010,R,,washington-state,southern-california,H,16,50,0,,20.0
2010-09-25,2010,R,,southern-mississippi,louisiana-tech,A,13,12,0,,
2010-09-25,2010,R,,louisiana-tech,southern-mississippi,H,12,13,0,,
2010-09-25,2010,R,,stanford,notre-dame,A,37,14,0,16.0,
2010-09-25,2010,R,,notre-dame,stanford,H,14,37,0,,16.0
2010-09-25,2010,R,,syracuse,colgate,H,42,7,0,,
2010-09-25,2010,R,,colgate,syracuse,A,7,42,0,,
2010-09-25,2010,R,,tennessee,alabama-birmingham,H,32,29,0,,
2010-09-25,2010,R,,alabama-birmingham,tennessee,A,29,32,0,,
2010-09-25,2010,R,,texas-el-paso,memphis,H,16,13,0,,
2010-09-25,2010,R,,memphis,texas-el-paso,A,13,16,0,,
2010-09-25,2010,R,,toledo,purdue,A,31,20,0,,
2010-09-25,2010,R,,purdue,toledo,H,20,31,0,,
2010-09-25,2010,R,,troy,arkansas-state,H,35,28,0,,
2010-09-25,2010,R,,arkansas-state,troy,A,28,35,0,,
2010-09-25,2010,R,,tulsa,central-arkansas,H,41,14,0,,
2010-09-25,2010,R,,central-arkansas,tulsa,A,14,41,0,,
2010-09-25,2010,R,,ucla,texas,A,34,12,0,,7.0
2010-09-25,2010,R,,texas,ucla,H,12,34,0,7.0,
2010-09-25,2010,R,,utah,san-jose-state,H,56,3,0,13.0,
2010-09-25,2010,R,,san-jose-state,utah,A,3,56,0,,13.0
2010-09-25,2010,R,,virginia,virginia-military-institute,H,48,7,0,,
2010-09-25,2010,R,,virginia-military-institute,virginia,A,7,48,0,,
2010-09-25,2010,R,,virginia-tech,boston-college,A,19,0,0,,
2010-09-25,2010,R,,boston-college,virginia-tech,H,0,19,0,,
2010-09-25,2010,R,,wisconsin,austin-peay,H,70,3,0,11.0,
2010-09-25,2010,R,,austin-peay,wisconsin,A,3,70,0,,11.0
2010-09-30,2010,R,,oklahoma-state,texas-a-m,H,38,35,0,,
2010-09-30,2010,R,,texas-a-m,oklahoma-state,A,35,38,0,,
2010-10-01,2010,R,,utah-state,brigham-young,H,31,16,0,,
2010-10-01,2010,R,,brigham-young,utah-state,A,16,31,0,,
2010-10-02,2010,R,,air-force,navy,H,14,6,0,,
2010-10-02,2010,R,,navy,air-force,A,6,14,0,,
2010-10-02,2010,R,,alabama,florida,H,31,6,0,1.0,7.0
2010-10-02,2010,R,,florida,alabama,A,6,31,0,7.0,1.0
2010-10-02,2010,R,,auburn,louisiana-monroe,H,52,3,0,10.0,
2010-10-02,2010,R,,louisiana-monroe,auburn,A,3,52,0,,10.0
2010-10-02,2010,R,,ball-state,central-michigan,A,31,17,0,,
2010-10-02,2010,R,,central-michigan,ball-state,H,17,31,0,,
2010-10-02,2010,R,,baylor,kansas,H,55,7,0,,
2010-10-02,2010,R,,kansas,baylor,A,7,55,0,,
2010-10-02,2010,R,,boise-state,new-mexico-state,A,59,0,0,3.0,
2010-10-02,2010,R,,new-mexico-state,boise-state,H,0,59,0,,3.0
2010-10-02,2010,R,,buffalo,bowling-green,A,28,26,0,,
2010-10-02,2010,R,,bowling-green,buffalo,H,26,28,0,,
2010-10-02,2010,R,,california-davis,san-jose-state,A,14,13,0,,
2010-10-02,2010,R,,san-jose-state,california-davis,H,13,14,0,,
2010-10-02,2010,R,,colorado,georgia,H,29,27,0,,
2010-10-02,2010,R,,georgia,colorado,A,27,29,0,,
2010-10-02,2010,R,,connecticut,vanderbilt,H,40,21,0,,
2010-10-02,2010,R,,vanderbilt,connecticut,A,21,40,0,,
2010-10-02,2010,R,,florida-state,virginia,A,34,14,0,,
2010-10-02,2010,R,,virginia,florida-state,H,14,34,0,,
2010-10-02,2010,R,,fresno-state,cal-poly,H,38,17,0,,
2010-10-02,2010,R,,cal-poly,fresno-state,A,17,38,0,,
2010-10-02,2010,R,,georgia-tech,wake-forest,A,24,20,0,,
2010-10-02,2010,R,,wake-forest,georgia-tech,H,20,24,0,,
2010-10-02,2010,R,,hawaii,louisiana-tech,H,41,21,0,,
2010-10-02,2010,R,,louisiana-tech,hawaii,A,21,41,0,,
2010-10-02,2010,R,,idaho,western-michigan,A,33,13,0,,
2010-10-02,2010,R,,western-michigan,idaho,H,13,33,0,,
2010-10-02,2010,R,,iowa,penn-state,H,24,3,0,17.0,22.0
2010-10-02,2010,R,,penn-state,iowa,A,3,24,0,22.0,17.0
2010-10-02,2010,R,,iowa-state,texas-tech,H,52,38,0,,
2010-10-02,2010,R,,texas-tech,iowa-state,A,38,52,0,,
2010-10-02,2010,R,,louisiana,north-texas,A,28,27,0,,
2010-10-02,2010,R,,north-texas,louisiana,H,27,28,0,,
2010-10-02,2010,R,,louisiana-state,tennessee,H,16,14,0,12.0,
2010-10-02,2010,R,,tennessee,louisiana-state,A,14,16,0,,12.0
2010-10-02,2010,R,,louisville,arkansas-state,A,34,24,0,,
2010-10-02,2010,R,,arkansas-state,louisville,H,24,34,0,,
2010-10-02,2010,R,,maryland,duke,H,21,16,0,,
2010-10-02,2010,R,,duke,maryland,A,16,21,0,,
2010-10-02,2010,R,,miami-fl,clemson,A,30,21,0,16.0,
2010-10-02,2010,R,,clemson,miami-fl,H,21,30,0,,16.0
2010-10-02,2010,R,,miami-oh,kent-state,H,27,21,0,,
2010-10-02,2010,R,,kent-state,miami-oh,A,21,27,0,,
2010-10-02,2010,R,,michigan,indiana,A,42,35,0,19.0,
2010-10-02,2010,R,,indiana,michigan,H,35,42,0,,19.0
2010-10-02,2010,R,,michigan-state,wisconsin,H,34,24,0,24.0,11.0
2010-10-02,2010,R,,wisconsin,michigan-state,A,24,34,0,11.0,24.0
2010-10-02,2010,R,,mississippi,kentucky,H,42,35,0,,
2010-10-02,2010,R,,kentucky,mississippi,A,35,42,0,,
2010-10-02,2010,R,,mississippi-state,alcorn-state,H,49,16,0,,
2010-10-02,2010,R,,alcorn-state,mississippi-state,A,16,49,0,,
2010-10-02,2010,R,,nevada,nevada-las-vegas,A,44,26,0,25.0,
2010-10-02,2010,R,,nevada-las-vegas,nevada,H,26,44,0,,25.0
2010-10-02,2010,R,,north-carolina,east-carolina,H,42,17,0,,
2010-10-02,2010,R,,east-carolina,north-carolina,A,17,42,0,,
2010-10-02,2010,R,,northern-illinois,akron,A,50,14,0,,
2010-10-02,2010,R,,akron,northern-illinois,H,14,50,0,,
2010-10-02,2010,R,,northwestern,minnesota,A,29,28,0,,
2010-10-02,2010,R,,minnesota,northwestern,H,28,29,0,,
2010-10-02,2010,R,,notre-dame,boston-college,A,31,13,0,,
2010-10-02,2010,R,,boston-college,notre-dame,H,13,31,0,,
2010-10-02,2010,R,,ohio,eastern-michigan,A,30,17,0,,
2010-10-02,2010,R,,eastern-michigan,ohio,H,17,30,0,,
2010-10-02,2010,R,,ohio-state,illinois,A,24,13,0,2.0,
2010-10-02,2010,R,,illinois,ohio-state,H,13,24,0,,2.0
2010-10-02,2010,R,,oklahoma,texas,N,28,20,0,8.0,21.0
2010-10-02,2010,R,,texas,oklahoma,N,20,28,0,21.0,8.0
2010-10-02,2010,R,,oregon,stanford,H,52,31,0,4.0,9.0
2010-10-02,2010,R,,stanford,oregon,A,31,52,0,9.0,4.0
2010-10-02,2010,R,,oregon-state,arizona-state,H,31,28,0,,
2010-10-02,2010,R,,arizona-state,oregon-state,A,28,31,0,,
2010-10-02,2010,R,,pittsburgh,florida-international,H,44,17,0,,
2010-10-02,2010,R,,florida-international,pittsburgh,A,17,44,0,,
2010-10-02,2010,R,,south-florida,florida-atlantic,H,31,3,0,,
2010-10-02,2010,R,,florida-atlantic,south-florida,A,3,31,0,,
2010-10-02,2010,R,,southern-methodist,rice,A,42,31,0,,
2010-10-02,2010,R,,rice,southern-methodist,H,31,42,0,,
2010-10-02,2010,R,,southern-mississippi,marshall,H,41,16,0,,
2010-10-02,2010,R,,marshall,southern-mississippi,A,16,41,0,,
2010-10-02,2010,R,,temple,army,A,42,35,0,,
2010-10-02,2010,R,,army,temple,H,35,42,0,,
2010-10-02,2010,R,,texas-christian,colorado-state,A,27,0,0,5.0,
2010-10-02,2010,R,,colorado-state,texas-christian,H,0,27,0,,5.0
2010-10-02,2010,R,,texas-el-paso,new-mexico,A,38,20,0,,
2010-10-02,2010,R,,new-mexico,texas-el-paso,H,20,38,0,,
2010-10-02,2010,R,,tulane,rutgers,A,17,14,0,,
2010-10-02,2010,R,,rutgers,tulane,H,14,17,0,,
2010-10-02,2010,R,,tulsa,memphis,A,48,7,0,,
2010-10-02,2010,R,,memphis,tulsa,H,7,48,0,,
2010-10-02,2010,R,,ucla,washington-state,H,42,28,0,,
2010-10-02,2010,R,,washington-state,ucla,A,28,42,0,,
2010-10-02,2010,R,,virginia-tech,north-carolina-state,A,41,30,0,,23.0
2010-10-02,2010,R,,north-carolina-state,virginia-tech,H,30,41,0,23.0,
2010-10-02,2010,R,,washington,southern-california,A,32,31,0,,18.0
2010-10-02,2010,R,,southern-california,washington,H,31,32,0,18.0,
2010-10-02,2010,R,,wyoming,toledo,A,20,15,0,,
2010-10-02,2010,R,,toledo,wyoming,H,15,20,0,,
2010-10-05,2010,R,,troy,middle-tennessee-state,A,42,13,0,,
2010-10-05,2010,R,,middle-tennessee-state,troy,H,13,42,0,,
2010-10-06,2010,R,,central-florida,alabama-birmingham,H,42,7,0,,
2010-10-06,2010,R,,alabama-birmingham,central-florida,A,7,42,0,,
2010-10-07,2010,R,,nebraska,kansas-state,A,48,13,0,7.0,
2010-10-07,2010,R,,kansas-state,nebraska,H,13,48,0,,7.0
2010-10-08,2010,R,,oklahoma-state,louisiana,A,54,28,0,22.0,
2010-10-08,2010,R,,louisiana,oklahoma-state,H,28,54,0,,22.0
2010-10-08,2010,R,,rutgers,connecticut,H,27,24,0,,
2010-10-08,2010,R,,connecticut,rutgers,A,24,27,0,,
2010-10-09,2010,R,,air-force,colorado-state,H,49,27,0,25.0,
2010-10-09,2010,R,,colorado-state,air-force,A,27,49,0,,25.0
2010-10-09,2010,R,,arizona-state,washington,A,24,14,0,,
2010-10-09,2010,R,,washington,arizona-state,H,14,24,0,,
2010-10-09,2010,R,,arkansas,texas-a-m,A,24,17,0,11.0,
2010-10-09,2010,R,,texas-a-m,arkansas,H,17,24,0,,11.0
2010-10-09,2010,R,,arkansas-state,north-texas,A,24,19,0,,
2010-10-09,2010,R,,north-texas,arkansas-state,H,19,24,0,,
2010-10-09,2010,R,,army,tulane,A,41,23,0,,
2010-10-09,2010,R,,tulane,army,H,23,41,0,,
2010-10-09,2010,R,,auburn,kentucky,A,37,34,0,8.0,
2010-10-09,2010,R,,kentucky,auburn,H,34,37,0,,8.0
2010-10-09,2010,R,,boise-state,toledo,H,57,14,0,4.0,
2010-10-09,2010,R,,toledo,boise-state,A,14,57,0,,4.0
2010-10-09,2010,R,,brigham-young,san-diego-state,H,24,21,0,,
2010-10-09,2010,R,,san-diego-state,brigham-young,A,21,24,0,,
2010-10-09,2010,R,,california,ucla,H,35,7,0,,
2010-10-09,2010,R,,ucla,california,A,7,35,0,,
2010-10-09,2010,R,,cincinnati,miami-oh,H,45,3,0,,
2010-10-09,2010,R,,miami-oh,cincinnati,A,3,45,0,,
2010-10-09,2010,R,,east-carolina,southern-mississippi,A,44,43,0,,
2010-10-09,2010,R,,southern-mississippi,east-carolina,H,43,44,0,,
2010-10-09,2010,R,,florida-international,western-kentucky,H,28,21,0,,
2010-10-09,2010,R,,western-kentucky,florida-international,A,21,28,0,,
2010-10-09,2010,R,,florida-state,miami-fl,A,45,17,0,23.0,13.0
2010-10-09,2010,R,,miami-fl,florida-state,H,17,45,0,13.0,23.0
2010-10-09,2010,R,,georgia,tennessee,H,41,14,0,,
2010-10-09,2010,R,,tennessee,georgia,A,14,41,0,,
2010-10-09,2010,R,,georgia-tech,virginia,H,33,21,0,,
2010-10-09,2010,R,,virginia,georgia-tech,A,21,33,0,,
2010-10-09,2010,R,,hawaii,fresno-state,A,49,27,0,,
2010-10-09,2010,R,,fresno-state,hawaii,H,27,49,0,,
2010-10-09,2010,R,,illinois,penn-state,A,33,13,0,,
2010-10-09,2010,R,,penn-state,illinois,H,13,33,0,,
2010-10-09,2010,R,,kent-state,akron,H,28,17,0,,
2010-10-09,2010,R,,akron,kent-state,A,17,28,0,,
2010-10-09,2010,R,,louisiana-state,florida,A,33,29,0,12.0,14.0
2010-10-09,2010,R,,florida,louisiana-state,H,29,33,0,14.0,12.0
2010-10-09,2010,R,,louisiana-tech,utah-state,H,24,6,0,,
2010-10-09,2010,R,,utah-state,louisiana-tech,A,6,24,0,,
2010-10-09,2010,R,,louisiana-monroe,florida-atlantic,H,20,17,0,,
2010-10-09,2010,R,,florida-atlantic,louisiana-monroe,A,17,20,0,,
2010-10-09,2010,R,,louisville,memphis,H,56,0,0,,
2010-10-09,2010,R,,memphis,louisville,A,0,56,0,,
2010-10-09,2010,R,,michigan-state,michigan,A,34,17,0,17.0,18.0
2010-10-09,2010,R,,michigan,michigan-state,H,17,34,0,18.0,17.0
2010-10-09,2010,R,,mississippi-state,houston,A,47,24,0,,
2010-10-09,2010,R,,houston,mississippi-state,H,24,47,0,,
2010-10-09,2010,R,,missouri,colorado,H,26,0,0,24.0,
2010-10-09,2010,R,,colorado,missouri,A,0,26,0,,24.0
2010-10-09,2010,R,,navy,wake-forest,A,28,27,0,,
2010-10-09,2010,R,,wake-forest,navy,H,27,28,0,,
2010-10-09,2010,R,,nevada,san-jose-state,H,35,13,0,21.0,
2010-10-09,2010,R,,san-jose-state,nevada,A,13,35,0,,21.0
2010-10-09,2010,R,,new-mexico-state,new-mexico,H,16,14,0,,
2010-10-09,2010,R,,new-mexico,new-mexico-state,A,14,16,0,,
2010-10-09,2010,R,,north-carolina,clemson,H,21,16,0,,
2010-10-09,2010,R,,clemson,north-carolina,A,16,21,0,,
2010-10-09,2010,R,,north-carolina-state,boston-college,H,44,17,0,,
2010-10-09,2010,R,,boston-college,north-carolina-state,A,17,44,0,,
2010-10-09,2010,R,,northern-illinois,temple,H,31,17,0,,
2010-10-09,2010,R,,temple,northern-illinois,A,17,31,0,,
2010-10-09,2010,R,,notre-dame,pittsburgh,H,23,17,0,,
2010-10-09,2010,R,,pittsburgh,notre-dame,A,17,23,0,,
2010-10-09,2010,R,,ohio,bowling-green,H,49,25,0,,
2010-10-09,2010,R,,bowling-green,ohio,A,25,49,0,,
2010-10-09,2010,R,,ohio-state,indiana,H,38,10,0,2.0,
2010-10-09,2010,R,,indiana,ohio-state,A,10,38,0,,2.0
2010-10-09,2010,R,,oregon,washington-state,A,43,23,0,3.0,
2010-10-09,2010,R,,washington-state,oregon,H,23,43,0,,3.0
2010-10-09,2010,R,,oregon-state,arizona,A,29,27,0,,9.0
2010-10-09,2010,R,,arizona,oregon-state,H,27,29,0,9.0,
2010-10-09,2010,R,,purdue,northwestern,A,20,17,0,,
2010-10-09,2010,R,,northwestern,purdue,H,17,20,0,,
2010-10-09,2010,R,,south-carolina,alabama,H,35,21,0,19.0,1.0
2010-10-09,2010,R,,alabama,south-carolina,A,21,35,0,1.0,19.0
2010-10-09,2010,R,,southern-methodist,tulsa,H,21,18,0,,
2010-10-09,2010,R,,tulsa,southern-methodist,A,18,21,0,,
2010-10-09,2010,R,,stanford,southern-california,H,37,35,0,16.0,
2010-10-09,2010,R,,southern-california,stanford,A,35,37,0,,16.0
2010-10-09,2010,R,,syracuse,south-florida,A,13,9,0,,
2010-10-09,2010,R,,south-florida,syracuse,H,9,13,0,,
2010-10-09,2010,R,,texas-christian,wyoming,H,45,0,0,5.0,
2010-10-09,2010,R,,wyoming,texas-christian,A,0,45,0,,5.0
2010-10-09,2010,R,,texas-tech,baylor,N,45,38,0,,
2010-10-09,2010,R,,baylor,texas-tech,N,38,45,0,,
2010-10-09,2010,R,,texas-el-paso,rice,H,44,24,0,,
2010-10-09,2010,R,,rice,texas-el-paso,A,24,44,0,,
2010-10-09,2010,R,,utah,iowa-state,A,68,27,0,10.0,
2010-10-09,2010,R,,iowa-state,utah,H,27,68,0,,10.0
2010-10-09,2010,R,,vanderbilt,eastern-michigan,H,52,6,0,,
2010-10-09,2010,R,,eastern-michigan,vanderbilt,A,6,52,0,,
2010-10-09,2010,R,,virginia-tech,central-michigan,H,45,21,0,,
2010-10-09,2010,R,,central-michigan,virginia-tech,A,21,45,0,,
2010-10-09,2010,R,,west-virginia,nevada-las-vegas,H,49,10,0,,
2010-10-09,2010,R,,nevada-las-vegas,west-virginia,A,10,49,0,,
2010-10-09,2010,R,,western-michigan,ball-state,A,45,16,0,,
2010-10-09,2010,R,,ball-state,western-michigan,H,16,45,0,,
2010-10-09,2010,R,,wisconsin,minnesota,H,41,23,0,20.0,
2010-10-09,2010,R,,minnesota,wisconsin,A,23,41,0,,20.0
2010-10-13,2010,R,,central-florida,marshall,A,35,14,0,,
2010-10-13,2010,R,,marshall,central-florida,H,14,35,0,,
2010-10-14,2010,R,,kansas-state,kansas,A,59,7,0,,
2010-10-14,2010,R,,kansas,kansas-state,H,7,59,0,,
2010-10-14,2010,R,,west-virginia,south-florida,H,20,6,0,25.0,
2010-10-14,2010,R,,south-florida,west-virginia,A,6,20,0,,25.0
2010-10-15,2010,R,,cincinnati,louisville,A,35,27,0,,
2010-10-15,2010,R,,louisville,cincinnati,H,27,35,0,,
2010-10-16,2010,R,,alabama,mississippi,H,23,10,0,8.0,
2010-10-16,2010,R,,mississippi,alabama,A,10,23,0,,8.0
2010-10-16,2010,R,,alabama-birmingham,texas-el-paso,H,21,6,0,,
2010-10-16,2010,R,,texas-el-paso,alabama-birmingham,A,6,21,0,,
2010-10-16,2010,R,,arizona,washington-state,A,24,7,0,17.0,
2010-10-16,2010,R,,washington-state,arizona,H,7,24,0,,17.0
2010-10-16,2010,R,,auburn,arkansas,H,65,43,0,7.0,12.0
2010-10-16,2010,R,,arkansas,auburn,A,43,65,0,12.0,7.0
2010-10-16,2010,R,,baylor,colorado,A,31,25,0,,
2010-10-16,2010,R,,colorado,baylor,H,25,31,0,,
2010-10-16,2010,R,,boise-state,san-jose-state,A,48,0,0,3.0,
2010-10-16,2010,R,,san-jose-state,boise-state,H,0,48,0,,3.0
2010-10-16,2010,R,,clemson,maryland,H,31,7,0,,
2010-10-16,2010,R,,maryland,clemson,A,7,31,0,,
2010-10-16,2010,R,,colorado-state,nevada-las-vegas,H,43,10,0,,
2010-10-16,2010,R,,nevada-las-vegas,colorado-state,A,10,43,0,,
2010-10-16,2010,R,,east-carolina,north-carolina-state,H,33,27,0,,
2010-10-16,2010,R,,north-carolina-state,east-carolina,A,27,33,0,,
2010-10-16,2010,R,,eastern-michigan,ball-state,A,41,38,0,,
2010-10-16,2010,R,,ball-state,eastern-michigan,H,38,41,0,,
2010-10-16,2010,R,,florida-international,north-texas,A,34,10,0,,
2010-10-16,2010,R,,north-texas,florida-international,H,10,34,0,,
2010-10-16,2010,R,,florida-state,boston-college,H,24,19,0,16.0,
2010-10-16,2010,R,,boston-college,florida-state,A,19,24,0,,16.0
2010-10-16,2010,R,,fresno-state,new-mexico-state,H,33,10,0,,
2010-10-16,2010,R,,new-mexico-state,fresno-state,A,10,33,0,,
2010-10-16,2010,R,,georgia,vanderbilt,H,43,0,0,,
2010-10-16,2010,R,,vanderbilt,georgia,A,0,43,0,,
2010-10-16,2010,R,,georgia-tech,middle-tennessee-state,H,42,14,0,,
2010-10-16,2010,R,,middle-tennessee-state,georgia-tech,A,14,42,0,,
2010-10-16,2010,R,,hawaii,nevada,H,27,21,0,,19.0
2010-10-16,2010,R,,nevada,hawaii,A,21,27,0,19.0,
2010-10-16,2010,R,,indiana,arkansas-state,H,36,34,0,,
2010-10-16,2010,R,,arkansas-state,indiana,A,34,36,0,,
2010-10-16,2010,R,,iowa,michigan,A,38,28,0,15.0,
2010-10-16,2010,R,,michigan,iowa,H,28,38,0,,15.0
2010-10-16,2010,R,,kentucky,south-carolina,H,31,28,0,,10.0
2010-10-16,2010,R,,south-carolina,kentucky,A,28,31,0,10.0,
2010-10-16,2010,R,,louisiana-state,mcneese-state,H,32,10,0,9.0,
