Date,Season,Type,Round,Team,Opp,HomeAway,PointsFor,PointsAgainst,OT,TeamAPRank,OppAPRank
2024-09-14,2024,R,,jacksonville-state,eastern-michigan,A,34,37,0,,
2024-09-14,2024,R,,florida-atlantic,florida-international,H,38,20,0,,
2024-09-14,2024,R,,florida-international,florida-atlantic,A,20,38,0,,
2024-09-14,2024,R,,fresno-state,new-mexico-state,H,48,0,0,,
2024-09-14,2024,R,,new-mexico-state,fresno-state,A,0,48,0,,
2024-09-14,2024,R,,georgia,kentucky,A,13,12,0,1.0,
2024-09-14,2024,R,,kentucky,georgia,H,12,13,0,,1.0
2024-09-14,2024,R,,georgia-southern,south-carolina-state,H,42,14,0,,
2024-09-14,2024,R,,south-carolina-state,georgia-southern,A,14,42,0,,
2024-09-14,2024,R,,georgia-state,vanderbilt,H,36,32,0,,
2024-09-14,2024,R,,vanderbilt,georgia-state,A,32,36,0,,
2024-09-14,2024,R,,georgia-tech,virginia-military-institute,H,59,7,0,,
2024-09-14,2024,R,,virginia-military-institute,georgia-tech,A,7,59,0,,
2024-09-14,2024,R,,houston,rice,H,33,7,0,,
2024-09-14,2024,R,,rice,houston,A,7,33,0,,
2024-09-14,2024,R,,illinois,central-michigan,H,30,9,0,,
2024-09-14,2024,R,,central-michigan,illinois,A,9,30,0,,
2024-09-14,2024,R,,indiana,ucla,A,42,13,0,,
2024-09-14,2024,R,,ucla,indiana,H,13,42,0,,
2024-09-14,2024,R,,iowa,troy,H,38,21,0,,
2024-09-14,2024,R,,troy,iowa,A,21,38,0,,
2024-09-14,2024,R,,liberty,texas-el-paso,H,28,10,0,,
2024-09-14,2024,R,,texas-el-paso,liberty,A,10,28,0,,
2024-09-14,2024,R,,louisiana-state,south-carolina,A,36,33,0,16.0,
2024-09-14,2024,R,,south-carolina,louisiana-state,H,33,36,0,,16.0
2024-09-14,2024,R,,maryland,virginia,A,27,13,0,,
2024-09-14,2024,R,,virginia,maryland,H,13,27,0,,
2024-09-14,2024,R,,memphis,florida-state,A,20,12,0,,
2024-09-14,2024,R,,florida-state,memphis,H,12,20,0,,
2024-09-14,2024,R,,miami-fl,ball-state,H,62,0,0,10.0,
2024-09-14,2024,R,,ball-state,miami-fl,A,0,62,0,,10.0
2024-09-14,2024,R,,michigan,arkansas-state,H,28,18,0,17.0,
2024-09-14,2024,R,,arkansas-state,michigan,A,18,28,0,,17.0
2024-09-14,2024,R,,michigan-state,prairie-view-a-m,H,40,0,0,,
2024-09-14,2024,R,,prairie-view-a-m,michigan-state,A,0,40,0,,
2024-09-14,2024,R,,minnesota,nevada,H,27,0,0,,
2024-09-14,2024,R,,nevada,minnesota,A,0,27,0,,
2024-09-14,2024,R,,mississippi,wake-forest,A,40,6,0,5.0,
2024-09-14,2024,R,,wake-forest,mississippi,H,6,40,0,,5.0
2024-09-14,2024,R,,missouri,boston-college,H,27,21,0,6.0,24.0
2024-09-14,2024,R,,boston-college,missouri,A,21,27,0,24.0,6.0
2024-09-14,2024,R,,nebraska,northern-iowa,H,34,3,0,23.0,
2024-09-14,2024,R,,northern-iowa,nebraska,A,3,34,0,,23.0
2024-09-14,2024,R,,north-carolina,north-carolina-central,H,45,10,0,,
2024-09-14,2024,R,,north-carolina-central,north-carolina,A,10,45,0,,
2024-09-14,2024,R,,north-carolina-state,louisiana-tech,H,30,20,0,,
2024-09-14,2024,R,,louisiana-tech,north-carolina-state,A,20,30,0,,
2024-09-14,2024,R,,northwestern,eastern-illinois,H,31,7,0,,
2024-09-14,2024,R,,eastern-illinois,northwestern,A,7,31,0,,
2024-09-14,2024,R,,notre-dame,purdue,A,66,7,0,18.0,
2024-09-14,2024,R,,purdue,notre-dame,H,7,66,0,,18.0
2024-09-14,2024,R,,ohio,morgan-state,H,21,6,0,,
2024-09-14,2024,R,,morgan-state,ohio,A,6,21,0,,
2024-09-14,2024,R,,oklahoma,tulane,H,34,19,0,15.0,
2024-09-14,2024,R,,tulane,oklahoma,A,19,34,0,,15.0
2024-09-14,2024,R,,oklahoma-state,tulsa,A,45,10,0,13.0,
2024-09-14,2024,R,,tulsa,oklahoma-state,H,10,45,0,,13.0
2024-09-14,2024,R,,oregon,oregon-state,A,49,14,0,9.0,
2024-09-14,2024,R,,oregon-state,oregon,H,14,49,0,,9.0
2024-09-14,2024,R,,pittsburgh,west-virginia,H,38,34,0,,
2024-09-14,2024,R,,west-virginia,pittsburgh,A,34,38,0,,
2024-09-14,2024,R,,sam-houston,hawaii,H,31,13,0,,
2024-09-14,2024,R,,hawaii,sam-houston,A,13,31,0,,
2024-09-14,2024,R,,san-jose-state,kennesaw-state,H,31,10,0,,
2024-09-14,2024,R,,kennesaw-state,san-jose-state,A,10,31,0,,
2024-09-14,2024,R,,south-florida,southern-mississippi,A,49,24,0,,
2024-09-14,2024,R,,southern-mississippi,south-florida,H,24,49,0,,
2024-09-14,2024,R,,tennessee,kent-state,H,71,0,0,7.0,
2024-09-14,2024,R,,kent-state,tennessee,A,0,71,0,,7.0
2024-09-14,2024,R,,texas,texas-san-antonio,H,56,7,0,2.0,
2024-09-14,2024,R,,texas-san-antonio,texas,A,7,56,0,,2.0
2024-09-14,2024,R,,texas-a-m,florida,A,33,20,0,,
2024-09-14,2024,R,,florida,texas-a-m,H,20,33,0,,
2024-09-14,2024,R,,texas-tech,north-texas,H,66,21,0,,
2024-09-14,2024,R,,north-texas,texas-tech,A,21,66,0,,
2024-09-14,2024,R,,toledo,mississippi-state,A,41,17,0,,
2024-09-14,2024,R,,mississippi-state,toledo,H,17,41,0,,
2024-09-14,2024,R,,utah,utah-state,A,38,21,0,12.0,
2024-09-14,2024,R,,utah-state,utah,H,21,38,0,,12.0
2024-09-14,2024,R,,virginia-tech,old-dominion,A,37,17,0,,
2024-09-14,2024,R,,old-dominion,virginia-tech,H,17,37,0,,
2024-09-14,2024,R,,washington-state,washington,N,24,19,0,,
2024-09-14,2024,R,,washington,washington-state,N,19,24,0,,
2024-09-14,2024,R,,western-kentucky,middle-tennessee-state,A,49,21,0,,
2024-09-14,2024,R,,middle-tennessee-state,western-kentucky,H,21,49,0,,
2024-09-14,2024,R,,western-michigan,bethune-cookman,H,59,31,0,,
2024-09-14,2024,R,,bethune-cookman,western-michigan,A,31,59,0,,
2024-09-19,2024,R,,south-alabama,appalachian-state,A,48,14,0,,
2024-09-19,2024,R,,appalachian-state,south-alabama,H,14,48,0,,
2024-09-20,2024,R,,illinois,nebraska,A,31,24,0,24.0,22.0
2024-09-20,2024,R,,nebraska,illinois,H,24,31,0,22.0,24.0
2024-09-20,2024,R,,stanford,syracuse,A,26,24,0,,
2024-09-20,2024,R,,syracuse,stanford,H,24,26,0,,
2024-09-20,2024,R,,washington-state,san-jose-state,H,54,52,0,,
2024-09-20,2024,R,,san-jose-state,washington-state,A,52,54,0,,
2024-09-21,2024,R,,arkansas,auburn,A,24,14,0,,
2024-09-21,2024,R,,auburn,arkansas,H,14,24,0,,
2024-09-21,2024,R,,army,rice,H,37,14,0,,
2024-09-21,2024,R,,rice,army,A,14,37,0,,
2024-09-21,2024,R,,boise-state,portland-state,H,56,14,0,,
2024-09-21,2024,R,,portland-state,boise-state,A,14,56,0,,
2024-09-21,2024,R,,boston-college,michigan-state,H,23,19,0,,
2024-09-21,2024,R,,michigan-state,boston-college,A,19,23,0,,
2024-09-21,2024,R,,brigham-young,kansas-state,H,38,9,0,,13.0
2024-09-21,2024,R,,kansas-state,brigham-young,A,9,38,0,13.0,
2024-09-21,2024,R,,buffalo,northern-illinois,A,23,20,0,,23.0
2024-09-21,2024,R,,northern-illinois,buffalo,H,20,23,0,23.0,
2024-09-21,2024,R,,central-michigan,ball-state,H,37,34,0,,
2024-09-21,2024,R,,ball-state,central-michigan,A,34,37,0,,
2024-09-21,2024,R,,cincinnati,houston,H,34,0,0,,
2024-09-21,2024,R,,houston,cincinnati,A,0,34,0,,
2024-09-21,2024,R,,clemson,north-carolina-state,H,59,35,0,21.0,
2024-09-21,2024,R,,north-carolina-state,clemson,A,35,59,0,,21.0
2024-09-21,2024,R,,colorado,baylor,H,38,31,0,,
2024-09-21,2024,R,,baylor,colorado,A,31,38,0,,
2024-09-21,2024,R,,colorado-state,texas-el-paso,H,27,17,0,,
2024-09-21,2024,R,,texas-el-paso,colorado-state,A,17,27,0,,
2024-09-21,2024,R,,connecticut,florida-atlantic,H,48,14,0,,
2024-09-21,2024,R,,florida-atlantic,connecticut,A,14,48,0,,
2024-09-21,2024,R,,duke,middle-tennessee-state,A,45,17,0,,
2024-09-21,2024,R,,middle-tennessee-state,duke,H,17,45,0,,
2024-09-21,2024,R,,eastern-michigan,st-francis-pa,H,36,0,0,,
2024-09-21,2024,R,,st-francis-pa,eastern-michigan,A,0,36,0,,
2024-09-21,2024,R,,florida,mississippi-state,A,45,28,0,,
2024-09-21,2024,R,,mississippi-state,florida,H,28,45,0,,
2024-09-21,2024,R,,florida-state,california,H,14,9,0,,
2024-09-21,2024,R,,california,florida-state,A,9,14,0,,
2024-09-21,2024,R,,fresno-state,new-mexico,A,38,21,0,,
2024-09-21,2024,R,,new-mexico,fresno-state,H,21,38,0,,
2024-09-21,2024,R,,indiana,charlotte,H,52,14,0,,
2024-09-21,2024,R,,charlotte,indiana,A,14,52,0,,
2024-09-21,2024,R,,iowa,minnesota,A,31,14,0,,
2024-09-21,2024,R,,minnesota,iowa,H,14,31,0,,
2024-09-21,2024,R,,iowa-state,arkansas-state,H,52,7,0,20.0,
2024-09-21,2024,R,,arkansas-state,iowa-state,A,7,52,0,,20.0
2024-09-21,2024,R,,jacksonville-state,southern-mississippi,H,44,7,0,,
2024-09-21,2024,R,,southern-mississippi,jacksonville-state,A,7,44,0,,
2024-09-21,2024,R,,james-madison,north-carolina,A,70,50,0,,
2024-09-21,2024,R,,north-carolina,james-madison,H,50,70,0,,
2024-09-21,2024,R,,kentucky,ohio,H,41,6,0,,
2024-09-21,2024,R,,ohio,kentucky,A,6,41,0,,
2024-09-21,2024,R,,liberty,east-carolina,H,35,24,0,,
2024-09-21,2024,R,,east-carolina,liberty,A,24,35,0,,
2024-09-21,2024,R,,louisiana-state,ucla,H,34,17,0,16.0,
2024-09-21,2024,R,,ucla,louisiana-state,A,17,34,0,,16.0
2024-09-21,2024,R,,louisville,georgia-tech,H,31,19,0,19.0,
2024-09-21,2024,R,,georgia-tech,louisville,A,19,31,0,,19.0
2024-09-21,2024,R,,maryland,villanova,H,38,20,0,,
2024-09-21,2024,R,,villanova,maryland,A,20,38,0,,
2024-09-21,2024,R,,massachusetts,central-connecticut-state,H,35,31,0,,
2024-09-21,2024,R,,central-connecticut-state,massachusetts,A,31,35,0,,
2024-09-21,2024,R,,miami-fl,south-florida,A,50,15,0,8.0,
2024-09-21,2024,R,,south-florida,miami-fl,H,15,50,0,,8.0
2024-09-21,2024,R,,michigan,southern-california,H,27,24,0,18.0,11.0
2024-09-21,2024,R,,southern-california,michigan,A,24,27,0,11.0,18.0
2024-09-21,2024,R,,mississippi,georgia-southern,H,52,13,0,5.0,
2024-09-21,2024,R,,georgia-southern,mississippi,A,13,52,0,,5.0
2024-09-21,2024,R,,missouri,vanderbilt,H,30,27,0,7.0,
2024-09-21,2024,R,,vanderbilt,missouri,A,27,30,0,,7.0
2024-09-21,2024,R,,monmouth,florida-international,A,45,42,0,,
2024-09-21,2024,R,,florida-international,monmouth,H,42,45,0,,
2024-09-21,2024,R,,navy,memphis,H,56,44,0,,
2024-09-21,2024,R,,memphis,navy,A,44,56,0,,
2024-09-21,2024,R,,nevada,eastern-washington,H,49,16,0,,
2024-09-21,2024,R,,eastern-washington,nevada,A,16,49,0,,
2024-09-21,2024,R,,north-texas,wyoming,H,44,17,0,,
2024-09-21,2024,R,,wyoming,north-texas,A,17,44,0,,
2024-09-21,2024,R,,notre-dame,miami-oh,H,28,3,0,17.0,
2024-09-21,2024,R,,miami-oh,notre-dame,A,3,28,0,,17.0
2024-09-21,2024,R,,ohio-state,marshall,H,49,14,0,3.0,
2024-09-21,2024,R,,marshall,ohio-state,A,14,49,0,,3.0
2024-09-21,2024,R,,oregon-state,purdue,H,38,21,0,,
2024-09-21,2024,R,,purdue,oregon-state,A,21,38,0,,
2024-09-21,2024,R,,penn-state,kent-state,H,56,0,0,10.0,
2024-09-21,2024,R,,kent-state,penn-state,A,0,56,0,,10.0
2024-09-21,2024,R,,pittsburgh,youngstown-state,H,73,17,0,,
2024-09-21,2024,R,,youngstown-state,pittsburgh,A,17,73,0,,
2024-09-21,2024,R,,rutgers,virginia-tech,A,26,23,0,,
2024-09-21,2024,R,,virginia-tech,rutgers,H,23,26,0,,
2024-09-21,2024,R,,sam-houston,new-mexico-state,H,31,11,0,,
2024-09-21,2024,R,,new-mexico-state,sam-houston,A,11,31,0,,
2024-09-21,2024,R,,south-carolina,akron,H,50,7,0,,
2024-09-21,2024,R,,akron,south-carolina,A,7,50,0,,
2024-09-21,2024,R,,southern-methodist,texas-christian,H,66,42,0,,
2024-09-21,2024,R,,texas-christian,southern-methodist,A,42,66,0,,
2024-09-21,2024,R,,temple,utah-state,H,45,29,0,,
2024-09-21,2024,R,,utah-state,temple,A,29,45,0,,
2024-09-21,2024,R,,tennessee,oklahoma,A,25,15,0,6.0,15.0
2024-09-21,2024,R,,oklahoma,tennessee,H,15,25,0,15.0,6.0
2024-09-21,2024,R,,texas,louisiana-monroe,H,51,3,0,1.0,
2024-09-21,2024,R,,louisiana-monroe,texas,A,3,51,0,,1.0
2024-09-21,2024,R,,texas-a-m,bowling-green,H,26,20,0,25.0,
2024-09-21,2024,R,,bowling-green,texas-a-m,A,20,26,0,,25.0
2024-09-21,2024,R,,texas-tech,arizona-state,H,30,22,0,,
2024-09-21,2024,R,,arizona-state,texas-tech,A,22,30,0,,
2024-09-21,2024,R,,texas-san-antonio,houston-baptist,H,45,7,0,,
2024-09-21,2024,R,,houston-baptist,texas-san-antonio,A,7,45,0,,
2024-09-21,2024,R,,troy,florida-a-m,H,34,12,0,,
2024-09-21,2024,R,,florida-a-m,troy,A,12,34,0,,
2024-09-21,2024,R,,tulane,louisiana,A,41,33,0,,
2024-09-21,2024,R,,louisiana,tulane,H,33,41,0,,
2024-09-21,2024,R,,tulsa,louisiana-tech,A,23,20,0,,
2024-09-21,2024,R,,louisiana-tech,tulsa,H,20,23,0,,
2024-09-21,2024,R,,utah,oklahoma-state,A,22,19,0,12.0,14.0
2024-09-21,2024,R,,oklahoma-state,utah,H,19,22,0,14.0,12.0
2024-09-21,2024,R,,virginia,coastal-carolina,A,43,24,0,,
2024-09-21,2024,R,,coastal-carolina,virginia,H,24,43,0,,
2024-09-21,2024,R,,washington,northwestern,H,24,5,0,,
2024-09-21,2024,R,,northwestern,washington,A,5,24,0,,
2024-09-21,2024,R,,west-virginia,kansas,H,32,28,0,,
2024-09-21,2024,R,,kansas,west-virginia,A,28,32,0,,
2024-09-21,2024,R,,western-kentucky,toledo,H,26,21,0,,
2024-09-21,2024,R,,toledo,western-kentucky,A,21,26,0,,
2024-09-22,2024,R,,hawaii,northern-iowa,H,36,7,0,,
2024-09-22,2024,R,,northern-iowa,hawaii,A,7,36,0,,
2024-09-26,2024,R,,army,temple,A,42,14,0,,
2024-09-26,2024,R,,temple,army,H,14,42,0,,
2024-09-27,2024,R,,miami-fl,virginia-tech,H,38,34,0,7.0,
2024-09-27,2024,R,,virginia-tech,miami-fl,A,34,38,0,,7.0
2024-09-27,2024,R,,rutgers,washington,H,21,18,0,,
2024-09-27,2024,R,,washington,rutgers,A,18,21,0,,
2024-09-28,2024,R,,alabama,georgia,H,41,34,0,4.0,2.0
2024-09-28,2024,R,,georgia,alabama,A,34,41,0,2.0,4.0
2024-09-28,2024,R,,arizona,utah,A,23,10,0,,10.0
2024-09-28,2024,R,,utah,arizona,H,10,23,0,10.0,
2024-09-28,2024,R,,boise-state,washington-state,H,45,24,0,25.0,
2024-09-28,2024,R,,washington-state,boise-state,A,24,45,0,,25.0
2024-09-28,2024,R,,boston-college,western-kentucky,H,21,20,0,,
2024-09-28,2024,R,,western-kentucky,boston-college,A,20,21,0,,
2024-09-28,2024,R,,brigham-young,baylor,A,34,28,0,22.0,
2024-09-28,2024,R,,baylor,brigham-young,H,28,34,0,,22.0
2024-09-28,2024,R,,central-michigan,san-diego-state,H,22,21,0,,
2024-09-28,2024,R,,san-diego-state,central-michigan,A,21,22,0,,
2024-09-28,2024,R,,charlotte,rice,A,21,20,0,,
2024-09-28,2024,R,,rice,charlotte,H,20,21,0,,
2024-09-28,2024,R,,clemson,stanford,H,40,14,0,17.0,
2024-09-28,2024,R,,stanford,clemson,A,14,40,0,,17.0
2024-09-28,2024,R,,colorado,central-florida,A,48,21,0,,
2024-09-28,2024,R,,central-florida,colorado,H,21,48,0,,
2024-09-28,2024,R,,connecticut,buffalo,H,47,3,0,,
2024-09-28,2024,R,,buffalo,connecticut,A,3,47,0,,
2024-09-28,2024,R,,duke,north-carolina,H,21,20,0,,
2024-09-28,2024,R,,north-carolina,duke,A,20,21,0,,
2024-09-28,2024,R,,east-carolina,texas-san-antonio,H,30,20,0,,
2024-09-28,2024,R,,texas-san-antonio,east-carolina,A,20,30,0,,
2024-09-28,2024,R,,eastern-michigan,kent-state,A,52,33,0,,
2024-09-28,2024,R,,kent-state,eastern-michigan,H,33,52,0,,
2024-09-28,2024,R,,florida-atlantic,wagner,H,41,10,0,,
2024-09-28,2024,R,,wagner,florida-atlantic,A,10,41,0,,
2024-09-28,2024,R,,florida-international,louisiana-tech,H,17,10,0,,
2024-09-28,2024,R,,louisiana-tech,florida-international,A,10,17,0,,
2024-09-28,2024,R,,georgia-southern,georgia-state,A,38,21,0,,
2024-09-28,2024,R,,georgia-state,georgia-southern,H,21,38,0,,
2024-09-28,2024,R,,indiana,maryland,H,42,28,0,,
2024-09-28,2024,R,,maryland,indiana,A,28,42,0,,
2024-09-28,2024,R,,iowa-state,houston,A,20,0,0,18.0,
2024-09-28,2024,R,,houston,iowa-state,H,0,20,0,,18.0
2024-09-28,2024,R,,james-madison,ball-state,H,63,7,0,,
2024-09-28,2024,R,,ball-state,james-madison,A,7,63,0,,
2024-09-28,2024,R,,kansas-state,oklahoma-state,H,42,20,0,23.0,20.0
2024-09-28,2024,R,,oklahoma-state,kansas-state,A,20,42,0,20.0,23.0
2024-09-28,2024,R,,kentucky,mississippi,A,20,17,0,,6.0
2024-09-28,2024,R,,mississippi,kentucky,H,17,20,0,6.0,
2024-09-28,2024,R,,louisiana,wake-forest,A,41,38,0,,
2024-09-28,2024,R,,wake-forest,louisiana,H,38,41,0,,
2024-09-28,2024,R,,louisiana-state,south-alabama,H,42,10,0,14.0,
2024-09-28,2024,R,,south-alabama,louisiana-state,A,10,42,0,,14.0
2024-09-28,2024,R,,louisiana-monroe,troy,A,13,9,0,,
2024-09-28,2024,R,,troy,louisiana-monroe,H,9,13,0,,
2024-09-28,2024,R,,marshall,western-michigan,H,27,20,0,,
2024-09-28,2024,R,,western-michigan,marshall,A,20,27,0,,
2024-09-28,2024,R,,memphis,middle-tennessee-state,H,24,7,0,,
2024-09-28,2024,R,,middle-tennessee-state,memphis,A,7,24,0,,
2024-09-28,2024,R,,miami-oh,massachusetts,H,23,20,0,,
2024-09-28,2024,R,,massachusetts,miami-oh,A,20,23,0,,
2024-09-28,2024,R,,michigan,minnesota,H,27,24,0,12.0,
2024-09-28,2024,R,,minnesota,michigan,A,24,27,0,,12.0
2024-09-28,2024,R,,navy,alabama-birmingham,A,41,18,0,,
2024-09-28,2024,R,,alabama-birmingham,navy,H,18,41,0,,
2024-09-28,2024,R,,nebraska,purdue,A,28,10,0,,
2024-09-28,2024,R,,purdue,nebraska,H,10,28,0,,
2024-09-28,2024,R,,nevada-las-vegas,fresno-state,H,59,14,0,,
2024-09-28,2024,R,,fresno-state,nevada-las-vegas,A,14,59,0,,
2024-09-28,2024,R,,new-mexico,new-mexico-state,A,50,40,0,,
2024-09-28,2024,R,,new-mexico-state,new-mexico,H,40,50,0,,
2024-09-28,2024,R,,north-carolina-state,northern-illinois,H,24,17,0,,
2024-09-28,2024,R,,northern-illinois,north-carolina-state,A,17,24,0,,
2024-09-28,2024,R,,north-texas,tulsa,H,52,20,0,,
2024-09-28,2024,R,,tulsa,north-texas,A,20,52,0,,
2024-09-28,2024,R,,notre-dame,louisville,H,31,24,0,16.0,15.0
2024-09-28,2024,R,,louisville,notre-dame,A,24,31,0,15.0,16.0
2024-09-28,2024,R,,ohio,akron,H,30,10,0,,
2024-09-28,2024,R,,akron,ohio,A,10,30,0,,
2024-09-28,2024,R,,ohio-state,michigan-state,A,38,7,0,3.0,
2024-09-28,2024,R,,michigan-state,ohio-state,H,7,38,0,,3.0
2024-09-28,2024,R,,oklahoma,auburn,A,27,21,0,21.0,
2024-09-28,2024,R,,auburn,oklahoma,H,21,27,0,,21.0
2024-09-28,2024,R,,old-dominion,bowling-green,A,30,27,0,,
2024-09-28,2024,R,,bowling-green,old-dominion,H,27,30,0,,
2024-09-28,2024,R,,oregon,ucla,A,34,13,0,8.0,
2024-09-28,2024,R,,ucla,oregon,H,13,34,0,,8.0
2024-09-28,2024,R,,penn-state,illinois,H,21,7,0,9.0,19.0
2024-09-28,2024,R,,illinois,penn-state,A,7,21,0,19.0,9.0
2024-09-28,2024,R,,sam-houston,texas-state,N,40,39,0,,
2024-09-28,2024,R,,texas-state,sam-houston,N,39,40,0,,
2024-09-28,2024,R,,southern-california,wisconsin,H,38,21,0,13.0,
2024-09-28,2024,R,,wisconsin,southern-california,A,21,38,0,,13.0
2024-09-28,2024,R,,southern-methodist,florida-state,H,42,16,0,,
2024-09-28,2024,R,,florida-state,southern-methodist,A,16,42,0,,
2024-09-28,2024,R,,syracuse,holy-cross,H,42,14,0,,
2024-09-28,2024,R,,holy-cross,syracuse,A,14,42,0,,
2024-09-28,2024,R,,tennessee-martin,kennesaw-state,A,24,13,0,,
2024-09-28,2024,R,,kennesaw-state,tennessee-martin,H,13,24,0,,
2024-09-28,2024,R,,texas,mississippi-state,H,35,13,0,1.0,
2024-09-28,2024,R,,mississippi-state,texas,A,13,35,0,,1.0
2024-09-28,2024,R,,texas-a-m,arkansas,N,21,17,0,24.0,
2024-09-28,2024,R,,arkansas,texas-a-m,N,17,21,0,,24.0
2024-09-28,2024,R,,texas-christian,kansas,A,38,27,0,,
2024-09-28,2024,R,,kansas,texas-christian,H,27,38,0,,
2024-09-28,2024,R,,texas-tech,cincinnati,H,44,41,0,,
2024-09-28,2024,R,,cincinnati,texas-tech,A,41,44,0,,
2024-09-28,2024,R,,tulane,south-florida,H,45,10,0,,
2024-09-28,2024,R,,south-florida,tulane,A,10,45,0,,
2024-09-28,2024,R,,wyoming,air-force,H,31,19,0,,
2024-09-28,2024,R,,air-force,wyoming,A,19,31,0,,
2024-10-03,2024,R,,sam-houston,texas-el-paso,A,41,21,0,,
2024-10-03,2024,R,,texas-el-paso,sam-houston,H,21,41,0,,
2024-10-03,2024,R,,texas-state,troy,A,38,17,0,,
2024-10-03,2024,R,,troy,texas-state,H,17,38,0,,
2024-10-04,2024,R,,houston,texas-christian,A,30,19,0,,
2024-10-04,2024,R,,texas-christian,houston,H,19,30,0,,
2024-10-04,2024,R,,jacksonville-state,kennesaw-state,A,63,24,0,,
2024-10-04,2024,R,,kennesaw-state,jacksonville-state,H,24,63,0,,
2024-10-04,2024,R,,oregon,michigan-state,H,31,10,0,6.0,
2024-10-04,2024,R,,michigan-state,oregon,A,10,31,0,,6.0
2024-10-04,2024,R,,syracuse,nevada-las-vegas,A,44,41,0,,25.0
2024-10-04,2024,R,,nevada-las-vegas,syracuse,H,41,44,0,25.0,
2024-10-05,2024,R,,arizona-state,kansas,H,35,31,0,,
2024-10-05,2024,R,,kansas,arizona-state,A,31,35,0,,
2024-10-05,2024,R,,arkansas,tennessee,H,19,14,0,,4.0
2024-10-05,2024,R,,tennessee,arkansas,A,14,19,0,4.0,
2024-10-05,2024,R,,arkansas-state,south-alabama,H,18,16,0,,
2024-10-05,2024,R,,south-alabama,arkansas-state,A,16,18,0,,
2024-10-05,2024,R,,army,tulsa,A,49,7,0,,
2024-10-05,2024,R,,tulsa,army,H,7,49,0,,
2024-10-05,2024,R,,boise-state,utah-state,H,62,30,0,21.0,
2024-10-05,2024,R,,utah-state,boise-state,A,30,62,0,,21.0
2024-10-05,2024,R,,bowling-green,akron,A,27,20,0,,
2024-10-05,2024,R,,akron,bowling-green,H,20,27,0,,
2024-10-05,2024,R,,charlotte,east-carolina,H,55,24,0,,
2024-10-05,2024,R,,east-carolina,charlotte,A,24,55,0,,
2024-10-05,2024,R,,clemson,florida-state,A,29,13,0,15.0,
2024-10-05,2024,R,,florida-state,clemson,H,13,29,0,,15.0
2024-10-05,2024,R,,coastal-carolina,old-dominion,H,45,37,0,,
2024-10-05,2024,R,,old-dominion,coastal-carolina,A,37,45,0,,
2024-10-05,2024,R,,connecticut,temple,H,29,20,0,,
2024-10-05,2024,R,,temple,connecticut,A,20,29,0,,
2024-10-05,2024,R,,florida,central-florida,H,24,13,0,,
2024-10-05,2024,R,,central-florida,florida,A,13,24,0,,
2024-10-05,2024,R,,georgia,auburn,H,31,13,0,5.0,
2024-10-05,2024,R,,auburn,georgia,A,13,31,0,,5.0
2024-10-05,2024,R,,georgia-tech,duke,H,24,14,0,,
2024-10-05,2024,R,,duke,georgia-tech,A,14,24,0,,
2024-10-05,2024,R,,indiana,northwestern,A,41,24,0,23.0,
2024-10-05,2024,R,,northwestern,indiana,H,24,41,0,,23.0
2024-10-05,2024,R,,iowa-state,baylor,H,43,21,0,16.0,
2024-10-05,2024,R,,baylor,iowa-state,A,21,43,0,,16.0
2024-10-05,2024,R,,louisiana,southern-mississippi,A,23,13,0,,
2024-10-05,2024,R,,southern-mississippi,louisiana,H,13,23,0,,
2024-10-05,2024,R,,louisiana-monroe,james-madison,H,21,19,0,,
2024-10-05,2024,R,,james-madison,louisiana-monroe,A,19,21,0,,
2024-10-05,2024,R,,marshall,appalachian-state,H,52,37,0,,
2024-10-05,2024,R,,appalachian-state,marshall,A,37,52,0,,
2024-10-05,2024,R,,miami-fl,california,A,39,38,0,8.0,
2024-10-05,2024,R,,california,miami-fl,H,38,39,0,,8.0
2024-10-05,2024,R,,minnesota,southern-california,H,24,17,0,,11.0
2024-10-05,2024,R,,southern-california,minnesota,A,17,24,0,11.0,
2024-10-05,2024,R,,mississippi,south-carolina,A,27,3,0,12.0,
2024-10-05,2024,R,,south-carolina,mississippi,H,3,27,0,,12.0
2024-10-05,2024,R,,navy,air-force,A,34,7,0,,
2024-10-05,2024,R,,air-force,navy,H,7,34,0,,
2024-10-05,2024,R,,nebraska,rutgers,H,14,7,0,,
2024-10-05,2024,R,,rutgers,nebraska,A,7,14,0,,
2024-10-05,2024,R,,northern-illinois,massachusetts,H,34,20,0,,
2024-10-05,2024,R,,massachusetts,northern-illinois,A,20,34,0,,
2024-10-05,2024,R,,ohio-state,iowa,H,35,7,0,3.0,
2024-10-05,2024,R,,iowa,ohio-state,A,7,35,0,,3.0
2024-10-05,2024,R,,oregon-state,colorado-state,H,39,31,0,,
2024-10-05,2024,R,,colorado-state,oregon-state,A,31,39,0,,
2024-10-05,2024,R,,penn-state,ucla,H,27,11,0,7.0,
2024-10-05,2024,R,,ucla,penn-state,A,11,27,0,,7.0
2024-10-05,2024,R,,pittsburgh,north-carolina,A,34,24,0,,
2024-10-05,2024,R,,north-carolina,pittsburgh,H,24,34,0,,
2024-10-05,2024,R,,san-diego-state,hawaii,H,27,24,0,,
2024-10-05,2024,R,,hawaii,san-diego-state,A,24,27,0,,
2024-10-05,2024,R,,san-jose-state,nevada,H,35,31,0,,
2024-10-05,2024,R,,nevada,san-jose-state,A,31,35,0,,
