Date,Season,Type,Round,Team,Opp,HomeAway,PointsFor,PointsAgainst,OT,TeamAPRank,OppAPRank,Notes
2009-09-19,2009,R,,virginia,southern-mississippi,A,34,37,0,,,
2009-09-19,2009,R,,stanford,san-jose-state,H,42,17,0,,,
2009-09-19,2009,R,,san-jose-state,stanford,A,17,42,0,,,
2009-09-19,2009,R,,syracuse,northwestern,H,37,34,0,,,
2009-09-19,2009,R,,northwestern,syracuse,A,34,37,0,,,
2009-09-19,2009,R,,texas,texas-tech,H,34,24,0,2.0,,
2009-09-19,2009,R,,texas-tech,texas,A,24,34,0,,2.0,
2009-09-19,2009,R,,texas-a-m,utah-state,H,38,30,0,,,
2009-09-19,2009,R,,utah-state,texas-a-m,A,30,38,0,,,
2009-09-19,2009,R,,texas-christian,texas-state,H,56,21,0,15.0,,
2009-09-19,2009,R,,texas-state,texas-christian,A,21,56,0,,15.0,
2009-09-19,2009,R,,texas-el-paso,new-mexico-state,A,38,12,0,,,
2009-09-19,2009,R,,new-mexico-state,texas-el-paso,H,12,38,0,,,
2009-09-19,2009,R,,troy,alabama-birmingham,H,27,14,0,,,
2009-09-19,2009,R,,alabama-birmingham,troy,A,14,27,0,,,
2009-09-19,2009,R,,ucla,kansas-state,H,23,9,0,,,
2009-09-19,2009,R,,kansas-state,ucla,A,9,23,0,,,
2009-09-19,2009,R,,virginia-tech,nebraska,H,16,15,0,13.0,19.0,
2009-09-19,2009,R,,nebraska,virginia-tech,A,15,16,0,19.0,13.0,
2009-09-19,2009,R,,wake-forest,elon,H,35,7,0,,,
2009-09-19,2009,R,,elon,wake-forest,A,7,35,0,,,
2009-09-19,2009,R,,washington,southern-california,H,16,13,0,,3.0,
2009-09-19,2009,R,,southern-california,washington,A,13,16,0,3.0,,
2009-09-19,2009,R,,washington-state,southern-methodist,H,30,27,0,,,
2009-09-19,2009,R,,southern-methodist,washington-state,A,27,30,0,,,
2009-09-19,2009,R,,western-michigan,miami-oh,H,48,26,0,,,
2009-09-19,2009,R,,miami-oh,western-michigan,A,26,48,0,,,
2009-09-19,2009,R,,wisconsin,wofford,H,44,14,0,,,
2009-09-19,2009,R,,wofford,wisconsin,A,14,44,0,,,
2009-09-24,2009,R,,south-carolina,mississippi,H,16,10,0,,4.0,
2009-09-24,2009,R,,mississippi,south-carolina,A,10,16,0,4.0,,
2009-09-25,2009,R,,missouri,nevada,A,31,21,0,,,
2009-09-25,2009,R,,nevada,missouri,H,21,31,0,,,
2009-09-26,2009,R,,air-force,san-diego-state,H,26,14,0,,,
2009-09-26,2009,R,,san-diego-state,air-force,A,14,26,0,,,
2009-09-26,2009,R,,alabama,arkansas,H,35,7,0,3.0,,
2009-09-26,2009,R,,arkansas,alabama,A,7,35,0,,3.0,
2009-09-26,2009,R,,arizona,oregon-state,A,37,32,0,,,
2009-09-26,2009,R,,oregon-state,arizona,H,32,37,0,,,
2009-09-26,2009,R,,auburn,ball-state,H,54,30,0,,,
2009-09-26,2009,R,,ball-state,auburn,A,30,54,0,,,
2009-09-26,2009,R,,baylor,northwestern-state,H,68,13,0,,,
2009-09-26,2009,R,,northwestern-state,baylor,A,13,68,0,,,
2009-09-26,2009,R,,boise-state,bowling-green,A,49,14,0,8.0,,
2009-09-26,2009,R,,bowling-green,boise-state,H,14,49,0,,8.0,
2009-09-26,2009,R,,boston-college,wake-forest,H,27,24,0,,,
2009-09-26,2009,R,,wake-forest,boston-college,A,24,27,0,,,
2009-09-26,2009,R,,brigham-young,colorado-state,H,42,23,0,19.0,,
2009-09-26,2009,R,,colorado-state,brigham-young,A,23,42,0,,19.0,
2009-09-26,2009,R,,central-michigan,akron,H,48,21,0,,,
2009-09-26,2009,R,,akron,central-michigan,A,21,48,0,,,
2009-09-26,2009,R,,cincinnati,fresno-state,H,28,20,0,14.0,,
2009-09-26,2009,R,,fresno-state,cincinnati,A,20,28,0,,14.0,
2009-09-26,2009,R,,connecticut,rhode-island,H,52,10,0,,,
2009-09-26,2009,R,,rhode-island,connecticut,A,10,52,0,,,
2009-09-26,2009,R,,duke,north-carolina-central,H,49,14,0,,,
2009-09-26,2009,R,,north-carolina-central,duke,A,14,49,0,,,
2009-09-26,2009,R,,east-carolina,central-florida,H,19,14,0,,,
2009-09-26,2009,R,,central-florida,east-carolina,A,14,19,0,,,
2009-09-26,2009,R,,florida,kentucky,A,41,7,0,1.0,,
2009-09-26,2009,R,,kentucky,florida,H,7,41,0,,1.0,
2009-09-26,2009,R,,georgia,arizona-state,H,20,17,0,21.0,,
2009-09-26,2009,R,,arizona-state,georgia,A,17,20,0,,21.0,
2009-09-26,2009,R,,georgia-tech,north-carolina,H,24,7,0,,22.0,
2009-09-26,2009,R,,north-carolina,georgia-tech,A,7,24,0,22.0,,
2009-09-26,2009,R,,houston,texas-tech,H,29,28,0,17.0,,
2009-09-26,2009,R,,texas-tech,houston,A,28,29,0,,17.0,
2009-09-26,2009,R,,idaho,northern-illinois,A,34,31,0,,,
2009-09-26,2009,R,,northern-illinois,idaho,H,31,34,0,,,
2009-09-26,2009,R,,iowa,penn-state,A,21,10,0,,5.0,
2009-09-26,2009,R,,penn-state,iowa,H,10,21,0,5.0,,
2009-09-26,2009,R,,iowa-state,army,H,31,10,0,,,
2009-09-26,2009,R,,army,iowa-state,A,10,31,0,,,
2009-09-26,2009,R,,kansas,southern-mississippi,H,35,28,0,20.0,,
2009-09-26,2009,R,,southern-mississippi,kansas,A,28,35,0,,20.0,
2009-09-26,2009,R,,kansas-state,tennessee-tech,H,49,7,0,,,
2009-09-26,2009,R,,tennessee-tech,kansas-state,A,7,49,0,,,
2009-09-26,2009,R,,kent-state,miami-oh,H,29,19,0,,,
2009-09-26,2009,R,,miami-oh,kent-state,A,19,29,0,,,
2009-09-26,2009,R,,louisiana-state,mississippi-state,A,30,26,0,7.0,,
2009-09-26,2009,R,,mississippi-state,louisiana-state,H,26,30,0,,7.0,
2009-09-26,2009,R,,louisiana-monroe,florida-atlantic,A,27,25,0,,,
2009-09-26,2009,R,,florida-atlantic,louisiana-monroe,H,25,27,0,,,
2009-09-26,2009,R,,marshall,memphis,A,27,16,0,,,
2009-09-26,2009,R,,memphis,marshall,H,16,27,0,,,
2009-09-26,2009,R,,michigan,indiana,H,36,33,0,23.0,,
2009-09-26,2009,R,,indiana,michigan,A,33,36,0,,23.0,
2009-09-26,2009,R,,middle-tennessee-state,north-texas,A,37,21,0,,,
2009-09-26,2009,R,,north-texas,middle-tennessee-state,H,21,37,0,,,
2009-09-26,2009,R,,minnesota,northwestern,A,35,24,0,,,
2009-09-26,2009,R,,northwestern,minnesota,H,24,35,0,,,
2009-09-26,2009,R,,navy,western-kentucky,H,38,22,0,,,
2009-09-26,2009,R,,western-kentucky,navy,A,22,38,0,,,
2009-09-26,2009,R,,nebraska,louisiana,H,55,0,0,25.0,,
2009-09-26,2009,R,,louisiana,nebraska,A,0,55,0,,25.0,
2009-09-26,2009,R,,new-mexico-state,new-mexico,A,20,17,0,,,
2009-09-26,2009,R,,new-mexico,new-mexico-state,H,17,20,0,,,
2009-09-26,2009,R,,north-carolina-state,pittsburgh,H,38,31,0,,,
2009-09-26,2009,R,,pittsburgh,north-carolina-state,A,31,38,0,,,
2009-09-26,2009,R,,notre-dame,purdue,A,24,21,0,,,
2009-09-26,2009,R,,purdue,notre-dame,H,21,24,0,,,
2009-09-26,2009,R,,ohio-state,illinois,H,30,0,0,13.0,,
2009-09-26,2009,R,,illinois,ohio-state,A,0,30,0,,13.0,
2009-09-26,2009,R,,oklahoma-state,grambling-state,H,56,6,0,16.0,,
2009-09-26,2009,R,,grambling-state,oklahoma-state,A,6,56,0,,16.0,
2009-09-26,2009,R,,oregon,california,H,42,3,0,,6.0,
2009-09-26,2009,R,,california,oregon,A,3,42,0,6.0,,
2009-09-26,2009,R,,rutgers,maryland,A,34,13,0,,,
2009-09-26,2009,R,,maryland,rutgers,H,13,34,0,,,
2009-09-26,2009,R,,san-jose-state,cal-poly,H,19,9,0,,,
2009-09-26,2009,R,,cal-poly,san-jose-state,A,9,19,0,,,
2009-09-26,2009,R,,south-florida,florida-state,A,17,7,0,,18.0,
2009-09-26,2009,R,,florida-state,south-florida,H,7,17,0,18.0,,
2009-09-26,2009,R,,southern-california,washington-state,H,27,6,0,12.0,,
2009-09-26,2009,R,,washington-state,southern-california,A,6,27,0,,12.0,
2009-09-26,2009,R,,stanford,washington,H,34,14,0,,24.0,
2009-09-26,2009,R,,washington,stanford,A,14,34,0,24.0,,
2009-09-26,2009,R,,syracuse,maine,H,41,24,0,,,
2009-09-26,2009,R,,maine,syracuse,A,24,41,0,,,
2009-09-26,2009,R,,temple,buffalo,H,37,13,0,,,
2009-09-26,2009,R,,buffalo,temple,A,13,37,0,,,
2009-09-26,2009,R,,tennessee,ohio,H,34,23,0,,,
2009-09-26,2009,R,,ohio,tennessee,A,23,34,0,,,
2009-09-26,2009,R,,texas,texas-el-paso,H,64,7,0,2.0,,
2009-09-26,2009,R,,texas-el-paso,texas,A,7,64,0,,2.0,
2009-09-26,2009,R,,texas-a-m,alabama-birmingham,H,56,19,0,,,
2009-09-26,2009,R,,alabama-birmingham,texas-a-m,A,19,56,0,,,
2009-09-26,2009,R,,texas-christian,clemson,A,14,10,0,15.0,,
2009-09-26,2009,R,,clemson,texas-christian,H,10,14,0,,15.0,
2009-09-26,2009,R,,toledo,florida-international,A,41,31,0,,,
2009-09-26,2009,R,,florida-international,toledo,H,31,41,0,,,
2009-09-26,2009,R,,troy,arkansas-state,A,30,27,0,,,
2009-09-26,2009,R,,arkansas-state,troy,H,27,30,0,,,
2009-09-26,2009,R,,tulane,mcneese-state,H,42,32,0,,,
2009-09-26,2009,R,,mcneese-state,tulane,A,32,42,0,,,
2009-09-26,2009,R,,tulsa,sam-houston,H,56,3,0,,,
2009-09-26,2009,R,,sam-houston,tulsa,A,3,56,0,,,
2009-09-26,2009,R,,utah,louisville,H,30,14,0,,,
2009-09-26,2009,R,,louisville,utah,A,14,30,0,,,
2009-09-26,2009,R,,utah-state,southern-utah,H,53,34,0,,,
2009-09-26,2009,R,,southern-utah,utah-state,A,34,53,0,,,
2009-09-26,2009,R,,vanderbilt,rice,A,36,17,0,,,
2009-09-26,2009,R,,rice,vanderbilt,H,17,36,0,,,
2009-09-26,2009,R,,virginia-tech,miami-fl,H,31,7,0,11.0,9.0,
2009-09-26,2009,R,,miami-fl,virginia-tech,A,7,31,0,9.0,11.0,
2009-09-26,2009,R,,western-michigan,hofstra,H,24,10,0,,,
2009-09-26,2009,R,,hofstra,western-michigan,A,10,24,0,,,
2009-09-26,2009,R,,wisconsin,michigan-state,H,38,30,0,,,
2009-09-26,2009,R,,michigan-state,wisconsin,A,30,38,0,,,
2009-09-26,2009,R,,wyoming,nevada-las-vegas,H,30,27,0,,,
2009-09-26,2009,R,,nevada-las-vegas,wyoming,A,27,30,0,,,
2009-09-30,2009,R,,louisiana-tech,hawaii,H,27,6,0,,,
2009-09-30,2009,R,,hawaii,louisiana-tech,A,6,27,0,,,
2009-10-01,2009,R,,alabama-birmingham,southern-mississippi,H,30,17,0,,,
2009-10-01,2009,R,,southern-mississippi,alabama-birmingham,A,17,30,0,,,
2009-10-01,2009,R,,west-virginia,colorado,H,35,24,0,,,
2009-10-01,2009,R,,colorado,west-virginia,A,24,35,0,,,
2009-10-02,2009,R,,brigham-young,utah-state,H,35,17,0,20.0,,
2009-10-02,2009,R,,utah-state,brigham-young,A,17,35,0,,20.0,
2009-10-02,2009,R,,pittsburgh,louisville,A,35,10,0,,,
2009-10-02,2009,R,,louisville,pittsburgh,H,10,35,0,,,
2009-10-03,2009,R,,alabama,kentucky,A,38,20,0,3.0,,
2009-10-03,2009,R,,kentucky,alabama,H,20,38,0,,3.0,
2009-10-03,2009,R,,arkansas,texas-a-m,N,47,19,0,,,
2009-10-03,2009,R,,texas-a-m,arkansas,N,19,47,0,,,
2009-10-03,2009,R,,auburn,tennessee,A,26,22,0,,,
2009-10-03,2009,R,,tennessee,auburn,H,22,26,0,,,
2009-10-03,2009,R,,baylor,kent-state,H,31,15,0,,,
2009-10-03,2009,R,,kent-state,baylor,A,15,31,0,,,
2009-10-03,2009,R,,boise-state,california-davis,H,34,16,0,5.0,,
2009-10-03,2009,R,,california-davis,boise-state,A,16,34,0,,5.0,
2009-10-03,2009,R,,boston-college,florida-state,H,28,21,0,,,
2009-10-03,2009,R,,florida-state,boston-college,A,21,28,0,,,
2009-10-03,2009,R,,central-florida,memphis,H,32,14,0,,,
2009-10-03,2009,R,,memphis,central-florida,A,14,32,0,,,
2009-10-03,2009,R,,central-michigan,buffalo,A,20,13,0,,,
2009-10-03,2009,R,,buffalo,central-michigan,H,13,20,0,,,
2009-10-03,2009,R,,cincinnati,miami-oh,A,37,13,0,10.0,,
2009-10-03,2009,R,,miami-oh,cincinnati,H,13,37,0,,10.0,
2009-10-03,2009,R,,east-carolina,marshall,A,21,17,0,,,
2009-10-03,2009,R,,marshall,east-carolina,H,17,21,0,,,
2009-10-03,2009,R,,georgia-tech,mississippi-state,A,42,31,0,25.0,,
2009-10-03,2009,R,,mississippi-state,georgia-tech,H,31,42,0,,25.0,
2009-10-03,2009,R,,idaho,colorado-state,H,31,29,0,,,
2009-10-03,2009,R,,colorado-state,idaho,A,29,31,0,,,
2009-10-03,2009,R,,iowa,arkansas-state,H,24,21,0,13.0,,
2009-10-03,2009,R,,arkansas-state,iowa,A,21,24,0,,13.0,
2009-10-03,2009,R,,kansas-state,iowa-state,H,24,23,0,,,
2009-10-03,2009,R,,iowa-state,kansas-state,A,23,24,0,,,
2009-10-03,2009,R,,louisiana-state,georgia,A,20,13,0,4.0,18.0,
2009-10-03,2009,R,,georgia,louisiana-state,H,13,20,0,18.0,4.0,
2009-10-03,2009,R,,louisiana-monroe,florida-international,H,48,35,0,,,
2009-10-03,2009,R,,florida-international,louisiana-monroe,A,35,48,0,,,
2009-10-03,2009,R,,maryland,clemson,H,24,21,0,,,
2009-10-03,2009,R,,clemson,maryland,A,21,24,0,,,
2009-10-03,2009,R,,miami-fl,oklahoma,H,21,20,0,17.0,8.0,
2009-10-03,2009,R,,oklahoma,miami-fl,A,20,21,0,8.0,17.0,
2009-10-03,2009,R,,michigan-state,michigan,H,26,20,0,,22.0,
2009-10-03,2009,R,,michigan,michigan-state,A,20,26,0,22.0,,
2009-10-03,2009,R,,mississippi,vanderbilt,A,23,7,0,21.0,,
2009-10-03,2009,R,,vanderbilt,mississippi,H,7,23,0,,21.0,
2009-10-03,2009,R,,navy,air-force,H,16,13,0,,,
2009-10-03,2009,R,,air-force,navy,A,13,16,0,,,
2009-10-03,2009,R,,nevada,nevada-las-vegas,H,63,28,0,,,
2009-10-03,2009,R,,nevada-las-vegas,nevada,A,28,63,0,,,
2009-10-03,2009,R,,northern-illinois,western-michigan,H,38,3,0,,,
2009-10-03,2009,R,,western-michigan,northern-illinois,A,3,38,0,,,
2009-10-03,2009,R,,northwestern,purdue,A,27,21,0,,,
2009-10-03,2009,R,,purdue,northwestern,H,21,27,0,,,
2009-10-03,2009,R,,notre-dame,washington,H,37,30,0,,,
2009-10-03,2009,R,,washington,notre-dame,A,30,37,0,,,
2009-10-03,2009,R,,ohio,bowling-green,A,44,37,0,,,
2009-10-03,2009,R,,bowling-green,ohio,H,37,44,0,,,
2009-10-03,2009,R,,ohio-state,indiana,A,33,14,0,9.0,,
2009-10-03,2009,R,,indiana,ohio-state,H,14,33,0,,9.0,
2009-10-03,2009,R,,oregon,washington-state,H,52,6,0,16.0,,
2009-10-03,2009,R,,washington-state,oregon,A,6,52,0,,16.0,
2009-10-03,2009,R,,oregon-state,arizona-state,A,28,17,0,,,
2009-10-03,2009,R,,arizona-state,oregon-state,H,17,28,0,,,
2009-10-03,2009,R,,penn-state,illinois,A,35,17,0,15.0,,
2009-10-03,2009,R,,illinois,penn-state,H,17,35,0,,15.0,
2009-10-03,2009,R,,san-diego-state,new-mexico-state,H,34,17,0,,,
2009-10-03,2009,R,,new-mexico-state,san-diego-state,A,17,34,0,,,
2009-10-03,2009,R,,south-carolina,south-carolina-state,H,38,14,0,,,
2009-10-03,2009,R,,south-carolina-state,south-carolina,A,14,38,0,,,
2009-10-03,2009,R,,south-florida,syracuse,A,34,20,0,,,
2009-10-03,2009,R,,syracuse,south-florida,H,20,34,0,,,
2009-10-03,2009,R,,southern-california,california,A,30,3,0,7.0,24.0,
2009-10-03,2009,R,,california,southern-california,H,3,30,0,24.0,7.0,
2009-10-03,2009,R,,stanford,ucla,H,24,16,0,,,
2009-10-03,2009,R,,ucla,stanford,A,16,24,0,,,
2009-10-03,2009,R,,temple,eastern-michigan,A,24,12,0,,,
2009-10-03,2009,R,,eastern-michigan,temple,H,12,24,0,,,
2009-10-03,2009,R,,texas-christian,southern-methodist,H,39,14,0,11.0,,
2009-10-03,2009,R,,southern-methodist,texas-christian,A,14,39,0,,11.0,
2009-10-03,2009,R,,texas-tech,new-mexico,H,48,28,0,,,
2009-10-03,2009,R,,new-mexico,texas-tech,A,28,48,0,,,
2009-10-03,2009,R,,texas-el-paso,houston,H,58,41,0,,12.0,
2009-10-03,2009,R,,houston,texas-el-paso,A,41,58,0,12.0,,
2009-10-03,2009,R,,toledo,ball-state,A,37,30,0,,,
2009-10-03,2009,R,,ball-state,toledo,H,30,37,0,,,
2009-10-03,2009,R,,tulane,army,A,17,16,0,,,
2009-10-03,2009,R,,army,tulane,H,16,17,0,,,
2009-10-03,2009,R,,tulsa,rice,A,27,10,0,,,
2009-10-03,2009,R,,rice,tulsa,H,10,27,0,,,
2009-10-03,2009,R,,virginia,north-carolina,A,16,3,0,,,
2009-10-03,2009,R,,north-carolina,virginia,H,3,16,0,,,
2009-10-03,2009,R,,virginia-tech,duke,A,34,26,0,6.0,,
2009-10-03,2009,R,,duke,virginia-tech,H,26,34,0,,6.0,
2009-10-03,2009,R,,wake-forest,north-carolina-state,H,30,24,0,,,
2009-10-03,2009,R,,north-carolina-state,wake-forest,A,24,30,0,,,
2009-10-03,2009,R,,wisconsin,minnesota,A,31,28,0,,,
2009-10-03,2009,R,,minnesota,wisconsin,H,28,31,0,,,
2009-10-03,2009,R,,wyoming,florida-atlantic,A,30,28,0,,,
2009-10-03,2009,R,,florida-atlantic,wyoming,H,28,30,0,,,
2009-10-06,2009,R,,troy,middle-tennessee-state,H,31,7,0,,,
2009-10-06,2009,R,,middle-tennessee-state,troy,A,7,31,0,,,
2009-10-08,2009,R,,nebraska,missouri,A,27,12,0,21.0,24.0,
2009-10-08,2009,R,,missouri,nebraska,H,12,27,0,24.0,21.0,
2009-10-09,2009,R,,nevada,louisiana-tech,H,37,14,0,,,
2009-10-09,2009,R,,louisiana-tech,nevada,A,14,37,0,,,
2009-10-10,2009,R,,alabama,mississippi,A,22,3,0,3.0,20.0,
2009-10-10,2009,R,,mississippi,alabama,H,3,22,0,20.0,3.0,
2009-10-10,2009,R,,arizona-state,washington-state,A,27,14,0,,,
2009-10-10,2009,R,,washington-state,arizona-state,H,14,27,0,,,
2009-10-10,2009,R,,arkansas,auburn,H,44,23,0,,17.0,
2009-10-10,2009,R,,auburn,arkansas,A,23,44,0,17.0,,
2009-10-10,2009,R,,army,vanderbilt,H,16,13,0,,,
2009-10-10,2009,R,,vanderbilt,army,A,13,16,0,,,
2009-10-10,2009,R,,bowling-green,kent-state,A,36,35,0,,,
2009-10-10,2009,R,,kent-state,bowling-green,H,35,36,0,,,
2009-10-10,2009,R,,brigham-young,nevada-las-vegas,A,59,21,0,18.0,,
2009-10-10,2009,R,,nevada-las-vegas,brigham-young,H,21,59,0,,18.0,
2009-10-10,2009,R,,buffalo,gardner-webb,H,40,3,0,,,
2009-10-10,2009,R,,gardner-webb,buffalo,A,3,40,0,,,
2009-10-10,2009,R,,central-michigan,eastern-michigan,H,56,8,0,,,
2009-10-10,2009,R,,eastern-michigan,central-michigan,A,8,56,0,,,
2009-10-10,2009,R,,duke,north-carolina-state,A,49,28,0,,,
2009-10-10,2009,R,,north-carolina-state,duke,H,28,49,0,,,
2009-10-10,2009,R,,florida,louisiana-state,A,13,3,0,1.0,4.0,
2009-10-10,2009,R,,louisiana-state,florida,H,3,13,0,4.0,1.0,
2009-10-10,2009,R,,florida-international,western-kentucky,A,37,20,0,,,
2009-10-10,2009,R,,western-kentucky,florida-international,H,20,37,0,,,
2009-10-10,2009,R,,fresno-state,hawaii,A,42,17,0,,,
2009-10-10,2009,R,,hawaii,fresno-state,H,17,42,0,,,
2009-10-10,2009,R,,georgia-tech,florida-state,A,49,44,0,22.0,,
2009-10-10,2009,R,,florida-state,georgia-tech,H,44,49,0,,22.0,
2009-10-10,2009,R,,houston,mississippi-state,A,31,24,0,,,
2009-10-10,2009,R,,mississippi-state,houston,H,24,31,0,,,
2009-10-10,2009,R,,idaho,san-jose-state,A,29,25,0,,,
2009-10-10,2009,R,,san-jose-state,idaho,H,25,29,0,,,
2009-10-10,2009,R,,iowa,michigan,H,30,28,0,12.0,,
2009-10-10,2009,R,,michigan,iowa,A,28,30,0,,12.0,
2009-10-10,2009,R,,kansas,iowa-state,H,41,36,0,16.0,,
2009-10-10,2009,R,,iowa-state,kansas,A,36,41,0,,16.0,
2009-10-10,2009,R,,louisiana,north-texas,H,38,34,0,,,
2009-10-10,2009,R,,north-texas,louisiana,A,34,38,0,,,
2009-10-10,2009,R,,louisville,southern-mississippi,H,25,23,0,,,
2009-10-10,2009,R,,southern-mississippi,louisville,A,23,25,0,,,
2009-10-10,2009,R,,marshall,tulane,A,31,10,0,,,
2009-10-10,2009,R,,tulane,marshall,H,10,31,0,,,
2009-10-10,2009,R,,memphis,texas-el-paso,H,35,20,0,,,
2009-10-10,2009,R,,texas-el-paso,memphis,A,20,35,0,,,
2009-10-10,2009,R,,miami-fl,florida-a-m,H,48,16,0,11.0,,
2009-10-10,2009,R,,florida-a-m,miami-fl,A,16,48,0,,11.0,
2009-10-10,2009,R,,michigan-state,illinois,A,24,14,0,,,
2009-10-10,2009,R,,illinois,michigan-state,H,14,24,0,,,
2009-10-10,2009,R,,minnesota,purdue,H,35,20,0,,,
2009-10-10,2009,R,,purdue,minnesota,A,20,35,0,,,
2009-10-10,2009,R,,navy,rice,A,63,14,0,,,
2009-10-10,2009,R,,rice,navy,H,14,63,0,,,
2009-10-10,2009,R,,new-mexico-state,utah-state,H,20,17,0,,,
2009-10-10,2009,R,,utah-state,new-mexico-state,A,17,20,0,,,
2009-10-10,2009,R,,north-carolina,georgia-southern,H,42,12,0,,,
2009-10-10,2009,R,,georgia-southern,north-carolina,A,12,42,0,,,
2009-10-10,2009,R,,northwestern,miami-oh,H,16,6,0,,,
2009-10-10,2009,R,,miami-oh,northwestern,A,6,16,0,,,
2009-10-10,2009,R,,ohio,akron,A,19,7,0,,,
2009-10-10,2009,R,,akron,ohio,H,7,19,0,,,
2009-10-10,2009,R,,ohio-state,wisconsin,H,31,13,0,9.0,,
2009-10-10,2009,R,,wisconsin,ohio-state,A,13,31,0,,9.0,
2009-10-10,2009,R,,oklahoma,baylor,H,33,7,0,19.0,,
2009-10-10,2009,R,,baylor,oklahoma,A,7,33,0,,19.0,
2009-10-10,2009,R,,oklahoma-state,texas-a-m,A,36,31,0,15.0,,
2009-10-10,2009,R,,texas-a-m,oklahoma-state,H,31,36,0,,15.0,
2009-10-10,2009,R,,oregon,ucla,A,24,10,0,13.0,,
2009-10-10,2009,R,,ucla,oregon,H,10,24,0,,13.0,
2009-10-10,2009,R,,oregon-state,stanford,H,38,28,0,,,
2009-10-10,2009,R,,stanford,oregon-state,A,28,38,0,,,
2009-10-10,2009,R,,penn-state,eastern-illinois,H,52,3,0,14.0,,
2009-10-10,2009,R,,eastern-illinois,penn-state,A,3,52,0,,14.0,
2009-10-10,2009,R,,pittsburgh,connecticut,H,24,21,0,,,
2009-10-10,2009,R,,connecticut,pittsburgh,A,21,24,0,,,
2009-10-10,2009,R,,rutgers,texas-southern,H,42,0,0,,,
2009-10-10,2009,R,,texas-southern,rutgers,A,0,42,0,,,
2009-10-10,2009,R,,south-carolina,kentucky,H,28,26,0,25.0,,
2009-10-10,2009,R,,kentucky,south-carolina,A,26,28,0,,25.0,
2009-10-10,2009,R,,southern-methodist,east-carolina,H,28,21,0,,,
2009-10-10,2009,R,,east-carolina,southern-methodist,A,21,28,0,,,
2009-10-10,2009,R,,temple,ball-state,H,24,19,0,,,
2009-10-10,2009,R,,ball-state,temple,A,19,24,0,,,
2009-10-10,2009,R,,tennessee,georgia,H,45,19,0,,,
2009-10-10,2009,R,,georgia,tennessee,A,19,45,0,,,
2009-10-10,2009,R,,texas,colorado,H,38,14,0,2.0,,
2009-10-10,2009,R,,colorado,texas,A,14,38,0,,2.0,
2009-10-10,2009,R,,texas-christian,air-force,A,20,17,0,10.0,,
2009-10-10,2009,R,,air-force,texas-christian,H,17,20,0,,10.0,
2009-10-10,2009,R,,texas-tech,kansas-state,H,66,14,0,,,
2009-10-10,2009,R,,kansas-state,texas-tech,A,14,66,0,,,
2009-10-10,2009,R,,utah,colorado-state,A,24,17,0,,,
2009-10-10,2009,R,,colorado-state,utah,H,17,24,0,,,
2009-10-10,2009,R,,virginia,indiana,H,47,7,0,,,
2009-10-10,2009,R,,indiana,virginia,A,7,47,0,,,
2009-10-10,2009,R,,virginia-tech,boston-college,H,48,14,0,5.0,,
2009-10-10,2009,R,,boston-college,virginia-tech,A,14,48,0,,5.0,
2009-10-10,2009,R,,wake-forest,maryland,H,42,32,0,,,
2009-10-10,2009,R,,maryland,wake-forest,A,32,42,0,,,
2009-10-10,2009,R,,washington,arizona,H,36,33,0,,,
2009-10-10,2009,R,,arizona,washington,A,33,36,0,,,
2009-10-10,2009,R,,west-virginia,syracuse,A,34,13,0,,,
2009-10-10,2009,R,,syracuse,west-virginia,H,13,34,0,,,
2009-10-10,2009,R,,western-michigan,toledo,A,58,26,0,,,
2009-10-10,2009,R,,toledo,western-michigan,H,26,58,0,,,
2009-10-10,2009,R,,wyoming,new-mexico,H,37,13,0,,,
2009-10-10,2009,R,,new-mexico,wyoming,A,13,37,0,,,
2009-10-13,2009,R,,louisiana-monroe,arkansas-state,H,16,10,0,,,
2009-10-13,2009,R,,arkansas-state,louisiana-monroe,A,10,16,0,,,
2009-10-14,2009,R,,boise-state,tulsa,A,28,21,0,5.0,,
2009-10-14,2009,R,,tulsa,boise-state,H,21,28,0,,5.0,
2009-10-15,2009,R,,cincinnati,south-florida,A,34,17,0,8.0,21.0,
2009-10-15,2009,R,,south-florida,cincinnati,H,17,34,0,21.0,8.0,
2009-10-16,2009,R,,pittsburgh,rutgers,A,24,17,0,,,
2009-10-16,2009,R,,rutgers,pittsburgh,H,17,24,0,,,
2009-10-17,2009,R,,air-force,wyoming,H,10,0,0,,,
2009-10-17,2009,R,,wyoming,air-force,A,0,10,0,,,
2009-10-17,2009,R,,alabama,south-carolina,H,20,6,0,2.0,22.0,
2009-10-17,2009,R,,south-carolina,alabama,A,6,20,0,22.0,2.0,
2009-10-17,2009,R,,arizona,stanford,H,43,38,0,,,
2009-10-17,2009,R,,stanford,arizona,A,38,43,0,,,
2009-10-17,2009,R,,arizona-state,washington,H,24,17,0,,,
2009-10-17,2009,R,,washington,arizona-state,A,17,24,0,,,
2009-10-17,2009,R,,boston-college,north-carolina-state,H,52,20,0,,,
2009-10-17,2009,R,,north-carolina-state,boston-college,A,20,52,0,,,
2009-10-17,2009,R,,bowling-green,ball-state,A,31,17,0,,,
2009-10-17,2009,R,,ball-state,bowling-green,H,17,31,0,,,
2009-10-17,2009,R,,brigham-young,san-diego-state,A,38,28,0,18.0,,
2009-10-17,2009,R,,san-diego-state,brigham-young,H,28,38,0,,18.0,
2009-10-17,2009,R,,buffalo,akron,H,21,17,0,,,
