Date,Season,Type,Round,Team,Opp,HomeAway,PointsFor,PointsAgainst,OT,TeamAPRank,OppAPRank
2005-09-24,2005,R,,michigan-state,illinois,A,61,14,0,17.0,
2005-09-24,2005,R,,illinois,michigan-state,H,14,61,0,,17.0
2005-09-24,2005,R,,minnesota,purdue,H,42,35,0,,11.0
2005-09-24,2005,R,,purdue,minnesota,A,35,42,0,11.0,
2005-09-24,2005,R,,north-carolina,north-carolina-state,A,31,24,0,,
2005-09-24,2005,R,,north-carolina-state,north-carolina,H,24,31,0,,
2005-09-24,2005,R,,notre-dame,washington,A,36,17,0,16.0,
2005-09-24,2005,R,,washington,notre-dame,H,17,36,0,,16.0
2005-09-24,2005,R,,ohio,kent-state,H,35,32,0,,
2005-09-24,2005,R,,kent-state,ohio,A,32,35,0,,
2005-09-24,2005,R,,ohio-state,iowa,H,31,6,0,8.0,21.0
2005-09-24,2005,R,,iowa,ohio-state,A,6,31,0,21.0,8.0
2005-09-24,2005,R,,penn-state,northwestern,A,34,29,0,,
2005-09-24,2005,R,,northwestern,penn-state,H,29,34,0,,
2005-09-24,2005,R,,pittsburgh,youngstown-state,H,41,0,0,,
2005-09-24,2005,R,,youngstown-state,pittsburgh,A,0,41,0,,
2005-09-24,2005,R,,san-diego-state,san-jose-state,H,52,21,0,,
2005-09-24,2005,R,,san-jose-state,san-diego-state,A,21,52,0,,
2005-09-24,2005,R,,south-carolina,troy,H,45,20,0,,
2005-09-24,2005,R,,troy,south-carolina,A,20,45,0,,
2005-09-24,2005,R,,south-florida,louisville,H,45,14,0,,9.0
2005-09-24,2005,R,,louisville,south-florida,A,14,45,0,9.0,
2005-09-24,2005,R,,southern-california,oregon,A,45,13,0,1.0,24.0
2005-09-24,2005,R,,oregon,southern-california,H,13,45,0,24.0,1.0
2005-09-24,2005,R,,texas-christian,brigham-young,A,51,50,0,,
2005-09-24,2005,R,,brigham-young,texas-christian,H,50,51,0,,
2005-09-24,2005,R,,texas-tech,indiana-state,H,63,7,0,19.0,
2005-09-24,2005,R,,indiana-state,texas-tech,A,7,63,0,,19.0
2005-09-24,2005,R,,texas-el-paso,new-mexico,H,21,13,0,,
2005-09-24,2005,R,,new-mexico,texas-el-paso,A,13,21,0,,
2005-09-24,2005,R,,tulane,southern-methodist,A,31,10,0,,
2005-09-24,2005,R,,southern-methodist,tulane,H,10,31,0,,
2005-09-24,2005,R,,tulsa,memphis,H,37,31,0,,
2005-09-24,2005,R,,memphis,tulsa,A,31,37,0,,
2005-09-24,2005,R,,utah-state,nevada-las-vegas,H,31,24,0,,
2005-09-24,2005,R,,nevada-las-vegas,utah-state,A,24,31,0,,
2005-09-24,2005,R,,vanderbilt,richmond,H,37,13,0,,
2005-09-24,2005,R,,richmond,vanderbilt,A,13,37,0,,
2005-09-24,2005,R,,virginia,duke,H,38,7,0,23.0,
2005-09-24,2005,R,,duke,virginia,A,7,38,0,,23.0
2005-09-24,2005,R,,virginia-tech,georgia-tech,H,51,7,0,4.0,15.0
2005-09-24,2005,R,,georgia-tech,virginia-tech,A,7,51,0,15.0,4.0
2005-09-24,2005,R,,west-virginia,east-carolina,H,20,15,0,,
2005-09-24,2005,R,,east-carolina,west-virginia,A,15,20,0,,
2005-09-24,2005,R,,western-michigan,temple,A,19,16,0,,
2005-09-24,2005,R,,temple,western-michigan,H,16,19,0,,
2005-09-24,2005,R,,wisconsin,michigan,H,23,20,0,,14.0
2005-09-24,2005,R,,michigan,wisconsin,A,20,23,0,14.0,
2005-09-24,2005,R,,wyoming,mississippi,A,24,14,0,,
2005-09-24,2005,R,,mississippi,wyoming,H,14,24,0,,
2005-09-26,2005,R,,tennessee,louisiana-state,A,30,27,0,10.0,4.0
2005-09-26,2005,R,,louisiana-state,tennessee,H,27,30,0,4.0,10.0
2005-09-27,2005,R,,fresno-state,toledo,H,44,14,0,,
2005-09-27,2005,R,,toledo,fresno-state,A,14,44,0,,
2005-09-28,2005,R,,miami-oh,cincinnati,H,44,16,0,,
2005-09-28,2005,R,,cincinnati,miami-oh,A,16,44,0,,
2005-09-29,2005,R,,colorado-state,air-force,H,41,23,0,,
2005-09-29,2005,R,,air-force,colorado-state,A,23,41,0,,
2005-09-30,2005,R,,rutgers,pittsburgh,H,37,29,0,,
2005-09-30,2005,R,,pittsburgh,rutgers,A,29,37,0,,
2005-10-01,2005,R,,alabama,florida,H,31,3,0,15.0,5.0
2005-10-01,2005,R,,florida,alabama,A,3,31,0,5.0,15.0
2005-10-01,2005,R,,alabama-birmingham,rice,H,45,26,0,,
2005-10-01,2005,R,,rice,alabama-birmingham,A,26,45,0,,
2005-10-01,2005,R,,auburn,south-carolina,H,48,7,0,,
2005-10-01,2005,R,,south-carolina,auburn,A,7,48,0,,
2005-10-01,2005,R,,boise-state,hawaii,A,44,41,0,,
2005-10-01,2005,R,,hawaii,boise-state,H,41,44,0,,
2005-10-01,2005,R,,boston-college,ball-state,H,38,0,0,21.0,
2005-10-01,2005,R,,ball-state,boston-college,A,0,38,0,,21.0
2005-10-01,2005,R,,bowling-green,temple,H,70,7,0,,
2005-10-01,2005,R,,temple,bowling-green,A,7,70,0,,
2005-10-01,2005,R,,california,arizona,H,28,0,0,12.0,
2005-10-01,2005,R,,arizona,california,A,0,28,0,,12.0
2005-10-01,2005,R,,central-florida,louisiana,A,24,21,0,,
2005-10-01,2005,R,,louisiana,central-florida,H,21,24,0,,
2005-10-01,2005,R,,central-michigan,akron,A,31,17,0,,
2005-10-01,2005,R,,akron,central-michigan,H,17,31,0,,
2005-10-01,2005,R,,colorado,oklahoma-state,A,34,0,0,,
2005-10-01,2005,R,,oklahoma-state,colorado,H,0,34,0,,
2005-10-01,2005,R,,connecticut,army,A,47,13,0,,
2005-10-01,2005,R,,army,connecticut,H,13,47,0,,
2005-10-01,2005,R,,eastern-michigan,kent-state,H,27,20,0,,
2005-10-01,2005,R,,kent-state,eastern-michigan,A,20,27,0,,
2005-10-01,2005,R,,florida-international,florida-a-m,H,23,6,0,,
2005-10-01,2005,R,,florida-a-m,florida-international,A,6,23,0,,
2005-10-01,2005,R,,florida-state,syracuse,H,38,14,0,6.0,
2005-10-01,2005,R,,syracuse,florida-state,A,14,38,0,,6.0
2005-10-01,2005,R,,houston,tulsa,A,30,23,0,,
2005-10-01,2005,R,,tulsa,houston,H,23,30,0,,
2005-10-01,2005,R,,idaho,utah-state,H,27,13,0,,
2005-10-01,2005,R,,utah-state,idaho,A,13,27,0,,
2005-10-01,2005,R,,iowa,illinois,H,35,7,0,,
2005-10-01,2005,R,,illinois,iowa,A,7,35,0,,
2005-10-01,2005,R,,louisiana-state,mississippi-state,A,37,7,0,4.0,
2005-10-01,2005,R,,mississippi-state,louisiana-state,H,7,37,0,,4.0
2005-10-01,2005,R,,louisiana-tech,new-mexico-state,H,34,14,0,,
2005-10-01,2005,R,,new-mexico-state,louisiana-tech,A,14,34,0,,
2005-10-01,2005,R,,louisiana-monroe,arkansas-state,H,31,27,0,,
2005-10-01,2005,R,,arkansas-state,louisiana-monroe,A,27,31,0,,
2005-10-01,2005,R,,louisville,florida-atlantic,H,61,10,0,24.0,
2005-10-01,2005,R,,florida-atlantic,louisville,A,10,61,0,,24.0
2005-10-01,2005,R,,marshall,southern-methodist,H,16,13,0,,
2005-10-01,2005,R,,southern-methodist,marshall,A,13,16,0,,
2005-10-01,2005,R,,maryland,virginia,H,45,33,0,,19.0
2005-10-01,2005,R,,virginia,maryland,A,33,45,0,19.0,
2005-10-01,2005,R,,memphis,texas-el-paso,H,27,20,0,,
2005-10-01,2005,R,,texas-el-paso,memphis,A,20,27,0,,
2005-10-01,2005,R,,miami-fl,south-florida,H,27,7,0,9.0,
2005-10-01,2005,R,,south-florida,miami-fl,A,7,27,0,,9.0
2005-10-01,2005,R,,michigan,michigan-state,A,34,31,0,,11.0
2005-10-01,2005,R,,michigan-state,michigan,H,31,34,0,11.0,
2005-10-01,2005,R,,middle-tennessee-state,vanderbilt,A,17,15,0,,
2005-10-01,2005,R,,vanderbilt,middle-tennessee-state,H,15,17,0,,
2005-10-01,2005,R,,navy,duke,A,28,21,0,,
2005-10-01,2005,R,,duke,navy,H,21,28,0,,
2005-10-01,2005,R,,nebraska,iowa-state,H,27,20,0,,23.0
2005-10-01,2005,R,,iowa-state,nebraska,A,20,27,0,23.0,
2005-10-01,2005,R,,nevada,san-jose-state,A,30,23,0,,
2005-10-01,2005,R,,san-jose-state,nevada,H,23,30,0,,
2005-10-01,2005,R,,north-carolina,utah,H,31,17,0,,
2005-10-01,2005,R,,utah,north-carolina,A,17,31,0,,
2005-10-01,2005,R,,notre-dame,purdue,A,49,28,0,13.0,22.0
2005-10-01,2005,R,,purdue,notre-dame,H,28,49,0,22.0,13.0
2005-10-01,2005,R,,oklahoma,kansas-state,H,43,21,0,,
2005-10-01,2005,R,,kansas-state,oklahoma,A,21,43,0,,
2005-10-01,2005,R,,oregon,stanford,A,44,20,0,,
2005-10-01,2005,R,,stanford,oregon,H,20,44,0,,
2005-10-01,2005,R,,oregon-state,washington-state,H,44,33,0,,
2005-10-01,2005,R,,washington-state,oregon-state,A,33,44,0,,
2005-10-01,2005,R,,penn-state,minnesota,H,44,14,0,,18.0
2005-10-01,2005,R,,minnesota,penn-state,A,14,44,0,18.0,
2005-10-01,2005,R,,san-diego-state,brigham-young,H,31,10,0,,
2005-10-01,2005,R,,brigham-young,san-diego-state,A,10,31,0,,
2005-10-01,2005,R,,southern-california,arizona-state,A,38,28,0,1.0,14.0
2005-10-01,2005,R,,arizona-state,southern-california,H,28,38,0,14.0,1.0
2005-10-01,2005,R,,southern-mississippi,east-carolina,A,33,7,0,,
2005-10-01,2005,R,,east-carolina,southern-mississippi,H,7,33,0,,
2005-10-01,2005,R,,tennessee,mississippi,H,27,10,0,10.0,
2005-10-01,2005,R,,mississippi,tennessee,A,10,27,0,,10.0
2005-10-01,2005,R,,texas,missouri,A,51,20,0,2.0,
2005-10-01,2005,R,,missouri,texas,H,20,51,0,,2.0
2005-10-01,2005,R,,texas-a-m,baylor,H,16,13,0,,
2005-10-01,2005,R,,baylor,texas-a-m,A,13,16,0,,
2005-10-01,2005,R,,texas-christian,new-mexico,H,49,28,0,,
2005-10-01,2005,R,,new-mexico,texas-christian,A,28,49,0,,
2005-10-01,2005,R,,texas-tech,kansas,H,30,17,0,16.0,
2005-10-01,2005,R,,kansas,texas-tech,A,17,30,0,,16.0
2005-10-01,2005,R,,tulane,southeastern-louisiana,N,28,21,0,,
2005-10-01,2005,R,,southeastern-louisiana,tulane,N,21,28,0,,
2005-10-01,2005,R,,ucla,washington,H,21,17,0,20.0,
2005-10-01,2005,R,,washington,ucla,A,17,21,0,,20.0
2005-10-01,2005,R,,virginia-tech,west-virginia,A,34,17,0,3.0,
2005-10-01,2005,R,,west-virginia,virginia-tech,H,17,34,0,,3.0
2005-10-01,2005,R,,wake-forest,clemson,H,31,27,0,,
2005-10-01,2005,R,,clemson,wake-forest,A,27,31,0,,
2005-10-01,2005,R,,western-michigan,buffalo,H,31,21,0,,
2005-10-01,2005,R,,buffalo,western-michigan,A,21,31,0,,
2005-10-01,2005,R,,wisconsin,indiana,H,41,24,0,17.0,
2005-10-01,2005,R,,indiana,wisconsin,A,24,41,0,,17.0
2005-10-01,2005,R,,wyoming,nevada-las-vegas,H,42,17,0,,
2005-10-01,2005,R,,nevada-las-vegas,wyoming,A,17,42,0,,
2005-10-04,2005,R,,troy,north-texas,A,13,10,0,,
2005-10-04,2005,R,,north-texas,troy,H,10,13,0,,
2005-10-05,2005,R,,northern-illinois,miami-oh,H,38,27,0,,
2005-10-05,2005,R,,miami-oh,northern-illinois,A,27,38,0,,
2005-10-06,2005,R,,florida-atlantic,louisiana,A,28,10,0,,
2005-10-06,2005,R,,louisiana,florida-atlantic,H,10,28,0,,
2005-10-06,2005,R,,north-carolina-state,georgia-tech,A,17,14,0,,24.0
2005-10-06,2005,R,,georgia-tech,north-carolina-state,H,14,17,0,24.0,
2005-10-07,2005,R,,connecticut,syracuse,H,26,7,0,,
2005-10-07,2005,R,,syracuse,connecticut,A,7,26,0,,
2005-10-08,2005,R,,akron,buffalo,A,13,7,0,,
2005-10-08,2005,R,,buffalo,akron,H,7,13,0,,
2005-10-08,2005,R,,arkansas,louisiana-monroe,H,44,15,0,,
2005-10-08,2005,R,,louisiana-monroe,arkansas,A,15,44,0,,
2005-10-08,2005,R,,ball-state,western-michigan,A,60,57,0,,
2005-10-08,2005,R,,western-michigan,ball-state,H,57,60,0,,
2005-10-08,2005,R,,baylor,iowa-state,A,23,13,0,,
2005-10-08,2005,R,,iowa-state,baylor,H,13,23,0,,
2005-10-08,2005,R,,boise-state,portland-state,H,21,14,0,,
2005-10-08,2005,R,,portland-state,boise-state,A,14,21,0,,
2005-10-08,2005,R,,boston-college,virginia,H,28,17,0,18.0,
2005-10-08,2005,R,,virginia,boston-college,A,17,28,0,,18.0
2005-10-08,2005,R,,bowling-green,ohio,H,38,14,0,,
2005-10-08,2005,R,,ohio,bowling-green,A,14,38,0,,
2005-10-08,2005,R,,brigham-young,new-mexico,A,27,24,0,,
2005-10-08,2005,R,,new-mexico,brigham-young,H,24,27,0,,
2005-10-08,2005,R,,central-florida,memphis,H,38,17,0,,
2005-10-08,2005,R,,memphis,central-florida,A,17,38,0,,
2005-10-08,2005,R,,central-michigan,army,A,14,10,0,,
2005-10-08,2005,R,,army,central-michigan,H,10,14,0,,
2005-10-08,2005,R,,colorado,texas-a-m,H,41,20,0,,
2005-10-08,2005,R,,texas-a-m,colorado,A,20,41,0,,
2005-10-08,2005,R,,colorado-state,utah,H,21,17,0,,
2005-10-08,2005,R,,utah,colorado-state,A,17,21,0,,
2005-10-08,2005,R,,east-carolina,rice,H,41,28,0,,
2005-10-08,2005,R,,rice,east-carolina,A,28,41,0,,
2005-10-08,2005,R,,florida,mississippi-state,H,35,9,0,13.0,
2005-10-08,2005,R,,mississippi-state,florida,A,9,35,0,,13.0
2005-10-08,2005,R,,florida-state,wake-forest,H,41,24,0,4.0,
2005-10-08,2005,R,,wake-forest,florida-state,A,24,41,0,,4.0
2005-10-08,2005,R,,fresno-state,new-mexico-state,A,37,7,0,,
2005-10-08,2005,R,,new-mexico-state,fresno-state,H,7,37,0,,
2005-10-08,2005,R,,georgia,tennessee,A,27,14,0,5.0,8.0
2005-10-08,2005,R,,tennessee,georgia,H,14,27,0,8.0,5.0
2005-10-08,2005,R,,houston,tulane,N,35,14,0,,
2005-10-08,2005,R,,tulane,houston,N,14,35,0,,
2005-10-08,2005,R,,indiana,illinois,H,36,13,0,,
2005-10-08,2005,R,,illinois,indiana,A,13,36,0,,
2005-10-08,2005,R,,iowa,purdue,A,34,17,0,,
2005-10-08,2005,R,,purdue,iowa,H,17,34,0,,
2005-10-08,2005,R,,kansas-state,kansas,H,12,3,0,,
2005-10-08,2005,R,,kansas,kansas-state,A,3,12,0,,
2005-10-08,2005,R,,louisiana-state,vanderbilt,A,34,6,0,11.0,
2005-10-08,2005,R,,vanderbilt,louisiana-state,H,6,34,0,,11.0
2005-10-08,2005,R,,louisiana-tech,hawaii,H,46,14,0,,
2005-10-08,2005,R,,hawaii,louisiana-tech,A,14,46,0,,
2005-10-08,2005,R,,louisville,north-carolina,H,69,14,0,23.0,
2005-10-08,2005,R,,north-carolina,louisville,A,14,69,0,,23.0
2005-10-08,2005,R,,maryland,temple,A,38,7,0,,
2005-10-08,2005,R,,temple,maryland,H,7,38,0,,
2005-10-08,2005,R,,miami-fl,duke,H,52,7,0,9.0,
2005-10-08,2005,R,,duke,miami-fl,A,7,52,0,,9.0
2005-10-08,2005,R,,minnesota,michigan,A,23,20,0,,21.0
2005-10-08,2005,R,,michigan,minnesota,H,20,23,0,21.0,
2005-10-08,2005,R,,mississippi,citadel,H,27,7,0,,
2005-10-08,2005,R,,citadel,mississippi,A,7,27,0,,
2005-10-08,2005,R,,missouri,oklahoma-state,A,38,31,0,,
2005-10-08,2005,R,,oklahoma-state,missouri,H,31,38,0,,
2005-10-08,2005,R,,navy,air-force,H,27,24,0,,
2005-10-08,2005,R,,air-force,navy,A,24,27,0,,
2005-10-08,2005,R,,nevada,idaho,H,62,14,0,,
2005-10-08,2005,R,,idaho,nevada,A,14,62,0,,
2005-10-08,2005,R,,nevada-las-vegas,san-diego-state,H,13,10,0,,
2005-10-08,2005,R,,san-diego-state,nevada-las-vegas,A,10,13,0,,
2005-10-08,2005,R,,northwestern,wisconsin,H,51,48,0,,14.0
2005-10-08,2005,R,,wisconsin,northwestern,A,48,51,0,14.0,
2005-10-08,2005,R,,oregon,arizona-state,A,31,17,0,25.0,17.0
2005-10-08,2005,R,,arizona-state,oregon,H,17,31,0,17.0,25.0
2005-10-08,2005,R,,penn-state,ohio-state,H,17,10,0,16.0,6.0
2005-10-08,2005,R,,ohio-state,penn-state,A,10,17,0,6.0,16.0
2005-10-08,2005,R,,pittsburgh,cincinnati,H,38,20,0,,
2005-10-08,2005,R,,cincinnati,pittsburgh,A,20,38,0,,
2005-10-08,2005,R,,south-carolina,kentucky,H,44,16,0,,
2005-10-08,2005,R,,kentucky,south-carolina,A,16,44,0,,
2005-10-08,2005,R,,southern-california,arizona,H,42,21,0,1.0,
2005-10-08,2005,R,,arizona,southern-california,A,21,42,0,,1.0
2005-10-08,2005,R,,southern-methodist,alabama-birmingham,A,28,27,0,,
2005-10-08,2005,R,,alabama-birmingham,southern-methodist,H,27,28,0,,
2005-10-08,2005,R,,stanford,washington-state,A,24,21,0,,
2005-10-08,2005,R,,washington-state,stanford,H,21,24,0,,
2005-10-08,2005,R,,texas,oklahoma,N,45,12,0,2.0,
2005-10-08,2005,R,,oklahoma,texas,N,12,45,0,,2.0
2005-10-08,2005,R,,texas-christian,wyoming,A,28,14,0,,
2005-10-08,2005,R,,wyoming,texas-christian,H,14,28,0,,
2005-10-08,2005,R,,texas-tech,nebraska,A,34,31,0,15.0,
2005-10-08,2005,R,,nebraska,texas-tech,H,31,34,0,,15.0
2005-10-08,2005,R,,toledo,eastern-michigan,H,30,3,0,,
2005-10-08,2005,R,,eastern-michigan,toledo,A,3,30,0,,
2005-10-08,2005,R,,tulsa,southern-mississippi,A,34,17,0,,
2005-10-08,2005,R,,southern-mississippi,tulsa,H,17,34,0,,
2005-10-08,2005,R,,ucla,california,H,47,40,0,20.0,10.0
2005-10-08,2005,R,,california,ucla,A,40,47,0,10.0,20.0
2005-10-08,2005,R,,utah-state,san-jose-state,H,24,17,0,,
2005-10-08,2005,R,,san-jose-state,utah-state,A,17,24,0,,
2005-10-08,2005,R,,virginia-tech,marshall,H,41,14,0,3.0,
2005-10-08,2005,R,,marshall,virginia-tech,A,14,41,0,,3.0
2005-10-08,2005,R,,west-virginia,rutgers,A,27,14,0,,
2005-10-08,2005,R,,rutgers,west-virginia,H,14,27,0,,
2005-10-13,2005,R,,arkansas-state,louisiana,H,39,36,0,,
2005-10-13,2005,R,,louisiana,arkansas-state,A,36,39,0,,
2005-10-13,2005,R,,clemson,north-carolina-state,A,31,10,0,,
2005-10-13,2005,R,,north-carolina-state,clemson,H,10,31,0,,
2005-10-14,2005,R,,texas-el-paso,tulane,A,45,21,0,,
2005-10-14,2005,R,,tulane,texas-el-paso,H,21,45,0,,
2005-10-15,2005,R,,air-force,nevada-las-vegas,H,42,7,0,,
2005-10-15,2005,R,,nevada-las-vegas,air-force,A,7,42,0,,
2005-10-15,2005,R,,alabama,mississippi,A,13,10,0,6.0,
2005-10-15,2005,R,,mississippi,alabama,H,10,13,0,,6.0
2005-10-15,2005,R,,auburn,arkansas,A,34,17,0,21.0,
2005-10-15,2005,R,,arkansas,auburn,H,17,34,0,,21.0
2005-10-15,2005,R,,boise-state,san-jose-state,H,38,21,0,,
2005-10-15,2005,R,,san-jose-state,boise-state,A,21,38,0,,
2005-10-15,2005,R,,boston-college,wake-forest,H,35,30,0,14.0,
2005-10-15,2005,R,,wake-forest,boston-college,A,30,35,0,,14.0
2005-10-15,2005,R,,bowling-green,buffalo,A,27,7,0,,
2005-10-15,2005,R,,buffalo,bowling-green,H,7,27,0,,
2005-10-15,2005,R,,brigham-young,colorado-state,H,24,14,0,,
2005-10-15,2005,R,,colorado-state,brigham-young,A,14,24,0,,
2005-10-15,2005,R,,central-michigan,ohio,H,37,10,0,,
2005-10-15,2005,R,,ohio,central-michigan,A,10,37,0,,
2005-10-15,2005,R,,cincinnati,connecticut,H,28,17,0,,
2005-10-15,2005,R,,connecticut,cincinnati,A,17,28,0,,
2005-10-15,2005,R,,east-carolina,southern-methodist,A,24,17,0,,
2005-10-15,2005,R,,southern-methodist,east-carolina,H,17,24,0,,
2005-10-15,2005,R,,fresno-state,utah-state,H,53,21,0,,
2005-10-15,2005,R,,utah-state,fresno-state,A,21,53,0,,
2005-10-15,2005,R,,georgia,vanderbilt,A,34,17,0,5.0,
2005-10-15,2005,R,,vanderbilt,georgia,H,17,34,0,,5.0
2005-10-15,2005,R,,georgia-tech,duke,A,35,10,0,,
2005-10-15,2005,R,,duke,georgia-tech,H,10,35,0,,
2005-10-15,2005,R,,hawaii,new-mexico-state,H,49,28,0,,
2005-10-15,2005,R,,new-mexico-state,hawaii,A,28,49,0,,
2005-10-15,2005,R,,iowa,indiana,H,38,21,0,,
2005-10-15,2005,R,,indiana,iowa,A,21,38,0,,
2005-10-15,2005,R,,louisiana-state,florida,H,21,17,0,10.0,11.0
2005-10-15,2005,R,,florida,louisiana-state,A,17,21,0,11.0,10.0
2005-10-15,2005,R,,louisiana-monroe,troy,H,27,3,0,,
2005-10-15,2005,R,,troy,louisiana-monroe,A,3,27,0,,
2005-10-15,2005,R,,marshall,alabama-birmingham,H,20,19,0,,
2005-10-15,2005,R,,alabama-birmingham,marshall,A,19,20,0,,
2005-10-15,2005,R,,memphis,houston,A,35,20,0,,
2005-10-15,2005,R,,houston,memphis,H,20,35,0,,
2005-10-15,2005,R,,miami-fl,temple,A,34,3,0,7.0,
2005-10-15,2005,R,,temple,miami-fl,H,3,34,0,,7.0
2005-10-15,2005,R,,miami-oh,akron,H,51,23,0,,
2005-10-15,2005,R,,akron,miami-oh,A,23,51,0,,
2005-10-15,2005,R,,michigan,penn-state,H,27,25,0,,8.0
2005-10-15,2005,R,,penn-state,michigan,A,25,27,0,8.0,
2005-10-15,2005,R,,middle-tennessee-state,florida-atlantic,A,35,14,0,,
2005-10-15,2005,R,,florida-atlantic,middle-tennessee-state,H,14,35,0,,
2005-10-15,2005,R,,missouri,iowa-state,H,27,24,0,,
2005-10-15,2005,R,,iowa-state,missouri,A,24,27,0,,
2005-10-15,2005,R,,navy,kent-state,H,34,31,0,,
2005-10-15,2005,R,,kent-state,navy,A,31,34,0,,
2005-10-15,2005,R,,nebraska,baylor,A,23,14,0,,
2005-10-15,2005,R,,baylor,nebraska,H,14,23,0,,
2005-10-15,2005,R,,nevada,louisiana-tech,H,37,27,0,,
2005-10-15,2005,R,,louisiana-tech,nevada,A,27,37,0,,
2005-10-15,2005,R,,new-mexico,wyoming,A,27,24,0,,
2005-10-15,2005,R,,wyoming,new-mexico,H,24,27,0,,
2005-10-15,2005,R,,north-texas,florida-international,A,13,10,0,,
2005-10-15,2005,R,,florida-international,north-texas,H,10,13,0,,
2005-10-15,2005,R,,northern-illinois,eastern-michigan,H,24,8,0,,
2005-10-15,2005,R,,eastern-michigan,northern-illinois,A,8,24,0,,
2005-10-15,2005,R,,northwestern,purdue,A,34,29,0,,
2005-10-15,2005,R,,purdue,northwestern,H,29,34,0,,
2005-10-15,2005,R,,ohio-state,michigan-state,H,35,24,0,15.0,16.0
2005-10-15,2005,R,,michigan-state,ohio-state,A,24,35,0,16.0,15.0
2005-10-15,2005,R,,oklahoma,kansas,A,19,3,0,,
2005-10-15,2005,R,,kansas,oklahoma,H,3,19,0,,
2005-10-15,2005,R,,oregon,washington,H,45,21,0,20.0,
2005-10-15,2005,R,,washington,oregon,A,21,45,0,,20.0
2005-10-15,2005,R,,oregon-state,california,A,23,20,0,,18.0
2005-10-15,2005,R,,california,oregon-state,H,20,23,0,18.0,
2005-10-15,2005,R,,pittsburgh,south-florida,H,31,17,0,,
2005-10-15,2005,R,,south-florida,pittsburgh,A,17,31,0,,
2005-10-15,2005,R,,rutgers,syracuse,A,31,9,0,,
2005-10-15,2005,R,,syracuse,rutgers,H,9,31,0,,
2005-10-15,2005,R,,san-diego-state,utah,A,28,19,0,,
2005-10-15,2005,R,,utah,san-diego-state,H,19,28,0,,
2005-10-15,2005,R,,southern-california,notre-dame,A,34,31,0,1.0,9.0
2005-10-15,2005,R,,notre-dame,southern-california,H,31,34,0,9.0,1.0
2005-10-15,2005,R,,southern-mississippi,central-florida,H,52,31,0,,
2005-10-15,2005,R,,central-florida,southern-mississippi,A,31,52,0,,
2005-10-15,2005,R,,stanford,arizona,A,20,16,0,,
2005-10-15,2005,R,,arizona,stanford,H,16,20,0,,
2005-10-15,2005,R,,texas,colorado,H,42,17,0,2.0,24.0
2005-10-15,2005,R,,colorado,texas,A,17,42,0,24.0,2.0
2005-10-15,2005,R,,texas-a-m,oklahoma-state,H,62,23,0,,
2005-10-15,2005,R,,oklahoma-state,texas-a-m,A,23,62,0,,
2005-10-15,2005,R,,texas-christian,army,H,38,17,0,25.0,
2005-10-15,2005,R,,army,texas-christian,A,17,38,0,,25.0
2005-10-15,2005,R,,texas-tech,kansas-state,H,59,20,0,13.0,
2005-10-15,2005,R,,kansas-state,texas-tech,A,20,59,0,,13.0
2005-10-15,2005,R,,toledo,ball-state,A,34,14,0,,
2005-10-15,2005,R,,ball-state,toledo,H,14,34,0,,
2005-10-15,2005,R,,tulsa,rice,A,41,21,0,,
2005-10-15,2005,R,,rice,tulsa,H,21,41,0,,
2005-10-15,2005,R,,ucla,washington-state,A,44,41,0,12.0,
2005-10-15,2005,R,,washington-state,ucla,H,41,44,0,,12.0
2005-10-15,2005,R,,virginia,florida-state,H,26,21,0,,4.0
2005-10-15,2005,R,,florida-state,virginia,A,21,26,0,4.0,
2005-10-15,2005,R,,west-virginia,louisville,H,46,44,0,,19.0
2005-10-15,2005,R,,louisville,west-virginia,A,44,46,0,19.0,
2005-10-15,2005,R,,wisconsin,minnesota,A,38,34,0,23.0,22.0
2005-10-15,2005,R,,minnesota,wisconsin,H,34,38,0,22.0,23.0
2005-10-20,2005,R,,troy,florida-international,H,18,13,0,,
2005-10-20,2005,R,,florida-international,troy,A,13,18,0,,
2005-10-20,2005,R,,virginia-tech,maryland,A,28,9,0,3.0,
2005-10-20,2005,R,,maryland,virginia-tech,H,9,28,0,,3.0
2005-10-21,2005,R,,central-florida,tulane,H,34,24,0,,
2005-10-21,2005,R,,tulane,central-florida,A,24,34,0,,
2005-10-21,2005,R,,southern-mississippi,alabama-birmingham,A,37,28,0,,
2005-10-21,2005,R,,alabama-birmingham,southern-mississippi,H,28,37,0,,
2005-10-22,2005,R,,alabama,tennessee,H,6,3,0,5.0,17.0
2005-10-22,2005,R,,tennessee,alabama,A,3,6,0,17.0,5.0
2005-10-22,2005,R,,arkansas-state,florida-atlantic,H,3,0,0,,
2005-10-22,2005,R,,florida-atlantic,arkansas-state,A,0,3,0,,
2005-10-22,2005,R,,army,akron,A,20,0,0,,
2005-10-22,2005,R,,akron,army,H,0,20,0,,
2005-10-22,2005,R,,boise-state,utah-state,A,45,21,0,,
2005-10-22,2005,R,,utah-state,boise-state,H,21,45,0,,
2005-10-22,2005,R,,california,washington-state,H,42,38,0,25.0,
2005-10-22,2005,R,,washington-state,california,A,38,42,0,,25.0
2005-10-22,2005,R,,clemson,temple,H,37,7,0,,
2005-10-22,2005,R,,temple,clemson,A,7,37,0,,
2005-10-22,2005,R,,colorado,kansas,H,44,13,0,,
